"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
15,14,22.91,Ryan CROUSER,18 DEC 1992,USA,1,"Life University Track & Field Stadium, Marietta, GA (USA)",18 JUL 2020,1295
16,17,22.9,Ryan CROUSER,18 DEC 1992,USA,2,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1294
17,17,22.9,Tom WALSH,01 MAR 1992,NZL,3,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1294
18,19,22.89,Joe KOVACS,28 JUN 1989,USA,2,"Hayward Field, Eugene, OR (USA)",17 JUL 2022,1294
19,19,22.89,Joe KOVACS,28 JUN 1989,USA,1,"Bregyó Athletic Center, Székesfehérvár (HUN)",08 AUG 2022,1294
20,21,22.87,Joe KOVACS,28 JUN 1989,USA,2,"Hayward Field, Eugene, OR (USA)",24 JUN 2022,1293
21,22,22.86,Brian OLDFIELD,01 JUN 1945,USA,1,"El Paso, TX (USA)",10 MAY 1975,1292
22,23,22.84,Alessandro ANDREI,03 JAN 1959,ITA,,Viareggio (ITA),12 AUG 1987,1291
23,23,22.84,Ryan CROUSER,18 DEC 1992,USA,1,"Sports Park Mladost, Zagreb (CRO)",13 SEP 2021,1291
24,25,22.81,Ryan CROUSER,18 DEC 1992,USA,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2021,1289
25,26,22.75,Werner GÜNTHÖR,01 JUN 1961,SUI,1,Bern (SUI),23 AUG 1988,1285
26,26,22.75,Ryan CROUSER,18 DEC 1992,USA,1,"Estadio Francisco Montaner, Ponce (PUR)",12 MAY 2022,1285
27,28,22.74,Ryan CROUSER,18 DEC 1992,USA,1,"Long Beach, CA (USA)",20 APR 2019,1285
28,28,22.74,Ryan CROUSER,18 DEC 1992,USA,1,"Sports Park Mladost, Zagreb (CRO)",14 SEP 2020,1285
29,28,22.74,Ryan CROUSER,18 DEC 1992,USA,2,"Sechseläutenplatz, Zürich (SUI)",07 SEP 2022,1285
30,31,22.72,Alessandro ANDREI,03 JAN 1959,ITA,,Viareggio (ITA),12 AUG 1987,1284
31,31,22.72,Ryan CROUSER,18 DEC 1992,USA,1,"Drake Stadium, Des Moines, IA (USA)",29 AUG 2020,1284
32,31,22.72,Joe KOVACS,28 JUN 1989,USA,1,"Jesse Owens Stadium, Columbus, OH (USA)",01 MAY 2021,1284
33,34,22.7,Ryan CROUSER,18 DEC 1992,USA,1,"Stadion Śląski, Chorzów (POL)",06 SEP 2020,1282
34,35,22.69,Ryan CROUSER,18 DEC 1992,USA,1,"John McDonnell Field, Fayetteville, AR (USA)",07 MAY 2021,1282
35,35,22.69,Joe KOVACS,28 JUN 1989,USA,1,"Vanderbilt Track, Nashville, TN (USA)",29 APR 2023,1282
36,37,22.67,Kevin TOTH,29 DEC 1967,USA,1,"Lawrence, KS (USA)",19 APR 2003,1281
37,37,22.67,Tom WALSH,01 MAR 1992,NZL,1,Auckland (NZL),25 MAR 2018,1281
38,37,22.67,Ryan CROUSER,18 DEC 1992,USA,1f1,"Tucson, AZ (USA)",18 MAY 2019,1281
39,37,22.67,Ryan CROUSER,18 DEC 1992,USA,1,"Sechseläutenplatz, Zürich (SUI)",08 SEP 2021,1281
40,41,22.65,Ryan CROUSER,18 DEC 1992,USA,1,"Sacramento, CA (USA)",25 JUN 2017,1279
41,41,22.65,Joe KOVACS,28 JUN 1989,USA,2,"National Stadium, Tokyo (JPN)",05 AUG 2021,1279
42,41,22.65,Joe KOVACS,28 JUN 1989,USA,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1279
43,44,22.64,Udo BEYER,09 AUG 1955,GDR,1,Berlin (GDR),20 AUG 1986,1279
44,45,22.63,Ryan CROUSER,18 DEC 1992,USA,1,"Mestský Stadion, Ostrava (CZE)",27 JUN 2023,1278
45,46,22.62,Ulf TIMMERMANN,01 NOV 1962,GDR,1,Berlin (GDR),22 SEP 1985,1278
46,46,22.62,Ryan CROUSER,18 DEC 1992,USA,1,"Drake Stadium, Des Moines, IA (USA)",26 JUL 2019,1278
47,48,22.61,Ulf TIMMERMANN,01 NOV 1962,GDR,1,Potsdam (GDR),08 SEP 1988,1277
48,48,22.61,Darlan ROMANI,09 APR 1991,BRA,1,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 JUN 2019,1277
49,48,22.61,Joe KOVACS,28 JUN 1989,USA,1,"Sint-Katelijneplein, Bruxelles (BEL)",01 SEP 2022,1277
50,51,22.6,Ulf TIMMERMANN,01 NOV 1962,GDR,1,Tallinn (EST),21 JUN 1986,1276
51,51,22.6,Tom WALSH,01 MAR 1992,NZL,1,"Letzigrund, Zürich (SUI)",30 AUG 2018,1276
52,51,22.6,Ryan CROUSER,18 DEC 1992,USA,1,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",20 MAY 2021,1276
53,54,22.59,Ryan CROUSER,18 DEC 1992,USA,1,"Republic Square, Beograd (SRB)",17 SEP 2020,1276
54,55,22.57,Joe KOVACS,28 JUN 1989,USA,1,"Tucson, AZ (USA)",18 MAY 2017,1275
55,56,22.56,Ulf TIMMERMANN,01 NOV 1962,GDR,1,Berlin (GER),13 SEP 1988,1274
56,56,22.56,Joe KOVACS,28 JUN 1989,USA,1,"Stade Louis II, Monaco (MON)",17 JUL 2015,1274
57,56,22.56,Ryan CROUSER,18 DEC 1992,USA,1,"Drake Stadium, Des Moines, IA (USA)",25 AUG 2020,1274
58,59,22.54,Christian CANTWELL,30 SEP 1980,USA,1,"Gresham, OR (USA)",05 JUN 2004,1273
59,60,22.53,Ryan CROUSER,18 DEC 1992,USA,1,"Hayward Field, Eugene, OR (USA)",26 MAY 2018,1272
60,60,22.53,Darlan ROMANI,09 APR 1991,BRA,4,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1272
61,62,22.52,John BRENNER,04 JAN 1961,USA,1,"Walnut, CA (USA)",26 APR 1987,1272
62,62,22.52,Ryan CROUSER,18 DEC 1992,USA,1,"Estádio Olímpico, Rio de Janeiro (BRA)",18 AUG 2016,1272
63,64,22.51,Ulf TIMMERMANN,01 NOV 1962,GDR,1,Erfurt (GER),01 JUN 1986,1271
64,64,22.51,Adam NELSON,07 JUL 1975,USA,1,"Portland, OR (USA)",18 MAY 2002,1271
65,66,22.49,Joe KOVACS,28 JUN 1989,USA,2,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1270
66,67,22.47,Ulf TIMMERMANN,01 NOV 1962,GDR,1,Dresden (GER),17 AUG 1986,1269
67,67,22.47,Werner GÜNTHÖR,01 JUN 1961,SUI,1,Helsinki (FIN),02 JUL 1987,1269
68,67,22.47,Ulf TIMMERMANN,01 NOV 1962,GDR,1,"Olympic Stadium, Jamsil, Seoul (KOR)",23 SEP 1988,1269
69,67,22.47,Ryan CROUSER,18 DEC 1992,USA,1,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",16 JUL 2017,1269
70,67,22.47,Tom WALSH,01 MAR 1992,NZL,3,"National Stadium, Tokyo (JPN)",05 AUG 2021,1269
71,72,22.46,Joe KOVACS,28 JUN 1989,USA,1,"Vanderbilt Track, Nashville, TN (USA)",30 APR 2022,1268
72,73,22.45,Brian OLDFIELD,01 JUN 1945,USA,1,"El Paso, TX (USA)",22 MAY 1976,1267
73,73,22.45,Christian CANTWELL,30 SEP 1980,USA,1,"International Stadium, Gateshead (GBR)",11 JUN 2006,1267
74,73,22.45,Tom WALSH,01 MAR 1992,NZL,1q1,Gold Coast (AUS),08 APR 2018,1267
75,76,22.44,Darrell HILL,17 AUG 1993,USA,1,"Boudewijnstadion, Bruxelles (BEL)",31 AUG 2017,1267
76,76,22.44,Ryan CROUSER,18 DEC 1992,USA,1,"Chula Vista, CA (USA)",13 JUL 2019,1267
77,76,22.44,Tom WALSH,01 MAR 1992,NZL,1,"Stade Charléty, Paris (FRA)",24 AUG 2019,1267
78,79,22.43,Werner GÜNTHÖR,01 JUN 1961,SUI,1,Lüdenscheid (GER),18 JUN 1987,1266
79,79,22.43,Reese HOFFA,08 OCT 1977,USA,1,"Crystal Palace, London (GBR)",03 AUG 2007,1266
80,79,22.43,Ryan CROUSER,18 DEC 1992,USA,1,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,1266
81,79,22.43,Ryan CROUSER,18 DEC 1992,USA,1,"Mestský Stadion, Ostrava (CZE)",08 SEP 2020,1266
82,83,22.42,Randy BARNES,16 JUN 1966,USA,1,"Letzigrund, Zürich (SUI)",17 AUG 1988,1266
83,84,22.41,Christian CANTWELL,30 SEP 1980,USA,1,"Hayward Field, Eugene, OR (USA)",03 JUL 2010,1265
84,85,22.4,Darrell HILL,17 AUG 1993,USA,2,"Letzigrund, Zürich (SUI)",30 AUG 2018,1264
85,86,22.39,Randy BARNES,16 JUN 1966,USA,2,"Olympic Stadium, Jamsil, Seoul (KOR)",23 SEP 1988,1264
86,86,22.39,Ryan CROUSER,18 DEC 1992,USA,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1264
87,86,22.39,Ryan CROUSER,18 DEC 1992,USA,1,"Stadion Śląski, Chorzów (POL)",05 SEP 2021,1264
88,86,22.39,Tom WALSH,01 MAR 1992,NZL,2,"Sports Park Mladost, Zagreb (CRO)",13 SEP 2021,1264
89,90,22.38,Ryan CROUSER,18 DEC 1992,USA,1,"Drake Stadium, Des Moines, IA (USA)",29 APR 2023,1263
90,91,22.37,Ryan CROUSER,18 DEC 1992,USA,2,"Boudewijnstadion, Bruxelles (BEL)",31 AUG 2017,1263
91,92,22.36,Ryan CROUSER,18 DEC 1992,USA,1,"Chula Vista, CA (USA)",16 JUN 2019,1262
92,92,22.36,Darlan ROMANI,09 APR 1991,BRA,1,"Five Rings Sports Center, Wuhan (CHN)",22 OCT 2019,1262
93,94,22.35,Christian CANTWELL,30 SEP 1980,USA,1,"Carson, CA (USA)",22 MAY 2004,1261
94,94,22.35,Christian CANTWELL,30 SEP 1980,USA,1,St. Charles (USA),19 JUN 2010,1261
95,94,22.35,Joe KOVACS,28 JUN 1989,USA,,"Los Angeles, CA (USA)",11 APR 2015,1261
96,94,22.35,Joe KOVACS,28 JUN 1989,USA,2,"Sacramento, CA (USA)",25 JUN 2017,1261
97,94,22.35,Ryan CROUSER,18 DEC 1992,USA,1,Vila Real de Santo António (POR),26 AUG 2017,1261
98,94,22.35,Darrell HILL,17 AUG 1993,USA,1,"Dinamo National Olympic Stadium, Minsk (BLR)",09 SEP 2019,1261
99,100,22.34,Darrell HILL,17 AUG 1993,USA,1,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021,1261
0,100,22.34,Joe KOVACS,28 JUN 1989,USA,2,"Hayward Field, Eugene, OR (USA)",18 JUN 2021,1261
1,102,22.32,Michał HARATYK,10 APR 1992,POL,1,Warszawa (POL),28 JUL 2019,1260
2,102,22.32,Michał HARATYK,10 APR 1992,POL,1,"Stadion OPO Cetniewo, Władysławowo (POL)",03 AUG 2019,1260
3,104,22.31,Udo BEYER,09 AUG 1955,GDR,1,Potsdam (GDR),20 AUG 1987,1259
4,104,22.31,Christian CANTWELL,30 SEP 1980,USA,1f1,"Champaign, IL (USA)",07 JUL 2012,1259
5,104,22.31,Ryan CROUSER,18 DEC 1992,USA,1,"Stadion Juliska, Praha (CZE)",04 JUN 2018,1259
6,104,22.31,Joe KOVACS,28 JUN 1989,USA,2,"Drake Stadium, Des Moines, IA (USA)",26 JUL 2019,1259
7,104,22.31,Tom WALSH,01 MAR 1992,NZL,1,"Stadion Śląski, Chorzów (POL)",05 JUN 2022,1259
8,109,22.3,Tom WALSH,01 MAR 1992,NZL,1,"Place De Brouckère, Bruxelles (BEL)",05 SEP 2019,1258
9,110,22.29,Tom WALSH,01 MAR 1992,NZL,1,"Bislett Stadion, Oslo (NOR)",07 JUN 2018,1258
10,110,22.29,Joe KOVACS,28 JUN 1989,USA,2,"Sechseläutenplatz, Zürich (SUI)",08 SEP 2021,1258
11,110,22.29,Josh AWOTUNDE,12 JUN 1995,USA,3,"Hayward Field, Eugene, OR (USA)",17 JUL 2022,1258
12,110,22.29,Ryan CROUSER,18 DEC 1992,USA,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",30 JUN 2023,1258
13,114,22.28,Brian OLDFIELD,01 JUN 1945,USA,1,Edinburgh (GBR),18 JUN 1975,1257
14,114,22.28,Randy BARNES,16 JUN 1966,USA,1,"Walnut, CA (USA)",22 APR 1990,1257
15,114,22.28,Ryan WHITING,24 NOV 1986,USA,1,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2013,1257
16,114,22.28,Ryan CROUSER,18 DEC 1992,USA,1,"Sports Park Mladost, Zagreb (CRO)",05 SEP 2016,1257
17,114,22.28,Ryan CROUSER,18 DEC 1992,USA,1,Bellinzona (SUI),01 SEP 2019,1257
18,114,22.28,Ryan CROUSER,18 DEC 1992,USA,1q1,"Hayward Field, Eugene, OR (USA)",15 JUL 2022,1257
19,120,22.27,Ryan CROUSER,18 DEC 1992,USA,1,"Stadion Śląski, Chorzów (POL)",08 JUN 2018,1257
20,120,22.27,Tom WALSH,01 MAR 1992,NZL,1,"Mestský Stadion, Ostrava (CZE)",20 JUN 2019,1257
21,122,22.26,John BRENNER,04 JAN 1961,USA,1,"Westwood, CA (USA)",18 APR 1987,1256
22,122,22.26,Tom WALSH,01 MAR 1992,NZL,1,"Alexander Stadium, Birmingham (GBR)",05 AUG 2022,1256
23,124,22.25,Werner GÜNTHÖR,01 JUN 1961,SUI,1,"Letzigrund, Zürich (SUI)",19 AUG 1987,1255
24,124,22.25,Christian CANTWELL,30 SEP 1980,USA,1,"Atlanta, GA (USA)",18 JUN 2004,1255
25,124,22.25,Konrad BUKOWIECKI,17 MAR 1997,POL,1,"Stadion Śląski, Chorzów (POL)",14 SEP 2019,1255
26,124,22.25,Joe KOVACS,28 JUN 1989,USA,1,"Mestský Stadion, Ostrava (CZE)",31 MAY 2022,1255
27,128,22.24,Sergey SMIRNOV,17 SEP 1960,URS,2,Tallinn (EST),21 JUN 1986,1255
28,129,22.23,Werner GÜNTHÖR,01 JUN 1961,SUI,1,"Stadio Olimpico, Roma (ITA)",29 AUG 1987,1254
29,130,22.22,Udo BEYER,09 AUG 1955,GDR,1,"Los Angeles, CA (USA)",25 JUN 1983,1254
30,130,22.22,Werner GÜNTHÖR,01 JUN 1961,SUI,1,"Neckarstadion, Stuttgart (GER)",28 AUG 1986,1254
31,130,22.22,Adam NELSON,07 JUL 1975,USA,1,"Palo Alto, CA (USA)",22 JUN 2002,1254
32,130,22.22,Christian CANTWELL,30 SEP 1980,USA,1,"Sports Park Mladost, Zagreb (CRO)",01 SEP 2010,1254
33,130,22.22,Bob BERTEMES,24 MAY 1993,LUX,1,Luxembourg (LUX),04 AUG 2019,1254
34,130,22.22,Tom WALSH,01 MAR 1992,NZL,1,"Bregyó Athletic Center, Székesfehérvár (HUN)",06 JUL 2021,1254
35,130,22.22,Tom WALSH,01 MAR 1992,NZL,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",06 JUN 2023,1254
36,137,22.21,Dylan ARMSTRONG,15 JAN 1981,CAN,1,Calgary (CAN),25 JUN 2011,1253
37,137,22.21,Tom WALSH,01 MAR 1992,NZL,2,"Sports Park Mladost, Zagreb (CRO)",05 SEP 2016,1253
38,137,22.21,Ryan CROUSER,18 DEC 1992,USA,1,"Chula Vista, CA (USA)",14 MAY 2018,1253
39,137,22.21,Ryan CROUSER,18 DEC 1992,USA,2,"Bislett Stadion, Oslo (NOR)",07 JUN 2018,1253
40,141,22.2,John GODINA,31 MAY 1972,USA,1,"Carson, CA (USA)",22 MAY 2005,1252
41,141,22.2,David STORL,27 JUL 1990,GER,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",09 JUL 2015,1252
42,141,22.2,Tom WALSH,01 MAR 1992,NZL,1,"Letzigrund, Zürich (SUI)",01 SEP 2016,1252
43,144,22.19,Brian OLDFIELD,01 JUN 1945,USA,1,San José (USA),26 MAY 1984,1252
44,144,22.19,Ulf TIMMERMANN,01 NOV 1962,GDR,1,Berlin (GER),30 AUG 1989,1252
45,144,22.19,Kevin TOTH,29 DEC 1967,USA,1,"Hayward Field, Eugene, OR (USA)",26 MAY 2002,1252
46,144,22.19,Ryan CROUSER,18 DEC 1992,USA,1,"Fountains, Zagreb (CRO)",10 SEP 2022,1252
47,144,22.19,Joe KOVACS,28 JUN 1989,USA,1,"Stadio Comunale, Bellinzona (SUI)",12 SEP 2022,1252
48,149,22.18,Werner GÜNTHÖR,01 JUN 1961,SUI,1,Århus (DEN),01 JUL 1987,1251
49,149,22.18,Randy BARNES,16 JUN 1966,USA,1,Linz (AUT),14 AUG 1989,1251
50,149,22.18,Werner GÜNTHÖR,01 JUN 1961,SUI,1,Bern (SUI),29 AUG 1989,1251
51,149,22.18,Ryan CROUSER,18 DEC 1992,USA,3,"Letzigrund, Zürich (SUI)",30 AUG 2018,1251
52,149,22.18,Tom WALSH,01 MAR 1992,NZL,1,"Stadion Śląski, Chorzów (POL)",16 JUN 2019,1251
53,154,22.17,Alessandro ANDREI,03 JAN 1959,ITA,1,San Giovanni Valdarno (ITA),16 MAY 1987,1251
54,154,22.17,Christian CANTWELL,30 SEP 1980,USA,1,"Eugene, OR (USA)",28 MAY 2006,1251
55,154,22.17,Ryan CROUSER,18 DEC 1992,USA,2,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 JUN 2019,1251
56,154,22.17,Bob BERTEMES,24 MAY 1993,LUX,1,Dudelange (LUX),15 SEP 2019,1251
57,154,22.17,Michał HARATYK,10 APR 1992,POL,1,"Stadion Zygmunta Szelesta, Warszawa (POL)",15 MAY 2021,1251
58,159,22.16,Sergey SMIRNOV,17 SEP 1960,URS,1,Kiev (URS),16 JUL 1986,1250
59,159,22.16,Werner GÜNTHÖR,01 JUN 1961,SUI,1,St. Gallen (SUI),20 SEP 1986,1250
60,159,22.16,Christian CANTWELL,30 SEP 1980,USA,1,Zagreb (CRO),31 AUG 2009,1250
61,159,22.16,Reese HOFFA,08 OCT 1977,USA,1,"Boudewijnstadion, Bruxelles (BEL)",27 AUG 2010,1250
62,159,22.16,Tom WALSH,01 MAR 1992,NZL,1,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018,1250
63,164,22.15,Udo BEYER,09 AUG 1955,GDR,1,Göteborg (SWE),06 JUL 1978,1249
64,164,22.15,Ulf TIMMERMANN,01 NOV 1962,GDR,1,Berlin (GER),27 APR 1988,1249
65,164,22.15,Adam NELSON,07 JUL 1975,USA,1,"Knoxville, TN (USA)",13 APR 2002,1249
66,164,22.15,Ryan CROUSER,18 DEC 1992,USA,1,Auckland (NZL),26 FEB 2017,1249
67,164,22.15,Tom WALSH,01 MAR 1992,NZL,1,Thum (GER),30 AUG 2019,1249
68,164,22.15,Darlan ROMANI,09 APR 1991,BRA,2,"Place De Brouckère, Bruxelles (BEL)",05 SEP 2019,1249
69,164,22.15,Tom WALSH,01 MAR 1992,NZL,2,"Mestský Stadion, Ostrava (CZE)",27 JUN 2023,1249
70,171,22.14,Udo BEYER,09 AUG 1955,GDR,1,Jena (GDR),27 JUN 1986,1249
71,171,22.14,Tom WALSH,01 MAR 1992,NZL,1q1,"Olympic Stadium, London (GBR)",05 AUG 2017,1249
72,173,22.13,Joe KOVACS,28 JUN 1989,USA,1,"Hayward Field, Eugene, OR (USA)",27 MAY 2016,1248
73,173,22.13,Ryan CROUSER,18 DEC 1992,USA,1,"Khalifa International Stadium, Doha (QAT)",03 MAY 2019,1248
74,175,22.12,Werner GÜNTHÖR,01 JUN 1961,SUI,1,Luzern (SUI),04 JUN 1987,1248
75,175,22.12,Adam NELSON,07 JUL 1975,USA,1,"Sacramento, CA (USA)",15 JUL 2000,1248
76,175,22.12,Adam NELSON,07 JUL 1975,USA,1,"Eugene, OR (USA)",08 JUN 2008,1248
77,175,22.12,Joe KOVACS,28 JUN 1989,USA,1,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1248
78,175,22.12,Jacko GILL,20 DEC 1994,NZL,1,"Douglas Track & Field, Auckland (NZL)",16 MAR 2023,1248
79,175,22.12,Tom WALSH,01 MAR 1992,NZL,2,"Drake Stadium, Los Angeles, CA (USA)",27 MAY 2023,1248
80,181,22.11,Randy BARNES,16 JUN 1966,USA,1,"Walnut, CA (USA)",24 APR 1988,1247
81,181,22.11,Ryan WHITING,24 NOV 1986,USA,1,"Drake Stadium, Des Moines, IA (USA)",23 JUN 2013,1247
82,181,22.11,Ryan CROUSER,18 DEC 1992,USA,1,"Hayward Field, Eugene, OR (USA)",01 JUL 2016,1247
83,181,22.11,Ryan CROUSER,18 DEC 1992,USA,1,"Lawrence, KS (USA)",21 APR 2017,1247
84,181,22.11,Darrell HILL,17 AUG 1993,USA,3,"Drake Stadium, Des Moines, IA (USA)",26 JUL 2019,1247
85,181,22.11,Joe KOVACS,28 JUN 1989,USA,2,"Stade Charléty, Paris (FRA)",24 AUG 2019,1247
86,187,22.1,Sergey GAVRYUSHIN,27 JUN 1959,URS,1,Tbilisi (GEO),31 AUG 1986,1246
87,187,22.1,Udo BEYER,09 AUG 1955,GDR,2,Potsdam (GDR),08 SEP 1988,1246
88,187,22.1,Christian CANTWELL,30 SEP 1980,USA,1,"Des Moines, IA (USA)",29 APR 2006,1246
89,187,22.1,Reese HOFFA,08 OCT 1977,USA,1,"Eugene, OR (USA)",28 JUN 2008,1246
90,187,22.1,Cory MARTIN,22 MAY 1985,USA,1,"Tucson, AZ (USA)",22 MAY 2010,1246
91,187,22.1,Tom WALSH,01 MAR 1992,NZL,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2021,1246
92,193,22.09,Sergey KASNAUSKAS,20 APR 1961,URS,1,Staiki (BLR),23 AUG 1984,1246
93,193,22.09,Udo BEYER,09 AUG 1955,GDR,1,Jena (GDR),25 JUN 1987,1246
94,193,22.09,Christian CANTWELL,30 SEP 1980,USA,1,"Olympiastadion, Stockholm (SWE)",05 AUG 2010,1246
95,193,22.09,Adam NELSON,07 JUL 1975,USA,1,"Hayward Field, Eugene, OR (USA)",26 JUN 2011,1246
96,193,22.09,Reese HOFFA,08 OCT 1977,USA,1,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1246
97,193,22.09,Ryan CROUSER,18 DEC 1992,USA,1,"Sports Park Mladost, Zagreb (CRO)",03 SEP 2018,1246
98,199,22.08,Ulf TIMMERMANN,01 NOV 1962,GDR,1,Erfurt (GER),22 JUN 1985,1245
99,199,22.08,Michał HARATYK,10 APR 1992,POL,2,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018,1245
0,199,22.08,Ryan CROUSER,18 DEC 1992,USA,3,"Place De Brouckère, Bruxelles (BEL)",05 SEP 2019,1245
1,199,22.08,Tom WALSH,01 MAR 1992,NZL,4,"Hayward Field, Eugene, OR (USA)",17 JUL 2022,1245
2,199,22.08,Ryan CROUSER,18 DEC 1992,USA,1,"Stadion Allmend, Luzern (SUI)",30 AUG 2022,1245
3,199,22.08,Roger STEEN,17 MAY 1992,USA,1,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",19 MAY 2023,1245
4,205,22.07,Christian CANTWELL,30 SEP 1980,USA,1,Thessaloniki (GRE),12 SEP 2009,1245
5,205,22.07,Christian CANTWELL,30 SEP 1980,USA,2,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1245
6,205,22.07,Darlan ROMANI,09 APR 1991,BRA,1,Lima (PER),07 AUG 2019,1245
7,208,22.06,Alessandro ANDREI,03 JAN 1959,ITA,1,Viareggio (ITA),06 AUG 1986,1244
8,208,22.06,Joe KOVACS,28 JUN 1989,USA,1,"San Diego, CA (USA)",25 APR 2015,1244
9,208,22.06,Tom WALSH,01 MAR 1992,NZL,1,Bedford (GBR),30 JUL 2017,1244
10,208,22.06,Tom WALSH,01 MAR 1992,NZL,1,Timaru (NZL),14 MAR 2018,1244
11,208,22.06,Tom WALSH,01 MAR 1992,NZL,2,"Khalifa International Stadium, Doha (QAT)",03 MAY 2019,1244
12,213,22.05,Sergey SMIRNOV,17 SEP 1960,URS,1,Moskva (URS),17 AUG 1985,1243
13,213,22.05,Udo BEYER,09 AUG 1955,GDR,3,Tallinn (EST),21 JUN 1986,1243
14,213,22.05,Udo BEYER,09 AUG 1955,GDR,1,Karl Marx Stadt (GDR),12 JUN 1988,1243
15,213,22.05,Ryan CROUSER,18 DEC 1992,USA,1,Christchurch (NZL),19 FEB 2017,1243
16,213,22.05,Ryan CROUSER,18 DEC 1992,USA,1,"Stade Louis II, Monaco (MON)",19 JUL 2018,1243
17,213,22.05,Ryan CROUSER,18 DEC 1992,USA,1q2,"National Stadium, Tokyo (JPN)",03 AUG 2021,1243
18,213,22.05,Ryan CROUSER,18 DEC 1992,USA,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1243
19,220,22.04,Udo BEYER,09 AUG 1955,GDR,1,Rehlingen (GER),11 JUN 1984,1243
20,220,22.04,Adam NELSON,07 JUL 1975,USA,1,"Indianapolis, IN (USA)",23 JUN 2006,1243
21,220,22.04,Christian CANTWELL,30 SEP 1980,USA,1,Århus (DEN),06 JUL 2006,1243
22,220,22.04,Reese HOFFA,08 OCT 1977,USA,1,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,1243
23,220,22.04,Joe KOVACS,28 JUN 1989,USA,1,"Olympic Stadium, London (GBR)",23 JUL 2016,1243
24,220,22.04,Tom WALSH,01 MAR 1992,NZL,1,"Athens, GA (USA)",21 JUL 2017,1243
25,220,22.04,Joe KOVACS,28 JUN 1989,USA,2,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",22 MAY 2021,1243
