"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
21,22,26:41.58,Haile GEBRSELASSIE,18 APR 1973,ETH,2,"FBK Stadium, Hengelo (NED)",31 MAY 2004,1256
22,23,26:41.75,Samuel Kamau WANJIRU,10 NOV 1986,KEN,3,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005,1256
23,24,26:41.95,Boniface KIPROP,12 OCT 1985,UGA,3,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1255
24,25,26:43.16,Kenenisa BEKELE,13 JUN 1982,ETH,1,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1253
25,26,26:43.53,Haile GEBRSELASSIE,18 APR 1973,ETH,1,"FBK Stadium, Hengelo (NED)",05 JUN 1995,1253
26,27,26:43.98,Lucas Kimeli ROTICH,16 APR 1990,KEN,2,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1252
27,28,26:44.36,Galen RUPP,08 MAY 1986,USA,1,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1251
28,29,26:44.73,Selemon BAREGA,20 JAN 2000,ETH,1,"FBK Stadium, Hengelo (NED)",05 JUN 2022,1251
29,30,26:45.91,Tadese WORKU,20 JAN 2002,ETH,2,"FBK Stadium, Hengelo (NED)",05 JUN 2022,1249
30,31,26:46.13,Berihu AREGAWI,28 FEB 2001,ETH,3,"FBK Stadium, Hengelo (NED)",05 JUN 2022,1248
31,32,26:46.19,Kenenisa BEKELE,13 JUN 1982,ETH,1,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2007,1248
32,33,26:46.31,Kenenisa BEKELE,13 JUN 1982,ETH,1,"Olympiastadion, Berlin (GER)",17 AUG 2009,1248
33,34,26:46.44,Paul TERGAT,17 JUN 1969,KEN,1,Bruxelles (BEL),28 AUG 1998,1248
34,35,26:46.57,Mo FARAH,23 MAR 1983,GBR,1,"Hayward Field, Eugene, OR (USA)",03 JUN 2011,1248
35,36,26:47.89,Paul KOECH,25 JUN 1969,KEN,2,Bruxelles (BEL),28 AUG 1998,1246
36,37,26:48.00,Galen RUPP,08 MAY 1986,USA,3,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1245
37,38,26:48.35,Imane MERGA,15 OCT 1988,ETH,2,"Hayward Field, Eugene, OR (USA)",03 JUN 2011,1245
38,39,26:48.36,Joshua CHEPTEGEI,12 SEP 1996,UGA,1,"Khalifa International Stadium, Doha (QAT)",06 OCT 2019,1245
39,40,26:48.73,Sileshi SIHINE,29 JAN 1983,ETH,1,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1244
40,41,26:48.95,Hagos GEBRHIWET,11 MAY 1994,ETH,1,Hengelo (NED),17 JUL 2019,1244
41,42,26:48.99,Josphat Kipkoech BETT,12 JUN 1990,KEN,3,"Hayward Field, Eugene, OR (USA)",03 JUN 2011,1244
42,43,26:49.02,Eliud KIPCHOGE,05 NOV 1984,KEN,2,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1244
43,44,26:49.20,Moses Ndiema MASAI,01 JUN 1986,KEN,2,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2007,1244
44,45,26:49.34,Yomif KEJELCHA,01 AUG 1997,ETH,2,"Khalifa International Stadium, Doha (QAT)",06 OCT 2019,1243
45,46,26:49.38,Sammy KIPKETER,29 SEP 1981,KEN,1,Bruxelles (BEL),30 AUG 2002,1243
46,47,26:49.39,Yomif KEJELCHA,01 AUG 1997,ETH,4,"FBK Stadium, Hengelo (NED)",05 JUN 2022,1243
47,48,26:49.41,Paul Kipngetich TANUI,22 DEC 1990,KEN,2,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1243
48,49,26:49.46,Selemon BAREGA,20 JAN 2000,ETH,2,Hengelo (NED),17 JUL 2019,1243
49,50,26:49.51,Mo FARAH,23 MAR 1983,GBR,1,"Olympic Stadium, London (GBR)",04 AUG 2017,1243
50,50,26:49.51,Selemon BAREGA,20 JAN 2000,ETH,1,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1243
51,52,26:49.55,Moses MOSOP,07 JUL 1985,KEN,3,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1243
52,53,26:49.57,Kenenisa BEKELE,13 JUN 1982,ETH,1,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1243
53,54,26:49.73,Yomif KEJELCHA,01 AUG 1997,ETH,2,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1243
54,55,26:49.90,Assefa MEZGEBU,19 JUN 1978,ETH,2,Bruxelles (BEL),30 AUG 2002,1242
55,56,26:49.94,Joshua CHEPTEGEI,12 SEP 1996,UGA,2,"Olympic Stadium, London (GBR)",04 AUG 2017,1242
56,57,26:49.99,Yomif KEJELCHA,01 AUG 1997,ETH,3,Hengelo (NED),17 JUL 2019,1242
57,58,26:50.12,Zersenay TADESE,01 JAN 1982,ERI,2,"Olympiastadion, Berlin (GER)",17 AUG 2009,1242
58,59,26:50.16,Rhonex KIPRUTO,12 OCT 1999,KEN,1,"Olympiastadion, Stockholm (SWE)",30 MAY 2019,1242
59,60,26:50.20,Richard LIMO,18 NOV 1980,KEN,3,Bruxelles (BEL),30 AUG 2002,1242
60,61,26:50.32,Rhonex KIPRUTO,12 OCT 1999,KEN,3,"Khalifa International Stadium, Doha (QAT)",06 OCT 2019,1242
61,62,26:50.37,Berihu AREGAWI,28 FEB 2001,ETH,3,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1242
62,63,26:50.53,Sileshi SIHINE,29 JAN 1983,ETH,1,"FBK Stadium, Hengelo (NED)",24 MAY 2008,1241
63,64,26:50.60,Paul Kipngetich TANUI,22 DEC 1990,KEN,3,"Olympic Stadium, London (GBR)",04 AUG 2017,1241
64,65,26:50.63,Paul Kipngetich TANUI,22 DEC 1990,KEN,4,"Hayward Field, Eugene, OR (USA)",03 JUN 2011,1241
65,66,26:50.66,Berihu AREGAWI,28 FEB 2001,ETH,1,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",23 JUN 2023,1241
66,67,26:50.67,Ahmad Hassan ABDULLAH,04 APR 1981,KEN,4,Bruxelles (BEL),30 AUG 2002,1241
67,68,26:50.77,Haile GEBRSELASSIE,18 APR 1973,ETH,2,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1241
68,69,26:50.97,Mo FARAH,23 MAR 1983,GBR,1,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1241
69,70,26:51.02,Dejen GEBREMESKEL,24 NOV 1989,ETH,1,Sollentuna (SWE),27 JUN 2013,1241
70,71,26:51.09,Zersenay TADESE,01 JAN 1982,ERI,5,"Hayward Field, Eugene, OR (USA)",03 JUN 2011,1240
71,72,26:51.11,Yigrem DEMELASH,26 JAN 1994,ETH,1,Hengelo (NED),29 JUN 2016,1240
72,73,26:51.16,Emmanuel Kipkemei BETT,29 MAR 1985,KEN,1,"Boudewijnstadion, Bruxelles (BEL)",07 SEP 2012,1240
73,74,26:51.20,Haile GEBRSELASSIE,18 APR 1973,ETH,2,"FBK Stadium, Hengelo (NED)",24 MAY 2008,1240
74,75,26:51.49,Charles Waweru KAMATHI,18 MAY 1978,KEN,1,Bruxelles (BEL),03 SEP 1999,1240
75,76,26:51.68,Vincent Kiprop CHEPKOK,05 JUL 1988,KEN,2,"Boudewijnstadion, Bruxelles (BEL)",07 SEP 2012,1240
76,77,26:51.86,Paul Kipngetich TANUI,22 DEC 1990,KEN,2,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1239
77,78,26:51.87,Nicholas KEMBOI,25 NOV 1983,QAT,4,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005,1239
78,78,26:51.87,Selemon BAREGA,20 JAN 2000,ETH,2,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",23 JUN 2023,1239
79,80,26:51.95,Emmanuel Kipkemei BETT,29 MAR 1985,KEN,4,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1239
80,81,26:52.12,Bedan KAROKI,21 AUG 1990,KEN,4,"Olympic Stadium, London (GBR)",04 AUG 2017,1239
81,82,26:52.23,William SIGEI,11 OCT 1969,KEN,1,"Bislett Stadion, Oslo (NOR)",22 JUL 1994,1239
82,83,26:52.30,Mohammed MOURHIT,10 OCT 1970,BEL,2,Bruxelles (BEL),03 SEP 1999,1239
83,84,26:52.33,Gebregziabher GEBREMARIAM,12 OCT 1984,ETH,4,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1238
84,85,26:52.36,Bedan KAROKI,21 AUG 1990,KEN,3,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1238
85,86,26:52.60,Sammy KIPKETER,29 SEP 1981,KEN,5,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005,1238
86,87,26:52.65,Kenneth Kiprop KIPKEMOI,02 AUG 1984,KEN,3,"Boudewijnstadion, Bruxelles (BEL)",07 SEP 2012,1238
87,87,26:52.65,Geoffrey KAMWOROR,22 NOV 1992,KEN,3,"Hayward Field, Eugene, OR (USA)",29 MAY 2015,1238
88,89,26:52.81,Haile GEBRSELASSIE,18 APR 1973,ETH,5,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1238
89,90,26:52.84,Sileshi SIHINE,29 JAN 1983,ETH,6,"Hayward Field, Eugene, OR (USA)",03 JUN 2011,1238
90,91,26:52.85,Abera KUMA,31 AUG 1990,ETH,2,Sollentuna (SWE),27 JUN 2013,1238
91,92,26:52.87,John Cheruiyot KORIR,13 DEC 1981,KEN,5,Bruxelles (BEL),30 AUG 2002,1238
92,93,26:52.93,Mark Kipkinyor BETT,22 DEC 1976,KEN,6,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005,1237
93,94,26:53.15,Andamlak BELIHU,20 NOV 1998,ETH,4,Hengelo (NED),17 JUL 2019,1237
94,95,26:53.27,Eliud KIPCHOGE,05 NOV 1984,KEN,5,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1237
95,96,26:53.70,Kenenisa BEKELE,13 JUN 1982,ETH,1,"FBK Stadium, Hengelo (NED)",01 JUN 2003,1236
96,97,26:53.71,Mo FARAH,23 MAR 1983,GBR,1,"Hayward Field, Eugene, OR (USA)",27 MAY 2016,1236
97,98,26:53.73,Gebregziabher GEBREMARIAM,12 OCT 1984,ETH,2,Ostrava (CZE),08 JUN 2004,1236
98,99,26:54.25,Mathew Kipkoech KISORIO,16 MAY 1989,KEN,7,"Hayward Field, Eugene, OR (USA)",03 JUN 2011,1235
99,100,26:54.32,Eliud KIPCHOGE,05 NOV 1984,KEN,3,"FBK Stadium, Hengelo (NED)",24 MAY 2008,1235
0,101,26:54.39,Jemal Yimer MEKONNEN,11 SEP 1996,ETH,5,Hengelo (NED),17 JUL 2019,1235
1,102,26:54.41,Paul TERGAT,17 JUN 1969,KEN,2,Bruxelles (BEL),23 AUG 1996,1235
2,103,26:54.58,Haile GEBRSELASSIE,18 APR 1973,ETH,2,"FBK Stadium, Hengelo (NED)",01 JUN 2003,1235
3,104,26:54.61,Stephen SAMBU,07 JUL 1988,KEN,4,"Hayward Field, Eugene, OR (USA)",30 MAY 2014,1235
4,105,26:54.64,Mark Kosgei KIPTOO,21 JUN 1976,KEN,8,"Hayward Field, Eugene, OR (USA)",03 JUN 2011,1235
5,106,26:54.66,William Malel SITONIK,01 MAR 1994,KEN,2,"Hayward Field, Eugene, OR (USA)",27 MAY 2016,1235
6,107,26:54.76,Richard YATOR,04 JUN 1998,KEN,1f7,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",01 OCT 2022,1235
7,108,26:55.04,Benard KIBET,25 NOV 1999,KEN,2f7,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",01 OCT 2022,1234
8,109,26:55.29,Leonard Patrick KOMON,10 JAN 1988,KEN,9,"Hayward Field, Eugene, OR (USA)",03 JUN 2011,1234
9,110,26:55.36,Rodgers KWEMOI,03 MAR 1998,KEN,4,"Khalifa International Stadium, Doha (QAT)",06 OCT 2019,1234
10,111,26:55.73,Geoffrey KIRUI,16 FEB 1993,KEN,6,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1233
11,112,26:56.11,Jemal Yimer MEKONNEN,11 SEP 1996,ETH,5,"Olympic Stadium, London (GBR)",04 AUG 2017,1232
12,113,26:56.46,Abadi HADIS,06 NOV 1997,ETH,6,Hengelo (NED),17 JUL 2019,1232
13,114,26:56.63,Richard LIMO,18 NOV 1980,KEN,4,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1232
14,115,26:56.71,Andamlak BELIHU,20 NOV 1998,ETH,5,"Khalifa International Stadium, Doha (QAT)",06 OCT 2019,1231
15,116,26:56.74,Josphat Kiprono MENJO,20 AUG 1979,KEN,1,Turku (FIN),29 AUG 2010,1231
16,117,26:56.78,Paul KOECH,25 JUN 1969,KEN,3,Bruxelles (BEL),23 AUG 1996,1231
17,118,26:57.08,Leonard Patrick KOMON,10 JAN 1988,KEN,4,"FBK Stadium, Hengelo (NED)",24 MAY 2008,1231
18,119,26:57.16,Hagos GEBRHIWET,11 MAY 1994,ETH,4,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1231
19,120,26:57.27,Sileshi SIHINE,29 JAN 1983,ETH,1,"Stadion Juliska, Praha (CZE)",27 JUN 2005,1231
20,121,26:57.33,Imane MERGA,15 OCT 1988,ETH,3,Sollentuna (SWE),27 JUN 2013,1230
21,121,26:57.33,Tamirat TOLA,11 AUG 1991,ETH,3,"Hayward Field, Eugene, OR (USA)",27 MAY 2016,1230
22,123,26:57.36,Josphat Muchiri NDAMBIRI,12 FEB 1985,KEN,1f1,Shizuoka (JPN),03 MAY 2009,1230
23,124,26:57.39,Moses Ndiema MASAI,01 JUN 1986,KEN,3,"Olympiastadion, Berlin (GER)",17 AUG 2009,1230
24,125,26:57.45,Tamirat TOLA,11 AUG 1991,ETH,2,Hengelo (NED),29 JUN 2016,1230
25,126,26:57.56,Yigrem DEMELASH,26 JAN 1994,ETH,4,"Boudewijnstadion, Bruxelles (BEL)",07 SEP 2012,1230
26,127,26:57.77,Geoffrey KAMWOROR,22 NOV 1992,KEN,6,"Olympic Stadium, London (GBR)",04 AUG 2017,1230
27,128,26:57.88,Abadi HADIS,06 NOV 1997,ETH,3,Hengelo (NED),29 JUN 2016,1230
28,129,26:58.25,Stephen SAMBU,07 JUL 1988,KEN,4,"Hayward Field, Eugene, OR (USA)",27 MAY 2016,1229
29,130,26:58.30,Tadese WORKU,20 JAN 2002,ETH,5,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1229
30,131,26:58.38,Yobes ONDIEKI,21 FEB 1961,KEN,1,Oslo (NOR),10 JUL 1993,1229
31,132,26:58.40,Josphat Muchiri NDAMBIRI,12 FEB 1985,KEN,1f1,Tendo (JPN),16 MAY 2009,1229
32,133,26:58.42,Micah Kemboi KOGO,30 JUN 1986,KEN,3,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2007,1229
33,134,26:58.75,Ibrahim JEILAN,12 JUN 1989,ETH,5,"Hayward Field, Eugene, OR (USA)",27 MAY 2016,1228
34,135,26:58.76,Sileshi SIHINE,29 JAN 1983,ETH,3,"FBK Stadium, Hengelo (NED)",01 JUN 2003,1228
35,136,26:58.97,Nicholas KIPKORIR,29 SEP 1998,KEN,,"Sportcomplex De Leidse Hout, Leiden (NED)",19 SEP 2020,1228
36,137,26:59.19,Abadi HADIS,06 NOV 1997,ETH,7,"Olympic Stadium, London (GBR)",04 AUG 2017,1227
37,138,26:59.35,Mohammed AHMED,05 JAN 1991,CAN,6,"Khalifa International Stadium, Doha (QAT)",06 OCT 2019,1227
38,139,26:59.54,Ahmad Hassan ABDULLAH,04 APR 1981,QAT,1,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004,1227
39,140,26:59.60,Chris SOLINSKY,05 DEC 1984,USA,1f1,"Palo Alto, CA (USA)",01 MAY 2010,1227
40,141,26:59.61,Bernard Kiprop KIPYEGO,16 JUL 1986,KEN,4,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2007,1227
41,142,26:59.81,Titus Kipjumba MBISHEI,28 OCT 1990,KEN,7,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1226
42,143,26:59.88,Martin Irungu MATHATHI,25 DEC 1985,KEN,2f1,Shizuoka (JPN),03 MAY 2009,1226
43,144,26:59.93,Charles Waweru KAMATHI,18 MAY 1978,KEN,2,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004,1226
44,145,27:00.24,Milkesa MENGESHA,16 APR 2000,ETH,5,"FBK Stadium, Hengelo (NED)",05 JUN 2022,1226
45,146,27:00.30,Zersenay TADESE,01 JAN 1982,ERI,1,Algiers (ALG),19 JUL 2007,1226
46,147,27:00.66,Zersenay TADESE,01 JAN 1982,ERI,6,"Hayward Field, Eugene, OR (USA)",27 MAY 2016,1225
47,148,27:00.73,Berehanu TSEGU,30 SEP 1999,ETH,7,Hengelo (NED),17 JUL 2019,1225
48,149,27:01.02,Hagos GEBRHIWET,11 MAY 1994,ETH,2,"Olympiastadion, Stockholm (SWE)",30 MAY 2019,1224
49,150,27:01.06,Geoffrey KAMWOROR,22 NOV 1992,KEN,1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",18 JUN 2021,1224
50,151,27:01.13,Mo FARAH,23 MAR 1983,GBR,1,"National Stadium, Beijing (CHN)",22 AUG 2015,1224
51,152,27:01.17,Kenenisa BEKELE,13 JUN 1982,ETH,1,"National Stadium, Beijing (CHN)",17 AUG 2008,1224
52,153,27:01.42,Richard YATOR,04 JUN 1998,KEN,1f3,"Prefectural Stadium, Kumagaya (JPN)",19 SEP 2020,1224
53,154,27:01.44,Sileshi SIHINE,29 JAN 1983,ETH,3,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1224
54,155,27:01.58,Leonard Patrick KOMON,10 JAN 1988,KEN,5,"Boudewijnstadion, Bruxelles (BEL)",07 SEP 2012,1224
55,156,27:01.74,Richard YATOR,04 JUN 1998,KEN,1f9,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",14 NOV 2020,1223
56,157,27:01.76,Geoffrey KAMWOROR,22 NOV 1992,KEN,2,"National Stadium, Beijing (CHN)",22 AUG 2015,1223
57,158,27:01.83,Gideon NGATUNYI,10 OCT 1986,KEN,2f1,Tendo (JPN),16 MAY 2009,1223
58,159,27:01.95,Jonathan Muia NDIKU,18 SEP 1991,KEN,2f9,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",14 NOV 2020,1223
59,160,27:01.98,Wilson KIPROP,14 APR 1987,KEN,1,"Hayward Field, Eugene, OR (USA)",01 JUN 2012,1223
60,161,27:02.00,Mark Kipkinyor BETT,22 DEC 1976,KEN,3,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004,1223
61,162,27:02.25,Moses Ndiema MASAI,01 JUN 1986,KEN,2,"Hayward Field, Eugene, OR (USA)",01 JUN 2012,1223
62,163,27:02.26,Solomon BERIHU,02 OCT 1999,ETH,8,Hengelo (NED),17 JUL 2019,1223
63,164,27:02.35,Mohammed AHMED,05 JAN 1991,CAN,8,"Olympic Stadium, London (GBR)",04 AUG 2017,1222
64,165,27:02.39,Benard KIBET,25 NOV 1999,KEN,2f3,"Prefectural Stadium, Kumagaya (JPN)",19 SEP 2020,1222
65,166,27:02.59,Kenenisa BEKELE,13 JUN 1982,ETH,1,Birmingham (GBR),22 JUN 2012,1222
66,166,27:02.59,Nicholas Mboroto KOSIMBEI,01 OCT 1996,KEN,7,"Hayward Field, Eugene, OR (USA)",27 MAY 2016,1222
67,168,27:02.62,Abderrahim GOUMRI,21 MAY 1976,MAR,3,"FBK Stadium, Hengelo (NED)",29 MAY 2005,1222
68,168,27:02.62,Deriba Merga EJIGU,26 OCT 1980,ETH,6,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1222
69,170,27:02.77,Sileshi SIHINE,29 JAN 1983,ETH,2,"National Stadium, Beijing (CHN)",17 AUG 2008,1222
70,171,27:02.80,Bedan KAROKI,21 AUG 1990,KEN,3f3,"Prefectural Stadium, Kumagaya (JPN)",19 SEP 2020,1222
71,172,27:02.81,Ibrahim JEILAN,12 JUN 1989,ETH,4,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1222
72,173,27:02.83,Paul Kipngetich TANUI,22 DEC 1990,KEN,3,"National Stadium, Beijing (CHN)",22 AUG 2015,1222
73,174,27:03.20,Moses Ndiema MASAI,01 JUN 1986,KEN,5,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1221
74,175,27:03.24,Tariku BEKELE,28 FEB 1987,ETH,2,Birmingham (GBR),22 JUN 2012,1221
75,176,27:03.49,Kaan Kigen ÖZBILEN,15 JAN 1986,KEN,6,"Boudewijnstadion, Bruxelles (BEL)",07 SEP 2012,1221
76,177,27:03.58,Gebregziabher GEBREMARIAM,12 OCT 1984,ETH,3,Birmingham (GBR),22 JUN 2012,1220
77,178,27:03.61,Sammy KIPKETER,29 SEP 1981,KEN,4,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004,1220
78,179,27:03.65,Sileshi SIHINE,29 JAN 1983,ETH,4,Birmingham (GBR),22 JUN 2012,1220
79,180,27:03.87,Paul TERGAT,17 JUN 1969,KEN,1,Bruxelles (BEL),25 AUG 2000,1220
80,181,27:03.94,Daniel MATEIKO,04 AUG 1998,KEN,6,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1220
81,182,27:03.95,Gebregziabher GEBREMARIAM,12 OCT 1984,ETH,6,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1220
82,183,27:04.00,Boniface KIPROP,12 OCT 1985,UGA,5,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004,1220
83,184,27:04.11,Micah Kemboi KOGO,30 JUN 1986,KEN,3,"National Stadium, Beijing (CHN)",17 AUG 2008,1220
84,184,27:04.11,Moses Ndiema MASAI,01 JUN 1986,KEN,4,"National Stadium, Beijing (CHN)",17 AUG 2008,1220
85,186,27:04.18,Robert Sigei KIPNGETICH,03 JAN 1982,KEN,1,Neerpelt (BEL),02 JUN 2007,1219
86,187,27:04.20,Abraham CHEBII,23 DEC 1979,KEN,1,"Palo Alto, CA (USA)",04 MAY 2001,1219
87,188,27:04.45,Bernard Kiprop KIPYEGO,16 JUL 1986,KEN,4,"FBK Stadium, Hengelo (NED)",29 MAY 2005,1219
88,189,27:04.48,Moses Ndiema KIPSIRO,02 SEP 1986,UGA,5,Birmingham (GBR),22 JUN 2012,1219
89,190,27:04.54,Felix LIMO,22 AUG 1980,KEN,2,Bruxelles (BEL),25 AUG 2000,1219
90,191,27:04.61,Josphat Kiprono MENJO,20 AUG 1979,KEN,2,Neerpelt (BEL),02 JUN 2007,1219
91,192,27:04.70,Zersenay TADESE,01 JAN 1982,ERI,7,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005,1219
92,193,27:04.72,Lopez LOMONG,01 JAN 1985,USA,7,"Khalifa International Stadium, Doha (QAT)",06 OCT 2019,1219
93,194,27:04.77,Bedan KAROKI,21 AUG 1990,KEN,4,"National Stadium, Beijing (CHN)",22 AUG 2015,1218
94,195,27:04.79,Josphat Muchiri NDAMBIRI,12 FEB 1985,KEN,1,Oita (JPN),01 OCT 2006,1218
95,196,27:04.89,Tadesse TOLA,31 OCT 1987,ETH,3,Neerpelt (BEL),02 JUN 2007,1218
96,197,27:04.92,Ali ABDOSH,25 AUG 1987,ETH,7,"FBK Stadium, Hengelo (NED)",26 MAY 2007,1218
97,198,27:05.10,Kenenisa BEKELE,13 JUN 1982,ETH,1,"Olympic Stadium, Athina (GRE)",20 AUG 2004,1218
98,199,27:05.11,Zersenay TADESE,01 JAN 1982,ERI,5,"National Stadium, Beijing (CHN)",17 AUG 2008,1218
99,200,27:05.14,John Cheruiyot KORIR,13 DEC 1981,KEN,6,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004,1218
0,201,27:05.17,Mo FARAH,23 MAR 1983,GBR,1,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,1218
1,202,27:05.50,Bedan KAROKI,21 AUG 1990,KEN,3,"Hayward Field, Eugene, OR (USA)",01 JUN 2012,1217
2,203,27:05.51,Rodgers KWEMOI,03 MAR 1998,KEN,2,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",18 JUN 2021,1217
3,204,27:05.64,Paul Kipngetich TANUI,22 DEC 1990,KEN,2,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,1217
4,205,27:05.88,Patrick Mutuku IVUTI,30 JUL 1978,KEN,6,Bruxelles (BEL),30 AUG 2002,1217
5,206,27:05.90,Kenenisa BEKELE,13 JUN 1982,ETH,1,"Yanmar Stadium Nagai, Osaka (JPN)",27 AUG 2007,1217
