"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
35,36,2:03:47,Bashir ABDI,10 FEB 1989,BEL,1,Rotterdam (NED),16 APR 2023,1266
36,37,2:03:50,Timothy KIPLAGAT,1993,KEN,2,Rotterdam (NED),16 APR 2023,1265
37,38,2:03:51,Stanley Kipleting BIWOTT,21 APR 1986,KEN,2,London (GBR),24 APR 2016,1264
38,38,2:03:51,Kinde ATANAW,15 APR 1993,ETH,1,Valencia (ESP),01 DEC 2019,1264
39,40,2:03:52,Emmanuel MUTAI,12 OCT 1984,KEN,2,"Chicago, IL (USA)",13 OCT 2013,1264
40,41,2:03:55,Reuben Kiprop KIPYEGO,21 AUG 1996,KEN,2,Milano (ITA),16 MAY 2021,1263
41,42,2:03:58,Wilson Kipsang KIPROTICH,15 MAR 1982,KEN,1,Tokyo (JPN),26 FEB 2017,1262
42,43,2:03:59,Haile GEBRSELASSIE,18 APR 1973,ETH,1,Berlin (GER),28 SEP 2008,1262
43,44,2:04:00,Eliud KIPCHOGE,05 NOV 1984,KEN,1,Berlin (GER),27 SEP 2015,1262
44,44,2:04:00,Mosinet GEREMEW,12 FEB 1992,ETH,1,Dubai (UAE),26 JAN 2018,1262
45,46,2:04:01,Sisay LEMMA,12 DEC 1990,ETH,1,London (GBR),03 OCT 2021,1262
46,47,2:04:02,Leul GEBRESILASE,20 SEP 1992,ETH,2,Dubai (UAE),26 JAN 2018,1261
47,48,2:04:04,Marius KIPSEREM,17 MAY 1988,KEN,2,Rotterdam (NED),24 OCT 2021,1261
48,49,2:04:05,Eliud KIPCHOGE,05 NOV 1984,KEN,2,Berlin (GER),29 SEP 2013,1260
49,50,2:04:06,Tamirat TOLA,11 AUG 1991,ETH,3,Dubai (UAE),26 JAN 2018,1260
50,50,2:04:06,Asefa MENGSTU,22 JAN 1988,ETH,4,Dubai (UAE),26 JAN 2018,1260
51,50,2:04:06,Lawrence CHERONO,07 AUG 1988,KEN,1,Amsterdam (NED),21 OCT 2018,1260
52,53,2:04:08,Sisay LEMMA,12 DEC 1990,ETH,5,Dubai (UAE),26 JAN 2018,1260
53,54,2:04:09,Bernard Kiprop KOECH,31 JAN 1988,KEN,2,Amsterdam (NED),17 OCT 2021,1259
54,54,2:04:09,Bernard Kiprop KOECH,31 JAN 1988,KEN,1,Hamburg (GER),23 APR 2023,1259
55,56,2:04:11,Eliud KIPCHOGE,05 NOV 1984,KEN,1,"Chicago, IL (USA)",12 OCT 2014,1259
56,56,2:04:11,Tamirat TOLA,11 AUG 1991,ETH,1,Dubai (UAE),20 JAN 2017,1259
57,56,2:04:11,Marius KIPSEREM,17 MAY 1988,KEN,1,Rotterdam (NED),07 APR 2019,1259
58,59,2:04:12,Reuben Kiprop KIPYEGO,21 AUG 1996,KEN,5,Valencia (ESP),06 DEC 2020,1258
59,59,2:04:12,Leul GEBRESILASE,20 SEP 1992,ETH,3,Amsterdam (NED),17 OCT 2021,1258
60,61,2:04:14,Tamirat TOLA,11 AUG 1991,ETH,3,Tokyo (JPN),06 MAR 2022,1258
61,62,2:04:15,Geoffrey MUTAI,07 OCT 1981,KEN,1,Berlin (GER),30 SEP 2012,1258
62,62,2:04:15,Birhanu LEGESE,11 SEP 1994,ETH,6,Dubai (UAE),26 JAN 2018,1258
63,62,2:04:15,Birhanu LEGESE,11 SEP 1994,ETH,1,Tokyo (JPN),01 MAR 2020,1258
64,65,2:04:16,Dennis KIMETTO,22 APR 1984,KEN,2,Berlin (GER),30 SEP 2012,1257
65,65,2:04:16,Kaan Kigen ÖZBILEN,15 JAN 1986,TUR,2,Valencia (ESP),01 DEC 2019,1257
66,67,2:04:17,Eliud KIPCHOGE,05 NOV 1984,KEN,1,London (GBR),22 APR 2018,1257
67,67,2:04:17,Barnabas KIPTUM,08 DEC 1986,KEN,3,Milano (ITA),16 MAY 2021,1257
68,69,2:04:21,Elisha ROTICH,12 APR 1990,KEN,1,Paris (FRA),17 OCT 2021,1256
69,70,2:04:23,Ayele ABSHERO,28 DEC 1990,ETH,1,Dubai (UAE),27 JAN 2012,1255
70,70,2:04:23,Geoffrey KAMWOROR,22 NOV 1992,KEN,2,London (GBR),23 APR 2023,1255
71,72,2:04:24,Tesfaye ABERA,31 MAR 1992,ETH,1,Dubai (UAE),22 JAN 2016,1255
72,72,2:04:24,Asefa MENGSTU,22 JAN 1988,ETH,3,Dubai (UAE),25 JAN 2019,1255
73,72,2:04:24,Benson KIPRUTO,17 MAR 1991,KEN,1,"Chicago, IL (USA)",09 OCT 2022,1255
74,75,2:04:26,Haile GEBRSELASSIE,18 APR 1973,ETH,1,Berlin (GER),30 SEP 2007,1254
75,76,2:04:27,Duncan KIBET,25 APR 1978,KEN,1,Rotterdam (NED),05 APR 2009,1254
76,76,2:04:27,James Kipsang KWAMBAI,28 FEB 1983,KEN,2,Rotterdam (NED),05 APR 2009,1254
77,76,2:04:27,Dawit WOLDE,19 MAY 1991,ETH,3,Rotterdam (NED),24 OCT 2021,1254
78,79,2:04:28,Sammy KITWARA,26 NOV 1986,KEN,2,"Chicago, IL (USA)",12 OCT 2014,1254
79,79,2:04:28,Vincent KIPCHUMBA,03 AUG 1990,KEN,2,London (GBR),03 OCT 2021,1254
80,81,2:04:29,Wilson Kipsang KIPROTICH,15 MAR 1982,KEN,1,London (GBR),13 APR 2014,1253
81,81,2:04:29,Seifu TURA,19 JUN 1997,ETH,4,Milano (ITA),16 MAY 2021,1253
82,83,2:04:30,Eliud KIPCHOGE,05 NOV 1984,KEN,1,Enschede (NED),18 APR 2021,1253
83,84,2:04:31,Leul GEBRESILASE,20 SEP 1992,ETH,1,Valencia (ESP),02 DEC 2018,1253
84,84,2:04:31,Leul GEBRESILASE,20 SEP 1992,ETH,5,Milano (ITA),16 MAY 2021,1253
85,86,2:04:32,Tsegaye MEKONNEN,15 JUN 1995,ETH,1,Dubai (UAE),24 JAN 2014,1253
86,86,2:04:32,Dickson CHUMBA,27 OCT 1986,KEN,3,"Chicago, IL (USA)",12 OCT 2014,1253
87,86,2:04:32,Jonathan Kipleting KORIR,20 NOV 1986,KEN,4,Amsterdam (NED),17 OCT 2021,1253
88,89,2:04:33,Hayle LEMI,13 SEP 1994,ETH,2,Dubai (UAE),22 JAN 2016,1252
89,89,2:04:33,Joshua BELET,10 FEB 1998,KEN,2,Hamburg (GER),23 APR 2023,1252
90,91,2:04:35,Hiskel TEWELDE,15 SEP 1986,ERI,5,Amsterdam (NED),17 OCT 2021,1252
91,92,2:04:36,Kaan Kigen ÖZBILEN,15 JAN 1986,TUR,5,Valencia (ESP),04 DEC 2022,1251
92,93,2:04:37,Mule WASIHUN,20 OCT 1993,ETH,2,Amsterdam (NED),21 OCT 2018,1251
93,94,2:04:38,Tsegaye KEBEDE,15 JAN 1987,ETH,1,"Chicago, IL (USA)",07 OCT 2012,1251
94,95,2:04:39,Amos KIPRUTO,16 SEP 1992,KEN,1,London (GBR),02 OCT 2022,1251
95,96,2:04:40,Emmanuel MUTAI,12 OCT 1984,KEN,1,London (GBR),17 APR 2011,1250
96,96,2:04:40,Solomon DEKSISA,11 MAR 1994,ETH,3,Amsterdam (NED),21 OCT 2018,1250
97,96,2:04:40,Reuben Kiprop KIPYEGO,21 AUG 1996,KEN,1,Abu Dhabi (UAE),06 DEC 2019,1250
98,99,2:04:41,Mosinet GEREMEW,12 FEB 1992,ETH,3,London (GBR),03 OCT 2021,1250
99,99,2:04:41,Hailemaryam KIROS,05 FEB 1997,ETH,2,Paris (FRA),17 OCT 2021,1250
0,101,2:04:42,Eliud KIPCHOGE,05 NOV 1984,KEN,1,London (GBR),26 APR 2015,1250
1,101,2:04:42,Guye Idemo ADOLA,20 OCT 1990,ETH,3,Valencia (ESP),01 DEC 2019,1250
2,103,2:04:43,El Hassan EL ABBASSI,13 APR 1984,BRN,2,Valencia (ESP),02 DEC 2018,1249
3,103,2:04:43,Asrar HIYRDEN,25 NOV 1999,ETH,1,Sevilla (ESP),20 FEB 2022,1249
4,103,2:04:43,Mosinet GEREMEW,12 FEB 1992,ETH,1,Seoul (KOR),17 APR 2022,1249
5,106,2:04:44,Wilson Kipsang KIPROTICH,15 MAR 1982,KEN,1,London (GBR),22 APR 2012,1249
6,106,2:04:44,Seifu TURA,19 JUN 1997,ETH,7,Dubai (UAE),26 JAN 2018,1249
7,106,2:04:44,Hillary KIPSAMBU,04 FEB 1985,KEN,3,Paris (FRA),17 OCT 2021,1249
8,109,2:04:45,Lelisa DESISA,14 JAN 1990,ETH,1,Dubai (UAE),25 JAN 2013,1249
9,110,2:04:46,Tsegaye MEKONNEN,15 JUN 1995,ETH,3,Dubai (UAE),22 JAN 2016,1249
10,110,2:04:46,Titus EKIRU,02 JAN 1992,KEN,1,Milano (ITA),07 APR 2019,1249
11,110,2:04:46,Mekuant AYENEW,24 OCT 1991,ETH,1,Sevilla (ESP),23 FEB 2020,1249
12,113,2:04:47,Wilson Kipsang KIPROTICH,15 MAR 1982,KEN,2,London (GBR),26 APR 2015,1248
13,113,2:04:47,CyBrian KOTUT,06 JUN 1992,KEN,1,Hamburg (GER),24 APR 2022,1248
14,115,2:04:48,Patrick Makau MUSYOKI,02 MAR 1985,KEN,1,Rotterdam (NED),11 APR 2010,1248
15,115,2:04:48,Yemane TSEGAY,08 APR 1985,ETH,1,Rotterdam (NED),15 APR 2012,1248
16,115,2:04:48,Berhanu SHIFERAW,31 MAY 1993,ETH,2,Dubai (UAE),25 JAN 2013,1248
17,115,2:04:48,Birhanu LEGESE,11 SEP 1994,ETH,1,Tokyo (JPN),03 MAR 2019,1248
18,115,2:04:48,Barselius KIPYEGO,22 JUL 1993,KEN,4,Paris (FRA),17 OCT 2021,1248
19,115,2:04:48,Stephen KISSA,01 DEC 1988,UGA,2,Hamburg (GER),24 APR 2022,1248
20,121,2:04:49,Tadesse TOLA,31 OCT 1987,ETH,3,Dubai (UAE),25 JAN 2013,1248
21,121,2:04:49,Shura KITATA,09 JUN 1996,ETH,2,London (GBR),22 APR 2018,1248
22,121,2:04:49,Bashir ABDI,10 FEB 1989,BEL,2,Tokyo (JPN),01 MAR 2020,1248
23,121,2:04:49,Herpasa NEGASA,11 SEP 1993,ETH,2,Seoul (KOR),17 APR 2022,1248
24,121,2:04:49,Seifu TURA,19 JUN 1997,ETH,2,"Chicago, IL (USA)",09 OCT 2022,1248
25,121,2:04:49,Tsegaye GETACHEW,30 NOV 1996,ETH,1,Amsterdam (NED),16 OCT 2022,1248
26,127,2:04:50,Dino SEFIR,28 MAY 1988,ETH,2,Dubai (UAE),27 JAN 2012,1247
27,127,2:04:50,Getu FELEKE,28 NOV 1986,ETH,2,Rotterdam (NED),15 APR 2012,1247
28,129,2:04:51,Abebe NEGEWO,20 MAY 1984,ETH,4,Valencia (ESP),01 DEC 2019,1247
29,129,2:04:51,Sisay LEMMA,12 DEC 1990,ETH,3,Tokyo (JPN),01 MAR 2020,1247
30,129,2:04:51,Daniel DO NASCIMENTO,28 JUL 1998,BRA,3,Seoul (KOR),17 APR 2022,1247
31,132,2:04:52,Feyisa LILESA,01 FEB 1990,ETH,2,"Chicago, IL (USA)",07 OCT 2012,1247
32,132,2:04:52,Endeshaw NEGESSE,13 MAR 1988,ETH,4,Dubai (UAE),25 JAN 2013,1247
33,134,2:04:53,Haile GEBRSELASSIE,18 APR 1973,ETH,1,Dubai (UAE),18 JAN 2008,1247
34,134,2:04:53,Bernard Kiprop KOECH,31 JAN 1988,KEN,5,Dubai (UAE),25 JAN 2013,1247
35,134,2:04:53,Mathew Kipkoech KISORIO,16 MAY 1989,KEN,3,Valencia (ESP),02 DEC 2018,1247
36,134,2:04:53,Chalu DESO,14 DEC 1997,ETH,6,Valencia (ESP),06 DEC 2020,1247
37,134,2:04:53,Abayneh DEGU,01 DEC 1998,ETH,5,Paris (FRA),17 OCT 2021,1247
38,139,2:04:54,Markos GENETI,07 JUN 1984,ETH,3,Dubai (UAE),27 JAN 2012,1246
39,139,2:04:54,Titus KIPRUTO,25 JUN 1998,KEN,2,Amsterdam (NED),16 OCT 2022,1246
40,141,2:04:55,Paul TERGAT,17 JUN 1969,KEN,1,Berlin (GER),28 SEP 2003,1246
41,141,2:04:55,Geoffrey MUTAI,07 OCT 1981,KEN,2,Rotterdam (NED),11 APR 2010,1246
42,141,2:04:55,Stanley Kipleting BIWOTT,21 APR 1986,KEN,2,London (GBR),13 APR 2014,1246
43,141,2:04:55,Gabriel Gerald GEAY,10 SEP 1996,TAN,6,Milano (ITA),16 MAY 2021,1246
44,145,2:04:56,Sammy Kipchoge KORIR,12 DEC 1971,KEN,2,Berlin (GER),28 SEP 2003,1246
45,145,2:04:56,Jonathan MAIYO,05 MAY 1988,KEN,4,Dubai (UAE),27 JAN 2012,1246
46,145,2:04:56,Kengo SUZUKI,11 JUN 1995,JPN,1,Otsu (JPN),28 FEB 2021,1246
47,145,2:04:56,Abdi NAGEEYE,02 MAR 1989,NED,1,Rotterdam (NED),10 APR 2022,1246
48,145,2:04:56,Leul GEBRESILASE,20 SEP 1992,ETH,2,Rotterdam (NED),10 APR 2022,1246
49,145,2:04:56,Chalu DESO,14 DEC 1997,ETH,6,Valencia (ESP),04 DEC 2022,1246
50,151,2:04:57,Wilson Kipsang KIPROTICH,15 MAR 1982,KEN,1,Frankfurt (GER),31 OCT 2010,1245
51,151,2:04:57,Bazezew ASMARE,11 SEP 1996,ETH,3,Amsterdam (NED),16 OCT 2022,1245
52,153,2:04:58,Sisay LEMMA,12 DEC 1990,ETH,1,Ljubljana (SLO),28 OCT 2018,1245
53,154,2:04:59,Gadisa SHUMIE,15 SEP 1992,ETH,1,Sevilla (ESP),19 FEB 2023,1245
54,154,2:04:59,Tamirat TOLA,11 AUG 1991,ETH,3,London (GBR),23 APR 2023,1245
55,156,2:05:00,Eliud KIPCHOGE,05 NOV 1984,KEN,1,Rotterdam (NED),13 APR 2014,1245
56,156,2:05:00,Evans CHEBET,10 NOV 1988,KEN,1,Buenos Aires (ARG),22 SEP 2019,1245
57,156,2:05:00,Philemon RONO,08 FEB 1991,KEN,1,Toronto (CAN),20 OCT 2019,1245
58,159,2:05:01,Shura KITATA,09 JUN 1996,ETH,4,London (GBR),28 APR 2019,1244
59,159,2:05:01,Nicholas KIRWA,16 JUN 1994,KEN,7,Milano (ITA),16 MAY 2021,1244
60,159,2:05:01,John KORIR,02 DEC 1996,KEN,3,"Chicago, IL (USA)",09 OCT 2022,1244
61,162,2:05:02,Emmanuel SAINA,06 SEP 1992,KEN,4,Dubai (UAE),25 JAN 2019,1244
62,163,2:05:03,Moses MOSOP,07 JUL 1985,KEN,3,Rotterdam (NED),15 APR 2012,1244
63,164,2:05:04,Abel KIRUI,06 APR 1982,KEN,3,Rotterdam (NED),05 APR 2009,1243
64,164,2:05:04,Kenenisa BEKELE,13 JUN 1982,ETH,1,Paris (FRA),06 APR 2014,1243
65,164,2:05:04,Abraham KIPTOO,16 JUL 1999,KEN,4,Amsterdam (NED),16 OCT 2022,1243
66,167,2:05:05,Barnabas KIPTUM,08 DEC 1986,KEN,2,Sevilla (ESP),23 FEB 2020,1243
67,167,2:05:05,Abel KIRUI,06 APR 1982,KEN,7,Valencia (ESP),06 DEC 2020,1243
68,167,2:05:05,Titus KIPRUTO,25 JUN 1998,KEN,1,Milano (ITA),03 APR 2022,1243
69,167,2:05:05,Mohamed ESA,11 SEP 2000,ETH,5,Amsterdam (NED),16 OCT 2022,1243
70,171,2:05:06,Geoffrey MUTAI,07 OCT 1981,KEN,1,"New York, NY (USA)",06 NOV 2011,1243
71,171,2:05:06,Marius KIMUTAI,10 DEC 1992,BRN,1,Barcelona (ESP),19 MAR 2023,1243
72,173,2:05:07,Chalu DESO,14 DEC 1997,ETH,1,Paris (FRA),03 APR 2022,1243
73,173,2:05:07,Workineh TADESE,13 DEC 2000,ETH,3,Hamburg (GER),24 APR 2022,1243
74,175,2:05:08,Patrick Makau MUSYOKI,02 MAR 1985,KEN,1,Berlin (GER),26 SEP 2010,1242
75,175,2:05:08,Samwel Nyamai MAILU,07 FEB 1993,KEN,1,Wien (AUT),23 APR 2023,1242
76,177,2:05:09,Lawrence CHERONO,07 AUG 1988,KEN,1,Amsterdam (NED),15 OCT 2017,1242
77,177,2:05:09,Vincent KIPCHUMBA,03 AUG 1990,KEN,1,Amsterdam (NED),20 OCT 2019,1242
78,177,2:05:09,Hayle LEMI,13 SEP 1994,ETH,2,Toronto (CAN),20 OCT 2019,1242
79,177,2:05:09,Morris Munene GACHAGA,07 APR 1995,KEN,6,Paris (FRA),17 OCT 2021,1242
80,177,2:05:09,Victor KIPLANGAT,10 NOV 1999,UGA,4,Hamburg (GER),24 APR 2022,1242
81,177,2:05:09,Alexander Mutiso MUNYAO,10 SEP 1996,KEN,1,Praha (CZE),07 MAY 2023,1242
82,183,2:05:10,Samuel Kamau WANJIRU,10 NOV 1986,KEN,1,London (GBR),26 APR 2009,1242
83,183,2:05:10,Geoffrey MUTAI,07 OCT 1981,KEN,2,Berlin (GER),26 SEP 2010,1242
84,183,2:05:10,Tadesse TOLA,31 OCT 1987,ETH,5,Dubai (UAE),27 JAN 2012,1242
85,183,2:05:10,Seifu TURA,19 JUN 1997,ETH,2,Paris (FRA),03 APR 2022,1242
86,187,2:05:11,Mo FARAH,23 MAR 1983,GBR,1,"Chicago, IL (USA)",07 OCT 2018,1241
87,187,2:05:11,Tsegaye GETACHEW,30 NOV 1996,ETH,7,Paris (FRA),17 OCT 2021,1241
88,189,2:05:12,Stanley Kipleting BIWOTT,21 APR 1986,KEN,1,Paris (FRA),15 APR 2012,1241
89,189,2:05:12,Filex Malewa CHEMONGESI,19 AUG 1993,UGA,3,Toronto (CAN),20 OCT 2019,1241
90,189,2:05:12,Lawrence CHERONO,07 AUG 1988,KEN,1,Valencia (ESP),05 DEC 2021,1241
91,189,2:05:12,Adeledelew MAMO,1999,ETH,2,Sevilla (ESP),20 FEB 2022,1241
92,189,2:05:12,Reuben Kiprop KIPYEGO,21 AUG 1996,KEN,3,Rotterdam (NED),10 APR 2022,1241
93,189,2:05:12,Leul GEBRESILASE,20 SEP 1992,ETH,2,London (GBR),02 OCT 2022,1241
94,189,2:05:12,Othmane EL GOUMRI,28 MAY 1992,MAR,2,Barcelona (ESP),19 MAR 2023,1241
95,196,2:05:13,Vincent KIPRUTO,13 SEP 1987,KEN,3,Rotterdam (NED),11 APR 2010,1241
96,196,2:05:13,Markos GENETI,07 JUN 1984,ETH,2,Dubai (UAE),24 JAN 2014,1241
97,196,2:05:13,Wilson Loyanae ERUPE,20 NOV 1988,KEN,1,Seoul (KOR),20 MAR 2016,1241
98,196,2:05:13,Nobert KIGEN,24 JAN 1993,KEN,2,Amsterdam (NED),15 OCT 2017,1241
99,196,2:05:13,Benson KIPRUTO,17 MAR 1991,KEN,4,Toronto (CAN),20 OCT 2019,1241
0,201,2:05:15,Martin Kiptolo LEL,29 OCT 1978,KEN,1,London (GBR),13 APR 2008,1240
1,201,2:05:15,Sammy KITWARA,26 NOV 1986,KEN,1,Valencia (ESP),19 NOV 2017,1240
2,201,2:05:15,Abebe NEGEWO,20 MAY 1984,ETH,8,Valencia (ESP),06 DEC 2020,1240
3,201,2:05:15,CyBrian KOTUT,06 JUN 1992,KEN,6,Amsterdam (NED),16 OCT 2022,1240
4,205,2:05:16,Levi Omari MATEBO,03 NOV 1989,KEN,2,Frankfurt (GER),30 OCT 2011,1240
5,205,2:05:16,Sammy KITWARA,26 NOV 1986,KEN,3,"Chicago, IL (USA)",13 OCT 2013,1240
6,205,2:05:16,Sisay LEMMA,12 DEC 1990,ETH,4,Dubai (UAE),22 JAN 2016,1240
7,205,2:05:16,Solomon DEKSISA,11 MAR 1994,ETH,2,Amsterdam (NED),20 OCT 2019,1240
8,205,2:05:16,Chalu DESO,14 DEC 1997,ETH,2,Valencia (ESP),05 DEC 2021,1240
9,210,2:05:18,Tsegaye KEBEDE,15 JAN 1987,ETH,1,Fukuoka (JPN),06 DEC 2009,1239
10,210,2:05:18,Shifera TAMRU,01 OCT 1998,ETH,5,Dubai (UAE),25 JAN 2019,1239
11,210,2:05:18,Reuben Kiprop KIPYEGO,21 AUG 1996,KEN,2,Buenos Aires (ARG),22 SEP 2019,1239
12,210,2:05:18,Elisha ROTICH,12 APR 1990,KEN,3,Amsterdam (NED),20 OCT 2019,1239
13,214,2:05:19,Tsegaye KEBEDE,15 JAN 1987,ETH,1,London (GBR),25 APR 2010,1239
14,214,2:05:19,Joel Kemboi KIMURER,21 JAN 1988,KEN,8,Milano (ITA),16 MAY 2021,1239
15,214,2:05:19,Philemon Kacheran LOKEDI,04 JUL 1992,KEN,3,Valencia (ESP),05 DEC 2021,1239
16,214,2:05:19,Bashir ABDI,10 FEB 1989,BEL,3,London (GBR),02 OCT 2022,1239
17,214,2:05:19,Kebede TULU,15 SEP 1996,ETH,2,Sevilla (ESP),19 FEB 2023,1239
18,219,2:05:20,Tsegaye KEBEDE,15 JAN 1987,ETH,2,London (GBR),26 APR 2009,1239
19,219,2:05:20,Moses KIBET,04 FEB 1997,KEN,6,Amsterdam (NED),17 OCT 2021,1239
20,219,2:05:20,Daniel KIBET,17 MAY 1996,KEN,2,Milano (ITA),03 APR 2022,1239
21,219,2:05:20,Timothy KIPLAGAT,1993,KEN,1,Abu Dhabi (UAE),17 DEC 2022,1239
22,223,2:05:21,Eliud KIPTANUI,06 JUN 1989,KEN,2,Berlin (GER),27 SEP 2015,1239
23,223,2:05:21,Daniel KINYUA,25 MAY 1992,KEN,1,Amsterdam (NED),16 OCT 2016,1239
24,223,2:05:21,Emmanuel SAINA,06 SEP 1992,KEN,1,Buenos Aires (ARG),23 SEP 2018,1239
25,223,2:05:21,Tsegaye KEBEDE,15 JAN 1987,ETH,4,Valencia (ESP),02 DEC 2018,1239
26,227,2:05:22,Nobert KIGEN,24 JAN 1993,KEN,5,Valencia (ESP),02 DEC 2018,1238
27,227,2:05:22,Afewerki BERHANE,06 MAY 1996,ERI,7,Amsterdam (NED),17 OCT 2021,1238
28,227,2:05:22,Titus KIPRUTO,25 JUN 1998,KEN,4,Rotterdam (NED),24 OCT 2021,1238
29,227,2:05:22,Morhad AMDOUNI,21 JUN 1988,FRA,3,Paris (FRA),03 APR 2022,1238
30,227,2:05:22,Chalu DESO,14 DEC 1997,ETH,1,Tokyo (JPN),05 MAR 2023,1238
31,227,2:05:22,Mohamed ESA,11 SEP 2000,ETH,2,Tokyo (JPN),05 MAR 2023,1238
32,233,2:05:23,Feyisa LILESA,01 FEB 1990,ETH,4,Rotterdam (NED),11 APR 2010,1238
33,233,2:05:23,Geoffrey KAMWOROR,22 NOV 1992,KEN,4,Valencia (ESP),05 DEC 2021,1238
34,233,2:05:23,Bashir ABDI,10 FEB 1989,BEL,4,Rotterdam (NED),10 APR 2022,1238
35,236,2:05:24,Samuel Kamau WANJIRU,10 NOV 1986,KEN,2,London (GBR),13 APR 2008,1238
36,236,2:05:24,Mosinet GEREMEW,12 FEB 1992,ETH,2,"Chicago, IL (USA)",07 OCT 2018,1238
37,236,2:05:24,Mekuant AYENEW,24 OCT 1991,ETH,3,Sevilla (ESP),19 FEB 2023,1238
38,239,2:05:25,Bazu WORKU HAYLA,15 SEP 1990,ETH,3,Berlin (GER),26 SEP 2010,1237
39,239,2:05:25,Albert Kiplagat MATEBOR,25 DEC 1980,KEN,3,Frankfurt (GER),30 OCT 2011,1237
40,239,2:05:25,Joel Kemboi KIMURER,21 JAN 1988,KEN,8,Paris (FRA),17 OCT 2021,1237
41,239,2:05:25,Tsegaye GETACHEW,30 NOV 1996,ETH,3,Tokyo (JPN),05 MAR 2023,1237
