"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
6,100,27:24,Emmanuel KIPROP,21 AUG 1999,KEN,3,Lille (FRA),01 OCT 2022,1188
7,108,27:25,Haile GEBRSELASSIE,18 APR 1973,ETH,1,Manchester (GBR),22 MAY 2005,1186
8,108,27:25,Kaan Kigen ÖZBILEN,15 JAN 1986,KEN,2,Berlin (GER),10 OCT 2010,1186
9,108,27:25,Stephen SAMBU,07 JUL 1988,KEN,1,"Boston, MA (USA)",22 JUN 2014,1186
10,108,27:25,Julien WANDERS,18 MAR 1996,SUI,1,Houilles (FRA),30 DEC 2018,1186
11,108,27:25,Adeledelew MAMO,1999,ETH,3,Lille (FRA),06 NOV 2021,1186
12,108,27:25,Tadese WORKU,20 JAN 2002,ETH,2,Praha (CZE),03 SEP 2022,1186
13,114,27:26,Abraham CHEBII,23 DEC 1979,KEN,1,"Mobile, AL (USA)",24 MAR 2001,1185
14,114,27:26,Sammy KITWARA,26 NOV 1986,KEN,1,San Juan (PUR),01 MAR 2009,1185
15,114,27:26,Kaan Kigen ÖZBILEN,15 JAN 1986,KEN,2,Brunssum (NED),03 APR 2011,1185
16,114,27:26,Emmanuel KIPRONO,13 JUN 1993,KEN,1,Paderborn (GER),31 MAR 2018,1185
17,114,27:26,Mathew KIMELI,01 APR 1998,KEN,3,Praha (CZE),08 SEP 2018,1185
18,114,27:26,Vedic KIPKOECH,05 MAR 1996,KEN,3,Valencia (ESP),13 JAN 2019,1185
19,114,27:26,Nibret MELAK,09 OCT 1999,ETH,2,Laredo (ESP),17 MAR 2019,1185
20,114,27:26,Patrick MOSIN,06 JUN 2000,KEN,2,Castellón (ESP),26 FEB 2023,1185
21,114,27:26,David KIMAIYO,,KEN,3,Castellón (ESP),26 FEB 2023,1185
22,114,27:26,Tadese WORKU,20 JAN 2002,ETH,9,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023,1185
23,124,27:27,Simon RONO,09 APR 1972,KEN,1,"New Orleans, LA (USA)",11 APR 1998,1183
24,124,27:27,Collins KOROS,27 DEC 1990,KEN,6,Herzogenaurach (GER),12 SEP 2021,1183
25,124,27:27,Rhonex KIPRUTO,12 OCT 1999,KEN,1,"Atlanta, GA (USA)",04 JUL 2022,1183
26,124,27:27,Patrick MOSIN,06 JUN 2000,KEN,3,Praha (CZE),03 SEP 2022,1183
27,124,27:27,Hillary KIPKOECH,20 DEC 1998,KEN,2,Ibiza (ESP),29 JAN 2023,1183
28,129,27:28,Abdellah FALIL,1976,MAR,1,Serris (FRA),10 JUN 2007,1182
29,129,27:28,Silas KIPRUTO,26 SEP 1984,KEN,1,Marseille (FRA),01 MAY 2008,1182
30,129,27:28,Philip Kiprono LANGAT,23 APR 1990,KEN,1,Utrecht (NED),25 SEP 2011,1182
31,129,27:28,Geoffrey RONOH,29 NOV 1982,KEN,1,Praha (CZE),06 SEP 2014,1182
32,129,27:28,Zane ROBERTSON,14 NOV 1989,NZL,1,Berlin (GER),09 OCT 2016,1182
33,129,27:28,Jake ROBERTSON,14 NOV 1989,NZL,1,"New Orleans, LA (USA)",01 APR 2018,1182
34,135,27:29,John NGUGI,10 MAY 1962,KEN,1,Bali (INA),02 APR 1988,1180
35,135,27:29,Peter KAMAIS,07 NOV 1976,KEN,1,Barcelona (ESP),09 APR 2006,1180
36,135,27:29,Micah Kemboi KOGO,30 JUN 1986,KEN,2,Brunssum (NED),06 APR 2008,1180
37,135,27:29,Micah Kemboi KOGO,30 JUN 1986,KEN,1,Laredo (ESP),20 MAR 2010,1180
38,135,27:29,Geoffrey MUTAI,07 OCT 1981,KEN,1,"Boston, MA (USA)",24 JUN 2012,1180
39,135,27:29,Joshua CHEPTEGEI,12 SEP 1996,UGA,1,Durban (RSA),08 OCT 2017,1180
40,135,27:29,Benard KIMELI,10 SEP 1995,KEN,5,Praha (CZE),07 SEP 2019,1180
41,135,27:29,Geoffrey KOECH,28 AUG 1993,KEN,10,Herzogenaurach (GER),30 APR 2022,1180
42,135,27:29,Isaac KIPKEMBOI,10 FEB 2000,KEN,4,Praha (CZE),03 SEP 2022,1180
43,135,27:29,Telahun Haile BEKELE,13 MAY 1999,ETH,1,Houilles (FRA),18 DEC 2022,1180
44,135,27:29,Cosmas MWANGI,12 MAR 2003,KEN,3,Ibiza (ESP),29 JAN 2023,1180
45,135,27:29,Chimdessa DEBELE,13 SEP 2003,ETH,10,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023,1180
46,135,27:29,Kelvin KIBIWOTT,02 JUN 2000,KEN,11,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023,1180
47,148,27:30,Tom NYARIKI,27 SEP 1971,KEN,2,"Mobile, AL (USA)",24 MAR 2001,1179
48,148,27:30,Adugna TAKELE,26 FEB 1989,ETH,1,Taroudant (MAR),10 MAR 2013,1179
49,148,27:30,Stephen SAMBU,07 JUL 1988,KEN,1,Manchester (GBR),10 MAY 2015,1179
50,148,27:30,Jacob KROP,04 JUN 2001,KEN,4,Valencia (ESP),12 JAN 2020,1179
51,148,27:30,Vincent Kiprotich KIBET,19 MAR 1999,KEN,2,Houilles (FRA),18 DEC 2022,1179
52,148,27:30,Peter MARU,03 APR 2003,UGA,5,Lille (FRA),19 MAR 2023,1179
53,154,27:31,Paul KIPKOECH,06 JAN 1963,KEN,2,Bali (INA),02 APR 1988,1177
54,154,27:31,Worku BIKILA,06 MAY 1968,ETH,1,Brunssum (NED),05 APR 1998,1177
55,154,27:31,Paul KOECH,25 JUN 1969,KEN,2,Brunssum (NED),05 APR 1998,1177
56,154,27:31,Tom NYARIKI,27 SEP 1971,KEN,2,"New Orleans, LA (USA)",11 APR 1998,1177
57,154,27:31,Ahmad Hassan ABDULLAH,04 APR 1981,KEN,1,La Courneuve (FRA),01 APR 2001,1177
58,154,27:31,Silas KIPRUTO,26 SEP 1984,KEN,1,Marseille (FRA),01 MAY 2010,1177
59,154,27:31,Jacob KIPLIMO,14 NOV 2000,UGA,1,Manchester (GBR),19 MAY 2019,1177
60,154,27:31,Patrick MOSIN,06 JUN 2000,KEN,3,Málaga (ESP),24 APR 2022,1177
61,162,27:32,Josphat Kiprono MENJO,20 AUG 1979,KEN,1,Barcelona (ESP),05 APR 2009,1175
62,162,27:32,Titus Kipjumba MBISHEI,28 OCT 1990,KEN,1,Marseille (FRA),01 MAY 2011,1175
63,162,27:32,Geoffrey MUTAI,07 OCT 1981,KEN,2,Praha (CZE),06 SEP 2014,1175
64,162,27:32,Mathew KIMELI,01 APR 1998,KEN,1,Berlin (GER),08 OCT 2017,1175
65,162,27:32,Julien WANDERS,18 MAR 1996,SUI,2,Durban (RSA),14 OCT 2018,1175
66,162,27:32,Shadrack Kipngetich KOECH,05 SEP 1997,KEN,5,Valencia (ESP),12 JAN 2020,1175
67,162,27:32,Domnic Lokinyomo LOBALU,16 AUG 1998,SSD,3,Houilles (FRA),18 DEC 2022,1175
68,162,27:32,Richard YATOR,04 JUN 1998,KEN,9,Valencia (ESP),15 JAN 2023,1175
69,162,27:32,Amanal PETROS,17 MAY 1995,GER,4,Castellón (ESP),26 FEB 2023,1175
70,162,27:32,Samwel MASAI,20 MAR 2001,KEN,5,Castellón (ESP),26 FEB 2023,1175
71,172,27:33,Joseph EBUYA,20 JUN 1987,KEN,3,Brunssum (NED),06 APR 2008,1174
72,172,27:33,Leonard Patrick KOMON,10 JAN 1988,KEN,1,Würzburg (GER),17 APR 2011,1174
73,172,27:33,Isiah Kiplangat KOECH,19 DEC 1993,KEN,1,"New Orleans, LA (USA)",30 MAR 2013,1174
74,172,27:33,Mustapha EL AZIZ,24 DEC 1985,MAR,1,Marrakesh (MAR),16 OCT 2016,1174
75,172,27:33,Alfred BARKACH,02 MAR 1997,KEN,2,Berlin (GER),08 OCT 2017,1174
76,172,27:33,Vedic KIPKOECH,05 MAR 1996,KEN,6,Praha (CZE),07 SEP 2019,1174
77,172,27:33,Laban KIPLIMO,,KEN,5,Praha (CZE),03 SEP 2022,1174
78,172,27:33,Jimmy GRESSIER,04 MAY 1997,FRA,6,Castellón (ESP),26 FEB 2023,1174
79,180,27:34,Paul Malakwen KOSGEI,22 APR 1978,KEN,1,La Courneuve (FRA),31 MAR 2002,1172
80,180,27:34,Vincent Kipsegechi YATOR,11 JUL 1989,KEN,2,Utrecht (NED),27 SEP 2009,1172
81,180,27:34,Philemon LIMO,02 AUG 1985,KEN,1,Praha (CZE),10 SEP 2011,1172
82,180,27:34,Birhanu LEGESE,11 SEP 1994,ETH,2,Taroudant (MAR),10 MAR 2013,1172
83,180,27:34,Daniel Simiu EBENYO,18 SEP 1995,KEN,1f1,Cape Town (RSA),15 MAY 2022,1172
84,180,27:34,Isaac KIPKEMBOI,10 FEB 2000,KEN,10,Valencia (ESP),15 JAN 2023,1172
85,180,27:34,Vincent Kiprotich MUTAI,03 NOV 1994,KEN,7,Castellón (ESP),26 FEB 2023,1172
86,187,27:35,Philemon LIMO,02 AUG 1985,KEN,1,Rennes (FRA),10 OCT 2010,1171
87,187,27:35,Sammy KITWARA,26 NOV 1986,KEN,1,San Juan (PUR),27 FEB 2011,1171
88,187,27:35,Philemon LIMO,02 AUG 1985,KEN,2,Marseille (FRA),01 MAY 2011,1171
89,187,27:35,Leonard Patrick KOMON,10 JAN 1988,KEN,1,"New York, NY (USA)",14 MAY 2011,1171
90,187,27:35,Daniel Kipchumba CHEBII,25 MAY 1985,KEN,1,Praha (CZE),07 SEP 2013,1171
91,187,27:35,Geoffrey MUTAI,07 OCT 1981,KEN,2,"Boston, MA (USA)",22 JUN 2014,1171
92,187,27:35,Abraham CHEROBEN,11 OCT 1992,BRN,1,Utrecht (NED),27 SEP 2015,1171
93,187,27:35,Vincent Kiprotich KIBET,19 MAR 1999,KEN,1,Würzburg (GER),14 APR 2019,1171
94,187,27:35,Abdallah Kibet MANDE,10 MAY 1995,UGA,1,Port Gentil (GAB),30 JUN 2019,1171
95,187,27:35,Kiprono SITONIK,01 NOV 2001,KEN,2,Laredo (ESP),19 MAR 2022,1171
96,187,27:35,Kibiwott KANDIE,20 JUN 1996,KEN,2,"Atlanta, GA (USA)",04 JUL 2022,1171
97,187,27:35,Alexander Mutiso MUNYAO,10 SEP 1996,KEN,6,Praha (CZE),03 SEP 2022,1171
98,187,27:35,Dennis Kibet KITIYO,28 NOV 1999,KEN,5,Brasov (ROU),25 SEP 2022,1171
99,200,27:36,James Kimutai KOSKEI,23 NOV 1968,KEN,1,Vancouver (CAN),16 APR 2000,1169
0,200,27:36,Linus Kipkosgei MAIYO,26 FEB 1983,KEN,1,"Mobile, AL (USA)",23 MAR 2003,1169
1,200,27:36,Zersenay TADESE,01 JAN 1982,ERI,1,Manchester (GBR),21 MAY 2006,1169
2,200,27:36,Mosinet GEREMEW,12 FEB 1992,ETH,1,Hyderabad (IND),25 NOV 2012,1169
3,200,27:36,Kinde ATANAW,15 APR 1993,ETH,2,Praha (CZE),07 SEP 2013,1169
4,200,27:36,Berehanu TSEGU,30 SEP 1999,ETH,2,Houilles (FRA),30 DEC 2018,1169
5,200,27:36,Geoffrey TOROITICH,2000,KEN,1,Langueux (FRA),25 JUN 2022,1169
6,207,27:37,Shem KORORIA,25 SEP 1972,KEN,1,Brunssum (NED),13 APR 1997,1168
7,207,27:37,James Kimutai KOSKEI,23 NOV 1968,KEN,1,"New Orleans, LA (USA)",14 APR 2000,1168
8,207,27:37,Wilson Kiprotich KEBENEI,20 JUL 1980,KEN,1,Praha (CZE),19 SEP 2004,1168
9,207,27:37,Nicholas KIPKEMBOI,05 JUL 1986,KEN,2,Hyderabad (IND),25 NOV 2012,1168
10,207,27:37,El Hassan EL ABBASSI,13 APR 1984,MAR,1,Ottawa (CAN),25 MAY 2013,1168
11,207,27:37,Geoffrey MUTAI,07 OCT 1981,KEN,1,Appingedam (NED),29 JUN 2013,1168
12,207,27:37,Amedework WALELEGN,11 MAR 1999,ETH,1,Laredo (ESP),17 MAR 2018,1168
13,207,27:37,Jake ROBERTSON,14 NOV 1989,NZL,1,"Cape Elizabeth, ME (USA)",04 AUG 2018,1168
14,207,27:37,Emanuel Giniki GISAMODA,18 MAY 1988,TAN,2,Utrecht (NED),07 OCT 2018,1168
15,207,27:37,Vedic KIPKOECH,05 MAR 1996,KEN,3,Laredo (ESP),17 MAR 2019,1168
16,207,27:37,Isaac KIPKEMBOI,10 FEB 2000,KEN,1,Durban (RSA),10 JUL 2022,1168
17,207,27:37,Geoffrey TOROITICH,2000,KEN,8,Castellón (ESP),26 FEB 2023,1168
18,219,27:38,Paul Malakwen KOSGEI,22 APR 1978,KEN,1,Brunssum (NED),09 APR 2000,1166
19,219,27:38,Reuben CHERUIYOT,13 MAR 1974,KEN,2,"New Orleans, LA (USA)",14 APR 2000,1166
20,219,27:38,Feyisa LILESA,01 FEB 1990,ETH,1,Rovereto (ITA),04 OCT 2008,1166
21,219,27:38,Edwin Nyandusi MOKUA,31 DEC 1993,KEN,3,Taroudant (MAR),10 MAR 2013,1166
22,219,27:38,Adugna TAKELE,26 FEB 1989,ETH,2,Ottawa (CAN),25 MAY 2013,1166
23,219,27:38,Nicholas BOR,1988,KEN,3,Praha (CZE),06 SEP 2014,1166
24,219,27:38,Stephen MOKOKA,31 JAN 1985,RSA,2,Manchester (GBR),10 MAY 2015,1166
25,219,27:38,Abraham KIPYATICH,10 MAY 1993,KEN,4,Praha (CZE),08 SEP 2018,1166
26,219,27:38,Mathew KIMELI,01 APR 1998,KEN,2,Berlin (GER),14 OCT 2018,1166
27,219,27:38,Kennedy KIMUTAI,03 JUN 1999,KEN,4,Laredo (ESP),17 MAR 2019,1166
28,219,27:38,Jacob KOSGEI,28 FEB 1995,KEN,4,Lille (FRA),06 NOV 2021,1166
29,219,27:38,Nicholas KIPKORIR,29 SEP 1998,KEN,1,Bengaluru (IND),15 MAY 2022,1166
30,231,27:39,Addis ABEBE,05 SEP 1970,ETH,1,Borobudur (BEL),11 FEB 1990,1164
31,231,27:39,Felix LIMO,22 AUG 1980,KEN,1,Swansea (GBR),22 SEP 2002,1164
32,231,27:39,Hailu MEKONNEN,04 APR 1980,ETH,2,Doha (QAT),13 DEC 2002,1164
33,231,27:39,Haile GEBRSELASSIE,18 APR 1973,ETH,1,Manchester (GBR),17 MAY 2009,1164
34,231,27:39,Geoffrey MUTAI,07 OCT 1981,KEN,1,Voorthuizen (NED),15 JUL 2009,1164
35,231,27:39,Geoffrey MUTAI,07 OCT 1981,KEN,1,Voorthuizen (NED),14 JUL 2010,1164
36,231,27:39,Haile GEBRSELASSIE,18 APR 1973,ETH,1,Manchester (GBR),20 MAY 2012,1164
37,231,27:39,Geoffrey MUTAI,07 OCT 1981,KEN,3,Ottawa (CAN),25 MAY 2013,1164
38,231,27:39,Wilson Kiprono TOO,14 MAR 1991,KEN,1,Laredo (ESP),22 MAR 2014,1164
39,231,27:39,Stephen SAMBU,07 JUL 1988,KEN,1,"New York, NY (USA)",10 MAY 2014,1164
40,231,27:39,Betesfa GETAHUN,25 SEP 1998,ETH,4,Valencia (ESP),13 JAN 2019,1164
41,231,27:39,Zerei Kbrom MEZNGI,12 JAN 1986,NOR,1,Valencia (ESP),03 OCT 2021,1164
42,243,27:40,Addis ABEBE,05 SEP 1970,ETH,1,Jakarta (INA),24 JAN 1993,1163
43,243,27:40,James Kimutai KOSKEI,23 NOV 1968,KEN,1,"Charleston, SC (USA)",01 APR 2000,1163
44,243,27:40,John Kemboi KIBOWEN,21 APR 1969,KEN,1,Brunssum (NED),06 APR 2003,1163
45,243,27:40,Amanuel MESEL,29 DEC 1990,ERI,1,Jaén (ESP),16 JAN 2010,1163
