"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
45,46,4:55.0h,Gennaro DI NAPOLI,05 MAR 1968,ITA,1.0,Torino (ITA),26 MAY 1991,1184
46,47,4:55.06,Marcus O'SULLIVAN,22 DEC 1961,IRL,4.0,Nice (FRA),10 JUL 1996,1183
47,48,4:55.17,Paul BITOK,26 JUN 1970,KEN,2.0,Rieti (ITA),03 SEP 1997,1182
48,49,4:55.20,Steve CRAM,14 OCT 1960,GBR,1.0,London (GBR),28 AUG 1988,1182
49,50,4:55.21,Julius KIPTOO,04 SEP 1977,KEN,3.0,Milano (ITA),05 JUN 1998,1181
50,50,4:55.21,Paul BITOK,26 JUN 1970,KEN,2.0,Stockholm (SWE),30 JUL 1999,1181
51,52,4:55.29,Jonah BIRIR,12 DEC 1971,KEN,5.0,Nice (FRA),10 JUL 1996,1181
52,53,4:55.30,David KIBET,24 NOV 1963,KEN,6.0,Nice (FRA),10 JUL 1996,1180
53,54,4:55.31,David KIBET,24 NOV 1963,KEN,2.0,"Olympiastadion, Berlin (GER)",21 AUG 1992,1180
54,55,4:55.44,Matthew RAMSDEN,23 JUL 1997,AUS,1.0,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",19 AUG 2020,1179
55,56,4:55.49,Bernard LAGAT,12 DEC 1974,KEN,3.0,Stockholm (SWE),30 JUL 1999,1179
56,57,4:55.52,John KOSGEI,15 JUL 1973,KEN,4.0,"Olympiastadion, Berlin (GER)",07 SEP 1999,1178
57,58,4:55.55,Driss MAAZOUZI,15 OCT 1969,FRA,2.0,"Olympiastadion, Berlin (GER)",31 AUG 2001,1178
58,59,4:55.57,Mohamed SULEIMAN,23 NOV 1969,QAT,2.0,"Stadio Olimpico, Roma (ITA)",08 JUN 1995,1178
59,60,4:55.58,Bernard LAGAT,12 DEC 1974,KEN,5.0,"Olympiastadion, Berlin (GER)",07 SEP 1999,1178
60,61,4:55.60,Nadir BOSCH,16 MAY 1973,FRA,2.0,Villeneuve d'Ascq (FRA),29 JUN 1997,1177
61,62,4:55.67,Miloud ABAOUB,23 APR 1977,ALG,1.0,Nancy (FRA),07 SEP 1998,1177
62,63,4:55.72,Peter ELLIOTT,09 OCT 1962,GBR,2.0,London (GBR),28 AUG 1988,1176
63,64,4:55.79,Tom NYARIKI,27 SEP 1971,KEN,3.0,Rieti (ITA),03 SEP 1997,1176
64,65,4:55.82,Steve SCOTT,05 MAY 1956,USA,3.0,Rieti (ITA),04 SEP 1985,1175
65,66,4:55.92,Enock KOECH,04 APR 1981,KEN,3.0,"Olympiastadion, Berlin (GER)",31 AUG 2001,1174
66,67,4:56.08,Azzeddine SEDIKI,21 MAY 1970,MAR,3.0,"Stadio Olimpico, Roma (ITA)",08 JUN 1995,1173
67,67,4:56.08,Alberto GARCÍA,22 FEB 1971,ESP,4.0,Rieti (ITA),03 SEP 1997,1173
68,69,4:56.10,Christophe IMPENS,09 DEC 1969,BEL,7.0,Nice (FRA),10 JUL 1996,1172
69,70,4:56.2h,Michel JAZY,13 JUN 1936,FRA,1.0,St-Maur (FRA),12 OCT 1966,1171
70,71,4:56.25,Tesfaye CHERU,02 MAR 1993,ETH,1.0,Reims (FRA),05 JUL 2011,1171
71,72,4:56.41,Johan FOURIE,02 DEC 1959,RSA,1.0,Stellenbosch (RSA),22 APR 1985,1169
72,73,4:56.43,Ali SAIDI-SIEF,15 MAR 1978,ALG,1.0,Viareggio (ITA),13 AUG 1999,1169
73,74,4:56.5h,Johan FOURIE,02 DEC 1959,RSA,1.0,Stellenbosch (RSA),23 APR 1984,1168
74,75,4:56.51,Pierre DÉLÈZE,25 AUG 1958,SUI,1.0,Bern (SUI),03 AUG 1983,1168
75,76,4:56.56,Gert-Jan LIEFERS,26 SEP 1978,NED,4.0,"Olympiastadion, Berlin (GER)",31 AUG 2001,1168
76,76,4:56.56,Mehdi BAALA,17 AUG 1978,FRA,1.0,Villeneuve d'Ascq (FRA),08 JUN 2007,1168
77,78,4:56.62,Shadrack KORIR,14 DEC 1978,KEN,5.0,"Olympiastadion, Berlin (GER)",31 AUG 2001,1167
78,79,4:56.70,Pascal THIÉBAUT,06 JUN 1959,FRA,2.0,Paris (FRA),16 JUL 1987,1166
79,80,4:56.75,John MAYOCK,26 OCT 1970,GBR,4.0,Stockholm (SWE),30 JUL 1999,1166
80,81,4:56.8h,John WALKER,12 JAN 1952,NZL,1.0,Göteborg (SWE),30 AUG 1975,1165
81,82,4:56.85,Mahiedine MEKHISSI,15 MAR 1985,FRA,1.0,Reims (FRA),28 JUN 2013,1165
82,83,4:56.86,Isaac Kiprono SONGOK,25 APR 1984,KEN,6.0,"Olympiastadion, Berlin (GER)",31 AUG 2001,1165
83,84,4:56.87,Ali SAIDI-SIEF,15 MAR 1978,ALG,6.0,"Olympiastadion, Berlin (GER)",07 SEP 1999,1165
84,85,4:56.88,Charles PHILIBERT-THIBOUTOT,31 DEC 1990,CAN,1.0,"PEPS de l'Université Laval, Québec (CAN)",13 AUG 2022,1165
85,86,4:56.91,Filip INGEBRIGTSEN,20 APR 1993,NOR,3.0,"Bislett Stadion, Oslo (NOR)",11 JUN 2020,1164
86,87,4:56.96,Paul MWANGI,19 NOV 1973,KEN,4.0,Milano (ITA),05 JUN 1998,1164
87,88,4:57.01,Marcus O'SULLIVAN,22 DEC 1961,IRL,2.0,Paris (FRA),03 JUL 1995,1163
88,89,4:57.09,Marcin LEWANDOWSKI,13 JUN 1987,POL,2.0,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",19 AUG 2020,1162
89,90,4:57.1h,Willy POLLEUNIS,27 DEC 1947,BEL,1.0,Leuven (BEL),21 SEP 1978,1162
90,90,4:57.1h,Willy POLLEUNIS,27 DEC 1947,BEL,1.0,Liévin (FRA),21 SEP 1978,1162
91,92,4:57.12,Tom NYARIKI,27 SEP 1971,KEN,3.0,Bratislava (SVK),09 JUN 1998,1162
92,93,4:57.14,Steve HOLMAN,02 MAR 1970,USA,5.0,Milano (ITA),05 JUN 1998,1162
93,94,4:57.16,Ahmed KRAMA,14 FEB 1973,ALG,3.0,Villeneuve d'Ascq (FRA),29 JUN 1997,1162
94,95,4:57.18,Vyacheslav SHABUNIN,27 SEP 1969,RUS,4.0,Villeneuve d'Ascq (FRA),29 JUN 1997,1161
95,96,4:57.2h,Johan FOURIE,02 DEC 1959,RSA,1.0,Stellenbosch (RSA),22 FEB 1983,1161
96,96,4:57.20,Tarek BOUKENSA,19 NOV 1981,ALG,2.0,Villeneuve d'Ascq (FRA),08 JUN 2007,1161
97,98,4:57.24,Vyacheslav SHABUNIN,27 SEP 1969,RUS,7.0,"Olympiastadion, Berlin (GER)",31 AUG 2001,1161
98,99,4:57.27,Pierre DÉLÈZE,25 AUG 1958,SUI,1.0,Langenthal (SUI),27 JUL 1984,1161
99,100,4:57.33,Eric DUBUS,28 FEB 1966,FRA,1.0,La Celle-st-Cloud (FRA),26 JUN 1995,1160
0,101,4:57.39,Saïd CHÉBILI,06 MAY 1973,FRA,5.0,Villeneuve d'Ascq (FRA),29 JUN 1997,1159
1,101,4:57.39,Nick MCCORMICK,11 SEP 1981,GBR,2.0,Melbourne (AUS),09 MAR 2006,1159
2,103,4:57.44,Driss MAAZOUZI,15 OCT 1969,FRA,1.0,Villeneuve d'Ascq (FRA),17 JUN 2001,1159
3,104,4:57.52,Ismail SGHYR,16 MAR 1972,MAR,1.0,Mérignac (FRA),30 JUN 1995,1158
4,104,4:57.52,Miloud ABAOUB,23 APR 1977,ALG,6.0,Villeneuve d'Ascq (FRA),29 JUN 1997,1158
5,106,4:57.53,José Luis CARREIRA,30 MAR 1962,ESP,2.0,Santander (ESP),07 SEP 1986,1158
6,107,4:57.58,Bouabdellah TAHRI,20 DEC 1978,FRA,1.0,Forbach (FRA),02 JUN 2002,1157
7,108,4:57.60,Filip SASÍNEK,08 JAN 1996,CZE,3.0,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",19 AUG 2020,1157
8,109,4:57.61,Piers COPELAND,26 NOV 1998,GBR,4.0,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",19 AUG 2020,1157
9,110,4:57.63,Laban ROTICH,20 JAN 1969,KEN,2.0,Bratislava (SVK),29 MAY 1996,1157
10,111,4:57.64,Johan FOURIE,02 DEC 1959,RSA,1.0,Durban (RSA),20 APR 1987,1157
11,112,4:57.66,Eamonn COGHLAN,21 NOV 1952,IRL,1.0,Oslo (NOR),07 JUL 1983,1157
12,112,4:57.66,Eamonn COGHLAN,21 NOV 1952,IRL,1.0,London (GBR),29 AUG 1983,1157
13,114,4:57.71,Steve OVETT,09 OCT 1955,GBR,1.0,Oslo (NOR),07 JUL 1982,1156
14,115,4:57.72,Daniel KOMEN,17 MAY 1976,KEN,1.0,"Stadion Rošický, Praha (CZE)",14 JUN 1999,1156
15,115,4:57.72,Bouabdellah TAHRI,20 DEC 1978,FRA,1.0,Metz (FRA),12 JUN 2001,1156
16,117,4:57.76,Robert RONO,16 AUG 1978,KEN,1.0,Naimette-Xhovémont (BEL),02 SEP 2003,1156
17,118,4:57.79,Sydney MAREE,09 SEP 1956,USA,3.0,Paris (FRA),16 JUL 1987,1155
18,119,4:57.8h,Harald NORPOTH,22 AUG 1942,FRG,1.0,Hagen (GER),10 SEP 1966,1155
19,120,4:57.81,Vyacheslav SHABUNIN,27 SEP 1969,RUS,2.0,Villeneuve d'Ascq (FRA),17 JUN 2001,1155
20,121,4:57.82,Steve OVETT,09 OCT 1955,GBR,1.0,London (GBR),03 JUN 1978,1155
21,122,4:57.83,Jens-Peter HEROLD,02 JUN 1965,GER,3.0,"Olympiastadion, Berlin (GER)",21 AUG 1992,1155
22,123,4:57.87,Lamecha GIRMA,26 NOV 2000,ETH,5.0,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",19 AUG 2020,1155
23,124,4:57.97,Abdelkader HACHLAF,03 JUL 1979,MAR,3.0,Villeneuve d'Ascq (FRA),17 JUN 2001,1154
24,125,4:57.98,Michał ROZMYS,13 MAR 1995,POL,6.0,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",19 AUG 2020,1153
25,126,4:57.99,Pascal THIÉBAUT,06 JUN 1959,FRA,1.0,Nancy (FRA),14 JUN 1989,1153
26,127,4:58.01,Abayneh AYELE,04 NOV 1987,ETH,2.0,Reims (FRA),05 JUL 2011,1153
27,128,4:58.02,Branko ZORKO,01 JUL 1967,CRO,8.0,Nice (FRA),10 JUL 1996,1153
28,129,4:58.03,Juan Carlos HIGUERO,03 AUG 1978,ESP,3.0,Reims (FRA),05 JUL 2011,1153
29,130,4:58.06,Mohamed KHALDI,05 MAR 1975,ALG,4.0,Villeneuve d'Ascq (FRA),17 JUN 2001,1153
30,131,4:58.08,Marcus O'SULLIVAN,22 DEC 1961,IRL,3.0,London (GBR),28 AUG 1988,1152
31,132,4:58.1h,Willy POLLEUNIS,27 DEC 1947,BEL,1.0,St-Maur (FRA),27 SEP 1978,1152
32,132,4:58.1h,Francis GONZALEZ,06 FEB 1952,FRA,1.0,Rennes (FRA),22 JUN 1979,1152
33,134,4:58.15,Vénuste NIYONGABO,09 DEC 1973,BDI,1.0,Noisy-le-Grand (FRA),03 JUL 1993,1152
34,134,4:58.15,Azzeddine SEDIKI,21 MAY 1970,MAR,4.0,Nice (FRA),12 JUL 1995,1152
35,136,4:58.17,Miloud ABAOUB,23 APR 1977,ALG,1.0,Hechtel (BEL),07 AUG 1999,1152
36,137,4:58.18,Rachid EL BASIR,04 OCT 1968,MAR,3.0,Paris (FRA),03 JUL 1995,1151
37,137,4:58.18,Soresa FIDA,27 MAY 1993,ETH,4.0,Reims (FRA),05 JUL 2011,1151
38,139,4:58.20,Yusuf Kibet BIWOTT,12 NOV 1986,KEN,5.0,Reims (FRA),05 JUL 2011,1151
39,140,4:58.21,Noureddine MORCELI,28 FEB 1970,ALG,1.0,Paris-St-Denis (FRA),04 JUN 1992,1151
40,141,4:58.22,Isaac Kiprono SONGOK,25 APR 1984,KEN,2.0,Naimette-Xhovémont (BEL),02 SEP 2003,1151
41,142,4:58.23,Salah EL GHAZI,02 NOV 1975,MAR,7.0,Villeneuve d'Ascq (FRA),29 JUN 1997,1151
42,143,4:58.26,Getnet WALE,16 JUL 2000,ETH,7.0,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",19 AUG 2020,1151
43,144,4:58.28,Manuel PANCORBO,07 JUL 1966,ESP,4.0,"Stadio Olimpico, Roma (ITA)",08 JUN 1995,1150
44,145,4:58.29,Peter WIRZ,29 JUL 1960,SUI,2.0,Langenthal (SUI),27 JUL 1984,1150
45,146,4:58.38,Graham WILLIAMSON,15 JUN 1960,GBR,2.0,London (GBR),29 AUG 1983,1149
46,146,4:58.38,Ismael Kipngetich KOMBICH,16 JAN 1985,KEN,6.0,Reims (FRA),05 JUL 2011,1149
47,148,4:58.4h,Michel JAZY,13 JUN 1936,FRA,1.0,Chambéry (FRA),24 SEP 1966,1149
48,149,4:58.42,Thomas WESSINGHAGE,22 FEB 1952,FRG,2.0,Oslo (NOR),07 JUL 1982,1149
49,150,4:58.51,Peter KOECH,18 FEB 1958,KEN,4.0,Paris (FRA),16 JUL 1987,1148
50,150,4:58.51,Cyrille LAVENTURE,29 MAR 1964,FRA,1.0,Chartres (FRA),08 SEP 1990,1148
51,152,4:58.56,Rémy GEOFFROY,22 MAR 1963,FRA,5.0,Paris (FRA),16 JUL 1987,1148
52,153,4:58.57,John MAYOCK,26 OCT 1970,GBR,7.0,"Olympiastadion, Berlin (GER)",07 SEP 1999,1148
53,154,4:58.59,Stephen KIPKORIR,24 OCT 1970,KEN,2.0,Hechtel (BEL),07 AUG 1999,1147
54,155,4:58.60,Samir BENFARES,06 JUN 1968,FRA,5.0,Nice (FRA),12 JUL 1995,1147
55,156,4:58.65,Stefano MEI,03 FEB 1963,ITA,1.0,Viareggio (ITA),15 AUG 1984,1147
56,157,4:58.68,Rüdiger STENZEL,16 APR 1968,GER,8.0,"Olympiastadion, Berlin (GER)",07 SEP 1999,1146
57,158,4:58.71,John WALKER,12 JAN 1952,NZL,1.0,Nice (FRA),14 AUG 1982,1146
58,159,4:58.72,Steve SCOTT,05 MAY 1956,USA,2.0,Nice (FRA),14 AUG 1982,1146
59,159,4:58.72,Adrian BLINCOE,04 NOV 1979,NZL,3.0,Naimette-Xhovémont (BEL),02 SEP 2003,1146
60,161,4:58.73,Lukas MOROGO,02 FEB 1970,KEN,3.0,Bratislava (SVK),29 MAY 1996,1146
61,162,4:58.76,Jairus Kipchoge BIRECH,14 DEC 1992,KEN,7.0,Reims (FRA),05 JUL 2011,1146
62,163,4:58.79,Salah EL GHAZI,02 NOV 1975,MAR,6.0,Nice (FRA),12 JUL 1995,1145
63,164,4:58.84,Sebastian COE,29 SEP 1956,GBR,1.0,Bordeaux (FRA),05 JUN 1982,1145
64,165,4:58.87,Bouabdellah TAHRI,20 DEC 1978,FRA,1.0,Nancy (FRA),17 SEP 2002,1145
65,166,4:58.88,John WALKER,12 JAN 1952,NZL,2.0,Bruxelles (BEL),05 SEP 1986,1144
66,167,4:58.92,Steve HOLMAN,02 MAR 1970,USA,5.0,Stockholm (SWE),30 JUL 1999,1144
67,167,4:58.92,Mike FOPPEN,29 NOV 1996,NED,1.0,"Stadion Wankdorf, Bern (SUI)",24 JUL 2020,1144
68,169,4:58.94,Mohammed MOURHIT,10 OCT 1970,BEL,3.0,Hechtel (BEL),07 AUG 1999,1144
69,170,4:58.97,Vincent ROUSSEAU,29 JUL 1962,BEL,1.0,Hechtel (BEL),08 AUG 1987,1144
70,171,4:59.00,Frank O'MARA,17 JUL 1960,IRL,6.0,Lausanne (SUI),15 SEP 1987,1143
71,172,4:59.02,Yevgeni IGNATOV,25 JUN 1959,BUL,4.0,Rieti (ITA),04 SEP 1985,1143
72,173,4:59.04,Richie HARRIS,04 MAR 1959,USA,2.0,Viareggio (ITA),15 AUG 1984,1143
73,174,4:59.06,Suleiman Kipses SIMOTWO,21 APR 1980,KEN,4.0,Naimette-Xhovémont (BEL),02 SEP 2003,1143
74,175,4:59.07,Halez TAGUELMINT,29 MAR 1973,FRA,8.0,Villeneuve d'Ascq (FRA),29 JUN 1997,1143
75,176,4:59.09,Adrian BLINCOE,04 NOV 1979,NZL,3.0,Melbourne (AUS),09 MAR 2006,1142
76,177,4:59.1h,Peter DAENENS,23 NOV 1960,BEL,1.0,Neerpelt (BEL),19 AUG 1983,1142
77,178,4:59.11,James Kwalia C'KURUI,12 JUN 1984,KEN,5.0,Naimette-Xhovémont (BEL),02 SEP 2003,1142
78,179,4:59.13,Nadir BOSCH,16 MAY 1973,FRA,9.0,Nice (FRA),10 JUL 1996,1142
79,180,4:59.14,Ali SAIDI-SIEF,15 MAR 1978,ALG,9.0,Villeneuve d'Ascq (FRA),29 JUN 1997,1142
80,181,4:59.18,Zebene ALEMAYEHU,04 SEP 1992,ETH,8.0,Reims (FRA),05 JUL 2011,1141
81,182,4:59.19,Jim SPIVEY,07 MAR 1960,USA,4.0,Paris (FRA),03 JUL 1995,1141
82,183,4:59.21,Filbert BAYI,23 JUN 1953,TAN,1.0,Schaan (LIE),17 SEP 1978,1141
83,184,4:59.22,Hamid EL MOUAZIZ,17 FEB 1979,MAR,8.0,"Olympiastadion, Berlin (GER)",31 AUG 2001,1141
84,185,4:59.27,Réda BENZINE,19 APR 1971,ALG,10.0,Nice (FRA),10 JUL 1996,1141
85,186,4:59.28,Todd HARBOUR,24 MAR 1959,USA,3.0,Nice (FRA),14 AUG 1982,1140
86,187,4:59.31,Saïd CHÉBILI,06 MAY 1973,FRA,5.0,Villeneuve d'Ascq (FRA),17 JUN 2001,1140
87,188,4:59.32,Noureddine BÉHAR,08 APR 1966,MAR,10.0,Villeneuve d'Ascq (FRA),29 JUN 1997,1140
88,189,4:59.33,Richie HARRIS,04 MAR 1959,USA,4.0,Nice (FRA),14 AUG 1982,1140
89,190,4:59.40,Ray FLYNN,22 JAN 1957,IRL,1.0,Stuttgart (GER),29 AUG 1982,1139
90,191,4:59.41,Luciano DI PARDO,03 FEB 1975,ITA,6.0,Milano (ITA),05 JUN 1998,1139
91,192,4:59.42,Ray FLYNN,22 JAN 1957,IRL,5.0,Nice (FRA),14 AUG 1982,1139
92,193,4:59.43,Mike BOIT,06 JAN 1949,KEN,5.0,Rieti (ITA),04 SEP 1985,1139
93,194,4:59.50,Samir BENFARES,06 JUN 1968,FRA,5.0,Paris (FRA),03 JUL 1995,1138
94,195,4:59.52,Timothy KIPTANUI,05 JAN 1980,KEN,6.0,Naimette-Xhovémont (BEL),02 SEP 2003,1138
95,195,4:59.52,Geofrey BARUSEI,01 JAN 1994,KEN,2.0,Reims (FRA),28 JUN 2013,1138
96,197,4:59.54,Markus RYFFEL,05 FEB 1955,SUI,2.0,Schaan (LIE),17 SEP 1978,1138
97,197,4:59.54,Markus RYFFEL,05 FEB 1955,SUI,3.0,Langenthal (SUI),27 JUL 1984,1138
98,199,4:59.56,Thomas WESSINGHAGE,22 FEB 1952,FRG,1.0,Letter (FRG),08 SEP 1983,1138
99,199,4:59.56,Robert NEMETH,05 JUN 1958,AUT,1.0,Klagenfurt (AUT),06 AUG 1984,1138
0,199,4:59.56,Mogens GULDBERG,02 AUG 1963,DEN,7.0,Lausanne (SUI),15 SEP 1987,1138
1,199,4:59.56,Nathan BRANNEN,08 SEP 1982,CAN,1.0,Toronto (CAN),09 JUL 2013,1138
2,203,4:59.57,Nick ROSE,30 DEC 1951,GBR,2.0,London (GBR),03 JUN 1978,1138
3,204,4:59.59,Alexandre GONZALEZ,16 MAR 1951,FRA,2.0,Bordeaux (FRA),05 JUN 1982,1137
4,205,4:59.6h,Jürgen STRAUB,03 NOV 1953,GDR,1.0,Potsdam (GDR),05 JUL 1980,1137
5,206,4:59.71,Suleiman NYAMBUI,13 FEB 1953,TAN,3.0,Schaan (LIE),17 SEP 1978,1136
6,206,4:59.71,Kalle BERGLUND,11 MAR 1996,SWE,1.0,"Sollentunavallen, Sollentuna (SWE)",10 AUG 2020,1136
7,208,4:59.75,Pierre DÉLÈZE,25 AUG 1958,SUI,3.0,Bordeaux (FRA),05 JUN 1982,1136
8,209,4:59.77,Abdi BILE,28 DEC 1962,SOM,1.0,Fürth (GER),14 JUN 1987,1136
9,210,4:59.8h,Emiel PUTTEMANS,08 OCT 1947,BEL,1.0,Landen (BEL),12 AUG 1973,1135
10,210,4:59.80,Driss MAAZOUZI,15 OCT 1969,MAR,5.0,"Stadio Olimpico, Roma (ITA)",08 JUN 1995,1135
11,210,4:59.80,Noureddine BÉHAR,08 APR 1966,MAR,6.0,Paris (FRA),03 JUL 1995,1135
12,213,4:59.83,Eric DUBUS,28 FEB 1966,FRA,6.0,"Stadio Olimpico, Roma (ITA)",08 JUN 1995,1135
13,214,4:59.88,Dieter BAUMANN,09 FEB 1965,FRG,2.0,Fürth (GER),14 JUN 1987,1134
14,214,4:59.88,Driss MAAZOUZI,15 OCT 1969,FRA,9.0,"Olympiastadion, Berlin (GER)",07 SEP 1999,1134
15,216,4:59.89,Féthi BACCOUCHE,16 NOV 1960,TUN,6.0,Paris (FRA),16 JUL 1987,1134
16,217,4:59.91,Matt GIUSTO,25 OCT 1966,USA,7.0,Nice (FRA),12 JUL 1995,1134
17,218,4:59.92,Sydney MAREE,09 SEP 1956,USA,8.0,Lausanne (SUI),15 SEP 1987,1134
18,218,4:59.92,Sydney MAREE,09 SEP 1956,USA,1.0,Lausanne (SUI),15 SEP 1989,1134
19,220,4:59.97,Jamal HITRANE,01 SEP 1989,MAR,3.0,Reims (FRA),28 JUN 2013,1134
20,221,4:59.98,Thomas WESSINGHAGE,22 FEB 1952,FRG,4.0,Bordeaux (FRA),05 JUN 1982,1133
21,222,4:59.99,Andrew BAYER,03 FEB 1990,USA,4.0,Reims (FRA),28 JUN 2013,1133
22,223,5:00.0h,Gianni DEL BUONO,01 OCT 1943,ITA,1.0,Reggio Emilia (ITA),24 SEP 1972,1133
