"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
41,39,6.02,Renaud LAVILLENIE,18 SEP 1986,FRA,1,"Olympic Stadium, London (GBR)",27 JUL 2013,1272
42,39,6.02,Piotr LISEK,16 AUG 1992,POL,1,"Stade Louis II, Monaco (MON)",12 JUL 2019,1272
43,39,6.02,Sam KENDRICKS,07 SEP 1992,USA,2,"Place de l'Europe, Lausanne (SUI)",02 SEP 2020,1272
44,39,6.02,Armand DUPLANTIS,10 NOV 1999,SWE,1,"Olympiastadion, Stockholm (SWE)",04 JUL 2021,1272
45,39,6.02,Armand DUPLANTIS,10 NOV 1999,SWE,1,"National Stadium, Tokyo (JPN)",03 AUG 2021,1272
46,39,6.02,Armand DUPLANTIS,10 NOV 1999,SWE,1,"Bislett Stadion, Oslo (NOR)",16 JUN 2022,1272
47,48,6.01,Sergey BUBKA,04 DEC 1963,URS,1,Moskva (URS),08 JUL 1986,1270
48,48,6.01,Okkert BRITS,22 AUG 1973,RSA,1,Stellenbosch (RSA),15 MAR 1996,1270
49,48,6.01,Igor TRANDENKOV,17 AUG 1966,RUS,1,St. Petersburg (RUS),03 JUL 1996,1270
50,48,6.01,Sergey BUBKA,04 DEC 1963,UKR,1,"Olympic Stadium, Athina (GRE)",10 AUG 1997,1270
51,48,6.01,Jeff HARTWIG,25 SEP 1967,USA,1,"New York, NY (USA)",21 JUL 1998,1270
52,48,6.01,Maxim TARASOV,02 DEC 1970,RUS,1,"Olympiastadion, Berlin (GER)",07 SEP 1999,1270
53,48,6.01,Timothy MACK,15 SEP 1972,USA,1,"Stade Louis II, Monaco (MON)",18 SEP 2004,1270
54,48,6.01,Yevgeniy LUKYANENKO,23 JAN 1985,RUS,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",01 JUL 2008,1270
55,48,6.01,Renaud LAVILLENIE,18 SEP 1986,FRA,1,"Estádio Dr. Magalhães Pessoa, Leiria (POR)",21 JUN 2009,1270
56,48,6.01,Björn OTTO,16 OCT 1977,GER,1,Aachen (GER),05 SEP 2012,1270
57,48,6.01,Piotr LISEK,16 AUG 1992,POL,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019,1270
58,48,6.01,Armand DUPLANTIS,10 NOV 1999,SWE,1,"Olympiastadion, Stockholm (SWE)",23 AUG 2020,1270
59,48,6.01,Armand DUPLANTIS,10 NOV 1999,SWE,1,"Bislett Stadion, Oslo (NOR)",01 JUL 2021,1270
60,48,6.01,Armand DUPLANTIS,10 NOV 1999,SWE,1,"Stade Charléty, Paris (FRA)",28 AUG 2021,1270
61,48,6.01,Armand DUPLANTIS,10 NOV 1999,SWE,1,"FBK Stadium, Hengelo (NED)",06 JUN 2022,1270
62,48,6.01,Armand DUPLANTIS,10 NOV 1999,SWE,1,"Bislett Stadion, Oslo (NOR)",15 JUN 2023,1270
63,64,6.0,Sergey BUBKA,04 DEC 1963,URS,1,Paris (FRA),13 JUL 1985,1267
64,64,6.0,Sergey BUBKA,04 DEC 1963,URS,1,Donetsk (URS),15 SEP 1989,1267
65,64,6.0,Rodion GATAULLIN,23 NOV 1965,URS,1,Tokyo (JPN),16 SEP 1989,1267
66,64,6.0,Sergey BUBKA,04 DEC 1963,URS,1,Bratislava (TCH),04 JUN 1991,1267
67,64,6.0,Sergey BUBKA,04 DEC 1963,UKR,1,Paris-St-Denis (FRA),04 JUN 1992,1267
68,64,6.0,Sergey BUBKA,04 DEC 1963,UKR,1,"Olympiastadion, Berlin (GER)",21 AUG 1992,1267
69,64,6.0,Sergey BUBKA,04 DEC 1963,UKR,1,San José (USA),29 MAY 1993,1267
70,64,6.0,Rodion GATAULLIN,23 NOV 1965,RUS,1,Roma (ITA),27 JUN 1993,1267
71,64,6.0,Sergey BUBKA,04 DEC 1963,UKR,1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",19 AUG 1993,1267
72,64,6.0,Sergey BUBKA,04 DEC 1963,UKR,1,Kuortane (FIN),25 JUN 1994,1267
73,64,6.0,Rodion GATAULLIN,23 NOV 1965,RUS,1,"Olympiastadion, Helsinki (FIN)",11 AUG 1994,1267
74,64,6.0,Sergey BUBKA,04 DEC 1963,UKR,1,Sapporo (JPN),27 AUG 1994,1267
75,64,6.0,Sergey BUBKA,04 DEC 1963,UKR,1,Sestriere (ITA),29 JUL 1995,1267
76,64,6.0,Okkert BRITS,22 AUG 1973,RSA,2,Sestriere (ITA),29 JUL 1995,1267
77,64,6.0,Sergey BUBKA,04 DEC 1963,UKR,1,Paris (FRA),28 JUN 1996,1267
78,64,6.0,Maxim TARASOV,02 DEC 1970,RUS,1,Nice (FRA),16 JUL 1997,1267
79,64,6.0,Tim LOBINGER,03 SEP 1972,GER,1,Köln (GER),24 AUG 1997,1267
80,64,6.0,Maxim TARASOV,02 DEC 1970,RUS,2,Fukuoka (JPN),13 SEP 1997,1267
81,64,6.0,Dmitri MARKOV,14 MAR 1975,BLR,1,North Shore City (NZL),20 FEB 1998,1267
82,64,6.0,Jeff HARTWIG,25 SEP 1967,USA,1,St-Denis (FRA),04 JUN 1998,1267
83,64,6.0,Jeff HARTWIG,25 SEP 1967,USA,2,Athina (GRE),16 JUN 1999,1267
84,64,6.0,Tim LOBINGER,03 SEP 1972,GER,1,Oslo (NOR),30 JUN 1999,1267
85,64,6.0,Maxim TARASOV,02 DEC 1970,RUS,1,"Stade Louis II, Monaco (MON)",04 AUG 1999,1267
86,64,6.0,Toby STEVENSON,19 NOV 1976,USA,1,"Modesto, CA (USA)",08 MAY 2004,1267
87,64,6.0,Paul BURGESS,14 AUG 1979,AUS,1,Perth (AUS),26 FEB 2005,1267
88,64,6.0,Brad WALKER,21 JUN 1981,USA,1,Jockgrim (GER),19 JUL 2006,1267
89,64,6.0,Steven HOOKER,16 JUL 1982,AUS,1,Perth (AUS),27 JAN 2008,1267
90,64,6.0,Brad WALKER,21 JUN 1981,USA,1,"Chula Vista, CA (USA)",22 JUN 2008,1267
91,64,6.0,Sam KENDRICKS,07 SEP 1992,USA,1,"Sacramento, CA (USA)",24 JUN 2017,1267
92,64,6.0,Timur MORGUNOV,12 OCT 1996,ANA,2,"Olympiastadion, Berlin (GER)",12 AUG 2018,1267
93,64,6.0,Armand DUPLANTIS,10 NOV 1999,SWE,1,"Fayetteville, AR (USA)",11 MAY 2019,1267
94,64,6.0,Sam KENDRICKS,07 SEP 1992,USA,1,"Stade Charléty, Paris (FRA)",24 AUG 2019,1267
95,64,6.0,Armand DUPLANTIS,10 NOV 1999,SWE,1,"Olympiastadion, Stockholm (SWE)",24 AUG 2019,1267
96,64,6.0,Armand DUPLANTIS,10 NOV 1999,SWE,1,"Stade Louis II, Monaco (MON)",14 AUG 2020,1267
97,64,6.0,Armand DUPLANTIS,10 NOV 1999,SWE,1,"Boudewijnstadion, Bruxelles (BEL)",04 SEP 2020,1267
98,64,6.0,Armand DUPLANTIS,10 NOV 1999,SWE,1,"Tingvalla IP, Karlstad (SWE)",22 JUN 2021,1267
99,64,6.0,Christopher NILSEN,13 JAN 1998,USA,1,"Lillibridge Track, Sioux Falls, SD (USA)",06 MAY 2022,1267
0,64,6.0,Ernest John OBIENA,17 NOV 1995,PHI,1f1,"Bryggen, Bergen (NOR)",10 JUN 2023,1267
1,64,6.0,KC LIGHTFOOT,11 NOV 1999,USA,2f1,"Bryggen, Bergen (NOR)",10 JUN 2023,1267
2,103,5.98,Lawrence JOHNSON,07 MAY 1974,USA,1,"Knoxville, TN (USA)",25 MAY 1996,1261
3,103,5.98,Jean GALFIONE,09 JUN 1971,FRA,1,Amiens (FRA),23 JUL 1999,1261
4,103,5.98,Renaud LAVILLENIE,18 SEP 1986,FRA,2,"Estádio Olímpico, Rio de Janeiro (BRA)",15 AUG 2016,1261
5,106,5.97,Scott HUFFMAN,30 NOV 1964,USA,1,"Knoxville, TN (USA)",18 JUN 1994,1259
6,106,5.97,Jean GALFIONE,09 JUN 1971,FRA,1,Athina (GRE),17 JUN 1998,1259
7,106,5.97,Yevgeniy LUKYANENKO,23 JAN 1985,RUS,1,"Crystal Palace, London (GBR)",26 JUL 2008,1259
8,106,5.97,Steven HOOKER,16 JUL 1982,AUS,2,"Crystal Palace, London (GBR)",26 JUL 2008,1259
9,106,5.97,Renaud LAVILLENIE,18 SEP 1986,FRA,1,"Olympiastadion, Helsinki (FIN)",01 JUL 2012,1259
10,106,5.97,Renaud LAVILLENIE,18 SEP 1986,FRA,1,"Olympic Stadium, London (GBR)",10 AUG 2012,1259
11,106,5.97,Sam KENDRICKS,07 SEP 1992,USA,1,"Khalifa International Stadium, Doha (QAT)",01 OCT 2019,1259
12,106,5.97,Armand DUPLANTIS,10 NOV 1999,SWE,2,"Khalifa International Stadium, Doha (QAT)",01 OCT 2019,1259
13,106,5.97,Christopher NILSEN,13 JAN 1998,USA,2,"National Stadium, Tokyo (JPN)",03 AUG 2021,1259
14,115,5.96,Joe DIAL,26 OCT 1962,USA,1,"Norman, OK (USA)",18 JUN 1987,1256
15,115,5.96,Tim LOBINGER,03 SEP 1972,GER,1,Ingolstadt (GER),20 JUL 1997,1256
16,115,5.96,Maxim TARASOV,02 DEC 1970,RUS,2,"Olympic Stadium, Athina (GRE)",10 AUG 1997,1256
17,115,5.96,Brad WALKER,21 JUN 1981,USA,1,Rieti (ITA),28 AUG 2005,1256
18,115,5.96,Steven HOOKER,16 JUL 1982,AUS,1,"Olympiastadion, Berlin (GER)",03 SEP 2006,1256
19,115,5.96,Steven HOOKER,16 JUL 1982,AUS,1,"National Stadium, Beijing (CHN)",22 AUG 2008,1256
20,115,5.96,Renaud LAVILLENIE,18 SEP 1986,FRA,,Aubiére (FRA),14 JUN 2009,1256
21,115,5.96,Renaud LAVILLENIE,18 SEP 1986,FRA,1,"Stade Louis II, Monaco (MON)",19 JUL 2013,1256
22,115,5.96,Renaud LAVILLENIE,18 SEP 1986,FRA,1,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013,1256
23,115,5.96,Renaud LAVILLENIE,18 SEP 1986,FRA,1,Sotteville-lès-Rouen (FRA),18 JUL 2016,1256
24,115,5.96,Sam KENDRICKS,07 SEP 1992,USA,1,"Stade Charléty, Paris (FRA)",30 JUN 2018,1256
25,126,5.95,Sergey BUBKA,04 DEC 1963,URS,1,Nice (FRA),16 JUL 1985,1253
26,126,5.95,Rodion GATAULLIN,23 NOV 1965,URS,1,Berlin (GER),26 AUG 1988,1253
27,126,5.95,Rodion GATAULLIN,23 NOV 1965,URS,1,Stockholm (SWE),03 JUL 1989,1253
28,126,5.95,Sergey BUBKA,04 DEC 1963,URS,1,"National Stadium, Tokyo (JPN)",29 AUG 1991,1253
29,126,5.95,Rodion GATAULLIN,23 NOV 1965,RUS,1,Köln (GER),16 AUG 1992,1253
30,126,5.95,Rodion GATAULLIN,23 NOV 1965,RUS,2,"Olympiastadion, Berlin (GER)",21 AUG 1992,1253
31,126,5.95,Sergey BUBKA,04 DEC 1963,UKR,1,"Eugene, OR (USA)",04 JUN 1994,1253
32,126,5.95,Sergey BUBKA,04 DEC 1963,UKR,1,Bruxelles (BEL),19 AUG 1994,1253
33,126,5.95,Okkert BRITS,22 AUG 1973,RSA,1,"Olympiastadion, Berlin (GER)",01 SEP 1995,1253
34,126,5.95,Okkert BRITS,22 AUG 1973,RSA,1,"Stade Louis II, Monaco (MON)",09 SEP 1995,1253
35,126,5.95,Sergey BUBKA,04 DEC 1963,UKR,1,Tokyo (JPN),15 SEP 1995,1253
36,126,5.95,Igor TRANDENKOV,17 AUG 1966,RUS,1,Dijon (FRA),26 MAY 1996,1253
37,126,5.95,Igor TRANDENKOV,17 AUG 1966,RUS,1,St-Denis (FRA),03 JUN 1996,1253
38,126,5.95,Igor TRANDENKOV,17 AUG 1966,RUS,2,Paris (FRA),28 JUN 1996,1253
39,126,5.95,Igor TRANDENKOV,17 AUG 1966,RUS,1,Zürich (SUI),14 AUG 1996,1253
40,126,5.95,Andrej TIWONTSCHIK,13 JUL 1970,GER,1,Köln (GER),16 AUG 1996,1253
41,126,5.95,Sergey BUBKA,04 DEC 1963,UKR,1,Bruxelles (BEL),22 AUG 1997,1253
42,126,5.95,Dmitri MARKOV,14 MAR 1975,BLR,2,Köln (GER),24 AUG 1997,1253
43,126,5.95,Sergey BUBKA,04 DEC 1963,UKR,1,"Olympiastadion, Berlin (GER)",26 AUG 1997,1253
44,126,5.95,Dmitri MARKOV,14 MAR 1975,BLR,1,Nice (FRA),16 JUL 1998,1253
45,126,5.95,Jeff HARTWIG,25 SEP 1967,USA,1,Bruxelles (BEL),28 AUG 1998,1253
46,126,5.95,Maxim TARASOV,02 DEC 1970,RUS,1,Moskva (RUS),05 SEP 1998,1253
47,126,5.95,Dmitri MARKOV,14 MAR 1975,BLR,3,Athina (GRE),16 JUN 1999,1253
48,126,5.95,Tim LOBINGER,03 SEP 1972,GER,4,Athina (GRE),16 JUN 1999,1253
49,126,5.95,Dmitri MARKOV,14 MAR 1975,AUS,2,"Stade Louis II, Monaco (MON)",04 AUG 1999,1253
50,126,5.95,Jeff HARTWIG,25 SEP 1967,USA,3,"Stade Louis II, Monaco (MON)",04 AUG 1999,1253
51,126,5.95,Jeff HARTWIG,25 SEP 1967,USA,1,Bruxelles (BEL),03 SEP 1999,1253
52,126,5.95,Jeff HARTWIG,25 SEP 1967,USA,1,"Jonesboro, AR (USA)",19 MAY 2000,1253
53,126,5.95,Michael STOLLE,17 DEC 1974,GER,1,"Stade Louis II, Monaco (MON)",18 AUG 2000,1253
54,126,5.95,Dmitri MARKOV,14 MAR 1975,AUS,1,"Stade Louis II, Monaco (MON)",20 JUL 2001,1253
55,126,5.95,Romain MESNIL,13 JUN 1977,FRA,1,Castres (FRA),06 AUG 2003,1253
56,126,5.95,Timothy MACK,15 SEP 1972,USA,1,"Olympic Stadium, Athina (GRE)",27 AUG 2004,1253
57,126,5.95,Paul BURGESS,14 AUG 1979,AUS,1,Perth (AUS),11 FEB 2005,1253
58,126,5.95,Brad WALKER,21 JUN 1981,USA,1,Brisbane (AUS),10 MAR 2007,1253
59,126,5.95,Steven HOOKER,16 JUL 1982,AUS,1,Sydney (AUS),28 FEB 2009,1253
60,126,5.95,Steven HOOKER,16 JUL 1982,AUS,1,"Poljud Stadion, Split (CRO)",05 SEP 2010,1253
61,126,5.95,Renaud LAVILLENIE,18 SEP 1986,FRA,1,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1253
62,126,5.95,Renaud LAVILLENIE,18 SEP 1986,FRA,1,Paris (FRA),14 JUL 2013,1253
63,126,5.95,Renaud LAVILLENIE,18 SEP 1986,FRA,1,"Boudewijnstadion, Bruxelles (BEL)",11 SEP 2015,1253
64,126,5.95,Renaud LAVILLENIE,18 SEP 1986,FRA,1,Angers (FRA),26 JUN 2016,1253
65,126,5.95,Sam KENDRICKS,07 SEP 1992,USA,1,"Olympic Stadium, London (GBR)",08 AUG 2017,1253
66,126,5.95,Renaud LAVILLENIE,18 SEP 1986,FRA,1f2,"Austin, TX (USA)",14 APR 2018,1253
67,126,5.95,Renaud LAVILLENIE,18 SEP 1986,FRA,3,"Olympiastadion, Berlin (GER)",12 AUG 2018,1253
68,126,5.95,Christopher NILSEN,13 JAN 1998,USA,1,"Austin, TX (USA)",05 JUN 2019,1253
69,126,5.95,Sam KENDRICKS,07 SEP 1992,USA,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019,1253
70,171,5.94,Sergey BUBKA,04 DEC 1963,URS,1,Roma (ITA),31 AUG 1984,1250
71,171,5.94,Joe DIAL,26 OCT 1962,USA,1,"Albuquerque, NM (USA)",13 JUN 1987,1250
72,171,5.94,Sergey BUBKA,04 DEC 1963,UKR,1,"Stade Louis II, Monaco (MON)",07 AUG 1993,1250
73,171,5.94,Jean GALFIONE,09 JUN 1971,FRA,1,Dijon (FRA),12 JUN 1994,1250
74,171,5.94,Jeff HARTWIG,25 SEP 1967,USA,2,"Olympiastadion, Berlin (GER)",07 SEP 1999,1250
75,171,5.94,Toby STEVENSON,19 NOV 1976,USA,1,"Phoenix, AZ (USA)",14 MAY 2004,1250
76,171,5.94,Renaud LAVILLENIE,18 SEP 1986,FRA,1,Valence (FRA),10 JUL 2010,1250
77,171,5.94,Raphael HOLZDEPPE,28 SEP 1989,GER,1,Nürnberg (GER),26 JUL 2015,1250
78,171,5.94,Piotr LISEK,16 AUG 1992,POL,1,Lutherstadt Wittenberg (GER),01 AUG 2018,1250
79,171,5.94,Armand DUPLANTIS,10 NOV 1999,SWE,1,"Baton Rouge, LA (USA)",27 APR 2019,1250
80,171,5.94,Armand DUPLANTIS,10 NOV 1999,SWE,1f1,"Ullevi Stadium, Göteborg (SWE)",04 JUL 2020,1250
81,171,5.94,Christopher NILSEN,13 JAN 1998,USA,2,"Hayward Field, Eugene, OR (USA)",24 JUL 2022,1250
82,171,5.94,Ernest John OBIENA,17 NOV 1995,PHI,3,"Hayward Field, Eugene, OR (USA)",24 JUL 2022,1250
83,184,5.93,Sergey BUBKA,04 DEC 1963,UKR,1,Nice (FRA),21 JUL 1993,1247
84,184,5.93,Jean GALFIONE,09 JUN 1971,FRA,1,Annecy (FRA),25 JUL 1993,1247
85,184,5.93,Daniel ECKER,21 JUL 1977,GER,1,Ingolstadt (GER),26 JUL 1998,1247
86,184,5.93,Romain MESNIL,13 JUN 1977,FRA,1,"Ullevi Stadium, Göteborg (SWE)",01 AUG 1999,1247
87,184,5.93,Aleksandr AVERBUKH,01 OCT 1974,ISR,1,Madrid (ESP),19 JUL 2003,1247
88,184,5.93,Tim LOBINGER,03 SEP 1972,GER,1,"Olympiastadion, Berlin (GER)",04 SEP 2005,1247
89,184,5.93,Renaud LAVILLENIE,18 SEP 1986,FRA,1,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1247
90,184,5.93,Shawnacy BARBER,27 MAY 1994,CAN,2,"Olympic Stadium, London (GBR)",25 JUL 2015,1247
91,184,5.93,Renaud LAVILLENIE,18 SEP 1986,FRA,1f1,Salzburg (AUT),04 SEP 2015,1247
92,184,5.93,Renaud LAVILLENIE,18 SEP 1986,FRA,1,Paris (FRA),27 AUG 2016,1247
93,184,5.93,Sam KENDRICKS,07 SEP 1992,USA,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1247
94,184,5.93,Paweł WOJCIECHOWSKI,06 JUN 1989,POL,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1247
95,184,5.93,Armand DUPLANTIS,10 NOV 1999,SWE,1,"Baton Rouge, LA (USA)",05 MAY 2018,1247
96,184,5.93,Timur MORGUNOV,12 OCT 1996,ANA,1,"Boudewijnstadion, Bruxelles (BEL)",31 AUG 2018,1247
97,184,5.93,Sam KENDRICKS,07 SEP 1992,USA,1,"Mestský Stadion, Ostrava (CZE)",20 JUN 2019,1247
98,184,5.93,Armand DUPLANTIS,10 NOV 1999,SWE,1,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 JUN 2019,1247
99,184,5.93,Sam KENDRICKS,07 SEP 1992,USA,1,"Letzigrund, Zürich (SUI)",29 AUG 2019,1247
0,184,5.93,Sam KENDRICKS,07 SEP 1992,USA,2.0,"Letzigrund, Zürich (SUI)",09 SEP 2021,1247
1,184,5.93,Timur MORGUNOV,12 OCT 1996,ANA,3.0,"Letzigrund, Zürich (SUI)",09 SEP 2021,1247
2,184,5.93,Ernest John OBIENA,17 NOV 1995,PHI,1.0,"Maria-Theresien-Straße, Innsbruck (AUT)",11 SEP 2021,1247
3,184,5.93,Christopher NILSEN,13 JAN 1998,USA,2.0,"Olympiastadion, Stockholm (SWE)",30 JUN 2022,1247
4,184,5.93,Thiago BRAZ,16 DEC 1993,BRA,3.0,"Olympiastadion, Stockholm (SWE)",30 JUN 2022,1247
5,206,5.92,Rodion GATAULLIN,23 NOV 1965,URS,1.0,"Seattle, WA (USA)",22 JUL 1990,1245
6,206,5.92,István BAGYULA,02 JAN 1969,HUN,1.0,Linz (AUT),05 JUL 1991,1245
7,206,5.92,Igor POTAPOVICH,06 SEP 1967,KAZ,2.0,Dijon (FRA),13 JUN 1992,1245
8,206,5.92,Jean GALFIONE,09 JUN 1971,FRA,1.0,Reims (FRA),30 JUN 1993,1245
9,206,5.92,Dean STARKEY,27 MAR 1967,USA,1.0,São Paulo (BRA),21 MAY 1994,1245
10,206,5.92,Okkert BRITS,22 AUG 1973,RSA,1.0,Stellenbosch (RSA),25 MAR 1995,1245
11,206,5.92,Sergey BUBKA,04 DEC 1963,UKR,1.0,"Ullevi Stadium, Göteborg (SWE)",11 AUG 1995,1245
12,206,5.92,Jean GALFIONE,09 JUN 1971,FRA,1.0,"Olympic Stadium, Atlanta, GA (USA)",02 AUG 1996,1245
13,206,5.92,Igor TRANDENKOV,17 AUG 1966,RUS,2.0,"Olympic Stadium, Atlanta, GA (USA)",02 AUG 1996,1245
14,206,5.92,Andrej TIWONTSCHIK,13 JUL 1970,GER,3.0,"Olympic Stadium, Atlanta, GA (USA)",02 AUG 1996,1245
15,206,5.92,Tim LOBINGER,03 SEP 1972,GER,1.0,Stuttgart (GER),13 JUL 1997,1245
16,206,5.92,Okkert BRITS,22 AUG 1973,RSA,1.0,Hamburg (GER),23 JUL 1997,1245
17,206,5.92,Jeff HARTWIG,25 SEP 1967,USA,1.0,"Eugene, OR (USA)",31 MAY 1998,1245
18,206,5.92,Tim LOBINGER,03 SEP 1972,GER,1.0,Nürnberg (GER),11 JUL 1998,1245
19,206,5.92,Jeff HARTWIG,25 SEP 1967,USA,1.0,"Modesto, CA (USA)",13 MAY 2000,1245
20,206,5.92,Romain MESNIL,13 JUN 1977,FRA,1.0,"Stadio Olimpico, Roma (ITA)",11 JUL 2003,1245
21,206,5.92,Paul BURGESS,14 AUG 1979,AUS,,Mannheim (GER),07 JUL 2006,1245
22,206,5.92,Brad WALKER,21 JUN 1981,USA,1.0,Perth (AUS),23 FEB 2007,1245
23,206,5.92,Björn OTTO,16 OCT 1977,GER,2.0,"Olympiastadion, Helsinki (FIN)",01 JUL 2012,1245
24,206,5.92,Renaud LAVILLENIE,18 SEP 1986,FRA,1.0,"Mestský Stadion, Ostrava (CZE)",27 JUN 2013,1245
25,206,5.92,Renaud LAVILLENIE,18 SEP 1986,FRA,1.0,Paris (FRA),06 JUL 2013,1245
26,206,5.92,Renaud LAVILLENIE,18 SEP 1986,FRA,1.0,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2014,1245
27,206,5.92,Raphael HOLZDEPPE,28 SEP 1989,GER,1.0,Baku (AZE),24 JUN 2015,1245
28,206,5.92,Thiago BRAZ,16 DEC 1993,BRA,2.0,Baku (AZE),24 JUN 2015,1245
