"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
33,31,13:11,Telahun Haile BEKELE,13 MAY 1999,ETH,5.0,Herzogenaurach (GER),30 APR 2022,1170
34,31,13:11,Rodrigue KWIZERA,10 OCT 1999,BDI,3.0,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023,1170
35,36,13:12,William MUTWOL,10 OCT 1967,KEN,1.0,"Carlsbad, CA (USA)",29 MAR 1992,1166
36,36,13:12,Michael KIBET,03 SEP 1999,KEN,2.0,Lille (FRA),20 MAR 2022,1166
37,36,13:12,Addisu YIHUNE,17 MAR 2003,ETH,6.0,Herzogenaurach (GER),30 APR 2022,1166
38,36,13:12,Jimmy GRESSIER,04 MAY 1997,FRA,1.0,Monaco (MON),12 FEB 2023,1166
39,40,13:13,Dejen GEBREMESKEL,24 NOV 1989,ETH,1.0,"Carlsbad, CA (USA)",30 MAR 2014,1162
40,40,13:13,Joshua CHEPTEGEI,12 SEP 1996,UGA,1.0,Monaco (MON),14 FEB 2021,1162
41,40,13:13,Hosea KIPLANGAT,01 MAR 2000,UGA,3.0,Herzogenaurach (GER),12 SEP 2021,1162
42,40,13:13,Jacob KROP,04 JUN 2001,KEN,4.0,Lille (FRA),19 MAR 2023,1162
43,44,13:14,Eliud KIPCHOGE,05 NOV 1984,KEN,2.0,"Carlsbad, CA (USA)",03 APR 2011,1159
44,44,13:14,Hagos GEBRHIWET,11 MAY 1994,ETH,2.0,"Carlsbad, CA (USA)",01 APR 2012,1159
45,44,13:14,Eliud KIPCHOGE,05 NOV 1984,KEN,3.0,"Carlsbad, CA (USA)",01 APR 2012,1159
46,44,13:14,Yemaneberhan CRIPPA,15 OCT 1996,ITA,7.0,Herzogenaurach (GER),30 APR 2022,1159
47,44,13:14,Selemon BAREGA,20 JAN 2000,ETH,7.0,"Sechseläutenplatz, Zürich (SUI)",07 SEP 2022,1159
48,44,13:14,Halefom TESFAYE,2004,ETH,5.0,Lille (FRA),19 MAR 2023,1159
49,50,13:15,Richard CHELIMO,21 APR 1972,KEN,2.0,"Carlsbad, CA (USA)",29 MAR 1992,1155
50,50,13:15,Paul KOECH,25 JUN 1969,KEN,1.0,"Carlsbad, CA (USA)",13 APR 1997,1155
51,50,13:15,Abraham CHERKOS,23 SEP 1989,ETH,1.0,"Carlsbad, CA (USA)",09 APR 2006,1155
52,53,13:16,Michael KIBET,03 SEP 1999,KEN,6.0,"Sechseläutenplatz, Zürich (SUI)",08 SEP 2021,1154
53,54,13:16,Paul KOECH,25 JUN 1969,KEN,1.0,"Carlsbad, CA (USA)",29 MAR 1998,1152
54,54,13:16,Tariku BEKELE,28 FEB 1987,ETH,4.0,"Carlsbad, CA (USA)",01 APR 2012,1152
55,54,13:16,Sam ATKIN,14 MAR 1993,GBR,6.0,Lille (FRA),19 MAR 2023,1152
56,57,13:17,Ismael KIRUI,20 FEB 1975,KEN,1.0,"Carlsbad, CA (USA)",02 APR 1995,1148
57,57,13:17,Tom NYARIKI,27 SEP 1971,KEN,2.0,"Carlsbad, CA (USA)",13 APR 1997,1148
58,57,13:17,Sammy KIPKETER,29 SEP 1981,KEN,1.0,"Carlsbad, CA (USA)",07 APR 2002,1148
59,57,13:17,Oscar CHELIMO,12 DEC 2001,UGA,1.0,Bolzano (ITA),31 DEC 2020,1148
60,57,13:17,Bethwell BIRGEN,06 AUG 1988,KEN,2.0,Monaco (MON),14 FEB 2021,1148
61,62,13:18,Juan Armando QUINTANILLA,19 APR 1968,MEX,1.0,"Carlsbad, CA (USA)",31 MAR 1996,1144
62,62,13:18,Dejen GEBREMESKEL,24 NOV 1989,ETH,2.0,"Carlsbad, CA (USA)",11 APR 2010,1144
63,62,13:18,Rhonex KIPRUTO,12 OCT 1999,KEN,,Valencia (ESP),12 JAN 2020,1144
64,62,13:18,Jimmy GRESSIER,04 MAY 1997,FRA,2.0,Monaco (MON),16 FEB 2020,1144
65,62,13:18,Jacob KOSGEI,28 FEB 1995,KEN,3.0,Lille (FRA),20 MAR 2022,1144
66,62,13:18,Jacob KROP,04 JUN 2001,KEN,8.0,Herzogenaurach (GER),30 APR 2022,1144
67,68,13:19,Dejene BIRHANU,12 DEC 1980,ETH,1.0,"Carlsbad, CA (USA)",13 APR 2003,1141
68,68,13:19,Bekana DABA,29 JUL 1988,ETH,1.0,"Carlsbad, CA (USA)",05 APR 2009,1141
69,68,13:19,Abraham CHERKOS,23 SEP 1989,ETH,2.0,"Carlsbad, CA (USA)",05 APR 2009,1141
70,68,13:19,Bernard LAGAT,12 DEC 1974,USA,2.0,"Carlsbad, CA (USA)",30 MAR 2014,1141
71,68,13:19,Ouassim OUMAIZ,30 MAR 1999,ESP,1.0,Nijmegen (NED),19 JUL 2020,1141
72,68,13:19,Robin HENDRIX,14 JAN 1995,BEL,2.0,Bolzano (ITA),31 DEC 2020,1141
73,68,13:19,Davis KIPLANGAT,10 JUL 1998,KEN,3.0,Monaco (MON),14 FEB 2021,1141
74,68,13:19,Morhad AMDOUNI,21 JUN 1988,FRA,4.0,Monaco (MON),14 FEB 2021,1141
75,76,13:20,Ismael KIRUI,20 FEB 1975,KEN,1.0,"Providence, RI (USA)",14 SEP 1997,1137
76,76,13:20,Craig MOTTRAM,18 JUN 1980,AUS,2.0,"Carlsbad, CA (USA)",03 APR 2005,1137
77,76,13:20,Dejen GEBREMESKEL,24 NOV 1989,ETH,1.0,"Carlsbad, CA (USA)",07 APR 2013,1137
78,76,13:20,Ben TRUE,29 DEC 1985,USA,1.0,"Boston, MA (USA)",15 APR 2017,1137
79,76,13:20,Marc SCOTT,21 DEC 1993,GBR,1.0,Barrowford (GBR),08 AUG 2020,1137
80,76,13:20,Abdelaati IGUIDER,25 MAR 1987,MAR,3.0,Bolzano (ITA),31 DEC 2020,1137
81,76,13:20,Yemaneberhan CRIPPA,15 OCT 1996,ITA,4.0,Bolzano (ITA),31 DEC 2020,1137
82,76,13:20,Mohamed KATIR,17 FEB 1998,ESP,1.0,Málaga (ESP),24 APR 2022,1137
83,84,13:21,Josphat Machuka KIPRONO,12 DEC 1973,KEN,1.0,"Carlsbad, CA (USA)",27 MAR 1994,1134
84,84,13:21,Tom NYARIKI,27 SEP 1971,KEN,2.0,"Carlsbad, CA (USA)",29 MAR 1998,1134
85,84,13:21,Luke KIPKOSGEI,27 NOV 1975,KEN,2.0,"Carlsbad, CA (USA)",01 APR 2001,1134
86,84,13:21,John Cheruiyot KORIR,15 DEC 1975,KEN,2.0,"Carlsbad, CA (USA)",13 APR 2003,1134
87,84,13:21,Craig MOTTRAM,18 JUN 1980,AUS,1.0,Balmoral (GBR),08 MAY 2004,1134
88,84,13:21,Stephen SAMBU,07 JUL 1988,KEN,1.0,"Alton, IL (USA)",21 SEP 2013,1134
89,84,13:21,Benard KIBET,25 NOV 1999,KEN,1.0,Fukuoka (JPN),12 NOV 2022,1134
90,91,13:22,Philemon HANNECK,12 MAY 1971,ZIM,1.0,"Carlsbad, CA (USA)",28 MAR 1993,1130
91,91,13:22,Philemon HANNECK,12 MAY 1971,ZIM,2.0,"Carlsbad, CA (USA)",31 MAR 1996,1130
92,91,13:22,James Kimutai KOSKEI,23 NOV 1968,KEN,2.0,"Carlsbad, CA (USA)",26 MAR 2000,1130
93,91,13:22,Augustine Kiprono CHOGE,21 JAN 1987,KEN,3.0,"Carlsbad, CA (USA)",30 MAR 2014,1130
94,91,13:22,Ben TRUE,29 DEC 1985,USA,1.0,"Boston, MA (USA)",18 APR 2015,1130
95,91,13:22,Stephen SAMBU,07 JUL 1988,KEN,2.0,"Boston, MA (USA)",15 APR 2017,1130
96,91,13:22,Robert KETER,26 DEC 1989,KEN,1.0,Lille (FRA),09 NOV 2019,1130
97,91,13:22,Geoffrey KOECH,28 AUG 1993,KEN,4.0,Herzogenaurach (GER),12 SEP 2021,1130
98,91,13:22,Abdisa FAYISA,24 APR 2005,ETH,2.0,Lille (FRA),01 OCT 2022,1130
99,91,13:22,Justin KIPKOECH,18 SEP 1998,KEN,7.0,Lille (FRA),19 MAR 2023,1130
0,91,13:22,Addisu YIHUNE,17 MAR 2003,ETH,4.0,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023,1130
1,102,13:23,Abraham CHEBII,23 DEC 1979,KEN,3.0,"Carlsbad, CA (USA)",01 APR 2001,1127
2,102,13:23,James Kimutai KOSKEI,23 NOV 1968,KEN,3.0,"Carlsbad, CA (USA)",13 APR 2003,1127
3,102,13:23,Dejene BIRHANU,12 DEC 1980,ETH,1.0,"Carlsbad, CA (USA)",28 MAR 2004,1127
4,102,13:23,Stephen SAMBU,07 JUL 1988,KEN,2.0,"Boston, MA (USA)",18 APR 2015,1127
5,102,13:23,Tadese WORKU,20 JAN 2002,ETH,5.0,Bolzano (ITA),31 DEC 2020,1127
6,102,13:23,Muktar EDRIS,14 JAN 1994,ETH,9.0,Herzogenaurach (GER),30 APR 2022,1127
7,108,13:24,Brahim JABBOUR,02 OCT 1970,MAR,2.0,"Carlsbad, CA (USA)",27 MAR 1994,1123
8,108,13:24,Marc DAVIS,17 DEC 1969,USA,3.0,"Carlsbad, CA (USA)",31 MAR 1996,1123
9,108,13:24,Khalid KHANNOUCHI,22 DEC 1971,MAR,2.0,"Providence, RI (USA)",14 SEP 1997,1123
10,108,13:24,Tom NYARIKI,27 SEP 1971,KEN,4.0,"Carlsbad, CA (USA)",01 APR 2001,1123
11,108,13:24,Shadrack KOSGEI,24 NOV 1984,KEN,4.0,"Carlsbad, CA (USA)",13 APR 2003,1123
12,108,13:24,Shadrack KOSGEI,24 NOV 1984,KEN,3.0,"Carlsbad, CA (USA)",03 APR 2005,1123
13,108,13:24,Terefe Zewdie MEREGA,23 OCT 1982,ETH,3.0,"Carlsbad, CA (USA)",05 APR 2009,1123
14,108,13:24,Bekana DABA,29 JUL 1988,ETH,3.0,"Carlsbad, CA (USA)",11 APR 2010,1123
15,108,13:24,John KIPKOECH,29 DEC 1991,KEN,5.0,"Carlsbad, CA (USA)",01 APR 2012,1123
16,108,13:24,Joshua CHEPTEGEI,12 SEP 1996,UGA,1.0,"Carlsbad, CA (USA)",03 APR 2016,1123
17,108,13:24,Muktar EDRIS,14 JAN 1994,ETH,6.0,Bolzano (ITA),31 DEC 2020,1123
18,108,13:24,Boniface KIBIWOTT,1993,KEN,1.0,Angers (FRA),24 APR 2021,1123
19,108,13:24,Domnic Lokinyomo LOBALU,16 AUG 1998,SSD,2.0,Monaco (MON),12 FEB 2023,1123
20,108,13:24,Mafori Ryan MPHAHLELE,20 JUN 1998,RSA,5.0,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023,1123
21,122,13:25,Juan Armando QUINTANILLA,19 APR 1968,MEX,3.0,"Carlsbad, CA (USA)",27 MAR 1994,1120
22,122,13:25,Hezron Nyandusi OTWORI,25 DEC 1976,KEN,4.0,"Carlsbad, CA (USA)",31 MAR 1996,1120
23,122,13:25,Ali ABDOSH,25 AUG 1987,ETH,4.0,"Carlsbad, CA (USA)",05 APR 2009,1120
24,122,13:25,Hosea KIPLANGAT,01 MAR 2000,UGA,2.0,Lille (FRA),06 NOV 2021,1120
25,122,13:25,Adisu GIRMA,10 DEC 1999,ETH,1.0,Barcelona (ESP),31 DEC 2022,1120
26,122,13:25,Morgan BEADLESCOMB,01 JUN 1998,USA,1.0,"Boston, MA (USA)",15 APR 2023,1120
27,128,13:26,Mushir Salim JAWHER,13 JUN 1978,KEN,5.0,"Carlsbad, CA (USA)",01 APR 2001,1116
28,128,13:26,Alistair Ian CRAGG,13 JUN 1980,IRL,6.0,"Carlsbad, CA (USA)",01 APR 2012,1116
29,128,13:26,John KIPKOECH,29 DEC 1991,KEN,2.0,"Carlsbad, CA (USA)",07 APR 2013,1116
30,128,13:26,Yenew ALAMIREW,27 MAY 1990,ETH,3.0,"Carlsbad, CA (USA)",07 APR 2013,1116
31,128,13:26,Edwin KIPYEGO,16 NOV 1990,KEN,4.0,"Carlsbad, CA (USA)",30 MAR 2014,1116
32,128,13:26,Dejen GEBREMESKEL,24 NOV 1989,ETH,1.0,"Boston, MA (USA)",19 APR 2014,1116
33,128,13:26,Ben TRUE,29 DEC 1985,USA,2.0,"Boston, MA (USA)",19 APR 2014,1116
34,128,13:26,Alexander YEE,18 FEB 1998,GBR,2.0,Barrowford (GBR),08 AUG 2020,1116
35,128,13:26,Telahun Haile BEKELE,13 MAY 1999,ETH,7.0,Bolzano (ITA),31 DEC 2020,1116
36,128,13:26,Dismas YEKO,09 OCT 2004,UGA,3.0,Lille (FRA),01 OCT 2022,1116
37,128,13:26,Kiprono SITONIK,01 NOV 2001,KEN,2.0,Fukuoka (JPN),12 NOV 2022,1116
38,128,13:26,Benjamin FLANAGAN,11 JAN 1995,CAN,2.0,"Boston, MA (USA)",15 APR 2023,1116
39,140,13:27,John Thuo ITATI,26 DEC 1973,KEN,1.0,"Syracuse, NY (USA)",06 OCT 2002,1113
40,140,13:27,Shadrack KOSGEI,24 NOV 1984,KEN,2.0,"Syracuse, NY (USA)",06 OCT 2002,1113
41,140,13:27,Collis BIRMINGHAM,27 DEC 1984,AUS,5.0,"Carlsbad, CA (USA)",05 APR 2009,1113
42,140,13:27,Stephen SAMBU,07 JUL 1988,KEN,3.0,"Boston, MA (USA)",19 APR 2014,1113
43,140,13:27,Daniel Lemashon SALEL,11 DEC 1990,KEN,3.0,"Boston, MA (USA)",18 APR 2015,1113
44,140,13:27,Dejen GEBREMESKEL,24 NOV 1989,ETH,1.0,"Carlsbad, CA (USA)",02 APR 2017,1113
45,140,13:27,Nick GOOLAB,30 JAN 1990,GBR,3.0,Monaco (MON),16 FEB 2020,1113
46,140,13:27,Richard DOUMA,17 APR 1993,NED,5.0,Monaco (MON),14 FEB 2021,1113
47,140,13:27,Daniel KINYANJUI,15 JAN 2005,KEN,5.0,Herzogenaurach (GER),12 SEP 2021,1113
48,140,13:27,Yasin HAJI,22 JAN 1996,ETH,3.0,Lille (FRA),06 NOV 2021,1113
49,140,13:27,Edwin KURGAT,,KEN,3.0,"Boston, MA (USA)",15 APR 2023,1113
50,140,13:27,Alex Chesiro MASAI,05 FEB 1997,KEN,4.0,"Boston, MA (USA)",15 APR 2023,1113
51,140,13:27,Olin HACKER,21 MAY 1997,USA,5.0,"Boston, MA (USA)",15 APR 2023,1113
52,140,13:27,Ahmed MUHUMED,1998,USA,6.0,"Boston, MA (USA)",15 APR 2023,1113
53,140,13:27,Muktar EDRIS,14 JAN 1994,ETH,6.0,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023,1113
54,155,13:28,Khalid KHANNOUCHI,22 DEC 1971,MAR,3.0,"Carlsbad, CA (USA)",29 MAR 1998,1109
55,155,13:28,Reuben CHERUIYOT,13 MAR 1974,KEN,6.0,"Carlsbad, CA (USA)",01 APR 2001,1109
56,155,13:28,Gilbert OKARI,02 JUL 1978,KEN,5.0,"Carlsbad, CA (USA)",13 APR 2003,1109
57,155,13:28,Boaz CHEBOIYWO,02 AUG 1978,KEN,2.0,"Carlsbad, CA (USA)",09 APR 2006,1109
58,155,13:28,Simon NDIRANGU,01 NOV 1985,KEN,1.0,"Carlsbad, CA (USA)",01 APR 2007,1109
59,155,13:28,Anthony FAMIGLIETTI,08 NOV 1978,USA,6.0,"Carlsbad, CA (USA)",05 APR 2009,1109
60,155,13:28,Stephen SAMBU,07 JUL 1988,KEN,1.0,San José (USA),22 NOV 2012,1109
61,155,13:28,James KIBET,10 NOV 1988,KEN,3.0,"Boston, MA (USA)",15 APR 2017,1109
62,155,13:28,Stanley Waithaka MBURU,09 APR 2000,KEN,2.0,Lille (FRA),09 NOV 2019,1109
63,155,13:28,Davis KIPLANGAT,10 JUL 1998,KEN,3.0,Lille (FRA),09 NOV 2019,1109
64,155,13:28,Tsegay KIDANU,28 DEC 2001,ETH,7.0,"Boston, MA (USA)",15 APR 2023,1109
65,166,13:29,Peter GITHUKA,14 FEB 1969,KEN,3.0,"Providence, RI (USA)",14 SEP 1997,1106
66,166,13:29,Thomas KIPLITAN,15 JUN 1983,KEN,1.0,"Providence, RI (USA)",07 SEP 2003,1106
67,166,13:29,John Kemboi KIBOWEN,21 APR 1969,KEN,2.0,Balmoral (GBR),08 MAY 2004,1106
68,166,13:29,Wilson Kiprono TOO,14 MAR 1991,KEN,2.0,"Carlsbad, CA (USA)",03 APR 2016,1106
69,166,13:29,Julien WANDERS,18 MAR 1996,SUI,1.0,Monaco (MON),17 FEB 2019,1106
70,166,13:29,Edward CHESEREK,02 FEB 1994,KEN,1.0,"Carlsbad, CA (USA)",06 APR 2019,1106
71,166,13:29,Mohamed-amine EL BOUAJAJI,26 JUL 1997,FRA,4.0,Monaco (MON),16 FEB 2020,1106
72,166,13:29,Merhawi MEBRAHTU,21 SEP 2003,ERI,8.0,"Boston, MA (USA)",15 APR 2023,1106
73,174,13:30,Doug PADILLA,04 OCT 1956,USA,1.0,"Carlsbad, CA (USA)",25 MAR 1990,1102
74,174,13:30,Valdenor PEREIRA DOS SANTOS,21 DEC 1969,BRA,2.0,"Carlsbad, CA (USA)",02 APR 1995,1102
75,174,13:30,Robert DENMARK,23 NOV 1968,GBR,1.0,Dublin (IRL),04 MAY 1996,1102
76,174,13:30,Reuben CHERUIYOT,13 MAR 1974,KEN,3.0,"Carlsbad, CA (USA)",26 MAR 2000,1102
77,174,13:30,Philip KIRUI,11 SEP 1973,KEN,4.0,"Carlsbad, CA (USA)",26 MAR 2000,1102
78,174,13:30,Luke KIPKOSGEI,27 NOV 1975,KEN,2.0,"Carlsbad, CA (USA)",07 APR 2002,1102
79,174,13:30,Gilbert OKARI,02 JUL 1978,KEN,3.0,"Syracuse, NY (USA)",06 OCT 2002,1102
80,174,13:30,Shadrack HOFF,19 MAY 1973,RSA,6.0,"Carlsbad, CA (USA)",13 APR 2003,1102
81,174,13:30,Boniface Kiprotich SONGOK,25 DEC 1980,KEN,2.0,"Carlsbad, CA (USA)",28 MAR 2004,1102
82,174,13:30,Mo FARAH,23 MAR 1983,GBR,1.0,Stranorlar (IRL),26 DEC 2006,1102
83,174,13:30,Ibrahim JEILAN,12 JUN 1989,ETH,7.0,"Carlsbad, CA (USA)",05 APR 2009,1102
84,174,13:30,Leonard KORIR,10 DEC 1986,KEN,2.0,San José (USA),22 NOV 2012,1102
85,174,13:30,Lani RUTTO,29 MAR 1989,KEN,4.0,"Boston, MA (USA)",19 APR 2014,1102
86,174,13:30,Lawi LALANG,15 JUN 1991,KEN,1.0,"Philadelphia, PA (USA)",20 SEP 2014,1102
87,174,13:30,Philip Kiprono LANGAT,23 APR 1990,KEN,4.0,"Boston, MA (USA)",15 APR 2017,1102
88,174,13:30,Benard Kibet LAGAT,15 DEC 1994,KEN,,Praha (CZE),08 SEP 2018,1102
89,174,13:30,Peter MARU,03 APR 2003,UGA,2.0,Barcelona (ESP),31 DEC 2021,1102
90,174,13:30,Hosea KIPLANGAT,01 MAR 2000,UGA,10.0,Herzogenaurach (GER),30 APR 2022,1102
91,174,13:30,Isaac Kibet NDIEMA,05 FEB 1999,KEN,3.0,Fukuoka (JPN),12 NOV 2022,1102
92,174,13:30,Ilias FIFA,16 MAY 1989,ESP,2.0,Barcelona (ESP),31 DEC 2022,1102
93,174,13:30,Rogers KIBET,26 MAR 2003,UGA,8.0,Lille (FRA),19 MAR 2023,1102
94,174,13:30,Eduardo HERRERA,23 SEP 1997,USA,9.0,"Boston, MA (USA)",15 APR 2023,1102
95,174,13:30,Wesley KIPTOO,,KEN,10.0,"Boston, MA (USA)",15 APR 2023,1102
96,174,13:30,Leonard Kipkemoi BETT,03 NOV 2000,KEN,11.0,"Boston, MA (USA)",15 APR 2023,1102
97,198,13:31,Steve SCOTT,05 MAY 1956,USA,1.0,"Carlsbad, CA (USA)",27 MAR 1988,1099
98,198,13:31,Ignacio FRAGOSO,06 FEB 1968,MEX,2.0,"Carlsbad, CA (USA)",25 MAR 1990,1099
99,198,13:31,William MUTWOL,10 OCT 1967,KEN,4.0,"Carlsbad, CA (USA)",27 MAR 1994,1099
0,198,13:31,Keith CULLEN,13 JUN 1972,GBR,2.0,Dublin (IRL),04 MAY 1996,1099
1,198,13:31,Marc DAVIS,17 DEC 1969,USA,4.0,"Carlsbad, CA (USA)",29 MAR 1998,1099
2,198,13:31,Felix LIMO,22 AUG 1980,KEN,5.0,"Carlsbad, CA (USA)",26 MAR 2000,1099
3,198,13:31,Mushir Salim JAWHER,13 JUN 1978,KEN,3.0,"Carlsbad, CA (USA)",07 APR 2002,1099
4,198,13:31,James Kimutai KOSKEI,23 NOV 1968,KEN,2.0,"Providence, RI (USA)",07 SEP 2003,1099
5,198,13:31,Raymond Kipkorir YATOR,07 APR 1981,KEN,3.0,"Carlsbad, CA (USA)",28 MAR 2004,1099
6,198,13:31,Sammy KIPKETER,29 SEP 1981,KEN,3.0,"Carlsbad, CA (USA)",09 APR 2006,1099
7,198,13:31,Ibrahim JEILAN,12 JUN 1989,ETH,4.0,"Carlsbad, CA (USA)",09 APR 2006,1099
8,198,13:31,Diego ESTRADA,19 DEC 1989,USA,5.0,"Carlsbad, CA (USA)",30 MAR 2014,1099
9,198,13:31,Daniel Lemashon SALEL,11 DEC 1990,KEN,5.0,"Boston, MA (USA)",19 APR 2014,1099
10,198,13:31,Raphael MONTOYA,24 NOV 1995,FRA,5.0,Monaco (MON),16 FEB 2020,1099
11,198,13:31,Mike FOPPEN,29 NOV 1996,NED,2.0,Nijmegen (NED),19 JUL 2020,1099
12,198,13:31,Leonard Kipkemoi BETT,03 NOV 2000,KEN,6.0,Herzogenaurach (GER),12 SEP 2021,1099
13,198,13:31,Jonas RAESS,08 MAR 1994,SUI,3.0,Barcelona (ESP),31 DEC 2022,1099
14,215,13:32,Shannon BUTLER,24 JAN 1967,USA,3.0,"Carlsbad, CA (USA)",29 MAR 1992,1095
15,215,13:32,Philemon HANNECK,12 MAY 1971,ZIM,5.0,"Carlsbad, CA (USA)",27 MAR 1994,1095
16,215,13:32,Philemon HANNECK,12 MAY 1971,ZIM,4.0,"Providence, RI (USA)",14 SEP 1997,1095
17,215,13:32,Markos GENETI,07 JUN 1984,ETH,7.0,"Carlsbad, CA (USA)",13 APR 2003,1095
18,215,13:32,Boaz CHEBOIYWO,02 AUG 1978,KEN,4.0,"Carlsbad, CA (USA)",28 MAR 2004,1095
19,215,13:32,Barnabas Kiplagat KOSGEI,20 AUG 1986,KEN,5.0,"Carlsbad, CA (USA)",28 MAR 2004,1095
20,215,13:32,Juan Luis BARRIOS,24 JUN 1983,MEX,2.0,"Carlsbad, CA (USA)",01 APR 2007,1095
21,215,13:32,Bernard LAGAT,12 DEC 1974,USA,2.0,"Philadelphia, PA (USA)",20 SEP 2014,1095
22,215,13:32,Lawi LALANG,15 JUN 1991,KEN,1.0,"Carlsbad, CA (USA)",29 MAR 2015,1095
23,215,13:32,Philip Kiprono LANGAT,23 APR 1990,KEN,4.0,"Boston, MA (USA)",18 APR 2015,1095
24,215,13:32,Morgan PEARSON,22 SEP 1993,USA,1.0,San José (USA),24 NOV 2016,1095
25,215,13:32,Samuel FITWI SIBHATU,01 JAN 1996,GER,6.0,Monaco (MON),14 FEB 2021,1095
26,215,13:32,Oscar CHELIMO,12 DEC 2001,UGA,3.0,Monaco (MON),12 FEB 2023,1095
27,215,13:32,Richard RINGER,27 FEB 1989,GER,4.0,Monaco (MON),12 FEB 2023,1095
