"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
74,74,45:47,John Thuo ITATI,26 DEC 1973,KEN,2,Kosa (JPN),05 DEC 2010,1160
75,74,45:47,Philip Kiprono LANGAT,23 APR 1990,KEN,4,Tilburg (NED),02 SEP 2012,1160
76,74,45:47,Allan KIPRONO,15 FEB 1990,KEN,3,"Washington, DC (USA)",06 APR 2014,1160
77,74,45:47,Noah KIPKEMBOI,02 JUL 1993,KEN,2,Tilburg (NED),02 SEP 2018,1160
78,74,45:47,Jonathan Muia NDIKU,18 SEP 1991,KEN,2,Kosa (JPN),04 DEC 2022,1160
79,80,45:48,Ken-ichi TAKAHASHI,16 JAN 1973,JPN,1,Karatsu (JPN),13 FEB 2000,1159
80,80,45:48,Simon MAINA MUNYI,18 MAR 1978,KEN,2,Kosa (JPN),08 DEC 2002,1159
81,80,45:48,Shadrack KIMINING,10 FEB 1996,KEN,3,"Washington, DC (USA)",02 APR 2022,1159
82,83,45:49,Julius MAINA,14 OCT 1977,KEN,2,Kosa (JPN),14 DEC 2003,1158
83,83,45:49,Felix KENY,25 DEC 1985,KEN,2,Schortens (GER),16 AUG 2008,1158
84,83,45:49,Cleophas Kandie MEYAN,14 AUG 2000,KEN,3,Kosa (JPN),04 DEC 2022,1158
85,86,45:50,Charles OMWOYO,1962,KEN,1,Zaandam (NED),18 SEP 1994,1157
86,86,45:50,Paul TERGAT,17 JUN 1969,KEN,1,Zaandam (NED),17 SEP 1995,1157
87,86,45:50,Tilahun REGASSA,18 JAN 1990,ETH,3,"Washington, DC (USA)",11 APR 2010,1157
88,86,45:50,Vincent Kiprop CHEPKOK,05 JUL 1988,KEN,5,Tilburg (NED),06 SEP 2015,1157
89,86,45:50,Takashi NAMBA,06 MAR 1999,JPN,4,Kosa (JPN),04 DEC 2022,1157
90,91,45:51,Peter GITHUKA,14 FEB 1969,KEN,2,"Flint, MI (USA)",24 AUG 1996,1156
91,91,45:51,Simon RONO,09 APR 1972,KEN,1,"Washington, DC (USA)",05 APR 1998,1156
92,91,45:51,Edwin KIPTOO,14 AUG 1993,KEN,2,Tilburg (NED),07 SEP 2014,1156
93,91,45:51,Jeremiah KAREMI,07 JUL 1994,KEN,1,Kosa (JPN),07 DEC 2014,1156
94,91,45:51,Jiksa TOLOSA,11 DEC 1998,ETH,3,Amsterdam (NED),17 SEP 2017,1156
95,91,45:51,Solomon BERIHU,02 OCT 1999,ETH,1,Amsterdam (NED),22 SEP 2019,1156
96,91,45:51,Jonathan Muia NDIKU,18 SEP 1991,KEN,2,Kosa (JPN),01 DEC 2019,1156
97,91,45:51,Mogeni Benuel MAGOMA,11 MAR 2001,KEN,3,Kosa (JPN),01 DEC 2019,1156
98,99,45:52,Thomas OSANO,04 JUN 1970,KEN,2,Zaandam (NED),18 SEP 1994,1155
99,99,45:52,Shinji KAWASHIMA,04 JUN 1966,JPN,1,Kosa (JPN),08 DEC 1996,1155
0,99,45:52,Jeff SCHIEBLER,01 JUN 1973,CAN,2,Kosa (JPN),08 DEC 1996,1155
1,99,45:52,Peter NDIRANGU,24 MAY 1971,KEN,2,"Flint, MI (USA)",23 AUG 1997,1155
2,99,45:52,James WAINAINA,16 JUN 1981,KEN,2,Kosa (JPN),09 DEC 2001,1155
3,104,45:53,Lazarus Oyondi NYAKERAKA,22 NOV 1975,KEN,3,"Flint, MI (USA)",24 AUG 1996,1154
4,104,45:53,Edwin KIPTOO,28 DEC 1987,KEN,4,Amsterdam (NED),17 SEP 2017,1154
5,106,45:54,Julius MAINA,14 OCT 1977,KEN,2,Kosa (JPN),12 DEC 2004,1153
6,106,45:54,Leonard LANGAT,07 AUG 1990,KEN,5,Amsterdam (NED),17 SEP 2017,1153
7,106,45:54,Kento NISHI,20 OCT 1998,JPN,5,Kosa (JPN),04 DEC 2022,1153
8,109,45:55,Godfrey KIPROTICH,23 NOV 1964,KEN,4,"Flint, MI (USA)",24 AUG 1996,1152
9,109,45:55,Ken-ichi TAKAHASHI,16 JAN 1973,JPN,1,Kosa (JPN),14 DEC 1997,1152
10,109,45:55,Charles CHERUIYOT TOROTICH,04 AUG 1988,KEN,5,Tilburg (NED),02 SEP 2012,1152
11,109,45:55,Julius KOGO,12 AUG 1985,KEN,1,"Flint, MI (USA)",24 AUG 2013,1152
12,113,45:56,Benson MASYA,14 MAY 1970,KEN,1,Portsmouth (GBR),08 OCT 1995,1151
13,113,45:56,Hezron Nyandusi OTWORI,25 DEC 1976,KEN,3,"Flint, MI (USA)",23 AUG 1997,1151
14,113,45:56,Rodgers ROP,16 FEB 1976,KEN,1,Tilburg (NED),03 JUN 2001,1151
15,113,45:56,Ridouane HARROUFI,30 JUL 1981,MAR,1,"Washington, DC (USA)",05 APR 2009,1151
16,113,45:56,John MURITU,30 JUN 1996,KEN,1,Kosa (JPN),02 DEC 2018,1151
17,118,45:57,Ken-ichi TAKAHASHI,16 JAN 1973,JPN,1,Karatsu (JPN),09 FEB 1997,1151
18,118,45:57,Patrick NTHIWA,30 JUN 1983,KEN,3,"Philadelphia, PA (USA)",05 MAY 2002,1151
19,118,45:57,Edwin KIMAIYO,1986,KEN,3,Schortens (GER),21 AUG 2010,1151
20,118,45:57,Philemon RONO,08 FEB 1991,KEN,6,Tilburg (NED),02 SEP 2012,1151
21,118,45:57,Taku FUJIMOTO,11 SEP 1989,JPN,2,Kosa (JPN),02 DEC 2018,1151
22,118,45:57,Masashi NONAKA,10 NOV 1995,JPN,6,Kosa (JPN),04 DEC 2022,1151
23,124,45:58,Samson LOYWAPET,1973,KEN,3,Zaandam (NED),18 SEP 1994,1150
24,124,45:58,Thomas OSANO,04 JUN 1970,KEN,2,Zaandam (NED),17 SEP 1995,1150
25,124,45:58,Joseph Nginyi KARIUKI,18 JAN 1970,KEN,2,"Washington, DC (USA)",05 APR 1998,1150
26,124,45:58,Jackson KOECH,26 DEC 1978,KEN,2,Amsterdam (NED),22 SEP 2002,1150
27,124,45:58,Feyisa LILESA,01 FEB 1990,ETH,2,"Washington, DC (USA)",05 APR 2009,1150
28,124,45:58,Yuta SHITARA,18 DEC 1991,JPN,1,Kosa (JPN),03 DEC 2017,1150
29,124,45:58,Cyrus KINGORI,05 JAN 1997,KEN,3,Kosa (JPN),02 DEC 2018,1150
30,124,45:58,Peter KIPSIRAT,,KEN,3,Amsterdam (NED),17 SEP 2022,1150
31,132,45:59,Eliud KURGAT,20 MAR 1976,KEN,1,Tilburg (NED),06 JUN 1999,1149
32,132,45:59,Hailu MEKONNEN,04 APR 1980,ETH,2f1,Kosa (JPN),07 DEC 2008,1149
33,132,45:59,Silas Kipngetich SANG,21 AUG 1978,KEN,3,"Washington, DC (USA)",05 APR 2009,1149
34,132,45:59,Eliud TARUS,03 MAR 1993,KEN,3,Tilburg (NED),07 SEP 2014,1149
35,136,46:00,Herb LINDSAY,12 NOV 1954,USA,1,"New York, NY (USA)",27 APR 1980,1148
36,136,46:00,Kenji TAKAO,23 MAR 1975,JPN,3,Kosa (JPN),08 DEC 1996,1148
37,136,46:00,Peter GITHUKA,14 FEB 1969,KEN,4,"Flint, MI (USA)",23 AUG 1997,1148
38,136,46:00,Joseph KIMANI,21 SEP 1972,KEN,2,"St. Petersburg, FL (USA)",18 OCT 1997,1148
39,136,46:00,Karim EL MABCHOUR,08 JUL 1982,MAR,4,"Washington, DC (USA)",05 APR 2009,1148
40,136,46:00,Andrew Kwemoi MAN'GATA,12 SEP 1994,KEN,4,Tilburg (NED),07 SEP 2014,1148
41,136,46:00,Moses Ndiema KIPSIRO,02 SEP 1986,UGA,1,Portsmouth (GBR),25 OCT 2015,1148
42,136,46:00,Sila KIPTOO,03 FEB 1996,KEN,2,"Philadelphia, PA (USA)",01 MAY 2022,1148
