"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
16,17,1:42.04,David RUDISHA,17 DEC 1988,KEN,1,"Bislett Stadion, Oslo (NOR)",04 JUN 2010,1265
17,18,1:42.05,Emmanuel Kipkurui KORIR,15 JUN 1995,KEN,1,"Olympic Stadium, London (GBR)",22 JUL 2018,1265
18,19,1:42.12,David RUDISHA,17 DEC 1988,KEN,1,Nairobi (KEN),23 JUN 2012,1263
19,20,1:42.14,Nijel AMOS,15 MAR 1994,BOT,1,"Stade Louis II, Monaco (MON)",20 JUL 2018,1262
20,21,1:42.15,David RUDISHA,17 DEC 1988,KEN,1,"Estádio Olímpico, Rio de Janeiro (BRA)",15 AUG 2016,1262
21,22,1:42.17,Wilson KIPKETER,12 DEC 1972,DEN,1,Tokyo (JPN),16 SEP 1996,1261
22,23,1:42.20,Wilson KIPKETER,12 DEC 1972,DEN,1,Bruxelles (BEL),22 AUG 1997,1260
23,24,1:42.23,Abubaker KAKI,21 JUN 1989,SUD,2,"Bislett Stadion, Oslo (NOR)",04 JUN 2010,1259
24,25,1:42.27,Wilson KIPKETER,12 DEC 1972,DEN,1,Bruxelles (BEL),03 SEP 1999,1258
25,26,1:42.28,Sammy KOSKEI,14 MAY 1961,KEN,2,Köln (GER),26 AUG 1984,1258
26,27,1:42.32,Wilson KIPKETER,12 DEC 1972,DEN,1,Rieti (ITA),08 SEP 2002,1257
27,28,1:42.33,Sebastian COE,29 SEP 1956,GBR,1,Oslo (NOR),05 JUL 1979,1256
28,29,1:42.34,Joaquim CRUZ,12 MAR 1963,BRA,1f1,Zürich (SUI),22 AUG 1984,1256
29,29,1:42.34,Wilfred BUNGEI,24 JUL 1980,KEN,2,Rieti (ITA),08 SEP 2002,1256
30,29,1:42.34,Donavan BRAZIER,15 APR 1997,USA,1,"Khalifa International Stadium, Doha (QAT)",01 OCT 2019,1256
31,32,1:42.37,Mohammed AMAN,10 JAN 1994,ETH,1f1,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013,1255
32,33,1:42.41,Joaquim CRUZ,12 MAR 1963,BRA,1,Bruxelles (BEL),24 AUG 1984,1254
33,34,1:42.45,Nijel AMOS,15 MAR 1994,BOT,1,"Stade Louis II, Monaco (MON)",18 JUL 2014,1252
34,35,1:42.47,Yuriy BORZAKOVSKIY,12 APR 1981,RUS,1,Bruxelles (BEL),24 AUG 2001,1252
35,36,1:42.49,Joaquim CRUZ,12 MAR 1963,BRA,1f1,Koblenz (GER),28 AUG 1985,1251
36,37,1:42.51,Wilson KIPKETER,12 DEC 1972,DEN,1,Nice (FRA),10 JUL 1996,1251
37,37,1:42.51,Amel TUKA,09 JAN 1991,BIH,1,"Stade Louis II, Monaco (MON)",17 JUL 2015,1251
38,39,1:42.52,Wilfred BUNGEI,24 JUL 1980,KEN,1,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1250
39,40,1:42.53,Timothy KITUM,20 NOV 1994,KEN,3,"Olympic Stadium, London (GBR)",09 AUG 2012,1250
40,40,1:42.53,Mohammed AMAN,10 JAN 1994,ETH,1,"Letzigrund, Zürich (SUI)",30 AUG 2012,1250
41,40,1:42.53,Pierre-Ambroise BOSSE,11 MAY 1992,FRA,2,"Stade Louis II, Monaco (MON)",18 JUL 2014,1250
42,43,1:42.54,Joaquim CRUZ,12 MAR 1963,BRA,1,Köln (GER),25 AUG 1985,1250
43,43,1:42.54,Ferguson Cheruiyot ROTICH,30 NOV 1989,KEN,2,"Stade Louis II, Monaco (MON)",12 JUL 2019,1250
44,45,1:42.55,André BUCHER,19 OCT 1976,SUI,1f1,"Letzigrund, Zürich (SUI)",17 AUG 2001,1249
45,46,1:42.57,Wilson KIPKETER,12 DEC 1972,DEN,1,"Stade Louis II, Monaco (MON)",04 AUG 1999,1249
46,47,1:42.58,Vebjørn RODAL,16 SEP 1972,NOR,1,"Olympic Stadium, Atlanta, GA (USA)",31 JUL 1996,1248
47,48,1:42.59,Wilson KIPKETER,12 DEC 1972,DEN,1,Monaco (MON),10 AUG 1996,1248
48,49,1:42.60,Johnny GRAY,19 JUN 1960,USA,2f1,Koblenz (GER),28 AUG 1985,1248
49,50,1:42.61,Wilson KIPKETER,12 DEC 1972,DEN,1f1,Zürich (SUI),14 AUG 1996,1247
50,50,1:42.61,Wilson KIPKETER,12 DEC 1972,DEN,1f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 1997,1247
51,50,1:42.61,David RUDISHA,17 DEC 1988,KEN,1,"Stade Louis II, Monaco (MON)",22 JUL 2011,1247
52,50,1:42.61,Taoufik MAKHLOUFI,29 APR 1988,ALG,2,"Estádio Olímpico, Rio de Janeiro (BRA)",15 AUG 2016,1247
53,54,1:42.62,Patrick NDURURI,12 JAN 1969,KEN,2f1,Zürich (SUI),13 AUG 1997,1247
54,55,1:42.65,Johnny GRAY,19 JUN 1960,USA,1f1,"Letzigrund, Zürich (SUI)",17 AUG 1988,1246
55,56,1:42.66,Nijel AMOS,15 MAR 1994,BOT,2,"Stade Louis II, Monaco (MON)",17 JUL 2015,1246
56,57,1:42.67,Alfred Kirwa YEGO,28 NOV 1986,KEN,2f1,Rieti (ITA),06 SEP 2009,1246
57,58,1:42.69,Hezekiel SEPENG,30 JUN 1974,RSA,2,Bruxelles (BEL),03 SEP 1999,1245
58,58,1:42.69,Japheth KIMUTAI,20 DEC 1978,KEN,3,Bruxelles (BEL),03 SEP 1999,1245
59,58,1:42.69,Abubaker KAKI,21 JUN 1989,SUD,1,"Bislett Stadion, Oslo (NOR)",06 JUN 2008,1245
60,61,1:42.70,Donavan BRAZIER,15 APR 1997,USA,1,"Letzigrund, Zürich (SUI)",29 AUG 2019,1245
61,62,1:42.74,Hezekiel SEPENG,30 JUN 1974,RSA,2,"Olympic Stadium, Atlanta, GA (USA)",31 JUL 1996,1243
62,62,1:42.74,Wilson KIPKETER,12 DEC 1972,DEN,1,Bruxelles (BEL),30 AUG 2002,1243
63,64,1:42.75,André BUCHER,19 OCT 1976,SUI,2,Bruxelles (BEL),24 AUG 2001,1243
64,65,1:42.76,Wilson KIPKETER,12 DEC 1972,DEN,1f1,Oslo (NOR),05 JUL 1996,1243
65,65,1:42.76,Japheth KIMUTAI,20 DEC 1978,KEN,1,Stuttgart (GER),19 JUL 1998,1243
66,67,1:42.77,Wilson KIPKETER,12 DEC 1972,DEN,1,Bruxelles (BEL),23 AUG 1996,1242
67,67,1:42.77,Wilson KIPKETER,12 DEC 1972,DEN,1,"Stade Louis II, Monaco (MON)",16 AUG 1997,1242
68,69,1:42.79,Fred ONYANCHA,25 DEC 1969,KEN,3,"Olympic Stadium, Atlanta, GA (USA)",31 JUL 1996,1242
69,69,1:42.79,Wilson KIPKETER,12 DEC 1972,DEN,1,"Stadio Olimpico, Roma (ITA)",07 JUL 1999,1242
70,69,1:42.79,Yuriy BORZAKOVSKIY,12 APR 1981,RUS,1,"Stade Louis II, Monaco (MON)",29 JUL 2008,1242
71,69,1:42.79,Yusuf Saad KAMEL,29 MAR 1983,BRN,2,"Stade Louis II, Monaco (MON)",29 JUL 2008,1242
72,69,1:42.79,Emmanuel Kipkurui KORIR,15 JUN 1995,KEN,1,"Alexander Stadium, Birmingham (GBR)",18 AUG 2018,1242
73,74,1:42.80,Johnny GRAY,19 JUN 1960,USA,1,"New Orleans, LA (USA)",24 JUN 1992,1241
74,75,1:42.81,Jean-Patrick NDUWIMANA,09 MAR 1978,BDI,2f1,"Letzigrund, Zürich (SUI)",17 AUG 2001,1241
75,75,1:42.81,David RUDISHA,17 DEC 1988,KEN,2,"Letzigrund, Zürich (SUI)",30 AUG 2012,1241
76,77,1:42.82,Duane SOLOMON,28 DEC 1984,USA,4,"Olympic Stadium, London (GBR)",09 AUG 2012,1241
77,78,1:42.83,Mohammed AMAN,10 JAN 1994,ETH,3,"Stade Louis II, Monaco (MON)",18 JUL 2014,1241
78,79,1:42.84,David RUDISHA,17 DEC 1988,KEN,1,"Nyayo National Stadium, Nairobi (KEN)",30 JUL 2010,1240
79,79,1:42.84,Ferguson Cheruiyot ROTICH,30 NOV 1989,KEN,4,"Stade Louis II, Monaco (MON)",18 JUL 2014,1240
80,81,1:42.85,Norberto TÉLLEZ,23 DEC 1972,CUB,4,"Olympic Stadium, Atlanta, GA (USA)",31 JUL 1996,1240
81,82,1:42.86,Mbulaeni MULAUDZI,08 SEP 1980,RSA,3f1,Rieti (ITA),06 SEP 2009,1240
82,83,1:42.87,Wilson KIPKETER,12 DEC 1972,DEN,1,"Stade Louis II, Monaco (MON)",25 JUL 1995,1239
83,83,1:42.87,Wilson KIPKETER,12 DEC 1972,DEN,1f1,Zürich (SUI),16 AUG 1995,1239
84,83,1:42.87,Japheth KIMUTAI,20 DEC 1978,KEN,1f1,Zürich (SUI),12 AUG 1998,1239
85,83,1:42.87,Alfred KIPKETER,28 DEC 1996,KEN,1,Paris (FRA),27 AUG 2016,1239
86,87,1:42.88,Steve CRAM,14 OCT 1960,GBR,1f1,"Letzigrund, Zürich (SUI)",21 AUG 1985,1239
87,88,1:42.89,Mbulaeni MULAUDZI,08 SEP 1980,RSA,2,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1239
88,89,1:42.90,Patrick NDURURI,12 JAN 1969,KEN,1,"Stadio Olimpico, Roma (ITA)",14 JUL 1998,1238
89,89,1:42.90,André BUCHER,19 OCT 1976,SUI,1,"Stade Louis II, Monaco (MON)",20 JUL 2001,1238
90,91,1:42.91,William YIAMPOY,17 MAY 1974,KEN,3,Rieti (ITA),08 SEP 2002,1238
91,91,1:42.91,David RUDISHA,17 DEC 1988,KEN,1,"Crystal Palace, London (GBR)",05 AUG 2011,1238
92,91,1:42.91,Nijel AMOS,15 MAR 1994,BOT,1,"Stade Louis II, Monaco (MON)",09 JUL 2021,1238
93,94,1:42.92,André BUCHER,19 OCT 1976,SUI,4,Bruxelles (BEL),03 SEP 1999,1238
94,95,1:42.93,Clayton MURPHY,26 FEB 1995,USA,3,"Estádio Olímpico, Rio de Janeiro (BRA)",15 AUG 2016,1237
95,96,1:42.95,Vebjørn RODAL,16 SEP 1972,NOR,2f1,Oslo (NOR),05 JUL 1996,1237
96,96,1:42.95,Boaz Kiplagat LALANG,08 FEB 1989,KEN,2f1,"Stadio Guidobaldi, Rieti (ITA)",29 AUG 2010,1237
97,96,1:42.95,Nick SYMMONDS,30 DEC 1983,USA,5,"Olympic Stadium, London (GBR)",09 AUG 2012,1237
98,99,1:42.96,Johnny GRAY,19 JUN 1960,USA,1,Koblenz (GER),29 AUG 1984,1236
99,99,1:42.96,Wilfred BUNGEI,24 JUL 1980,KEN,3f1,"Letzigrund, Zürich (SUI)",17 AUG 2001,1236
0,101,1:42.97,Peter ELLIOTT,09 OCT 1962,GBR,1,Sevilla (ESP),30 MAY 1990,1236
1,101,1:42.97,Ayanleh SOULEIMAN,03 DEC 1992,DJI,3,"Stade Louis II, Monaco (MON)",17 JUL 2015,1236
2,103,1:42.98,Joaquim CRUZ,12 MAR 1963,BRA,1,"Olympiastadion, Berlin (GER)",23 AUG 1985,1236
3,103,1:42.98,Patrick KONCHELLAH,20 APR 1968,KEN,2,Köln (GER),24 AUG 1997,1236
4,103,1:42.98,Wilson KIPKETER,12 DEC 1972,DEN,1,Fukuoka (JPN),13 SEP 1997,1236
5,103,1:42.98,Japheth KIMUTAI,20 DEC 1978,KEN,2,"Stadio Olimpico, Roma (ITA)",07 JUL 1999,1236
6,103,1:42.98,David RUDISHA,17 DEC 1988,KEN,5,"Stade Louis II, Monaco (MON)",18 JUL 2014,1236
7,103,1:42.98,Taoufik MAKHLOUFI,29 APR 1988,ALG,2,Paris (FRA),27 AUG 2016,1236
8,103,1:42.98,Nijel AMOS,15 MAR 1994,BOT,2,"Letzigrund, Zürich (SUI)",29 AUG 2019,1236
9,110,1:43.00,Joaquim CRUZ,12 MAR 1963,BRA,1,"Memorial Coliseum, Los Angeles, CA (USA)",06 AUG 1984,1235
10,110,1:43.00,William YIAMPOY,17 MAY 1974,KEN,4f1,"Letzigrund, Zürich (SUI)",17 AUG 2001,1235
11,110,1:43.00,David RUDISHA,17 DEC 1988,KEN,1,"Suhaim bin Hamad Stadium, Doha (QAT)",14 MAY 2010,1235
12,113,1:43.01,Wilson KIPKETER,12 DEC 1972,DEN,1f1,Zürich (SUI),11 AUG 1999,1235
13,114,1:43.03,Kennedy KIMWETICH,1973,KEN,2,Stuttgart (GER),19 JUL 1998,1234
14,114,1:43.03,Nick SYMMONDS,30 DEC 1983,USA,2f1,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013,1234
15,116,1:43.04,Emmanuel Kipkurui KORIR,15 JUN 1995,KEN,2,"Stade Louis II, Monaco (MON)",09 JUL 2021,1234
16,117,1:43.05,Wilfred BUNGEI,24 JUL 1980,KEN,1,"FBK Stadium, Hengelo (NED)",01 JUN 2003,1234
17,117,1:43.05,Jonathan KITILIT,24 APR 1994,KEN,3,Paris (FRA),27 AUG 2016,1234
18,119,1:43.06,Billy KONCHELLAH,20 OCT 1961,KEN,1,"Stadio Olimpico, Roma (ITA)",01 SEP 1987,1233
19,119,1:43.06,Wilfred BUNGEI,24 JUL 1980,KEN,1f1,Zürich (SUI),06 AUG 2004,1233
20,121,1:43.07,Sebastian COE,29 SEP 1956,GBR,2,Köln (GER),25 AUG 1985,1233
21,121,1:43.07,Yeimer LÓPEZ,28 AUG 1982,CUB,1f1,Jerez de la Frontera (ESP),24 JUN 2008,1233
22,123,1:43.08,José Luis BARBOSA,27 MAY 1961,BRA,1,Rieti (ITA),06 SEP 1991,1233
23,123,1:43.08,Ayanleh SOULEIMAN,03 DEC 1992,DJI,1f1,Barcelona (ESP),08 JUL 2015,1233
24,125,1:43.09,Japheth KIMUTAI,20 DEC 1978,KEN,2,"Stade Louis II, Monaco (MON)",04 AUG 1999,1232
25,125,1:43.09,Djabir SAID-GUERNI,29 MAR 1977,ALG,5,Bruxelles (BEL),03 SEP 1999,1232
26,125,1:43.09,Mbulaeni MULAUDZI,08 SEP 1980,RSA,1f1,Rieti (ITA),27 AUG 2006,1232
27,125,1:43.09,Abubaker KAKI,21 JUN 1989,SUD,1,Doha (QAT),08 MAY 2009,1232
28,129,1:43.10,Johnny GRAY,19 JUN 1960,USA,1,Hengelo (NED),14 AUG 1988,1232
29,129,1:43.10,Abubaker KAKI,21 JUN 1989,SUD,1,"FBK Stadium, Hengelo (NED)",01 JUN 2009,1232
30,129,1:43.10,Abubaker KAKI,21 JUN 1989,SUD,1,"Stade Louis II, Monaco (MON)",22 JUL 2010,1232
31,129,1:43.10,David RUDISHA,17 DEC 1988,KEN,1f1,"Suhaim bin Hamad Stadium, Doha (QAT)",11 MAY 2012,1232
32,129,1:43.10,Emmanuel Kipkurui KORIR,15 JUN 1995,KEN,1,"Stade Louis II, Monaco (MON)",21 JUL 2017,1232
33,134,1:43.11,Wilson KIPKETER,12 DEC 1972,DEN,1f1,Oslo (NOR),30 JUN 1999,1232
34,134,1:43.11,Yusuf Saad KAMEL,29 MAR 1983,BRN,1f2,Zürich (SUI),06 AUG 2004,1232
35,134,1:43.11,Nijel AMOS,15 MAR 1994,BOT,1,Mannheim (GER),09 JUN 2012,1232
36,134,1:43.11,Timothy CHERUIYOT,20 NOV 1995,KEN,1,"Nyayo National Stadium, Nairobi (KEN)",22 AUG 2019,1232
37,138,1:43.12,André BUCHER,19 OCT 1976,SUI,1f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2000,1231
38,138,1:43.12,Hezekiel SEPENG,30 JUN 1974,RSA,3,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1231
39,138,1:43.12,Clayton MURPHY,26 FEB 1995,USA,2,"Olympic Stadium, London (GBR)",22 JUL 2018,1231
40,138,1:43.12,Wyclife KINYAMAL,02 JUL 1997,KEN,3,"Olympic Stadium, London (GBR)",22 JUL 2018,1231
41,142,1:43.13,Wilson KIPKETER,12 DEC 1972,DEN,1,Byrkjelo (NOR),16 JUN 1996,1231
42,142,1:43.13,Abubaker KAKI,21 JUN 1989,SUD,2,"Crystal Palace, London (GBR)",05 AUG 2011,1231
43,142,1:43.13,Abraham Kipchirchir ROTICH,26 SEP 1993,KEN,1,"Stade Louis II, Monaco (MON)",20 JUL 2012,1231
44,145,1:43.14,Ferguson Cheruiyot ROTICH,30 NOV 1989,KEN,1,"Olympic Stadium, London (GBR)",20 JUL 2019,1231
45,146,1:43.15,Japheth KIMUTAI,20 DEC 1978,KEN,4,Rieti (ITA),08 SEP 2002,1231
46,146,1:43.15,Mehdi BAALA,17 AUG 1978,FRA,5,Rieti (ITA),08 SEP 2002,1231
47,146,1:43.15,David RUDISHA,17 DEC 1988,KEN,1,"Olympic Park, Melbourne (AUS)",04 MAR 2010,1231
48,146,1:43.15,Asbel KIPROP,30 JUN 1989,KEN,2,"Stade Louis II, Monaco (MON)",22 JUL 2011,1231
49,146,1:43.15,Abraham Kipchirchir ROTICH,26 SEP 1993,KEN,1f1,Heusden-Zolder (BEL),07 JUL 2012,1231
50,146,1:43.15,Donavan BRAZIER,15 APR 1997,USA,1,"Stade Louis II, Monaco (MON)",14 AUG 2020,1231
51,152,1:43.16,Paul ERENG,22 AUG 1967,KEN,1f1,"Letzigrund, Zürich (SUI)",16 AUG 1989,1230
52,152,1:43.16,Hezekiel SEPENG,30 JUN 1974,RSA,3,"Stade Louis II, Monaco (MON)",04 AUG 1999,1230
53,154,1:43.17,Benson KOECH,10 NOV 1974,KEN,1,Rieti (ITA),28 AUG 1994,1230
54,154,1:43.17,Yuriy BORZAKOVSKIY,12 APR 1981,RUS,2,"Stade Louis II, Monaco (MON)",20 JUL 2001,1230
55,154,1:43.17,Asbel KIPROP,30 JUN 1989,KEN,2,Doha (QAT),08 MAY 2009,1230
56,154,1:43.17,Clayton MURPHY,26 FEB 1995,USA,1,"Hayward Field, Eugene, OR (USA)",21 JUN 2021,1230
57,158,1:43.18,Wilson KIPKETER,12 DEC 1972,DEN,2f1,Zürich (SUI),12 AUG 1998,1230
58,158,1:43.18,Nijel AMOS,15 MAR 1994,BOT,1,"Olympic Stadium, London (GBR)",09 JUL 2017,1230
59,160,1:43.19,Steve CRAM,14 OCT 1960,GBR,1,Rieti (ITA),07 SEP 1986,1229
60,160,1:43.19,Hezekiel SEPENG,30 JUN 1974,RSA,3,Köln (GER),24 AUG 1997,1229
61,162,1:43.20,José Luis BARBOSA,27 MAY 1961,BRA,2f1,"Letzigrund, Zürich (SUI)",17 AUG 1988,1229
62,162,1:43.20,Mark EVERETT,02 SEP 1968,USA,1,Linz (AUT),09 JUL 1997,1229
63,162,1:43.20,Mohammed AMAN,10 JAN 1994,ETH,6,"Olympic Stadium, London (GBR)",09 AUG 2012,1229
64,162,1:43.20,Brandon MCBRIDE,15 JUN 1994,CAN,2,"Stade Louis II, Monaco (MON)",20 JUL 2018,1229
65,166,1:43.21,Patrick NDURURI,12 JAN 1969,KEN,3f1,Zürich (SUI),12 AUG 1998,1229
66,167,1:43.22,Steve CRAM,14 OCT 1960,GBR,1,Edinburgh (GBR),31 JUL 1986,1228
67,167,1:43.22,Paul ERENG,22 AUG 1967,KEN,1,Nice (FRA),10 JUL 1989,1228
68,167,1:43.22,Paweł CZAPIEWSKI,30 MAR 1978,POL,5f1,"Letzigrund, Zürich (SUI)",17 AUG 2001,1228
69,167,1:43.22,Ferguson Cheruiyot ROTICH,30 NOV 1989,KEN,3f1,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013,1228
70,171,1:43.23,Joaquim CRUZ,12 MAR 1963,BRA,2f1,"Letzigrund, Zürich (SUI)",21 AUG 1985,1228
71,171,1:43.23,Bryce HOPPEL,05 SEP 1997,USA,2,"Stade Louis II, Monaco (MON)",14 AUG 2020,1228
72,173,1:43.24,Wilfred BUNGEI,24 JUL 1980,KEN,1,Ostrava (CZE),12 JUN 2003,1228
73,174,1:43.25,Vebjørn RODAL,16 SEP 1972,NOR,1,London (GBR),12 JUL 1996,1227
74,174,1:43.25,Djabir SAID-GUERNI,29 MAR 1977,ALG,1f1,Bruxelles (BEL),25 AUG 2000,1227
75,174,1:43.25,Mbulaeni MULAUDZI,08 SEP 1980,RSA,1,Rehlingen (GER),09 JUN 2003,1227
76,174,1:43.25,Amine LAALOU,13 MAY 1982,MAR,1,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1227
77,174,1:43.25,David RUDISHA,17 DEC 1988,KEN,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",08 JUL 2010,1227
78,174,1:43.25,Michael SARUNI,18 JUN 1995,KEN,1f1,"Tucson, AZ (USA)",28 APR 2018,1227
79,180,1:43.26,Sammy Kibet LANGAT,24 JAN 1970,KEN,1f2,Zürich (SUI),14 AUG 1996,1227
80,180,1:43.26,Mbulaeni MULAUDZI,08 SEP 1980,RSA,3,"Stade Louis II, Monaco (MON)",29 JUL 2008,1227
81,180,1:43.26,Marco AROP,20 SEP 1998,CAN,3,"Stade Louis II, Monaco (MON)",09 JUL 2021,1227
82,180,1:43.26,Emmanuel Kipkurui KORIR,15 JUN 1995,KEN,1,"Letzigrund, Zürich (SUI)",08 SEP 2022,1227
83,184,1:43.27,Duane SOLOMON,28 DEC 1984,USA,1,"Drake Stadium, Des Moines, IA (USA)",23 JUN 2013,1227
84,184,1:43.27,Nijel AMOS,15 MAR 1994,BOT,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",09 JUL 2015,1227
85,184,1:43.27,Emmanuel WANYONYI,01 AUG 2004,KEN,1,"Stade Charléty, Paris (FRA)",09 JUN 2023,1227
86,187,1:43.28,Johnny GRAY,19 JUN 1960,USA,2,Bruxelles (BEL),24 AUG 1984,1226
87,187,1:43.28,Johnny GRAY,19 JUN 1960,USA,3,Köln (GER),26 AUG 1984,1226
88,187,1:43.28,Sammy KOSKEI,14 MAY 1961,KEN,2,Koblenz (GER),29 AUG 1984,1226
89,187,1:43.28,Wilson KIPKETER,12 DEC 1972,DEN,4,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1226
90,187,1:43.28,Nijel AMOS,15 MAR 1994,BOT,1,"Olympiastadion, Berlin (GER)",06 SEP 2015,1226
91,192,1:43.29,Wilson KIPKETER,12 DEC 1972,KEN,1,"Bislett Stadion, Oslo (NOR)",22 JUL 1994,1226
92,192,1:43.29,William YIAMPOY,17 MAY 1974,KEN,2f1,Zürich (SUI),06 AUG 2004,1226
93,192,1:43.29,Boaz Kiplagat LALANG,08 FEB 1989,KEN,2,"Stade Louis II, Monaco (MON)",22 JUL 2010,1226
94,192,1:43.29,Mbulaeni MULAUDZI,08 SEP 1980,RSA,3,"Stade Louis II, Monaco (MON)",22 JUL 2010,1226
95,192,1:43.29,Nijel AMOS,15 MAR 1994,BOT,4,"Olympic Stadium, London (GBR)",22 JUL 2018,1226
96,197,1:43.30,William TANUI,22 FEB 1964,KEN,2,Rieti (ITA),06 SEP 1991,1226
97,197,1:43.30,Wilson KIPKETER,12 DEC 1972,DEN,1,"La Cartuja, Sevilla (ESP)",29 AUG 1999,1226
98,197,1:43.30,Yuriy BORZAKOVSKIY,12 APR 1981,RUS,6f1,"Letzigrund, Zürich (SUI)",17 AUG 2001,1226
99,197,1:43.30,Adam KSZCZOT,02 SEP 1989,POL,2f1,"Stadio Guidobaldi, Rieti (ITA)",10 SEP 2011,1226
0,197,1:43.30,Marco AROP,20 SEP 1998,CAN,2,"Stade Charléty, Paris (FRA)",09 JUN 2023,1226
1,202,1:43.31,Nixon KIPROTICH,04 DEC 1962,KEN,1,Rieti (ITA),06 SEP 1992,1226
2,202,1:43.31,André BUCHER,19 OCT 1976,SUI,2f1,Bruxelles (BEL),25 AUG 2000,1226
3,202,1:43.31,Wilfred BUNGEI,24 JUL 1980,KEN,2f1,Rieti (ITA),27 AUG 2006,1226
4,202,1:43.31,Mohammed AMAN,10 JAN 1994,ETH,1,"Luzhniki Stadion, Moskva (RUS)",13 AUG 2013,1226
5,202,1:43.31,David RUDISHA,17 DEC 1988,KEN,1,"Olympiastadion, Berlin (GER)",03 SEP 2016,1226
6,207,1:43.32,Hezekiel SEPENG,30 JUN 1974,RSA,2,"La Cartuja, Sevilla (ESP)",29 AUG 1999,1225
7,207,1:43.32,Djabir SAID-GUERNI,29 MAR 1977,ALG,2f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2000,1225
8,207,1:43.32,Abubaker KAKI,21 JUN 1989,SUD,7,"Olympic Stadium, London (GBR)",09 AUG 2012,1225
9,207,1:43.32,Emmanuel WANYONYI,01 AUG 2004,KEN,1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",13 MAY 2023,1225
10,211,1:43.33,Johnny GRAY,19 JUN 1960,USA,3,Köln (GER),25 AUG 1985,1225
11,211,1:43.33,Robert CHIRCHIR,26 NOV 1972,KEN,3,Stuttgart (GER),19 JUL 1998,1225
12,211,1:43.33,William CHIRCHIR,06 FEB 1979,KEN,6,Bruxelles (BEL),03 SEP 1999,1225
13,211,1:43.33,Joseph Mwengi MUTUA,10 DEC 1978,KEN,1f1,Zürich (SUI),16 AUG 2002,1225
14,211,1:43.33,Mohammed AMAN,10 JAN 1994,ETH,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2013,1225
15,216,1:43.34,José Luis BARBOSA,27 MAY 1961,BRA,1,Koblenz (GER),28 AUG 1988,1225
16,216,1:43.34,Wilson KIPKETER,12 DEC 1972,DEN,1,Berlin (GER),30 AUG 1996,1225
17,216,1:43.34,André BUCHER,19 OCT 1976,SUI,1,St-Denis (FRA),06 JUL 2001,1225
18,216,1:43.34,Asbel KIPROP,30 JUN 1989,KEN,1,Paris (FRA),05 JUL 2014,1225
