"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
23,24,2:10:40,David KENNY,10 JAN 1999,IRL,1,Cork (IRL),19 DEC 2020,1134
24,25,2:10:49,Zongliang CHEN,09 JAN 1992,CHN,1,Taicang (CHN),24 APR 2011,1132
25,26,2:10:51,Serhiy BUDZA,06 DEC 1984,UKR,1,Yevpatoriya (UKR),13 MAR 2010,1132
26,27,2:10:57,Rui ZHANG,12 JAN 1989,CHN,2,Zhengzhou (CHN),16 MAR 2008,1130
27,28,2:11:00,Ivano BRUGNETTI,01 SEP 1976,ITA,1,Livorno (ITA),23 FEB 2003,1130
28,29,2:11:02,José Antonio GONZÁLEZ,15 JUN 1979,ESP,2,Badalona (ESP),19 JAN 2003,1129
29,29,2:11:02,Brendan BOYCE,08 OCT 1986,IRL,2,Cork (IRL),19 DEC 2020,1129
30,31,2:11:16,João VIEIRA,20 FEB 1976,POR,1,Cucujaes (POR),29 JAN 2006,1126
31,32,2:11:18,Andriy YURIN,20 JAN 1984,UKR,1,Yevpatoriya (UKR),13 MAR 2004,1126
32,33,2:11:19,Raffaello DUCCESCHI,25 FEB 1962,ITA,3,Sesto San Giovanni (ITA),01 MAY 1988,1126
33,34,2:11:31,Qi ZHAO,14 JAN 1993,CHN,1,Xintai (CHN),13 MAR 2011,1123
34,34,2:11:31,Yongqiang HE,27 OCT 1993,CHN,2,Xintai (CHN),13 MAR 2011,1123
35,36,2:11:38,Xuezhi ZHANG,06 JUL 1987,CHN,4,Xi'an (CHN),23 OCT 2006,1122
36,37,2:11:41,Santiago PÉREZ,15 JAN 1972,ESP,3,Badalona (ESP),19 JAN 2003,1121
37,38,2:11:52,Serhiy BUDZA,06 DEC 1984,UKR,1,Yevpatoriya (UKR),16 MAR 2007,1119
38,39,2:11:54,Evan DUNFEE,28 SEP 1990,CAN,1,Richmond (CAN),10 AUG 2014,1119
39,40,2:12:05,Xiangqian JIN,18 MAR 1997,CHN,1,Huangshan (CHN),06 MAR 2016,1117
40,41,2:12:06,Zhengyan HUANG,14 AUG 1988,CHN,5,Xi'an (CHN),23 OCT 2006,1116
41,42,2:12:07,Aleksi OJALA,09 DEC 1992,FIN,1,Tuusula (FIN),04 MAY 2019,1116
42,43,2:12:08,Song SUN,15 DEC 1996,CHN,1,Huangshan (CHN),28 FEB 2014,1116
43,44,2:12:14,Lingfu GENG,05 OCT 1990,CHN,1,Baoji (CHN),22 MAR 2009,1115
44,45,2:12:16,Ding CHEN,05 AUG 1992,CHN,1,Beijing (CHN),19 SEP 2010,1114
45,46,2:12:20,Alex SCHWAZER,26 NOV 1984,ITA,2,Ascoli (ITA),10 OCT 2004,1114
46,46,2:12:20,Yao ZHANG,11 JAN 2000,CHN,1,Changbaishan (CHN),21 JUL 2019,1114
47,48,2:12:21,Serhiy BUDZA,06 DEC 1984,UKR,3,Yevpatoriya (UKR),15 MAR 2009,1113
48,48,2:12:21,Fujie ZHAO,11 NOV 1993,CHN,2,Taicang (CHN),24 APR 2011,1113
49,50,2:12:25,Enrico LANG,31 MAR 1972,ITA,3,Ascoli (ITA),10 OCT 2004,1113
50,51,2:12:30,Graziano MOROTTI,15 JAN 1951,ITA,,Bellinzona (SUI),21 OCT 1979,1112
51,52,2:12:31,Sándor URBANIK,15 DEC 1964,HUN,,Sesto San Giovanni (ITA),01 MAY 1994,1111
52,53,2:12:32,Marco GIUNGI,30 OCT 1974,ITA,2,Livorno (ITA),23 FEB 2003,1111
53,54,2:12:33,Guanyu SU,24 JUN 1994,CHN,1,Taicang (CHN),31 MAR 2012,1111
54,55,2:12:36,Jesús Ángel GARCÍA,17 OCT 1969,ESP,4,Badalona (ESP),19 JAN 2003,1110
55,55,2:12:36,Zhendong WANG,11 JAN 1991,CHN,2,Beijing (CHN),19 SEP 2010,1110
56,57,2:12:38,Maksym KOVALENKO,09 JAN 1989,UKR,2,Yevpatoriya (UKR),13 MAR 2010,1110
57,57,2:12:38,Yingchao GAO,18 JAN 1998,CHN,1,Huangshan (CHN),05 MAR 2017,1110
58,59,2:12:41,Qi ZHAO,14 JAN 1993,CHN,1,Erdos (CHN),15 SEP 2012,1110
59,60,2:12:46,Matej TÓTH,10 FEB 1983,SVK,1,Chiasso (SUI),10 SEP 2006,1109
60,61,2:12:53,Kevin EASTLER,14 OCT 1977,USA,1,"Chula Vista, CA (USA)",15 JAN 2006,1107
61,62,2:12:56,Alessandro MISTRETTA,06 MAR 1971,ITA,3,Livorno (ITA),23 FEB 2003,1107
62,63,2:12:57,Yunpeng DU,06 SEP 1988,CHN,6,Xi'an (CHN),23 OCT 2006,1106
63,64,2:12:58,Jared TALLENT,17 OCT 1984,AUS,1,Adelaide (AUS),28 AUG 2005,1106
64,65,2:12:59,Rui ZHANG,12 JAN 1989,CHN,2,Xintai (CHN),25 OCT 2008,1106
65,66,2:13:02,Zhenyang LIU,02 OCT 1987,CHN,7,Xi'an (CHN),23 OCT 2006,1105
66,67,2:13:07,Jiaxing YIN,16 MAR 1994,CHN,2,Erdos (CHN),15 SEP 2012,1104
67,68,2:13:09,Lingfu GENG,05 OCT 1990,CHN,3,Zhengzhou (CHN),16 MAR 2008,1104
68,69,2:13:15,Tianji ZHANG,29 DEC 2002,CHN,1,Huangshan (CHN),21 MAR 2021,1103
69,70,2:13:16,Colin GRIFFIN,03 AUG 1982,IRL,1,Douglas (GBR),10 MAR 2007,1103
70,70,2:13:16,Oleksiy KAZANIN,22 MAY 1982,UKR,2,Yevpatoriya (UKR),16 MAR 2007,1103
71,70,2:13:16,Hang LIU,10 NOV 2002,CHN,2,Huangshan (CHN),21 MAR 2021,1103
72,73,2:13:22,Zhen WANG,24 AUG 1991,CHN,2,Baoji (CHN),22 MAR 2009,1101
73,74,2:13:23,Erik TYSSE,04 DEC 1980,NOR,,"Chula Vista, CA (USA)",15 JAN 2006,1101
74,75,2:13:26,Jarkko KINNUNEN,19 JAN 1984,FIN,2,Espoo (FIN),17 JUN 2018,1101
75,76,2:13:27,João VIEIRA,20 FEB 1976,POR,1,Beja (POR),29 JAN 2005,1100
76,77,2:13:30,Wanli HU,27 MAY 1992,CHN,3,Taicang (CHN),24 APR 2011,1100
77,78,2:13:50,Jinhong CHA,27 MAY 1997,CHN,1,Beijing (CHN),21 MAR 2015,1096
78,79,2:13:51,Jared TALLENT,17 OCT 1984,AUS,2,Hobart (AUS),27 AUG 2006,1096
79,80,2:13:53,Andriy YURIN,20 JAN 1984,UKR,1,Mukachevo (UKR),18 OCT 2003,1095
80,81,2:13:54,Mario AVELLANEDA,12 NOV 1974,ESP,5,Badalona (ESP),19 JAN 2003,1095
81,81,2:13:54,Diego CAFAGNA,09 JUL 1975,ITA,4,Livorno (ITA),23 FEB 2003,1095
82,83,2:14:02,Érick Bernabé BARRONDO,14 JUN 1991,GUA,,Dublin (IRL),07 DEC 2018,1093
83,84,2:14:07,Rongjin ZHANG,24 APR 1996,CHN,1,Changbaishan (CHN),07 SEP 2015,1092
84,85,2:14:11,Brendan BOYCE,08 OCT 1986,IRL,1,Dublin (IRL),07 DEC 2018,1092
85,86,2:14:13,Peter KORČOK,12 AUG 1974,SVK,2,Chiasso (SUI),10 SEP 2006,1091
86,87,2:14:14,Zongliang CHEN,09 JAN 1992,CHN,1,Huangshan (CHN),16 MAR 2010,1091
87,88,2:14:15,Aleksi OJALA,09 DEC 1992,FIN,2,Savonlinna (FIN),09 JUN 2019,1091
88,89,2:14:20,Oleksiy KAZANIN,22 MAY 1982,UKR,2,Yevpatoriya (UKR),04 MAR 2005,1090
89,89,2:14:20,Aleksi OJALA,09 DEC 1992,FIN,3,Espoo (FIN),17 JUN 2018,1090
90,91,2:14:21,Yongqiang HE,27 OCT 1993,CHN,3,Erdos (CHN),15 SEP 2012,1090
91,91,2:14:21,Wenchao NIU,20 APR 1998,CHN,2,Huangshan (CHN),05 MAR 2017,1090
92,93,2:14:24,Liangyong LI,28 MAY 1996,CHN,2,Huangshan (CHN),28 FEB 2014,1089
93,93,2:14:24,Jarkko KINNUNEN,19 JAN 1984,FIN,1,Espoo (FIN),14 JUN 2015,1089
94,95,2:14:26,Rusi LIU,06 AUG 1991,CHN,1,Taicang (CHN),09 MAY 2010,1089
95,96,2:14:28,Kun WANG,10 MAY 1989,CHN,3,Xintai (CHN),25 OCT 2008,1088
96,97,2:14:32,Xiaozhen JIANG,,CHN,2,Huangshan (CHN),16 MAR 2010,1088
97,98,2:14:34,Quentin REW,16 JUL 1984,NZL,2,Richmond (CAN),10 AUG 2014,1087
98,99,2:14:37,Peng LI,10 NOV 1994,CHN,1,Taicang (CHN),02 MAR 2013,1087
99,100,2:14:40,Alfio CORSARO,31 OCT 1979,ITA,5,Livorno (ITA),23 FEB 2003,1086
0,101,2:14:41,Oleksiy SHELEST,27 MAR 1973,UKR,3,Yevpatoriya (UKR),16 MAR 2007,1086
1,102,2:14:44,Kevin EASTLER,14 OCT 1977,USA,1,"Chula Vista, CA (USA)",11 JAN 2004,1085
2,103,2:14:46,Diego CAFAGNA,09 JUL 1975,ITA,4,Ascoli (ITA),10 OCT 2004,1085
3,103,2:14:46,Marco DE LUCA,12 MAY 1981,ITA,1,Melfi (ITA),07 OCT 2007,1085
4,105,2:14:51,Shiyi PENG,16 SEP 1998,CHN,3,Huangshan (CHN),05 MAR 2017,1084
5,106,2:14:53,Tao YANG,12 DEC 1989,CHN,4,Zhengzhou (CHN),16 MAR 2008,1083
6,107,2:14:54,Dedong YANG,23 NOV 1996,CHN,2,Changbaishan (CHN),07 SEP 2015,1083
7,108,2:14:55,João VIEIRA,20 FEB 1976,POR,1,Cucujaes (POR),04 FEB 2007,1083
8,109,2:14:56,Yafei CHU,09 MAY 1988,CHN,8,Xi'an (CHN),23 OCT 2006,1083
9,110,2:14:58,Oleksandr ROMANENKO,26 JUN 1981,UKR,4,Yevpatoriya (UKR),16 MAR 2007,1082
10,110,2:14:58,Jorge RUIZ,17 MAY 1989,COL,1,"Valley Cottage, NY (USA)",14 SEP 2014,1082
11,112,2:15:00,Chris ERICKSON,01 DEC 1981,AUS,3,Hobart (AUS),27 AUG 2006,1082
