"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
83,84,3:29.46,Saïd AOUITA,02 NOV 1959,MAR,1,"Olympiastadion, Berlin (GER)",23 AUG 1985,1252
84,84,3:29.46,Daniel KOMEN,17 MAY 1976,KEN,1,"Stade Louis II, Monaco (MON)",16 AUG 1997,1252
85,86,3:29.47,Augustine Kiprono CHOGE,21 JAN 1987,KEN,1,"Olympiastadion, Berlin (GER)",14 JUN 2009,1252
86,86,3:29.47,Jake WIGHTMAN,11 JUL 1994,GBR,3,"Stade Louis II, Monaco (MON)",14 AUG 2020,1252
87,86,3:29.47,Jakob INGEBRIGTSEN,19 SEP 2000,NOR,2,"Hayward Field, Eugene, OR (USA)",19 JUL 2022,1252
88,86,3:29.47,Narve Gilje NORDÅS,30 SEP 1998,NOR,8,"Bislett Stadion, Oslo (NOR)",15 JUN 2023,1252
89,90,3:29.50,Noureddine MORCELI,28 FEB 1970,ALG,1,Paris (FRA),28 JUN 1996,1252
90,90,3:29.50,Caleb Mwangangi NDIKU,09 OCT 1992,KEN,3,"Stade Louis II, Monaco (MON)",19 JUL 2013,1252
91,92,3:29.51,Hicham EL GUERROUJ,14 SEP 1974,MAR,1,"FBK Stadium, Hengelo (NED)",31 MAY 1997,1252
92,92,3:29.51,Ali SAIDI-SIEF,15 MAR 1978,ALG,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2001,1252
93,92,3:29.51,Stewart MCSWEYN,01 JUN 1995,AUS,4,"Stade Louis II, Monaco (MON)",09 JUL 2021,1252
94,92,3:29.51,Lamecha GIRMA,26 NOV 2000,ETH,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",30 JUN 2023,1252
95,96,3:29.53,Amine LAALOU,13 MAY 1982,MAR,2,"Stade Louis II, Monaco (MON)",22 JUL 2010,1251
96,97,3:29.56,Abel KIPSANG,22 NOV 1996,KEN,4,"National Stadium, Tokyo (JPN)",07 AUG 2021,1251
97,98,3:29.58,Ayanleh SOULEIMAN,03 DEC 1992,DJI,4,"Stade Louis II, Monaco (MON)",18 JUL 2014,1251
98,99,3:29.59,Hicham EL GUERROUJ,14 SEP 1974,MAR,1,Stockholm (SWE),08 JUL 1996,1251
99,100,3:29.63,Silas KIPLAGAT,20 AUG 1989,KEN,1,"Suhaim bin Hamad Stadium, Doha (QAT)",11 MAY 2012,1250
0,101,3:29.64,Elijah Motonei MANANGOI,05 JAN 1993,KEN,2,"Stade Louis II, Monaco (MON)",20 JUL 2018,1250
1,101,3:29.64,Josh KERR,08 OCT 1997,GBR,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",30 JUN 2023,1250
2,103,3:29.66,Nick WILLIS,25 APR 1983,NZL,5,"Stade Louis II, Monaco (MON)",17 JUL 2015,1250
3,104,3:29.67,Steve CRAM,14 OCT 1960,GBR,1,Nice (FRA),16 JUL 1985,1249
4,104,3:29.67,Hicham EL GUERROUJ,14 SEP 1974,MAR,1,Bruxelles (BEL),28 AUG 1998,1249
5,104,3:29.67,Elijah Motonei MANANGOI,05 JAN 1993,KEN,6,"Stade Louis II, Monaco (MON)",17 JUL 2015,1249
6,107,3:29.68,Bernard LAGAT,12 DEC 1974,USA,1,Rieti (ITA),27 AUG 2006,1249
7,108,3:29.70,Silas KIPLAGAT,20 AUG 1989,KEN,2,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1249
8,109,3:29.71,Saïd AOUITA,02 NOV 1959,MAR,2,Nice (FRA),16 JUL 1985,1249
9,109,3:29.71,Timothy CHERUIYOT,20 NOV 1995,KEN,1,"Stade Charléty, Paris (FRA)",30 JUN 2018,1249
10,111,3:29.72,Daniel Kipchirchir KOMEN,27 NOV 1984,KEN,1,"Olympiastadion, Berlin (GER)",04 SEP 2005,1249
11,112,3:29.76,Hicham EL GUERROUJ,14 SEP 1974,MAR,1,"Stadio Olimpico, Roma (ITA)",11 JUL 2003,1248
12,113,3:29.77,Sydney MAREE,09 SEP 1956,USA,1,Köln (GER),25 AUG 1985,1248
13,113,3:29.77,Sebastian COE,29 SEP 1956,GBR,1,Rieti (ITA),07 SEP 1986,1248
14,113,3:29.77,Nixon Kiplimo CHEPSEBA,12 DEC 1990,KEN,2,"Stade Louis II, Monaco (MON)",20 JUL 2012,1248
15,116,3:29.78,Asbel KIPROP,30 JUN 1989,KEN,2,"Suhaim bin Hamad Stadium, Doha (QAT)",11 MAY 2012,1248
16,117,3:29.79,Noah NGENY,02 NOV 1978,KEN,1,"Stade Louis II, Monaco (MON)",04 AUG 1999,1248
17,118,3:29.83,Abdelaati IGUIDER,25 MAR 1987,MAR,5,"Stade Louis II, Monaco (MON)",18 JUL 2014,1247
18,119,3:29.90,Nixon Kiplimo CHEPSEBA,12 DEC 1990,KEN,1,"FBK Stadium, Hengelo (NED)",27 MAY 2012,1246
19,119,3:29.90,Mohamed KATIR,17 FEB 1998,ESP,3,"Hayward Field, Eugene, OR (USA)",19 JUL 2022,1246
20,121,3:29.91,Laban ROTICH,20 JAN 1969,KEN,2f1,Zürich (SUI),12 AUG 1998,1246
21,121,3:29.91,Aman WOTE,18 APR 1984,ETH,6,"Stade Louis II, Monaco (MON)",18 JUL 2014,1246
22,121,3:29.91,Nick WILLIS,25 APR 1983,NZL,7,"Stade Louis II, Monaco (MON)",18 JUL 2014,1246
23,124,3:29.93,Abel KIPSANG,22 NOV 1996,KEN,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1246
24,125,3:29.95,Hicham EL GUERROUJ,14 SEP 1974,MAR,1,Bruxelles (BEL),30 AUG 2002,1245
25,126,3:29.96,Hicham EL GUERROUJ,14 SEP 1974,MAR,1,Paris (FRA),05 JUL 2002,1245
26,127,3:29.97,Timothy CHERUIYOT,20 NOV 1995,KEN,1,"Stade Louis II, Monaco (MON)",12 JUL 2019,1245
27,128,3:29.99,Noureddine MORCELI,28 FEB 1970,ALG,1,Rieti (ITA),01 SEP 1996,1245
28,128,3:29.99,Noah NGENY,02 NOV 1978,KEN,1,"Stadio Olimpico, Roma (ITA)",30 JUN 2000,1245
29,130,3:30.00,Hicham EL GUERROUJ,14 SEP 1974,MAR,1,"Olympiastadion, Berlin (GER)",06 SEP 2002,1245
30,130,3:30.00,Rashid RAMZI,17 JUL 1980,BRN,1,"Stadio Olimpico, Roma (ITA)",08 JUL 2005,1245
31,132,3:30.01,Daniel Kipchirchir KOMEN,27 NOV 1984,KEN,1,Paris (FRA),01 JUL 2005,1245
32,132,3:30.01,Filip INGEBRIGTSEN,20 APR 1993,NOR,3,"Stade Louis II, Monaco (MON)",20 JUL 2018,1245
33,134,3:30.04,Timothy KIPTANUI,05 JAN 1980,KEN,2,Paris (FRA),23 JUL 2004,1244
34,135,3:30.06,Noureddine MORCELI,28 FEB 1970,ALG,1f1,Zürich (SUI),04 AUG 1993,1244
35,135,3:30.06,Laban ROTICH,20 JAN 1969,KEN,2,"Stade Louis II, Monaco (MON)",08 AUG 1998,1244
36,137,3:30.07,Rui SILVA,03 AUG 1977,POR,3,"Stade Louis II, Monaco (MON)",19 JUL 2002,1244
37,137,3:30.07,Josh KERR,08 OCT 1997,GBR,9,"Bislett Stadion, Oslo (NOR)",15 JUN 2023,1244
38,139,3:30.09,Vénuste NIYONGABO,09 DEC 1973,BDI,2,Stockholm (SWE),08 JUL 1996,1243
39,140,3:30.10,Robert BIWOTT,28 JAN 1996,KEN,7,"Stade Louis II, Monaco (MON)",17 JUL 2015,1243
40,141,3:30.12,Silas KIPLAGAT,20 AUG 1989,KEN,1,Paris (FRA),04 JUL 2015,1243
41,141,3:30.12,Oliver HOARE,29 JAN 1997,AUS,1,"Alexander Stadium, Birmingham (GBR)",06 AUG 2022,1243
42,143,3:30.13,Laban ROTICH,20 JAN 1969,KEN,2,Stockholm (SWE),07 JUL 1997,1243
43,143,3:30.13,Silas KIPLAGAT,20 AUG 1989,KEN,1,"Stadio Guidobaldi, Rieti (ITA)",08 SEP 2013,1243
44,145,3:30.15,Steve CRAM,14 OCT 1960,GBR,1,Bruxelles (BEL),05 SEP 1986,1243
45,146,3:30.16,Ayanleh SOULEIMAN,03 DEC 1992,DJI,3,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1242
46,146,3:30.16,Jakob INGEBRIGTSEN,19 SEP 2000,NOR,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019,1242
47,148,3:30.17,Ayanleh SOULEIMAN,03 DEC 1992,DJI,2,Paris (FRA),04 JUL 2015,1242
48,149,3:30.18,John Kemboi KIBOWEN,21 APR 1969,KEN,3f1,Zürich (SUI),12 AUG 1998,1242
49,149,3:30.18,Stewart MCSWEYN,01 JUN 1995,AUS,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1242
50,151,3:30.2h,Hicham EL GUERROUJ,14 SEP 1974,MAR,,"Crystal Palace, London (GBR)",05 AUG 2000,1242
51,151,3:30.20,Haron KEITANY,17 DEC 1983,KEN,2,"Olympiastadion, Berlin (GER)",14 JUN 2009,1242
52,151,3:30.20,Mario GARCÍA,29 JUN 1999,ESP,4,"Hayward Field, Eugene, OR (USA)",19 JUL 2022,1242
53,154,3:30.21,Timothy CHERUIYOT,20 NOV 1995,KEN,2,"Alexander Stadium, Birmingham (GBR)",06 AUG 2022,1242
54,155,3:30.22,Hicham EL GUERROUJ,14 SEP 1974,MAR,1f1,Zürich (SUI),14 AUG 1996,1242
55,155,3:30.22,Augustine Kiprono CHOGE,21 JAN 1987,KEN,3,"Stade Louis II, Monaco (MON)",22 JUL 2010,1242
56,155,3:30.22,Timothy CHERUIYOT,20 NOV 1995,KEN,1,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2019,1242
57,158,3:30.23,Noureddine MORCELI,28 FEB 1970,ALG,4f1,Zürich (SUI),13 AUG 1997,1241
58,158,3:30.23,Hicham EL GUERROUJ,14 SEP 1974,MAR,1,"Olympiastadion, Berlin (GER)",01 SEP 1998,1241
59,160,3:30.24,Cornelius CHIRCHIR,05 JUN 1983,KEN,4,"Stade Louis II, Monaco (MON)",19 JUL 2002,1241
60,160,3:30.24,Timothy KIPTANUI,05 JAN 1980,KEN,1,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004,1241
61,162,3:30.25,Rashid RAMZI,17 JUL 1980,BRN,1,"Stadio Olimpico, Roma (ITA)",02 JUL 2004,1241
62,162,3:30.25,Timothy CHERUIYOT,20 NOV 1995,KEN,1,"Olympiastadion, Stockholm (SWE)",23 AUG 2020,1241
63,164,3:30.27,Daniel Kipchirchir KOMEN,27 NOV 1984,KEN,1,"Olympic Stadium, Athina (GRE)",03 JUL 2006,1241
64,164,3:30.27,Timothy CHERUIYOT,20 NOV 1995,KEN,1,"Letzigrund, Zürich (SUI)",30 AUG 2018,1241
65,164,3:30.27,Timothy CHERUIYOT,20 NOV 1995,KEN,2,"Letzigrund, Zürich (SUI)",08 SEP 2022,1241
66,167,3:30.28,Noah NGENY,02 NOV 1978,KEN,2f1,Zürich (SUI),11 AUG 1999,1241
67,168,3:30.29,Aman WOTE,18 APR 1984,ETH,8,"Stade Louis II, Monaco (MON)",17 JUL 2015,1241
68,169,3:30.30,Charles Cheboi SIMOTWO,05 JUN 1995,KEN,5,"Stade Louis II, Monaco (MON)",09 JUL 2021,1240
69,170,3:30.31,Ayanleh SOULEIMAN,03 DEC 1992,DJI,2,"FBK Stadium, Hengelo (NED)",27 MAY 2012,1240
70,171,3:30.32,Hicham EL GUERROUJ,14 SEP 1974,MAR,1,Nice (FRA),16 JUL 1997,1240
71,172,3:30.33,Ivan HESHKO,19 AUG 1979,UKR,2,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004,1240
72,173,3:30.34,Noah NGENY,02 NOV 1978,KEN,3,"Stade Louis II, Monaco (MON)",08 AUG 1998,1240
73,173,3:30.34,Collins CHEBOI,25 SEP 1987,KEN,9,"Stade Louis II, Monaco (MON)",17 JUL 2015,1240
74,175,3:30.35,Nick WILLIS,25 APR 1983,NZL,3,"Stade Louis II, Monaco (MON)",20 JUL 2012,1240
75,175,3:30.35,Filip INGEBRIGTSEN,20 APR 1993,NOR,4,"Stade Louis II, Monaco (MON)",14 AUG 2020,1240
76,177,3:30.36,John Kemboi KIBOWEN,21 APR 1969,KEN,4,"Stade Louis II, Monaco (MON)",08 AUG 1998,1240
77,177,3:30.36,Rui SILVA,03 AUG 1977,POR,1,"Stade Louis II, Monaco (MON)",20 JUL 2001,1240
78,179,3:30.37,Daniel Kipchirchir KOMEN,27 NOV 1984,KEN,2,"Stadio Olimpico, Roma (ITA)",08 JUL 2005,1239
79,180,3:30.39,Bernard LAGAT,12 DEC 1974,KEN,2,Bruxelles (BEL),30 AUG 2002,1239
80,181,3:30.40,Taoufik MAKHLOUFI,29 APR 1988,ALG,4,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1239
81,181,3:30.40,Matthew CENTROWITZ,18 OCT 1989,USA,10,"Stade Louis II, Monaco (MON)",17 JUL 2015,1239
82,183,3:30.42,Noah NGENY,02 NOV 1978,KEN,1,Rieti (ITA),03 SEP 2000,1239
83,183,3:30.42,Marcin LEWANDOWSKI,13 JUN 1987,POL,6,"Stade Louis II, Monaco (MON)",09 JUL 2021,1239
84,185,3:30.43,Ronald KWEMOI,19 SEP 1995,KEN,3,Paris (FRA),04 JUL 2015,1239
85,186,3:30.44,John Kemboi KIBOWEN,21 APR 1969,KEN,2,Nice (FRA),16 JUL 1997,1238
86,186,3:30.44,Silas KIPLAGAT,20 AUG 1989,KEN,1,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,1238
87,188,3:30.46,Alex KIPCHIRCHIR,26 NOV 1984,KEN,3,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004,1238
88,188,3:30.46,Asbel KIPROP,30 JUN 1989,KEN,1,"Stadio Guidobaldi, Rieti (ITA)",10 SEP 2011,1238
89,190,3:30.47,Vénuste NIYONGABO,09 DEC 1973,BDI,2,"Stade Louis II, Monaco (MON)",16 AUG 1997,1238
90,190,3:30.47,Silas KIPLAGAT,20 AUG 1989,KEN,1,"Stade Louis II, Monaco (MON)",22 JUL 2011,1238
91,190,3:30.47,Jakob INGEBRIGTSEN,19 SEP 2000,NOR,2,"Stade Louis II, Monaco (MON)",12 JUL 2019,1238
92,193,3:30.48,Timothy CHERUIYOT,20 NOV 1995,KEN,1,"Suhaim bin Hamad Stadium, Doha (QAT)",28 MAY 2021,1238
93,194,3:30.49,Daniel KOMEN,17 MAY 1976,KEN,4f1,Zürich (SUI),12 AUG 1998,1238
94,194,3:30.49,Daniel Kipchirchir KOMEN,27 NOV 1984,KEN,1,Zürich (SUI),19 AUG 2005,1238
95,194,3:30.49,Ronald KWEMOI,19 SEP 1995,KEN,1,"Stade Louis II, Monaco (MON)",15 JUL 2016,1238
96,197,3:30.50,Taoufik MAKHLOUFI,29 APR 1988,ALG,4,Paris (FRA),04 JUL 2015,1238
97,198,3:30.51,Stewart MCSWEYN,01 JUN 1995,AUS,1f1,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,1237
98,199,3:30.53,Jake WIGHTMAN,11 JUL 1994,GBR,3,"Alexander Stadium, Birmingham (GBR)",06 AUG 2022,1237
99,200,3:30.54,Bernard LAGAT,12 DEC 1974,KEN,2,"Stade Charléty, Paris (FRA)",14 SEP 2002,1237
0,200,3:30.54,Alan WEBB,13 JAN 1983,USA,1,Paris (FRA),06 JUL 2007,1237
1,202,3:30.55,Abdi BILE,28 DEC 1962,SOM,1,Rieti (ITA),03 SEP 1989,1237
2,202,3:30.55,Bernard LAGAT,12 DEC 1974,KEN,2,Zürich (SUI),15 AUG 2003,1237
3,204,3:30.56,Bernard LAGAT,12 DEC 1974,KEN,3f1,Zürich (SUI),11 AUG 1999,1237
4,205,3:30.57,Reyes ESTÉVEZ,02 AUG 1976,ESP,3,"La Cartuja, Sevilla (ESP)",24 AUG 1999,1237
5,206,3:30.58,William TANUI,22 FEB 1964,KEN,3,"Stade Louis II, Monaco (MON)",16 AUG 1997,1236
6,206,3:30.58,Ronald MUSAGALA,16 DEC 1992,UGA,3,"Stade Louis II, Monaco (MON)",12 JUL 2019,1236
7,206,3:30.58,Ronald MUSAGALA,16 DEC 1992,UGA,1,"Stade Charléty, Paris (FRA)",24 AUG 2019,1236
8,209,3:30.59,Hicham EL GUERROUJ,14 SEP 1974,MAR,1,"Stadio Olimpico, Roma (ITA)",05 JUN 1997,1236
9,209,3:30.59,Oliver HOARE,29 JAN 1997,AUS,3,"Letzigrund, Zürich (SUI)",08 SEP 2022,1236
10,211,3:30.60,Cornelius CHIRCHIR,05 JUN 1983,KEN,3,Paris (FRA),23 JUL 2004,1236
11,211,3:30.60,Josh KERR,08 OCT 1997,GBR,5,"Hayward Field, Eugene, OR (USA)",19 JUL 2022,1236
