"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
98,96,3:49.40,Charles Cheboi SIMOTWO,05 JUN 1995,KEN,4,"Bislett Stadion, Oslo (NOR)",01 JUL 2021,1209
99,100,3:49.41,Hicham EL GUERROUJ,14 SEP 1974,MAR,1,"Crystal Palace, London (GBR)",22 JUL 2001,1208
0,101,3:49.42,Sydney MAREE,09 SEP 1956,USA,1,Cork (IRL),13 JUL 1982,1208
1,102,3:49.43,James Kiplagat MAGUT,20 JUL 1990,KEN,5f1,"Hayward Field, Eugene, OR (USA)",31 MAY 2014,1208
2,103,3:49.45,Mike BOIT,06 JAN 1949,KEN,2,Bruxelles (BEL),28 AUG 1981,1208
3,103,3:49.45,Samuel TEFERA,23 OCT 1999,ETH,1,"Olympic Stadium, London (GBR)",21 JUL 2019,1208
4,105,3:49.46,Peter ELLIOTT,09 OCT 1962,GBR,1,Oslo (NOR),06 JUL 1991,1208
5,106,3:49.48,Silas KIPLAGAT,20 AUG 1989,KEN,1,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1208
6,107,3:49.49,Steve SCOTT,05 MAY 1956,USA,1,Oslo (NOR),09 JUL 1983,1207
7,107,3:49.49,Steve CRAM,14 OCT 1960,GBR,1,London (GBR),12 SEP 1986,1207
8,107,3:49.49,William CHIRCHIR,06 FEB 1979,KEN,2,"Stadio Olimpico, Roma (ITA)",12 JUL 2002,1207
9,107,3:49.49,Ayanleh SOULEIMAN,03 DEC 1992,DJI,1,"Bislett Stadion, Oslo (NOR)",11 JUN 2014,1207
10,111,3:49.50,John WALKER,12 JAN 1952,NZL,4,Oslo (NOR),26 JUN 1982,1207
11,111,3:49.50,Rui SILVA,03 AUG 1977,POR,3,"Stadio Olimpico, Roma (ITA)",12 JUL 2002,1207
12,113,3:49.53,Asbel KIPROP,30 JUN 1989,KEN,2,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1207
13,114,3:49.54,Saïd AOUITA,02 NOV 1959,MAR,1,Zürich (SUI),22 AUG 1984,1207
14,115,3:49.55,Asbel KIPROP,30 JUN 1989,KEN,3,"Hayward Field, Eugene, OR (USA)",04 JUN 2011,1207
15,116,3:49.56,Fermín CACHO,16 FEB 1969,ESP,2,Oslo (NOR),05 JUL 1996,1207
16,116,3:49.56,Asbel KIPROP,30 JUN 1989,KEN,1,"Bislett Stadion, Oslo (NOR)",04 JUN 2010,1207
17,116,3:49.56,Collins CHEBOI,25 SEP 1987,KEN,6f1,"Hayward Field, Eugene, OR (USA)",31 MAY 2014,1207
18,119,3:49.57,Steve OVETT,09 OCT 1955,GBR,1,London (GBR),31 AUG 1979,1206
19,119,3:49.57,Haron KEITANY,17 DEC 1983,KEN,1,Ostrava (CZE),17 JUN 2009,1206
20,121,3:49.60,José Antonio REDOLAT,17 FEB 1976,ESP,4,"Stadio Olimpico, Roma (ITA)",29 JUN 2001,1206
21,121,3:49.60,Filip INGEBRIGTSEN,20 APR 1993,NOR,2,"Olympic Stadium, London (GBR)",21 JUL 2019,1206
22,123,3:49.64,Timothy CHERUIYOT,20 NOV 1995,KEN,3f1,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,1205
23,124,3:49.65,Steve CRAM,14 OCT 1960,GBR,1,Koblenz (GER),29 AUG 1984,1205
24,125,3:49.66,Steve OVETT,09 OCT 1955,GBR,1,Lausanne (SUI),14 JUL 1981,1205
25,126,3:49.67,José Luis GONZÁLEZ,08 DEC 1957,ESP,2,Oslo (NOR),11 JUL 1981,1205
26,127,3:49.68,Steve SCOTT,05 MAY 1956,USA,3,Oslo (NOR),11 JUL 1981,1205
27,128,3:49.70,Haron KEITANY,17 DEC 1983,KEN,2,"Bislett Stadion, Oslo (NOR)",06 JUN 2008,1205
28,128,3:49.70,Mekonnen GEBREMEDHIN,11 OCT 1988,ETH,4,"Hayward Field, Eugene, OR (USA)",04 JUN 2011,1205
29,130,3:49.72,Steve SCOTT,05 MAY 1956,USA,1,Koblenz (GER),25 AUG 1982,1204
30,130,3:49.72,Deresse MEKONNEN,20 OCT 1987,ETH,3,"Bislett Stadion, Oslo (NOR)",06 JUN 2008,1204
31,132,3:49.73,John WALKER,12 JAN 1952,NZL,2,Berlin (GER),17 AUG 1983,1204
32,132,3:49.73,John WALKER,12 JAN 1952,NZL,2,Koblenz (GER),29 AUG 1984,1204
33,134,3:49.74,Mike BOIT,06 JAN 1949,KEN,2,Zürich (SUI),19 AUG 1981,1204
34,135,3:49.75,Sydney MAREE,09 SEP 1956,USA,2,Koblenz (GER),25 AUG 1982,1204
35,135,3:49.75,Mushir Salim JAWHER,13 JUN 1978,KEN,5,"Stadio Olimpico, Roma (ITA)",29 JUN 2001,1204
36,135,3:49.75,Asbel KIPROP,30 JUN 1989,KEN,1f1,"Hayward Field, Eugene, OR (USA)",03 JUL 2010,1204
37,138,3:49.76,Peter ELLIOTT,09 OCT 1962,GBR,2,Oslo (NOR),14 JUL 1990,1204
38,138,3:49.76,Jakob INGEBRIGTSEN,19 SEP 2000,NOR,1,"Hayward Field, Eugene, OR (USA)",28 MAY 2022,1204
39,140,3:49.77,Ray FLYNN,22 JAN 1957,IRL,3,Oslo (NOR),07 JUL 1982,1204
40,140,3:49.77,Wilfred Oanda KIROCHI,12 DEC 1969,KEN,2,Oslo (NOR),06 JUL 1991,1204
41,140,3:49.77,Caleb Mwangangi NDIKU,09 OCT 1992,KEN,5,"Hayward Field, Eugene, OR (USA)",04 JUN 2011,1204
42,143,3:49.79,Noureddine MORCELI,28 FEB 1970,ALG,2,"Olympiastadion, Berlin (GER)",21 AUG 1992,1204
43,144,3:49.80,Jim SPIVEY,07 MAR 1960,USA,3,Oslo (NOR),05 JUL 1986,1203
44,144,3:49.80,Vénuste NIYONGABO,09 DEC 1973,BDI,1,London (GBR),27 AUG 1995,1203
45,146,3:49.83,Jim SPIVEY,07 MAR 1960,USA,3,Oslo (NOR),06 JUL 1991,1203
46,146,3:49.83,Vyacheslav SHABUNIN,27 SEP 1969,RUS,6,"Stadio Olimpico, Roma (ITA)",29 JUN 2001,1203
47,146,3:49.83,Mekonnen GEBREMEDHIN,11 OCT 1988,ETH,2,"Bislett Stadion, Oslo (NOR)",04 JUN 2010,1203
48,146,3:49.83,Nick WILLIS,25 APR 1983,NZL,2,"Bislett Stadion, Oslo (NOR)",11 JUN 2014,1203
49,150,3:49.84,Bernard LAGAT,12 DEC 1974,KEN,4,Bruxelles (BEL),25 AUG 2000,1203
50,150,3:49.84,Paul KORIR,15 JUL 1977,KEN,1,"Crystal Palace, London (GBR)",30 JUL 2004,1203
51,152,3:49.86,Homiyu TESFAYE,23 JUN 1993,GER,3,"Bislett Stadion, Oslo (NOR)",11 JUN 2014,1203
52,153,3:49.87,John Kemboi KIBOWEN,21 APR 1969,KEN,3,"Bislett Stadion, Oslo (NOR)",28 JUL 2000,1202
53,153,3:49.87,Timothy CHERUIYOT,20 NOV 1995,KEN,1f1,"Hayward Field, Eugene, OR (USA)",26 MAY 2018,1202
54,155,3:49.88,Aman WOTE,18 APR 1984,ETH,3,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1202
55,156,3:49.90,Steve CRAM,14 OCT 1960,GBR,2,Cork (IRL),13 JUL 1982,1202
56,156,3:49.90,Abdi BILE,28 DEC 1962,SOM,1,Oslo (NOR),01 JUL 1989,1202
57,158,3:49.91,Simon DOYLE,09 NOV 1966,AUS,4,Oslo (NOR),06 JUL 1991,1202
58,159,3:49.92,Hicham EL GUERROUJ,14 SEP 1974,MAR,1,"Eugene, OR (USA)",27 MAY 2001,1202
59,160,3:49.93,Sydney MAREE,09 SEP 1956,USA,1,Aichach (FRG),16 SEP 1981,1202
60,160,3:49.93,Steve SCOTT,05 MAY 1956,USA,4,Oslo (NOR),27 JUL 1985,1202
61,162,3:49.95,Steve CRAM,14 OCT 1960,GBR,3,Zürich (SUI),19 AUG 1981,1201
62,162,3:49.95,Tarek BOUKENSA,19 NOV 1981,ALG,6,Oslo (NOR),29 JUL 2005,1201
63,164,3:49.98,Thomas WESSINGHAGE,22 FEB 1952,FRG,3,Berlin (GER),17 AUG 1983,1201
64,165,3:50.00,Caleb Mwangangi NDIKU,09 OCT 1992,KEN,2,"Bislett Stadion, Oslo (NOR)",07 JUN 2012,1201
65,166,3:50.01,John WALKER,12 JAN 1952,NZL,3,Cork (IRL),13 JUL 1982,1201
66,166,3:50.01,Steve SCOTT,05 MAY 1956,USA,1,Koblenz (GER),31 AUG 1983,1201
67,166,3:50.01,Augustine Kiprono CHOGE,21 JAN 1987,KEN,1,"Olympic Stadium, London (GBR)",27 JUL 2013,1201
68,169,3:50.02,Mekonnen GEBREMEDHIN,11 OCT 1988,ETH,3,"Bislett Stadion, Oslo (NOR)",07 JUN 2012,1201
69,170,3:50.04,Ivan HESHKO,19 AUG 1979,UKR,2,"Crystal Palace, London (GBR)",30 JUL 2004,1200
70,171,3:50.07,Ayanleh SOULEIMAN,03 DEC 1992,DJI,2,"Olympic Stadium, London (GBR)",27 JUL 2013,1200
71,172,3:50.08,Steve CRAM,14 OCT 1960,GBR,1,Oslo (NOR),04 JUL 1987,1200
72,172,3:50.08,Jens-Peter HEROLD,02 JUN 1965,GER,5,Oslo (NOR),06 JUL 1991,1200
73,172,3:50.08,Mohamed MOUSTAOUI,02 APR 1985,MAR,4,"Bislett Stadion, Oslo (NOR)",06 JUN 2008,1200
74,175,3:50.09,Steve SCOTT,05 MAY 1956,USA,5,Oslo (NOR),02 JUL 1988,1200
75,175,3:50.09,Saïd AOUITA,02 NOV 1959,MAR,1,Bruxelles (BEL),25 AUG 1989,1200
76,177,3:50.12,John WALKER,12 JAN 1952,NZL,4,Zürich (SUI),19 AUG 1981,1199
77,177,3:50.12,Hicham EL GUERROUJ,14 SEP 1974,MAR,1,Oslo (NOR),28 JUN 2002,1199
78,179,3:50.13,Laban ROTICH,20 JAN 1969,KEN,4,"Olympiastadion, Berlin (GER)",26 AUG 1997,1199
79,180,3:50.14,Augustine Kiprono CHOGE,21 JAN 1987,KEN,1,"Crystal Palace, London (GBR)",14 AUG 2010,1199
80,181,3:50.16,Laban ROTICH,20 JAN 1969,KEN,4,"Stadio Olimpico, Roma (ITA)",12 JUL 2002,1199
81,182,3:50.17,Mekonnen GEBREMEDHIN,11 OCT 1988,ETH,2,"Hayward Field, Eugene, OR (USA)",02 JUN 2012,1199
82,183,3:50.19,Thomas WESSINGHAGE,22 FEB 1952,FRG,3,Koblenz (GER),25 AUG 1982,1198
83,184,3:50.20,Hicham EL GUERROUJ,14 SEP 1974,MAR,1,Rieti (ITA),07 SEP 2003,1198
84,185,3:50.21,Bernard LAGAT,12 DEC 1974,KEN,1,"Eugene, OR (USA)",24 MAY 2003,1198
85,185,3:50.21,Ayanleh SOULEIMAN,03 DEC 1992,DJI,3,"Hayward Field, Eugene, OR (USA)",02 JUN 2012,1198
86,187,3:50.22,Augustine Kiprono CHOGE,21 JAN 1987,KEN,3,"Bislett Stadion, Oslo (NOR)",03 JUL 2009,1198
87,187,3:50.22,Amine LAALOU,13 MAY 1982,MAR,2f1,"Hayward Field, Eugene, OR (USA)",03 JUL 2010,1198
88,189,3:50.23,Steve OVETT,09 OCT 1955,GBR,2,Rieti (ITA),09 SEP 1981,1198
89,190,3:50.24,Gideon GATHIMBA,09 MAR 1980,KEN,4,"Bislett Stadion, Oslo (NOR)",07 JUN 2012,1198
90,191,3:50.25,Alex KIPCHIRCHIR,26 NOV 1984,KEN,2,Rieti (ITA),07 SEP 2003,1198
91,192,3:50.26,John WALKER,12 JAN 1952,NZL,4,Oslo (NOR),11 JUL 1981,1197
92,192,3:50.26,Kevin SULLIVAN,20 MAR 1974,CAN,4,"Bislett Stadion, Oslo (NOR)",28 JUL 2000,1197
93,192,3:50.26,Asbel KIPROP,30 JUN 1989,KEN,7f1,"Hayward Field, Eugene, OR (USA)",31 MAY 2014,1197
94,195,3:50.27,John WALKER,12 JAN 1952,NZL,2,Zürich (SUI),22 AUG 1984,1197
95,196,3:50.28,Steve SCOTT,05 MAY 1956,USA,1,"Stadio Olimpico, Roma (ITA)",10 SEP 1986,1197
96,197,3:50.29,Noah NGENY,02 NOV 1978,KEN,3,Oslo (NOR),13 JUL 2001,1197
97,197,3:50.29,Daniel Kipchirchir KOMEN,27 NOV 1984,KEN,6,"Hayward Field, Eugene, OR (USA)",04 JUN 2011,1197
98,199,3:50.30,Sydney MAREE,09 SEP 1956,USA,4,Berlin (GER),17 AUG 1983,1197
99,199,3:50.30,Augustine Kiprono CHOGE,21 JAN 1987,KEN,5,"Bislett Stadion, Oslo (NOR)",06 JUN 2008,1197
0,199,3:50.30,Jake WIGHTMAN,11 JUL 1994,GBR,3,"Bislett Stadion, Oslo (NOR)",16 JUN 2022,1197
1,202,3:50.31,Laban ROTICH,20 JAN 1969,KEN,5,"Bislett Stadion, Oslo (NOR)",28 JUL 2000,1197
2,203,3:50.32,John MAYOCK,26 OCT 1970,GBR,3,Oslo (NOR),05 JUL 1996,1197
3,203,3:50.32,Alex KIPCHIRCHIR,26 NOV 1984,KEN,1,Oslo (NOR),02 JUN 2006,1197
4,205,3:50.33,Saïd AOUITA,02 NOV 1959,MAR,1,Berlin (GER),15 AUG 1986,1197
5,205,3:50.33,Eric DUBUS,28 FEB 1966,FRA,3,Zürich (SUI),16 AUG 1995,1197
6,207,3:50.34,Todd HARBOUR,24 MAR 1959,USA,5,Oslo (NOR),11 JUL 1981,1196
7,207,3:50.34,Sydney MAREE,09 SEP 1956,USA,1,Bruxelles (BEL),30 AUG 1985,1196
8,209,3:50.35,Mekonnen GEBREMEDHIN,11 OCT 1988,ETH,2,"Crystal Palace, London (GBR)",14 AUG 2010,1196
9,210,3:50.38,Steve CRAM,14 OCT 1960,GBR,6,Oslo (NOR),11 JUL 1981,1196
10,210,3:50.38,Pierre DÉLÈZE,25 AUG 1958,SUI,4,Koblenz (GER),25 AUG 1982,1196
11,212,3:50.39,James Kwalia C'KURUI,12 JUN 1984,KEN,1,"FBK Stadium, Hengelo (NED)",01 JUN 2003,1196
12,213,3:50.40,Steve HOLMAN,02 MAR 1970,USA,5,Oslo (NOR),04 JUL 1997,1196
13,213,3:50.40,Cornelius CHIRCHIR,05 JUN 1983,KEN,2,"Crystal Palace, London (GBR)",08 AUG 2003,1196
14,213,3:50.40,Eliud KIPCHOGE,05 NOV 1984,KEN,3,"Crystal Palace, London (GBR)",30 JUL 2004,1196
15,213,3:50.40,Ayanleh SOULEIMAN,03 DEC 1992,DJI,4,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1196
16,217,3:50.41,Noah NGENY,02 NOV 1978,KEN,2,Nice (FRA),16 JUL 1997,1195
17,218,3:50.42,Bethwell BIRGEN,06 AUG 1988,KEN,5,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1195
18,219,3:50.43,Yenew ALAMIREW,27 MAY 1990,ETH,7,"Hayward Field, Eugene, OR (USA)",04 JUN 2011,1195
19,219,3:50.43,Bethwell BIRGEN,06 AUG 1988,KEN,4,"Hayward Field, Eugene, OR (USA)",02 JUN 2012,1195
20,219,3:50.43,Amine LAALOU,13 MAY 1982,MAR,5,"Bislett Stadion, Oslo (NOR)",07 JUN 2012,1195
21,222,3:50.46,Caleb Mwangangi NDIKU,09 OCT 1992,KEN,6,"Hayward Field, Eugene, OR (USA)",01 JUN 2013,1195
22,223,3:50.49,Steve OVETT,09 OCT 1955,GBR,1,Oslo (NOR),23 AUG 1983,1194
23,223,3:50.49,Wilfred Oanda KIROCHI,12 DEC 1969,KEN,2,Oslo (NOR),01 JUL 1989,1194
