"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
26,27,84.4,Jüri TAMM,05 FEB 1957,URS,1,Banská Bystrica (TCH),09 SEP 1984,1271
27,28,84.36,Sergey LITVINOV,23 JAN 1958,URS,2,Tallinn (EST),22 JUN 1986,1270
28,29,84.32,Ivan TIKHON,24 JUL 1976,BLR,1,Minsk (BLR),08 AUG 2003,1270
29,30,84.26,Yuriy SEDYKH,11 JUN 1955,URS,1,Nice (FRA),15 JUL 1986,1269
30,30,84.26,Igor ASTAPKOVICH,04 JAN 1963,URS,1,Reims (FRA),03 JUL 1991,1269
31,32,84.19,Adrián ANNUS,28 JUN 1973,HUN,1,Szombathely (HUN),10 AUG 2003,1268
32,33,84.16,Jüri TAMM,05 FEB 1957,URS,1,Kharkov (URS),19 JUN 1988,1267
33,34,84.14,Sergey LITVINOV,23 JAN 1958,URS,1,Moskva (URS),21 JUN 1983,1267
34,34,84.14,Yuriy SEDYKH,11 JUN 1955,URS,1,Helsinki (FIN),07 JUL 1986,1267
35,34,84.14,Igor ASTAPKOVICH,04 JAN 1963,URS,1,"Poljud Stadion, Split (CRO)",31 AUG 1990,1267
36,37,84.12,Igor ASTAPKOVICH,04 JAN 1963,URS,1,"Seattle, WA (USA)",26 JUL 1990,1267
37,38,84.08,Jüri TAMM,05 FEB 1957,URS,1,Budapest (HUN),04 AUG 1985,1266
38,39,84.04,Sergey LITVINOV,23 JAN 1958,URS,1,Adler (URS),01 JUN 1988,1265
39,40,84.02,Sergey LITVINOV,23 JAN 1958,URS,2,Helsinki (FIN),07 JUL 1986,1265
40,41,83.98,Sergey LITVINOV,23 JAN 1958,URS,1,Moskva (URS),04 JUN 1982,1265
41,42,83.97,Ivan TIKHON,24 JUL 1976,BLR,1,Minsk (BLR),10 JUL 2004,1264
42,43,83.96,Igor NIKULIN,14 AUG 1960,URS,1,Nice (FRA),10 JUL 1990,1264
43,44,83.93,Paweł FAJDEK,04 JUN 1989,POL,1,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",09 AUG 2015,1264
44,45,83.9,Yuriy SEDYKH,11 JUN 1955,URS,1,Roma (ITA),31 AUG 1984,1263
45,46,83.78,Igor NIKULIN,14 AUG 1960,URS,1,Leningrad (URS),18 JUN 1988,1261
46,47,83.76,Yuriy SEDYKH,11 JUN 1955,URS,2,"Olympic Stadium, Jamsil, Seoul (KOR)",26 SEP 1988,1261
47,48,83.69,Vadim DEVYATOVSKIY,20 MAR 1977,BLR,1,Brest (BLR),03 JUL 2005,1260
48,49,83.68,Tibor GÉCSEK,22 SEP 1964,HUN,1,Zalaegerszeg (HUN),19 SEP 1998,1260
49,50,83.66,Jüri TAMM,05 FEB 1957,URS,1,Tokyo (JPN),22 SEP 1985,1260
50,51,83.65,Adrián ANNUS,28 JUN 1973,HUN,1,Debrecen (HUN),11 JUL 2004,1259
51,52,83.64,Ivan TIKHON,24 JUL 1976,BLR,1,Brest (BLR),11 JUL 2003,1259
52,53,83.63,Ivan TIKHON,24 JUL 1976,BLR,1,"Yanmar Stadium Nagai, Osaka (JPN)",27 AUG 2007,1259
53,54,83.62,Sergey LITVINOV,23 JAN 1958,URS,2,Vladivostok (URS),14 SEP 1988,1259
54,54,83.62,Igor ASTAPKOVICH,04 JAN 1963,BLR,1,Staiki (BLR),20 JUN 1998,1259
55,56,83.58,Sergey LITVINOV,23 JAN 1958,URS,1,Moskva (URS),08 JUL 1984,1258
56,57,83.54,Igor NIKULIN,14 AUG 1960,URS,1,Athina (GRE),02 SEP 1982,1258
57,58,83.48,Sergey LITVINOV,23 JAN 1958,URS,1,Karl Marx Stadt (GDR),21 JUN 1987,1257
58,58,83.48,Paweł FAJDEK,04 JUN 1989,POL,1,"Stadion PGE Narodowy, Warszawa (POL)",23 AUG 2014,1257
59,60,83.47,Koji MUROFUSHI,08 OCT 1974,JPN,1,Toyota (JPN),14 JUL 2001,1257
60,61,83.46,Andrey ABDUVALIYEV,30 JUN 1966,URS,1,Adler (URS),26 MAY 1990,1256
61,62,83.44,Igor ASTAPKOVICH,04 JAN 1963,URS,1,Staiki (BLR),31 JUL 1988,1256
62,62,83.44,Igor NIKULIN,14 AUG 1960,RUS,2,Sevilla (ESP),06 JUN 1992,1256
63,62,83.44,Paweł FAJDEK,04 JUN 1989,POL,1,"Mestský Stadion, Ostrava (CZE)",27 JUN 2017,1256
64,65,83.43,Aleksey ZAGORNIY,31 MAY 1978,RUS,1,"Adler, Sochi (RUS)",10 FEB 2002,1256
65,66,83.4,Jüri TAMM,05 FEB 1957,URS,1,Adler (URS),25 MAY 1985,1255
66,66,83.4,Ralf HABER,18 AUG 1962,GDR,1,Athina (GRE),16 MAY 1988,1255
67,68,83.39,Adrián ANNUS,28 JUN 1973,HUN,1,Zalaegerszeg (HUN),09 JUN 2001,1255
68,69,83.38,Szymon ZIÓŁKOWSKI,01 JUL 1976,POL,1,"Commonwealth Stadium, Edmonton (CAN)",05 AUG 2001,1255
69,70,83.36,Jüri TAMM,05 FEB 1957,URS,1,Kiev (URS),04 MAY 1988,1255
70,70,83.36,Andrey ABDUVALIYEV,30 JUN 1966,TJK,1,Budapest (HUN),03 JUN 1994,1255
71,70,83.36,Ivan TIKHON,24 JUL 1976,BLR,1,Minsk (BLR),26 JUN 2004,1255
72,73,83.33,Koji MUROFUSHI,08 OCT 1974,JPN,1,Doha (QAT),15 MAY 2002,1254
73,74,83.32,Jüri TAMM,05 FEB 1957,URS,2,Budapest (HUN),20 AUG 1984,1254
74,75,83.3,Olli-Pekka KARJALAINEN,07 MAR 1980,FIN,1,Lahti (FIN),14 JUL 2004,1254
75,76,83.29,Koji MUROFUSHI,08 OCT 1974,JPN,1,Yokohama (JPN),08 JUN 2003,1254
76,77,83.24,Andrey ABDUVALIYEV,30 JUN 1966,TJK,1,Zürich (SUI),17 AUG 1994,1253
77,78,83.18,Sergey LITVINOV,23 JAN 1958,URS,1,Rostov-na-Donu (URS),08 MAY 1988,1252
78,78,83.18,Jüri TAMM,05 FEB 1957,URS,3,Vladivostok (URS),14 SEP 1988,1252
79,80,83.16,Andrey ABDUVALIYEV,30 JUN 1966,URS,1,Moskva (URS),10 JUN 1990,1252
80,81,83.15,Koji MUROFUSHI,08 OCT 1974,JPN,1,Yokohama (JPN),23 SEP 2004,1252
81,82,83.14,Igor ASTAPKOVICH,04 JAN 1963,BLR,1,Moskva (RUS),23 JUN 1992,1251
82,82,83.14,Igor ASTAPKOVICH,04 JAN 1963,BLR,1,"Stadio Olimpico, Roma (ITA)",08 JUN 1994,1251
83,84,83.12,Yuriy SEDYKH,11 JUN 1955,URS,1,Leningrad (URS),12 JUN 1988,1251
84,84,83.12,Paweł FAJDEK,04 JUN 1989,POL,1,"Bregyó Athletic Center, Székesfehérvár (HUN)",07 JUL 2015,1251
85,86,83.1,Sergey LITVINOV,23 JAN 1958,URS,1,Chania (GRE),22 MAY 1983,1251
86,86,83.1,Andrey ABDUVALIYEV,30 JUN 1966,TJK,1,Tashkent (UZB),07 SEP 1995,1251
87,88,83.06,Sergey LITVINOV,23 JAN 1958,URS,1,"Stadio Olimpico, Roma (ITA)",01 SEP 1987,1250
88,89,83.05,Ivan TIKHON,24 JUL 1976,BLR,1,"Stade de France, Paris-St-Denis (FRA)",25 AUG 2003,1250
89,90,83.04,Heinz WEIS,14 JUL 1963,GER,1,Frankfurt (GER),29 JUN 1997,1250
90,91,83.02,Yuriy SEDYKH,11 JUN 1955,URS,1,Adler (URS),24 MAY 1986,1250
91,92,83.0,Igor ASTAPKOVICH,04 JAN 1963,BLR,1,Sevilla (ESP),05 JUN 1994,1249
92,92,83.0,Balázs KISS,21 MAR 1972,HUN,1,St-Denis (FRA),04 JUN 1998,1249
93,94,82.98,Paweł FAJDEK,04 JUN 1989,POL,1,"Stadion Śląski, Chorzów (POL)",30 MAY 2021,1249
94,95,82.97,Adrián ANNUS,28 JUN 1973,HUN,1,Szombathely (HUN),14 JUL 2002,1249
95,96,82.96,Igor ASTAPKOVICH,04 JAN 1963,URS,1,Novopolotsk (URS),26 SEP 1987,1249
96,97,82.95,Koji MUROFUSHI,08 OCT 1974,JPN,1,Osaka (JPN),10 MAY 2003,1248
97,97,82.95,Vadim DEVYATOVSKIY,20 MAR 1977,BLR,1,Minsk (BLR),22 JUL 2006,1248
98,99,82.94,Koji MUROFUSHI,08 OCT 1974,JPN,1,Brisbane (AUS),07 SEP 2001,1248
99,99,82.94,Vadim DEVYATOVSKIY,20 MAR 1977,BLR,1,Minsk (BLR),28 JUL 2007,1248
0,101,82.92,Igor NIKULIN,14 AUG 1960,URS,1,Leningrad (URS),03 JUN 1983,1248
1,101,82.92,Koji MUROFUSHI,08 OCT 1974,JPN,2,"Commonwealth Stadium, Edmonton (CAN)",05 AUG 2001,1248
2,103,82.91,Vadim DEVYATOVSKIY,20 MAR 1977,BLR,2,Minsk (BLR),10 JUL 2004,1248
3,103,82.91,Koji MUROFUSHI,08 OCT 1974,JPN,1,"Olympic Stadium, Athina (GRE)",22 AUG 2004,1248
4,105,82.9,Jüri TAMM,05 FEB 1957,URS,1,Moskva (URS),18 AUG 1985,1248
5,105,82.9,Yuriy SEDYKH,11 JUN 1955,URS,1q2,"Neckarstadion, Stuttgart (GER)",29 AUG 1986,1248
6,105,82.9,Balázs KISS,21 MAR 1972,HUN,1,Veszprém (HUN),10 JUL 1997,1248
7,108,82.88,Koji MUROFUSHI,08 OCT 1974,JPN,1,Fujiyoshida (JPN),01 AUG 2004,1247
8,109,82.87,Tibor GÉCSEK,22 SEP 1964,HUN,1,"Népstadion, Budapest (HUN)",19 AUG 1998,1247
9,109,82.87,Ivan TIKHON,24 JUL 1976,BLR,1,Minsk (BLR),31 JUL 2004,1247
10,111,82.84,Heinz WEIS,14 JUL 1963,FRG,1,"Olympiastadion, Berlin (GER)",18 AUG 1989,1247
11,112,82.82,Paweł FAJDEK,04 JUN 1989,POL,1,"Golęcin Stadion, Poznan (POL)",25 JUN 2021,1246
12,113,82.81,Adrián ANNUS,28 JUN 1973,HUN,1,Tatabánya (HUN),26 MAY 2001,1246
13,113,82.81,Ivan TIKHON,24 JUL 1976,BLR,1,Brest (BLR),25 MAY 2012,1246
14,115,82.8,Yuriy SEDYKH,11 JUN 1955,URS,1,Pieksämäki (FIN),12 AUG 1990,1246
15,115,82.8,Andrey ABDUVALIYEV,30 JUN 1966,URS,1,Kiev (URS),11 JUL 1991,1246
16,117,82.78,Igor ASTAPKOVICH,04 JAN 1963,URS,1,Kiev (URS),06 JUL 1990,1246
17,117,82.78,Andrey ABDUVALIYEV,30 JUN 1966,TJK,1,Nitra (SVK),28 AUG 1993,1246
18,117,82.78,Andrey ABDUVALIYEV,30 JUN 1966,TJK,1,Nitra (SVK),28 AUG 1993,1246
19,117,82.78,Karsten KOBS,16 SEP 1971,GER,1,Dortmund (GER),26 JUN 1999,1246
20,121,82.77,Ivan TIKHON,24 JUL 1976,BLR,1,Daegu (KOR),30 AUG 2003,1246
21,121,82.77,Paweł FAJDEK,04 JUN 1989,POL,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",30 JUN 2021,1246
22,123,82.76,Igor ASTAPKOVICH,04 JAN 1963,BLR,1,Minsk (BLR),13 JUL 2001,1246
23,123,82.76,Paweł FAJDEK,04 JUN 1989,POL,1,Halle (GER),16 MAY 2015,1246
24,125,82.73,Adrián ANNUS,28 JUN 1973,HUN,2,"Stadion Juliska, Praha (CZE)",29 JUN 2003,1245
25,126,82.71,Rudy WINKLER,06 DEC 1994,USA,1,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1245
26,127,82.7,Yuriy SEDYKH,11 JUN 1955,URS,1,London (GBR),19 JUL 1985,1245
27,128,82.69,Krisztián PARS,18 FEB 1982,HUN,1,"Letzigrund, Zürich (SUI)",16 AUG 2014,1244
28,129,82.68,Sergey LITVINOV,23 JAN 1958,URS,1,"Olympiastadion, Helsinki (FIN)",09 AUG 1983,1244
29,129,82.68,Tibor GÉCSEK,22 SEP 1964,HUN,1,"SGJ, Johannesburg (RSA)",12 SEP 1998,1244
30,129,82.68,Adrián ANNUS,28 JUN 1973,HUN,1,Nikiti (GRE),17 JUL 2002,1244
31,132,82.67,Koji MUROFUSHI,08 OCT 1974,JPN,1,Toyota (JPN),24 MAY 2003,1244
32,133,82.66,Yuriy SEDYKH,11 JUN 1955,URS,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",24 JUN 1988,1244
33,133,82.66,Jüri TAMM,05 FEB 1957,URS,1,Odessa (URS),21 AUG 1988,1244
34,133,82.66,Andrey ABDUVALIYEV,30 JUN 1966,UZB,,Tula (RUS),09 JUL 1997,1244
35,136,82.65,Koji MUROFUSHI,08 OCT 1974,JPN,1,"Eugene, OR (USA)",19 JUN 2004,1244
36,137,82.64,Günther RODEHAU,06 JUL 1959,GDR,1,Dresden (GER),03 AUG 1985,1244
37,137,82.64,Paweł FAJDEK,04 JUN 1989,POL,1,"Bregyó Athletic Center, Székesfehérvár (HUN)",04 JUL 2017,1244
38,139,82.62,Yuriy SEDYKH,11 JUN 1955,URS,1,Pieksämäki (FIN),03 JUL 1991,1243
39,139,82.62,Sergey KIRMASOV,25 MAR 1970,RUS,1,Bryansk (RUS),30 MAY 1998,1243
40,139,82.62,Andriy SKVARUK,09 MAR 1967,UKR,1,"Koncha-Zaspa, Kyiv (UKR)",27 APR 2002,1243
41,139,82.62,Koji MUROFUSHI,08 OCT 1974,JPN,1,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007,1243
42,143,82.61,Ivan TIKHON,24 JUL 1976,BLR,2,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007,1243
43,144,82.6,Yuriy SEDYKH,11 JUN 1955,URS,1,Kiev (URS),21 JUN 1984,1243
44,144,82.6,Sergey LITVINOV,23 JAN 1958,URS,2,Kiev (URS),21 JUN 1984,1243
45,144,82.6,Igor ASTAPKOVICH,04 JAN 1963,BLR,1,Szombathely (HUN),29 MAY 1995,1243
46,144,82.6,Koji MUROFUSHI,08 OCT 1974,JPN,1,Toyota (JPN),07 APR 2001,1243
47,144,82.6,Vadim DEVYATOVSKIY,20 MAR 1977,BLR,1,"Olympiastadion, Helsinki (FIN)",08 AUG 2005,1243
48,149,82.59,Koji MUROFUSHI,08 OCT 1974,JPN,1,Osaka (JPN),12 MAY 2001,1243
49,149,82.59,Adrián ANNUS,28 JUN 1973,HUN,1,Magglingen (SUI),29 MAY 2004,1243
50,151,82.58,Igor ASTAPKOVICH,04 JAN 1963,BLR,1,Staiki (BLR),18 AUG 2000,1243
51,151,82.58,Ivan TIKHON,24 JUL 1976,BLR,1,Warszawa (POL),17 JUN 2007,1243
52,151,82.58,Primož KOZMUS,30 SEP 1979,SLO,1,Celje (SLO),02 SEP 2009,1243
53,154,82.57,Tibor GÉCSEK,22 SEP 1964,HUN,1,Clermont-Ferrand (FRA),13 MAY 1999,1243
54,154,82.57,Koji MUROFUSHI,08 OCT 1974,JPN,1,Rethymno (GRE),06 JUL 2003,1243
55,156,82.56,Igor NIKULIN,14 AUG 1960,URS,2,Moskva (URS),17 AUG 1984,1242
56,156,82.56,Heinz WEIS,14 JUL 1963,FRG,1,Neulussheim (GER),23 SEP 1989,1242
57,156,82.56,Balázs KISS,21 MAR 1972,HUN,1,Veszprém (HUN),23 AUG 1995,1242
58,159,82.55,Tibor GÉCSEK,22 SEP 1964,HUN,1,Bogen (GER),26 SEP 1998,1242
59,160,82.54,Jüri TAMM,05 FEB 1957,URS,2,Adler (URS),01 JUN 1988,1242
60,160,82.54,Ralf HABER,18 AUG 1962,GDR,1,Potsdam (GDR),09 SEP 1988,1242
61,160,82.54,Vasiliy SIDORENKO,01 MAY 1961,RUS,1,Krasnodar (RUS),13 MAY 1992,1242
62,160,82.54,Andrey ABDUVALIYEV,30 JUN 1966,URS,1,"Estadio Olímpico, Barcelona (ESP)",02 AUG 1992,1242
63,160,82.54,Sergey KIRMASOV,25 MAR 1970,RUS,1,Sochi (RUS),22 MAY 1993,1242
64,165,82.52,Yuriy SEDYKH,11 JUN 1955,URS,1,Erfurt (GER),23 JUN 1985,1242
65,165,82.52,Heinz WEIS,14 JUL 1963,FRG,1,Leverkusen (GER),28 JUN 1988,1242
66,165,82.52,Igor ASTAPKOVICH,04 JAN 1963,URS,1,Bryansk (URS),15 JUL 1989,1242
67,165,82.52,Lance DEAL,21 AUG 1961,USA,1,"Arena Civica, Milano (ITA)",07 SEP 1996,1242
68,165,82.52,Wojciech NOWICKI,22 FEB 1989,POL,1,"National Stadium, Tokyo (JPN)",04 AUG 2021,1242
69,170,82.5,Igor NIKULIN,14 AUG 1960,RUS,1,Rehlingen (GER),08 JUN 1992,1241
70,170,82.5,Lance DEAL,21 AUG 1961,USA,1,"Knoxville, TN (USA)",17 JUN 1994,1241
71,170,82.5,Lance DEAL,21 AUG 1961,USA,1,Berlin (GER),27 AUG 1996,1241
72,173,82.49,Krisztián PARS,18 FEB 1982,HUN,1,"Bregyó Athletic Center, Székesfehérvár (HUN)",08 JUL 2014,1241
73,174,82.48,Igor ASTAPKOVICH,04 JAN 1963,URS,1,Volgograd (URS),10 JUN 1989,1241
74,175,82.47,Szymon ZIÓŁKOWSKI,01 JUL 1976,POL,1,Clermont-Ferrand (FRA),15 JUN 2001,1241
75,175,82.47,Paweł FAJDEK,04 JUN 1989,POL,1,"Stadion PGE Narodowy, Warszawa (POL)",28 AUG 2016,1241
76,177,82.45,Tibor GÉCSEK,22 SEP 1964,HUN,2,Szombathely (HUN),14 JUL 2002,1241
77,177,82.45,Krisztián PARS,18 FEB 1982,HUN,1,Celje (SLO),13 SEP 2006,1241
78,179,82.44,Igor ASTAPKOVICH,04 JAN 1963,BLR,1,Gomel (BLR),02 JUL 1997,1241
79,179,82.44,Szymon ZIÓŁKOWSKI,01 JUL 1976,POL,1,Rüdlingen (SUI),19 AUG 2001,1241
80,181,82.42,Sergey LITVINOV,23 JAN 1958,URS,2,Leningrad (URS),12 JUN 1988,1240
81,181,82.42,Andrey ABDUVALIYEV,30 JUN 1966,TJK,1,Tallinn (EST),02 AUG 1994,1240
82,183,82.4,Igor ASTAPKOVICH,04 JAN 1963,URS,1,Grodno (BLR),06 AUG 1988,1240
83,183,82.4,Plamen MINEV,28 APR 1965,BUL,1,Plovdiv (BUL),01 JUN 1991,1240
84,183,82.4,Igor ASTAPKOVICH,04 JAN 1963,URS,1,Moskva (URS),11 JUN 1991,1240
85,183,82.4,Krisztián PARS,18 FEB 1982,HUN,1,Dubnica nad Váhom (SVK),21 AUG 2013,1240
86,183,82.4,Paweł FAJDEK,04 JUN 1989,POL,1,"Paavo Nurmen Stadion, Turku (FIN)",13 JUN 2017,1240
87,188,82.38,Sergey LITVINOV,23 JAN 1958,URS,1,Adler (URS),23 MAY 1987,1240
88,188,82.38,Gilles DUPRAY,02 JAN 1970,FRA,1,Chelles (FRA),21 JUN 2000,1240
89,190,82.37,Adrián ANNUS,28 JUN 1973,HUN,1,Szombathely (HUN),05 MAY 2001,1239
90,190,82.37,Paweł FAJDEK,04 JUN 1989,POL,1,Velenje (SLO),01 JUL 2014,1239
91,192,82.36,Igor ASTAPKOVICH,04 JAN 1963,URS,q,Zhytomyr (URS),09 SEP 1987,1239
92,192,82.36,Igor ASTAPKOVICH,04 JAN 1963,URS,1,Staiki (BLR),13 SEP 1987,1239
93,192,82.36,Ralf HABER,18 AUG 1962,GDR,1,Dresden (GER),11 JUN 1988,1239
94,192,82.36,Szymon ZIÓŁKOWSKI,01 JUL 1976,POL,1,Rehlingen (GER),04 JUN 2001,1239
95,192,82.36,Koji MUROFUSHI,08 OCT 1974,JPN,1,Toyota (JPN),26 APR 2003,1239
96,197,82.34,Igor NIKULIN,14 AUG 1960,URS,3,Dresden (GER),03 JUL 1986,1239
97,197,82.34,Jüri TAMM,05 FEB 1957,URS,1,Tallinn (EST),06 JUL 1988,1239
98,197,82.34,Igor NIKULIN,14 AUG 1960,URS,2,Tallinn (EST),06 JUL 1988,1239
99,197,82.34,Igor ASTAPKOVICH,04 JAN 1963,BLR,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",08 JUL 1992,1239
0,197,82.34,Andriy SKVARUK,09 MAR 1967,UKR,1,Kyiv (UKR),02 JUL 2001,1239
1,202,82.32,Igor NIKULIN,14 AUG 1960,URS,1,Nice (FRA),10 JUL 1988,1239
2,202,82.32,Karsten KOBS,16 SEP 1971,GER,1,Bad Köstritz (GER),18 SEP 1999,1239
3,204,82.31,Szymon ZIÓŁKOWSKI,01 JUL 1976,POL,1,Nikiti (GRE),15 JUL 2006,1239
4,204,82.31,Paweł FAJDEK,04 JUN 1989,POL,1,Halle (GER),20 MAY 2017,1239
5,206,82.3,Vasiliy SIDORENKO,01 MAY 1961,URS,2,Bryansk (URS),15 JUL 1989,1238
6,206,82.3,Tibor GÉCSEK,22 SEP 1964,HUN,1,Sevilla (ESP),28 MAY 1999,1238
7,206,82.3,Primož KOZMUS,30 SEP 1979,SLO,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",10 JUN 2007,1238
8,209,82.29,Primož KOZMUS,30 SEP 1979,SLO,2,"Yanmar Stadium Nagai, Osaka (JPN)",27 AUG 2007,1238
9,210,82.28,Sergey LITVINOV,23 JAN 1958,URS,1,Praha (TCH),28 JUN 1987,1238
10,210,82.28,Jüri TAMM,05 FEB 1957,URS,2,Moskva (URS),04 SEP 1988,1238
11,210,82.28,Igor ASTAPKOVICH,04 JAN 1963,BLR,1,Sevilla (ESP),05 JUN 1993,1238
12,210,82.28,Andriy SKVARUK,09 MAR 1967,UKR,1,Kyiv (UKR),25 MAY 2002,1238
13,210,82.28,Ilya KONOVALOV,04 MAR 1971,RUS,1,Tula (RUS),10 AUG 2003,1238
14,210,82.28,Krisztián PARS,18 FEB 1982,HUN,1,"Mestský Stadion, Ostrava (CZE)",24 MAY 2012,1238
15,216,82.27,Aleksey ZAGORNIY,31 MAY 1978,RUS,1,Pula (CRO),09 MAR 2002,1238
16,216,82.27,Paweł FAJDEK,04 JUN 1989,POL,2,Dubnica nad Váhom (SVK),21 AUG 2013,1238
17,218,82.26,Lance DEAL,21 AUG 1961,USA,1,Bruxelles (BEL),23 AUG 1996,1238
18,219,82.25,Tibor GÉCSEK,22 SEP 1964,HUN,2,Dortmund (GER),26 JUN 1999,1238
19,220,82.24,Benjaminas VILUCKIS,20 MAR 1961,URS,1,Klaipėda (LTU),24 AUG 1986,1237
20,220,82.24,Vyacheslav KOROVIN,08 SEP 1962,URS,1,Chelyabinsk (URS),20 JUN 1987,1237
21,220,82.24,Vyacheslav KOROVIN,08 SEP 1962,URS,1,Chelyabinsk (URS),20 JUN 1987,1237
22,223,82.23,Koji MUROFUSHI,08 OCT 1974,JPN,1,Toyota (JPN),01 APR 2001,1237
23,223,82.23,Vladislav PISKUNOV,07 JUN 1978,UKR,2,"Koncha-Zaspa, Kyiv (UKR)",27 APR 2002,1237
24,223,82.23,Igor ASTAPKOVICH,04 JAN 1963,BLR,3,Minsk (BLR),10 JUL 2004,1237
25,226,82.22,Ralf HABER,18 AUG 1962,GDR,1,Jena (GDR),03 JUN 1988,1237
26,226,82.22,Holger KLOSE,05 DEC 1972,GER,1,Dortmund (GER),02 MAY 1998,1237
27,228,82.2,Igor NIKULIN,14 AUG 1960,URS,1,Moskva (URS),11 JUN 1983,1237
28,228,82.2,Sergey LITVINOV,23 JAN 1958,URS,1,Cork (IRL),07 JUL 1987,1237
29,228,82.2,Andrey ABDUVALIYEV,30 JUN 1966,URS,2,"Seattle, WA (USA)",26 JUL 1990,1237
30,231,82.18,Igor NIKULIN,14 AUG 1960,URS,3,Kiev (URS),21 JUN 1984,1237
31,231,82.18,Jüri TAMM,05 FEB 1957,URS,q,Odessa (URS),19 AUG 1988,1237
32,231,82.18,Yuriy SEDYKH,11 JUN 1955,RUS,1,Dreux (FRA),19 JUN 1992,1237
33,231,82.18,Koji MUROFUSHI,08 OCT 1974,JPN,1,Osaka (JPN),08 MAY 2004,1237
34,235,82.16,Vitaliy ALISEVICH,10 MAR 1967,URS,1,Pärnu (EST),13 JUL 1988,1236
35,235,82.16,Heinz WEIS,14 JUL 1963,FRG,1,Hamburg (GER),13 AUG 1989,1236
36,235,82.16,Sergey LITVINOV,23 JAN 1958,RUS,1,Moskva (RUS),13 JUN 1993,1236
37,235,82.16,Andriy SKVARUK,09 MAR 1967,UKR,2,Doha (QAT),15 MAY 2002,1236
38,239,82.15,Olli-Pekka KARJALAINEN,07 MAR 1980,FIN,1,Lapua (FIN),11 JUN 2004,1236
