"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
21,22,8:22.22,Almaz AYANA,21 NOV 1991,ETH,1,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",14 JUN 2015,1236
22,23,8:22.34,Almaz AYANA,21 NOV 1991,ETH,1,"Letzigrund, Zürich (SUI)",03 SEP 2015,1235
23,24,8:22.44,Li-rong ZHANG,03 MAR 1973,CHN,2h1,Beijing (CHN),12 SEP 1993,1235
24,25,8:22.54,Hellen OBIRI,13 DEC 1989,KEN,1,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,1235
25,26,8:22.62,Tatyana KAZANKINA,17 DEC 1951,URS,1,Leningrad (URS),26 AUG 1984,1234
26,27,8:22.92,Agnes Jebet TIROP,23 OCT 1995,KEN,2,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,1233
27,27,8:22.92,Beatrice CHEPKOECH,06 JUL 1991,KEN,3,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,1233
28,29,8:23.11,Almaz AYANA,21 NOV 1991,ETH,1,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2016,1233
29,30,8:23.14,Hellen OBIRI,13 DEC 1989,KEN,1,"Stade Louis II, Monaco (MON)",21 JUL 2017,1232
30,31,8:23.23,Edith MASAI,04 APR 1967,KEN,3,"Stade Louis II, Monaco (MON)",19 JUL 2002,1232
31,32,8:23.26,Olga YEGOROVA,28 MAR 1972,RUS,1,"Letzigrund, Zürich (SUI)",17 AUG 2001,1232
32,33,8:23.55,Faith KIPYEGON,10 JAN 1994,KEN,3,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1231
33,34,8:23.75,Olga YEGOROVA,28 MAR 1972,RUS,1,St-Denis (FRA),06 JUL 2001,1230
34,35,8:23.96,Olga YEGOROVA,28 MAR 1972,RUS,1,"Stadio Olimpico, Roma (ITA)",29 JUN 2001,1230
35,36,8:24.19,Gabriela SZABO,14 NOV 1975,ROU,2,"Letzigrund, Zürich (SUI)",17 AUG 2001,1229
36,37,8:24.27,Hellen OBIRI,13 DEC 1989,KEN,1,"Stade Louis II, Monaco (MON)",15 JUL 2016,1228
37,37,8:24.27,Francine NIYONSABA,05 MAY 1993,BDI,,"Hayward Field, Eugene, OR (USA)",27 MAY 2022,1228
38,39,8:24.31,Gabriela SZABO,14 NOV 1975,ROU,1,Paris (FRA),29 JUL 1998,1228
39,40,8:24.41,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,4,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1228
40,41,8:24.51,Meseret DEFAR,19 NOV 1983,ETH,,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2007,1228
41,42,8:24.58,Almaz AYANA,21 NOV 1991,ETH,5,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1227
42,43,8:24.66,Meseret DEFAR,19 NOV 1983,ETH,1,Stockholm (SWE),25 JUL 2006,1227
43,44,8:24.76,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,4,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,1227
44,45,8:25.01,Beatrice CHEBET,05 MAR 2000,KEN,1,"Bislett Stadion, Oslo (NOR)",15 JUN 2023,1226
45,46,8:25.03,Gabriela SZABO,14 NOV 1975,ROU,1,Zürich (SUI),11 AUG 1999,1226
46,47,8:25.13,Hyvin KIYENG,13 JAN 1992,KEN,5,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,1225
47,48,8:25.23,Gudaf TSEGAY,23 JUN 1997,ETH,6,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,1225
48,49,8:25.40,Yelena ZADOROZHNAYA,03 DEC 1977,RUS,2,"Stadio Olimpico, Roma (ITA)",29 JUN 2001,1224
49,50,8:25.56,Tatyana TOMASHOVA,01 JUL 1975,RUS,3,"Stadio Olimpico, Roma (ITA)",29 JUN 2001,1224
50,51,8:25.59,Gabriela SZABO,14 NOV 1975,ROU,1,"Stade de France, Paris-St-Denis (FRA)",21 JUL 1999,1224
51,52,8:25.60,Hellen OBIRI,13 DEC 1989,KEN,1,"Khalifa International Stadium, Doha (QAT)",03 MAY 2019,1224
52,53,8:25.62,Berhane ADERE,23 NOV 1973,ETH,3,"Letzigrund, Zürich (SUI)",17 AUG 2001,1224
53,54,8:25.82,Gabriela SZABO,14 NOV 1975,ROU,1,Bruxelles (BEL),03 SEP 1999,1223
54,55,8:25.83,Mary SLANEY,04 AUG 1958,USA,1,"Stadio Olimpico, Roma (ITA)",07 SEP 1985,1223
55,56,8:25.90,Lilian Kasait RENGERUK,03 MAY 1997,KEN,2,"Bislett Stadion, Oslo (NOR)",15 JUN 2023,1223
56,57,8:25.92,Gelete BURKA,23 JAN 1986,ETH,2,Stockholm (SWE),25 JUL 2006,1223
57,58,8:26.07,Laura WEIGHTMAN,01 JUL 1991,GBR,5,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 JUN 2019,1222
58,59,8:26.14,Berhane ADERE,23 NOV 1973,ETH,1,Bruxelles (BEL),30 AUG 2002,1222
59,59,8:26.14,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,3,"Bislett Stadion, Oslo (NOR)",15 JUN 2023,1222
60,61,8:26.15,Gabriela SZABO,14 NOV 1975,ROU,2,Bruxelles (BEL),30 AUG 2002,1222
61,62,8:26.20,Genzebe DIBABA,08 FEB 1991,ETH,2,"Khalifa International Stadium, Doha (QAT)",03 MAY 2019,1222
62,63,8:26.21,Genzebe DIBABA,08 FEB 1991,ETH,6,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1222
63,64,8:26.31,Laura WEIGHTMAN,01 JUL 1991,GBR,7,"Suhaim bin Hamad Stadium, Doha (QAT)",25 SEP 2020,1221
64,65,8:26.35,Gabriela SZABO,14 NOV 1975,ROU,1,Zürich (SUI),11 AUG 2000,1221
65,66,8:26.36,Mercy CHERONO,07 MAY 1991,KEN,2,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2016,1221
66,67,8:26.44,Gabriela SZABO,14 NOV 1975,ROU,4,"Stadio Olimpico, Roma (ITA)",29 JUN 2001,1221
67,68,8:26.48,Zahra OUAZIZ,20 DEC 1969,MAR,2,Zürich (SUI),11 AUG 1999,1221
68,69,8:26.53,Tatyana SAMOLENKO,12 AUG 1961,URS,1,"Olympic Stadium, Jamsil, Seoul (KOR)",25 SEP 1988,1221
69,70,8:26.54,Genzebe DIBABA,08 FEB 1991,ETH,2,"Letzigrund, Zürich (SUI)",03 SEP 2015,1220
70,71,8:26.64,Zahra OUAZIZ,20 DEC 1969,MAR,2,"Stade de France, Paris-St-Denis (FRA)",21 JUL 1999,1220
71,72,8:26.70,Francine NIYONSABA,05 MAY 1993,BDI,f2,"Hayward Field, Eugene, OR (USA)",20 AUG 2021,1220
72,73,8:26.78,Svetlana ULMASOVA,04 FEB 1953,URS,1,Kiev (URS),25 JUL 1982,1220
73,74,8:26.79,Yelena ZADOROZHNAYA,03 DEC 1977,RUS,2,St-Denis (FRA),06 JUL 2001,1220
74,75,8:26.80,Francine NIYONSABA,05 MAY 1993,BDI,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1220
75,76,8:26.81,Alicia MONSON,13 MAY 1998,USA,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1220
76,77,8:26.97,Paula RADCLIFFE,17 DEC 1973,GBR,5,"Stadio Olimpico, Roma (ITA)",29 JUN 2001,1219
77,78,8:27.01,Zahra OUAZIZ,20 DEC 1969,MAR,2,Bruxelles (BEL),03 SEP 1999,1219
78,79,8:27.02,Tatyana TOMASHOVA,01 JUL 1975,RUS,3,St-Denis (FRA),06 JUL 2001,1219
79,80,8:27.12,Lyudmila BRAGINA,24 JUL 1943,URS,1,"College Park, MD (USA)",07 AUG 1976,1218
80,81,8:27.14,Beatrice CHEBET,05 MAR 2000,KEN,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1218
81,82,8:27.15,Paula IVAN,20 JUL 1963,ROU,2,"Olympic Stadium, Jamsil, Seoul (KOR)",25 SEP 1988,1218
82,83,8:27.17,Edith MASAI,04 APR 1967,KEN,3,Stockholm (SWE),25 JUL 2006,1218
83,84,8:27.18,Tatyana TOMASHOVA,01 JUL 1975,RUS,3,Bruxelles (BEL),30 AUG 2002,1218
84,85,8:27.21,Gabriela SZABO,14 NOV 1975,ROU,1,Oslo (NOR),30 JUN 1999,1218
85,85,8:27.21,Gabriela SZABO,14 NOV 1975,ROU,4,St-Denis (FRA),06 JUL 2001,1218
86,87,8:27.24,Meseret DEFAR,19 NOV 1983,ETH,1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",23 SEP 2007,1218
87,88,8:27.25,Mercy CHERONO,07 MAY 1991,KEN,2,"Stade Louis II, Monaco (MON)",15 JUL 2016,1218
88,89,8:27.26,Zahra OUAZIZ,20 DEC 1969,MAR,2,Paris (FRA),29 JUL 1998,1218
89,89,8:27.26,Hellen OBIRI,13 DEC 1989,KEN,6,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 JUN 2019,1218
90,91,8:27.40,Paula RADCLIFFE,17 DEC 1973,GBR,3,Zürich (SUI),11 AUG 1999,1217
91,92,8:27.49,Beatrice CHEBET,05 MAR 2000,KEN,1,"Suhaim bin Hamad Stadium, Doha (QAT)",28 MAY 2021,1217
92,93,8:27.50,Sifan HASSAN,01 JAN 1993,NED,1,Ostrava (CZE),08 SEP 2018,1217
93,94,8:27.51,Agnes Jebet TIROP,23 OCT 1995,KEN,7,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 JUN 2019,1217
94,95,8:27.57,Sonia O'SULLIVAN,28 NOV 1969,IRL,1,Zürich (SUI),16 AUG 1995,1217
95,96,8:27.58,Sonia O'SULLIVAN,28 NOV 1969,IRL,2,Zürich (SUI),11 AUG 2000,1217
96,97,8:27.62,Gete WAMI,11 DEC 1974,ETH,4,"Letzigrund, Zürich (SUI)",17 AUG 2001,1217
97,98,8:27.68,Junxia WANG,09 JAN 1973,CHN,1,Jinan (CHN),06 JUN 1993,1216
98,99,8:27.78,Gabriela SZABO,14 NOV 1975,ROU,1,Zürich (SUI),13 AUG 1997,1216
99,100,8:27.79,Gabriela SZABO,14 NOV 1975,ROU,1,"Stadio Olimpico, Roma (ITA)",07 JUL 1999,1216
0,101,8:27.83,Maricica PUICĂ,29 JUL 1950,ROU,2,"Stadio Olimpico, Roma (ITA)",07 SEP 1985,1216
1,102,8:28.07,Paula RADCLIFFE,17 DEC 1973,GBR,5,"Letzigrund, Zürich (SUI)",17 AUG 2001,1215
2,103,8:28.26,Zahra OUAZIZ,20 DEC 1969,MAR,2,Oslo (NOR),30 JUN 1999,1214
3,104,8:28.27,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,2,"Suhaim bin Hamad Stadium, Doha (QAT)",28 MAY 2021,1214
4,105,8:28.28,Sifan HASSAN,01 JAN 1993,NED,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1214
5,106,8:28.33,Janet KISA,05 DEC 1992,KEN,3,"Stade Louis II, Monaco (MON)",15 JUL 2016,1214
6,107,8:28.36,Gabriela SZABO,14 NOV 1975,ROU,1,"Stade Louis II, Monaco (MON)",04 AUG 1999,1214
7,108,8:28.40,Letesenbet GIDEY,20 MAR 1998,ETH,f2,"Hayward Field, Eugene, OR (USA)",20 AUG 2021,1214
8,109,8:28.41,Sentayehu EJIGU,28 JUN 1985,ETH,1,"Stade Louis II, Monaco (MON)",22 JUL 2010,1214
9,110,8:28.49,Gelete BURKA,23 JAN 1986,ETH,3,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2016,1214
10,111,8:28.51,Irene JELAGAT,10 DEC 1988,KEN,7,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1214
11,112,8:28.66,Zahra OUAZIZ,20 DEC 1969,MAR,1,Nice (FRA),16 JUL 1998,1213
12,112,8:28.66,Vivian Jepkemoi CHERUIYOT,11 SEP 1983,KEN,2,"Gottlieb-Daimler Stadion, Stuttgart (GER)",23 SEP 2007,1213
13,112,8:28.66,Beatrice CHEPKOECH,06 JUL 1991,KEN,2,"Stade Louis II, Monaco (MON)",21 JUL 2017,1213
14,115,8:28.71,Yunxia QU,25 DEC 1972,CHN,1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",16 AUG 1993,1213
15,116,8:28.72,Zahra OUAZIZ,20 DEC 1969,MAR,2,"Stadio Olimpico, Roma (ITA)",07 JUL 1999,1213
16,117,8:28.74,Sonia O'SULLIVAN,28 NOV 1969,IRL,1,Oslo (NOR),10 JUL 1993,1213
17,118,8:28.80,Marta DOMÍNGUEZ,03 NOV 1975,ESP,3,Zürich (SUI),11 AUG 2000,1213
18,119,8:28.82,Sonia O'SULLIVAN,28 NOV 1969,IRL,2,Nice (FRA),16 JUL 1998,1212
19,120,8:28.83,Zola BUDD,26 MAY 1966,GBR,3,"Stadio Olimpico, Roma (ITA)",07 SEP 1985,1212
20,121,8:28.85,Paula RADCLIFFE,17 DEC 1973,GBR,4,Zürich (SUI),11 AUG 2000,1212
21,122,8:28.87,Maryam Yusuf JAMAL,16 SEP 1984,BRN,1,Oslo (NOR),29 JUL 2005,1212
22,123,8:28.90,Sifan HASSAN,01 JAN 1993,NED,1,"Alexander Stadium, Birmingham (GBR)",20 AUG 2017,1212
23,124,8:28.95,Mercy CHERONO,07 MAY 1991,KEN,1,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1212
24,125,8:28.96,Lilian Kasait RENGERUK,03 MAY 1997,KEN,3,"Suhaim bin Hamad Stadium, Doha (QAT)",28 MAY 2021,1212
25,126,8:29.02,Yvonne MURRAY,04 OCT 1964,GBR,3,"Olympic Stadium, Jamsil, Seoul (KOR)",25 SEP 1988,1212
26,126,8:29.02,Lilian Kasait RENGERUK,03 MAY 1997,KEN,3,"Khalifa International Stadium, Doha (QAT)",03 MAY 2019,1212
27,128,8:29.05,Caroline Chepkoech KIPKIRUI,26 MAY 1994,KEN,1,"Suhaim bin Hamad Stadium, Doha (QAT)",04 MAY 2018,1212
28,128,8:29.05,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,5,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1212
29,130,8:29.06,Priscah Jepleting CHERONO,27 JUN 1980,KEN,3,"Gottlieb-Daimler Stadion, Stuttgart (GER)",23 SEP 2007,1212
30,131,8:29.09,Agnes Jebet TIROP,23 OCT 1995,KEN,2,"Suhaim bin Hamad Stadium, Doha (QAT)",04 MAY 2018,1212
31,132,8:29.14,Lydia CHEROMEI,11 MAY 1977,KEN,5,Zürich (SUI),11 AUG 2000,1211
32,133,8:29.20,Maryam Yusuf JAMAL,16 SEP 1984,BRN,2,"Stade Louis II, Monaco (MON)",22 JUL 2010,1211
33,134,8:29.24,Gete WAMI,11 DEC 1974,ETH,3,Paris (FRA),29 JUL 1998,1211
34,135,8:29.25,Linli ZHANG,06 MAR 1973,CHN,2,"Gottlieb-Daimler Stadion, Stuttgart (GER)",16 AUG 1993,1211
35,136,8:29.30,Yunxia QU,25 DEC 1972,CHN,2,Jinan (CHN),06 JUN 1993,1211
36,137,8:29.36,Svetlana GUSKOVA,19 AUG 1957,URS,2,Kiev (URS),25 JUL 1982,1211
37,138,8:29.38,Sifan HASSAN,01 JAN 1993,NED,2,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1210
38,139,8:29.41,Genzebe DIBABA,08 FEB 1991,ETH,3,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1210
39,140,8:29.43,Alicia MONSON,13 MAY 1998,USA,4,"Bislett Stadion, Oslo (NOR)",15 JUN 2023,1210
40,141,8:29.45,Maryam Yusuf JAMAL,16 SEP 1984,BRN,1,Zürich (SUI),19 AUG 2005,1210
41,142,8:29.52,Mariem ALAOUI SELSOULI,08 APR 1984,MAR,1,"Stade Louis II, Monaco (MON)",25 JUL 2007,1210
42,143,8:29.55,Tirunesh DIBABA,01 OCT 1985,ETH,1,"Crystal Palace, London (GBR)",28 JUL 2006,1210
43,144,8:29.58,Jenny SIMPSON,23 AUG 1986,USA,4,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1210
44,145,8:29.59,Svetlana GUSKOVA,19 AUG 1957,URS,1,Moskva (URS),06 AUG 1984,1210
45,146,8:29.60,Yvonne MURRAY,04 OCT 1964,GBR,2,"Crystal Palace, London (GBR)",15 JUL 1994,1210
46,147,8:29.69,Mary SLANEY,04 AUG 1958,USA,1,Köln (GER),25 AUG 1985,1209
47,148,8:29.71,Mary TABB,04 AUG 1958,USA,1,Oslo (NOR),07 JUL 1982,1209
48,149,8:29.72,Gete WAMI,11 DEC 1974,ETH,3,"Stadio Olimpico, Roma (ITA)",07 JUL 1999,1209
49,150,8:29.83,Gete WAMI,11 DEC 1974,ETH,3,Oslo (NOR),30 JUN 1999,1209
50,150,8:29.83,Beatrice CHEPKOECH,06 JUL 1991,KEN,4,"Khalifa International Stadium, Doha (QAT)",03 MAY 2019,1209
51,152,8:29.89,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,2,"Alexander Stadium, Birmingham (GBR)",20 AUG 2017,1209
52,152,8:29.89,Caroline Chepkoech KIPKIRUI,26 MAY 1994,KEN,5,"Khalifa International Stadium, Doha (QAT)",03 MAY 2019,1209
53,154,8:29.91,Gloria KITE,10 JAN 1998,KEN,6,"Khalifa International Stadium, Doha (QAT)",03 MAY 2019,1209
54,155,8:29.93,Shannon ROWBURY,19 SEP 1984,USA,5,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1209
55,156,8:29.95,Elise CRANNY,09 MAY 1996,USA,6,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1208
56,157,8:30.00,Mimi BELETE,09 JUN 1988,BRN,8,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1208
57,158,8:30.01,Zahra OUAZIZ,20 DEC 1969,MAR,1,Nice (FRA),17 JUL 1999,1208
58,159,8:30.03,Gabriela SZABO,14 NOV 1975,ROU,2,Zürich (SUI),16 AUG 1995,1208
59,160,8:30.09,Olga YEGOROVA,28 MAR 1972,RUS,1,Bruxelles (BEL),24 AUG 2001,1208
60,161,8:30.11,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,3,"Alexander Stadium, Birmingham (GBR)",20 AUG 2017,1208
61,162,8:30.12,Sonia O'SULLIVAN,28 NOV 1969,IRL,1,Zürich (SUI),04 AUG 1993,1208
62,163,8:30.14,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,6,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1208
63,164,8:30.15,Meseret DEFAR,19 NOV 1983,ETH,1,Thessaloniki (GRE),13 SEP 2009,1208
64,165,8:30.18,Mariya PANTYUKOVA,14 AUG 1974,RUS,4,Zürich (SUI),11 AUG 1999,1208
65,166,8:30.21,Hellen OBIRI,13 DEC 1989,KEN,4,"Alexander Stadium, Birmingham (GBR)",20 AUG 2017,1208
66,167,8:30.22,Carla SACRAMENTO,10 DEC 1971,POR,2,"Stade Louis II, Monaco (MON)",04 AUG 1999,1208
67,168,8:30.25,Vivian Jepkemoi CHERUIYOT,11 SEP 1983,KEN,1,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007,1207
68,169,8:30.28,Svetlana ULMASOVA,04 FEB 1953,URS,1,"Olympic Stadium, Athina (GRE)",09 SEP 1982,1207
69,170,8:30.29,Meseret DEFAR,19 NOV 1983,ETH,1,"Olympiastadion, Stockholm (SWE)",22 AUG 2013,1207
70,171,8:30.30,Yvonne MURRAY,04 OCT 1964,GBR,2,Oslo (NOR),10 JUL 1993,1207
71,171,8:30.30,Elise CRANNY,09 MAY 1996,USA,4,"Stade Charléty, Paris (FRA)",28 AUG 2021,1207
72,173,8:30.32,Maricica PUICĂ,29 JUL 1950,ROU,2,Köln (GER),25 AUG 1985,1207
73,174,8:30.39,Irina MIKITENKO,23 AUG 1972,GER,6,Zürich (SUI),11 AUG 2000,1207
74,175,8:30.43,Zahra OUAZIZ,20 DEC 1969,MAR,1,"FBK Stadium, Hengelo (NED)",01 JUN 1998,1207
75,176,8:30.45,Yelena ROMANOVA,20 MAR 1963,URS,4,"Olympic Stadium, Jamsil, Seoul (KOR)",25 SEP 1988,1207
76,177,8:30.51,Hyvin KIYENG,13 JAN 1992,KEN,3,"Suhaim bin Hamad Stadium, Doha (QAT)",04 MAY 2018,1207
77,178,8:30.53,Laura MUIR,09 MAY 1993,GBR,7,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1206
78,179,8:30.54,Stacey Chepkemboi NDIWA,06 DEC 1992,KEN,7,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1206
79,179,8:30.54,Sifan HASSAN,01 JAN 1993,NED,f1,"Hayward Field, Eugene, OR (USA)",20 AUG 2021,1206
80,181,8:30.56,Tatyana TOMASHOVA,01 JUL 1975,RUS,2,Bruxelles (BEL),24 AUG 2001,1206
81,182,8:30.59,Daniela YORDANOVA,08 MAR 1976,BUL,5,St-Denis (FRA),06 JUL 2001,1206
82,183,8:30.61,Vivian Jepkemoi CHERUIYOT,11 SEP 1983,KEN,2,Thessaloniki (GRE),13 SEP 2009,1206
83,184,8:30.64,Laura MUIR,09 MAY 1993,GBR,3,"Stade Louis II, Monaco (MON)",21 JUL 2017,1206
84,185,8:30.65,Daniela YORDANOVA,08 MAR 1976,BUL,6,"Stadio Olimpico, Roma (ITA)",29 JUN 2001,1206
85,185,8:30.65,Gudaf TSEGAY,23 JUN 1997,ETH,7,"Khalifa International Stadium, Doha (QAT)",03 MAY 2019,1206
86,187,8:30.66,Fernanda RIBEIRO,23 JUN 1969,POR,3,"Stade Louis II, Monaco (MON)",04 AUG 1999,1206
87,188,8:30.70,Priscah Jepleting CHERONO,27 JUN 1980,KEN,2,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007,1206
88,189,8:30.76,Fantu WORKU,29 MAR 1999,ETH,5,"Stade Charléty, Paris (FRA)",28 AUG 2021,1206
89,190,8:30.80,Lydia CHEROMEI,11 MAY 1977,KEN,1,"Stade Louis II, Monaco (MON)",18 AUG 2000,1206
90,191,8:30.83,Jenny SIMPSON,23 AUG 1986,USA,4,"Suhaim bin Hamad Stadium, Doha (QAT)",04 MAY 2018,1205
91,192,8:30.86,Sonia O'SULLIVAN,28 NOV 1969,IRL,1,Bruxelles (BEL),03 SEP 1993,1205
92,193,8:30.93,Wude AYALEW,04 JUL 1987,ETH,3,Thessaloniki (GRE),13 SEP 2009,1205
93,194,8:30.95,Tegla LOROUPE,09 MAY 1973,KEN,2,"Stade Louis II, Monaco (MON)",18 AUG 2000,1205
94,195,8:30.96,Letesenbet GIDEY,20 MAR 1998,ETH,5,"Suhaim bin Hamad Stadium, Doha (QAT)",04 MAY 2018,1205
95,196,8:31.00,Eilish MCCOLGAN,25 NOV 1990,GBR,5,"Alexander Stadium, Birmingham (GBR)",20 AUG 2017,1205
96,197,8:31.23,Mercy CHERONO,07 MAY 1991,KEN,2,"Olympiastadion, Stockholm (SWE)",22 AUG 2013,1204
97,198,8:31.27,Joanne PAVEY,20 SEP 1973,GBR,4,Bruxelles (BEL),30 AUG 2002,1204
98,198,8:31.27,Edith MASAI,04 APR 1967,KEN,1,Paris (FRA),01 JUL 2005,1204
99,200,8:31.32,Isabella OCHICHI,28 OCT 1979,KEN,1,Paris (FRA),23 JUL 2004,1204
0,201,8:31.36,Eilish MCCOLGAN,25 NOV 1990,GBR,6,"Stade Charléty, Paris (FRA)",28 AUG 2021,1204
1,202,8:31.38,Shannon ROWBURY,19 SEP 1984,USA,3,"Stade Louis II, Monaco (MON)",22 JUL 2010,1203
2,203,8:31.39,Eilish MCCOLGAN,25 NOV 1990,GBR,4,"Stade Louis II, Monaco (MON)",21 JUL 2017,1203
3,204,8:31.40,Gete WAMI,11 DEC 1974,ETH,3,Bruxelles (BEL),24 AUG 2001,1203
4,205,8:31.42,Isabella OCHICHI,28 OCT 1979,KEN,2,Oslo (NOR),29 JUL 2005,1203
5,206,8:31.45,Berhane ADERE,23 NOV 1973,ETH,4,Bruxelles (BEL),24 AUG 2001,1203
6,206,8:31.45,Caroline Chepkoech KIPKIRUI,26 MAY 1994,KEN,8,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 JUN 2019,1203
7,208,8:31.61,Paula RADCLIFFE,17 DEC 1973,GBR,4,"Stadio Olimpico, Roma (ITA)",07 JUL 1999,1203
8,209,8:31.67,Maricica PUICĂ,29 JUL 1950,ROU,1,Bucureşti (ROU),14 AUG 1982,1202
9,209,8:31.67,Natalya ARTYOMOVA,05 JAN 1963,URS,5,"Olympic Stadium, Jamsil, Seoul (KOR)",25 SEP 1988,1202
