"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
38,39,68.43,Sara KOLAK,22 JUN 1995,CRO,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1234
39,40,68.4,Olisdeilys MENÉNDEZ,14 NOV 1979,CUB,1,Tartu (EST),19 JUN 2001,1234
40,40,68.4,Christina OBERGFÖLL,22 AUG 1981,GER,1,Halle (GER),23 MAY 2009,1234
41,42,68.38,Sunette VILJOEN,06 OCT 1983,RSA,2,"DS, Daegu (KOR)",02 SEP 2011,1234
42,43,68.34,Steffi NERIUS,01 JUL 1972,GER,2,Elstal (GER),31 AUG 2008,1233
43,44,68.32,Trine HATTESTAD,18 APR 1966,NOR,1,"Olympiastadion, Berlin (GER)",01 SEP 2000,1232
44,45,68.26,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,1,"Olympic Stadium, London (GBR)",09 JUL 2017,1231
45,46,68.23,Olisdeilys MENÉNDEZ,14 NOV 1979,CUB,1,La Habana (CUB),05 MAR 2004,1231
46,46,68.23,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,1,"Stadion Juliska, Praha (CZE)",08 JUN 2009,1231
47,48,68.22,Trine HATTESTAD,18 APR 1966,NOR,1,"Stadio Olimpico, Roma (ITA)",30 JUN 2000,1231
48,49,68.19,Trine HATTESTAD,18 APR 1966,NOR,1,Fana (NOR),28 JUL 1999,1230
49,50,68.11,Kara WINGER,10 APR 1986,USA,1,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022,1229
50,51,68.08,Christina OBERGFÖLL,22 AUG 1981,GER,1,Halle (GER),19 MAY 2007,1228
51,52,68.01,Christina OBERGFÖLL,22 AUG 1981,GER,1,Paris (FRA),08 JUL 2011,1227
52,53,67.99,Olisdeilys MENÉNDEZ,14 NOV 1979,CUB,1,Herakleion (GRE),04 JUL 2004,1226
53,53,67.99,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,1,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1226
54,55,67.98,Huihui LYU,26 JUN 1989,CHN,1,Shenyang (CHN),02 AUG 2019,1226
55,56,67.95,Sunette VILJOEN,06 OCT 1983,RSA,2,"Stadio Olimpico, Roma (ITA)",31 MAY 2012,1226
56,57,67.93,Christina OBERGFÖLL,22 AUG 1981,GER,1,Biberach (GER),24 JUN 2009,1225
57,58,67.92,Trine HATTESTAD,18 APR 1966,NOR,1,Stockholm (SWE),01 AUG 2000,1225
58,59,67.9,Christin HUSSONG,17 MAR 1994,GER,1,"Olympiastadion, Berlin (GER)",10 AUG 2018,1225
59,60,67.87,Olisdeilys MENÉNDEZ,14 NOV 1979,CUB,1,Madrid (ESP),17 JUL 2004,1224
60,61,67.83,Olisdeilys MENÉNDEZ,14 NOV 1979,CUB,2,"Olympiastadion, Berlin (GER)",01 SEP 2000,1223
61,61,67.83,Sara KOLAK,22 JUN 1995,CRO,2,"Olympic Stadium, London (GBR)",09 JUL 2017,1223
62,61,67.83,Huihui LYU,26 JUN 1989,CHN,1,Shenyang (CHN),11 JUL 2019,1223
63,64,67.78,Christina OBERGFÖLL,22 AUG 1981,GER,1,"Olympic Stadium, Athina (GRE)",02 JUL 2007,1222
64,64,67.78,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,1,"Mestský Stadion, Ostrava (CZE)",25 MAY 2012,1222
65,66,67.76,Trine HATTESTAD,18 APR 1966,NOR,1,Bruxelles (BEL),25 AUG 2000,1222
66,67,67.72,Christina OBERGFÖLL,22 AUG 1981,GER,1,Ostrava (CZE),12 JUN 2008,1221
67,67,67.72,Huihui LYU,26 JUN 1989,CHN,1f1,Huangshi (CHN),13 APR 2019,1221
68,69,67.7,Christina OBERGFÖLL,22 AUG 1981,GER,1,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1221
69,69,67.7,Kelsey-Lee BARBER,20 SEP 1991,AUS,1,Luzern (SUI),09 JUL 2019,1221
70,71,67.69,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,1q1,"National Stadium, Beijing (CHN)",19 AUG 2008,1221
71,71,67.69,Katharina MOLITOR,08 NOV 1983,GER,1,"National Stadium, Beijing (CHN)",30 AUG 2015,1221
72,71,67.69,Huihui LYU,26 JUN 1989,CHN,1,Halle (GER),26 MAY 2018,1221
73,74,67.67,Sonia BISSET,01 APR 1971,CUB,1,Salamanca (ESP),06 JUL 2005,1220
74,75,67.63,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,1,"Puskás Ferenc Stadion, Budapest (HUN)",19 JUN 2010,1220
75,76,67.61,Huihui LYU,26 JUN 1989,CHN,1,"Beijing Sport University, Beijing (CHN)",30 JUN 2020,1219
76,77,67.59,Huihui LYU,26 JUN 1989,CHN,1q2,"Olympic Stadium, London (GBR)",06 AUG 2017,1219
77,78,67.58,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,1,Praha (CZE),28 JUN 2009,1219
78,78,67.58,Kathryn MITCHELL,10 JUL 1982,AUS,1,Melbourne (AUS),11 FEB 2018,1219
79,80,67.57,Christina OBERGFÖLL,22 AUG 1981,GER,1,"Olympiastadion, Berlin (GER)",22 AUG 2010,1218
80,80,67.57,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,2,Paris (FRA),08 JUL 2011,1218
81,82,67.52,Christina OBERGFÖLL,22 AUG 1981,GER,1q2,"National Stadium, Beijing (CHN)",19 AUG 2008,1218
82,82,67.52,Sunette VILJOEN,06 OCT 1983,RSA,1,"Olympiastadion, Berlin (GER)",02 SEP 2012,1218
83,84,67.51,Mirela MANJANI-TZELILI,21 DEC 1976,GRE,2,"Olympic Stadium, Sydney (AUS)",30 SEP 2000,1217
84,85,67.48,Christina OBERGFÖLL,22 AUG 1981,GER,1,Baunatal (GER),05 JUN 2009,1217
85,86,67.47,Mirela MANJANI-TZELILI,21 DEC 1976,GRE,1,"Olympiastadion, München (GER)",08 AUG 2002,1217
86,86,67.47,Tatsiana KHALADOVICH,21 JUN 1991,BLR,1,"Bislett Stadion, Oslo (NOR)",07 JUN 2018,1217
87,88,67.46,Sunette VILJOEN,06 OCT 1983,RSA,2,"Letzigrund, Zürich (SUI)",08 SEP 2011,1216
88,89,67.4,Olisdeilys MENÉNDEZ,14 NOV 1979,CUB,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 2002,1215
89,89,67.4,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1215
90,89,67.4,Nikola OGRODNÍKOVÁ,18 AUG 1990,CZE,1,Offenburg (GER),26 MAY 2019,1215
91,89,67.4,Maggie MALONE,30 DEC 1993,USA,1,"East Stroudsburg South HS, East Stroudsburg, PA (USA)",17 JUL 2021,1215
92,93,67.34,Olisdeilys MENÉNDEZ,14 NOV 1979,CUB,1q2,"Olympic Stadium, Sydney (AUS)",29 SEP 2000,1214
93,94,67.33,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,1,"Suhaim bin Hamad Stadium, Doha (QAT)",14 MAY 2010,1214
94,95,67.32,Linda STAHL,02 OCT 1985,GER,1,"Icahn Stadium, New York, NY (USA)",14 JUN 2014,1214
95,96,67.31,Christina OBERGFÖLL,22 AUG 1981,GER,1,"Letzigrund, Zürich (SUI)",19 AUG 2010,1214
96,97,67.3,Steffi NERIUS,01 JUL 1972,GER,1,"Olympiastadion, Berlin (GER)",18 AUG 2009,1213
97,97,67.3,Vera REBRIK,25 FEB 1989,RUS,1,Sochi (RUS),19 FEB 2016,1213
98,99,67.29,Hanna HATSKO-FEDUSOVA,03 OCT 1990,UKR,1,Kirovograd (UKR),26 JUL 2014,1213
99,99,67.29,Christin HUSSONG,17 MAR 1994,GER,1q1,"Olympiastadion, Berlin (GER)",09 AUG 2018,1213
0,99,67.29,Shiying LIU,24 SEP 1993,CHN,1,"Shangyu Stadium, Shaoxing (CHN)",15 SEP 2020,1213
1,102,67.27,Huihui LYU,26 JUN 1989,CHN,1q2,"Khalifa International Stadium, Doha (QAT)",30 SEP 2019,1213
2,103,67.25,Mariya ABAKUMOVA,15 JAN 1986,RUS,1,Irkutsk (RUS),02 AUG 2008,1213
3,104,67.24,Olisdeilys MENÉNDEZ,14 NOV 1979,CUB,1,"Stade Louis II, Monaco (MON)",09 SEP 2005,1212
4,105,67.22,Tatsiana KHALADOVICH,21 JUN 1991,BLR,1,Minsk (BLR),28 JUN 2019,1212
5,106,67.21,Eda TUĞSUZ,27 MAR 1997,TUR,1,Baku (AZE),18 MAY 2017,1212
6,107,67.2,Tatyana SHIKOLENKO,10 MAY 1968,RUS,1,"Stade Louis II, Monaco (MON)",18 AUG 2000,1212
7,108,67.19,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",23 AUG 2012,1211
8,109,67.17,Tatsiana KHALADOVICH,21 JUN 1991,BLR,1,"RTSOP, Minsk (BLR)",20 FEB 2020,1211
9,110,67.16,Martina RATEJ,02 NOV 1981,SLO,2,"Suhaim bin Hamad Stadium, Doha (QAT)",14 MAY 2010,1211
10,111,67.14,Olisdeilys MENÉNDEZ,14 NOV 1979,CUB,1,La Habana (CUB),10 MAR 2002,1210
11,111,67.14,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,1,"Olympiastadion, Berlin (GER)",11 SEP 2011,1210
12,113,67.12,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",22 SEP 2007,1210
13,113,67.12,Shiying LIU,24 SEP 1993,CHN,1,"Yanmar Stadium Nagai, Osaka (JPN)",20 MAY 2018,1210
14,115,67.11,Maria ANDREJCZYK,09 MAR 1996,POL,1q2,"Estádio Olímpico, Rio de Janeiro (BRA)",16 AUG 2016,1210
15,116,67.09,Mirela TZELILI,21 DEC 1976,GRE,1,"La Cartuja, Sevilla (ESP)",28 AUG 1999,1210
16,117,67.07,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,1,"Yanmar Stadium Nagai, Osaka (JPN)",31 AUG 2007,1209
17,118,67.04,Christina OBERGFÖLL,22 AUG 1981,GER,1,Leverkusen (GER),10 AUG 2007,1209
18,118,67.04,Christina OBERGFÖLL,22 AUG 1981,GER,1,St. Wendel (GER),10 JUN 2012,1209
19,120,66.99,Olisdeilys MENÉNDEZ,14 NOV 1979,CUB,1,"Estadio Iberoamericano, Huelva (ESP)",08 AUG 2004,1208
20,120,66.99,Tatsiana KHALADOVICH,21 JUN 1991,BLR,1,"Letzigrund, Zürich (SUI)",30 AUG 2018,1208
21,122,66.96,Trine HATTESTAD,18 APR 1966,NOR,1,Oslo (NOR),08 JUL 2000,1207
22,122,66.96,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,1,"Stade Louis II, Monaco (MON)",18 JUL 2014,1207
23,122,66.96,Christin HUSSONG,17 MAR 1994,GER,1,"Bungertstadion, Rehlingen (GER)",23 MAY 2021,1207
24,125,66.95,Christina OBERGFÖLL,22 AUG 1981,GER,1,Cottbus (GER),20 JUN 2007,1207
25,126,66.92,Christina OBERGFÖLL,22 AUG 1981,GER,1,Leverkusen (GER),30 JUL 2008,1206
26,127,66.91,Tanja DAMASKE,16 NOV 1971,GER,1,Erfurt (GER),04 JUL 1999,1206
27,127,66.91,Christina OBERGFÖLL,22 AUG 1981,GER,1,"Olympic Stadium, Athina (GRE)",03 JUL 2006,1206
28,127,66.91,Christina OBERGFÖLL,22 AUG 1981,GER,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",10 JUL 2007,1206
29,127,66.91,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,2,Ostrava (CZE),12 JUN 2008,1206
30,127,66.91,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,1,"Boudewijnstadion, Bruxelles (BEL)",07 SEP 2012,1206
31,127,66.91,Kelsey-Lee BARBER,20 SEP 1991,AUS,1,"Hayward Field, Eugene, OR (USA)",22 JUL 2022,1206
32,133,66.9,Huihui LYU,26 JUN 1989,CHN,1,Guiyang (CHN),16 JUN 2018,1206
33,134,66.89,Huihui LYU,26 JUN 1989,CHN,1,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2019,1206
34,135,66.88,Christina OBERGFÖLL,22 AUG 1981,GER,1,Ostrava (CZE),17 JUN 2009,1206
35,135,66.88,Huihui LYU,26 JUN 1989,CHN,1,"Letzigrund, Zürich (SUI)",29 AUG 2019,1206
36,137,66.87,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,1,Tábor (CZE),19 JUN 2016,1205
37,138,66.86,Vera REBRIK,25 FEB 1989,UKR,1,"Olympiastadion, Helsinki (FIN)",29 JUN 2012,1205
38,139,66.85,Huihui LYU,26 JUN 1989,CHN,1,"Shanghai Stadium, Shanghai (CHN)",12 MAY 2018,1205
39,139,66.85,Tatsiana KHALADOVICH,21 JUN 1991,BLR,1,"Dinamo National Olympic Stadium, Minsk (BLR)",01 AUG 2020,1205
40,141,66.83,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,2,"Olympiastadion, Berlin (GER)",02 SEP 2012,1205
41,141,66.83,Kimberley MICKLE,28 DEC 1984,AUS,1,"Albert Park, Melbourne (AUS)",22 MAR 2014,1205
42,143,66.82,Steffi NERIUS,01 JUL 1972,GER,1,Leverkusen (GER),31 JUL 2009,1205
43,143,66.82,Maggie MALONE,30 DEC 1993,USA,1,"Chula Vista, CA (USA)",29 MAY 2021,1205
44,145,66.81,Linda STAHL,02 OCT 1985,GER,1,"Estadio Olímpico, Barcelona (ESP)",29 JUL 2010,1204
45,146,66.8,Louise MCPAUL-CURREY,24 JAN 1969,AUS,1,Brisbane (AUS),05 AUG 2000,1204
46,147,66.77,Vera REBRIK,25 FEB 1989,RUS,1,Zhukovskiy (RUS),04 JUN 2016,1204
47,148,66.76,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,1,"Olympic Stadium, London (GBR)",08 AUG 2017,1203
48,149,66.74,Olisdeilys MENÉNDEZ,14 NOV 1979,CUB,1,Helsinki (FIN),14 JUN 2001,1203
49,149,66.74,Christina OBERGFÖLL,22 AUG 1981,GER,1,Rheinau-Freistett (GER),04 JUL 2010,1203
50,149,66.74,Christina OBERGFÖLL,22 AUG 1981,GER,1,"Crystal Palace, London (GBR)",05 AUG 2011,1203
51,152,66.73,Tanja DAMASKE,16 NOV 1971,GER,1,Braunschweig (GER),29 JUL 2000,1203
52,152,66.73,Trine HATTESTAD,18 APR 1966,NOR,2,"Stade Louis II, Monaco (MON)",18 AUG 2000,1203
53,152,66.73,Kathryn MITCHELL,10 JUL 1982,AUS,1,Melbourne (AUS),21 JAN 2018,1203
54,155,66.72,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",03 JUL 2014,1203
55,156,66.7,Mirela MANJANI-TZELILI,21 DEC 1976,GRE,1,Athina (GRE),16 JUN 2001,1202
56,157,66.67,Kara WINGER,10 APR 1986,USA,1,"Drake Stadium, Des Moines, IA (USA)",25 JUN 2010,1202
57,158,66.63,Christin HUSSONG,17 MAR 1994,GER,1,"Paavo Nurmen Stadion, Turku (FIN)",07 JUN 2021,1201
58,159,66.62,Sunette VILJOEN,06 OCT 1983,RSA,1,"Albert Park, Melbourne (AUS)",21 MAR 2015,1201
59,160,66.6,Kimberley MICKLE,28 DEC 1984,AUS,2,"Luzhniki Stadion, Moskva (RUS)",18 AUG 2013,1200
60,161,66.59,Christina OBERGFÖLL,22 AUG 1981,GER,1,Erfurt (GER),21 JUL 2007,1200
61,161,66.59,Tatsiana KHALADOVICH,21 JUN 1991,BLR,1,Lappeenranta (FIN),23 AUG 2018,1200
62,161,66.59,Christin HUSSONG,17 MAR 1994,GER,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019,1200
63,164,66.57,Kimberley MICKLE,28 DEC 1984,AUS,2,"Albert Park, Melbourne (AUS)",21 MAR 2015,1200
64,165,66.56,Kelsey-Lee BARBER,20 SEP 1991,AUS,1,"Khalifa International Stadium, Doha (QAT)",01 OCT 2019,1200
65,165,66.56,Christin HUSSONG,17 MAR 1994,GER,1,"Mestský Stadion, Ostrava (CZE)",19 MAY 2021,1200
66,167,66.55,Mirela TZELILI,21 DEC 1976,GRE,1,Athina (GRE),07 AUG 1999,1200
67,167,66.55,Huihui LYU,26 JUN 1989,CHN,1f1,Chengdu (CHN),02 APR 2021,1200
68,169,66.54,Trine HATTESTAD,18 APR 1966,NOR,1,Bergen (NOR),27 JUN 2000,1199
69,169,66.54,Sonia BISSET,01 APR 1971,CUB,1,Madrid (ESP),07 JUL 2001,1199
70,169,66.54,Huihui LYU,26 JUN 1989,CHN,1,Luoyang (CHN),30 MAY 2019,1199
71,172,66.53,Vera REBRIK,25 FEB 1989,UKR,1,Yalta (UKR),28 MAY 2012,1199
72,172,66.53,Marcelina WITEK,02 JUN 1995,POL,1,Bialogard (POL),05 MAY 2018,1199
73,174,66.52,Mirela MANJANI,21 DEC 1976,GRE,1,"Stade de France, Paris-St-Denis (FRA)",30 AUG 2003,1199
74,174,66.52,Steffi NERIUS,01 JUL 1972,GER,1q2,"Olympiastadion, Helsinki (FIN)",12 AUG 2005,1199
75,176,66.51,Huihui LYU,26 JUN 1989,CHN,1,Daqing (CHN),23 AUG 2019,1199
76,177,66.5,Trine HATTESTAD,18 APR 1966,NOR,1,Zürich (SUI),11 AUG 2000,1199
77,177,66.5,Sigrid BORGE,03 DEC 1995,NOR,1f1,"Werferzentrum Brandberge, Halle (GER)",20 MAY 2023,1199
78,179,66.49,Olisdeilys MENÉNDEZ,14 NOV 1979,CUB,1,Leverkusen (GER),05 SEP 1999,1198
79,180,66.47,Sunette VILJOEN,06 OCT 1983,RSA,1,"National Stadium, Shenzhen (CHN)",18 AUG 2011,1198
80,180,66.47,Kara WINGER,10 APR 1986,USA,1,"Austin, TX (USA)",02 MAY 2015,1198
81,180,66.47,Shiying LIU,24 SEP 1993,CHN,1,"Todoroki Stadium, Kawasaki (JPN)",21 MAY 2017,1198
82,180,66.47,Huihui LYU,26 JUN 1989,CHN,1,"Stadio Olimpico, Roma (ITA)",06 JUN 2019,1198
83,184,66.46,Christina OBERGFÖLL,22 AUG 1981,GER,2,"Yanmar Stadium Nagai, Osaka (JPN)",31 AUG 2007,1198
84,185,66.45,Olisdeilys MENÉNDEZ,14 NOV 1979,CUB,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 1999,1198
85,185,66.45,Christina OBERGFÖLL,22 AUG 1981,GER,1,"Stadio Olimpico, Roma (ITA)",06 JUN 2013,1198
86,187,66.44,Trine HATTESTAD,18 APR 1966,NOR,1,Lapinlahti (FIN),16 JUL 2000,1197
87,187,66.44,Christin HUSSONG,17 MAR 1994,GER,2f1,"Stadion Park Mladeži, Split (CRO)",09 MAY 2021,1197
88,189,66.43,Steffi NERIUS,01 JUL 1972,GER,1,Leverkusen (GER),23 JUL 2005,1197
89,189,66.43,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,1,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,1197
90,191,66.42,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,2,"Olympiastadion, Berlin (GER)",18 AUG 2009,1197
91,191,66.42,Sara KOLAK,22 JUN 1995,CRO,1,"Sports Park Mladost, Zagreb (CRO)",03 SEP 2019,1197
92,193,66.41,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,2,"Crystal Palace, London (GBR)",05 AUG 2011,1197
93,193,66.41,Christin HUSSONG,17 MAR 1994,GER,1,Kassel (GER),19 JUN 2016,1197
94,195,66.4,Katharina MOLITOR,08 NOV 1983,GER,1,Luzern (SUI),14 JUL 2015,1197
95,196,66.38,Olisdeilys MENÉNDEZ,14 NOV 1979,CUB,2,Bruxelles (BEL),25 AUG 2000,1196
96,196,66.38,Olisdeilys MENÉNDEZ,14 NOV 1979,CUB,2,Madrid (ESP),07 JUL 2001,1196
97,196,66.38,Sunette VILJOEN,06 OCT 1983,RSA,1,"Stadion Juliska, Praha (CZE)",14 JUN 2010,1196
98,199,66.37,Tatyana SHIKOLENKO,10 MAY 1968,RUS,2,"La Cartuja, Sevilla (ESP)",28 AUG 1999,1196
99,200,66.36,Christin HUSSONG,17 MAR 1994,GER,2,Halle (GER),26 MAY 2018,1196
0,201,66.35,Olisdeilys MENÉNDEZ,14 NOV 1979,CUB,1,Athina (GRE),28 JUN 2000,1196
1,201,66.35,Steffi NERIUS,01 JUL 1972,GER,2,"Stade Louis II, Monaco (MON)",09 SEP 2005,1196
2,203,66.34,Tatsiana KHALADOVICH,21 JUN 1991,BLR,1,"Olympisch Stadion, Amsterdam (NED)",09 JUL 2016,1196
3,203,66.34,Shiying LIU,24 SEP 1993,CHN,1,"National Stadium, Tokyo (JPN)",06 AUG 2021,1196
4,205,66.32,Huihui LYU,26 JUN 1989,CHN,1,Budapest (HUN),08 JUN 2019,1195
5,206,66.31,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,1,Strasbourg (FRA),03 JUN 2009,1195
6,207,66.3,Tatsiana KHALADOVICH,21 JUN 1991,BLR,1,"Hayward Field, Eugene, OR (USA)",26 MAY 2017,1195
7,208,66.28,Olisdeilys MENÉNDEZ,14 NOV 1979,CUB,1,Rovereto (ITA),31 AUG 2005,1195
8,209,66.27,Huihui LYU,26 JUN 1989,CHN,1,"Beijing Sport University, Beijing (CHN)",07 AUG 2020,1194
9,210,66.25,Lingyu LI,26 JAN 1989,CHN,2,"Olympic Stadium, London (GBR)",08 AUG 2017,1194
10,211,66.22,Christina OBERGFÖLL,22 AUG 1981,GER,1,"Olympiastadion, Stockholm (SWE)",18 JUN 2011,1193
11,212,66.21,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",09 SEP 2006,1193
12,213,66.2,Olisdeilys MENÉNDEZ,14 NOV 1979,CUB,1,"Stade Louis II, Monaco (MON)",18 SEP 2004,1193
13,214,66.19,Barbora ŠPOTÁKOVÁ,30 JUN 1981,CZE,1q1,"Olympic Stadium, London (GBR)",07 AUG 2012,1193
14,214,66.19,Tatsiana KHALADOVICH,21 JUN 1991,BLR,1,"Regional Sport Complex, Brest (BLR)",13 JUL 2022,1193
15,216,66.18,Olisdeilys MENÉNDEZ,14 NOV 1979,CUB,3,"Olympic Stadium, Sydney (AUS)",30 SEP 2000,1193
