"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
66,67,21.62,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1.0,Liberec (TCH),11 JUL 1977,1309
67,68,21.61,Ilona SLUPIANEK,24 SEP 1956,GDR,1.0,Potsdam (GDR),29 AUG 1981,1308
68,68,21.61,Verzhiniya VESELINOVA,18 NOV 1957,BUL,1.0,Sofia (BUL),21 AUG 1982,1308
69,68,21.61,Ilona SLUPIANEK,24 SEP 1956,GDR,1.0,Potsdam (GDR),21 JUL 1984,1308
70,71,21.6,Marianne ADAM,19 SEP 1951,GDR,1.0,Berlin (GDR),06 AUG 1975,1308
71,71,21.6,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1.0,Rehlingen (GER),15 MAY 1978,1308
72,71,21.6,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1.0,Bratislava (TCH),09 JUN 1978,1308
73,71,21.6,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1.0,Zaragoza (ESP),03 JUN 1984,1308
74,75,21.59,Ilona SLUPIANEK,24 SEP 1956,GDR,1.0,"Olympic Stadium, Athina (GRE)",06 SEP 1982,1307
75,75,21.59,Natalya LISOVSKAYA,16 JUL 1962,URS,2.0,Potsdam (GDR),21 JUL 1984,1307
76,77,21.58,Margitta DROESE-PUFE,10 SEP 1952,GDR,1.0,Erfurt (GER),28 MAY 1978,1306
77,77,21.58,Marianne ADAM,19 SEP 1951,GDR,1.0,Berlin (GER),15 AUG 1978,1306
78,77,21.58,Ilona SLUPIANEK,24 SEP 1956,GDR,1.0,Berlin (GER),09 JUN 1982,1306
79,80,21.57,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1.0,Gottwaldov (TCH),21 SEP 1974,1306
80,80,21.57,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1.0,Praha (TCH),19 JUN 1981,1306
81,80,21.57,Ilona SLUPIANEK,24 SEP 1956,GDR,1.0,Jena (GDR),28 MAY 1983,1306
82,80,21.57,Ines MÜLLER,02 JAN 1959,GDR,1.0,Athina (GRE),16 MAY 1988,1306
83,84,21.56,Natalya LISOVSKAYA,16 JUL 1962,URS,1.0,Moskva (URS),04 AUG 1984,1305
84,84,21.56,Natalya LISOVSKAYA,16 JUL 1962,URS,1.0,Praha (TCH),28 JUN 1987,1305
85,86,21.55,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1.0,Sušice (TCH),19 SEP 1982,1305
86,87,21.54,Ilona SLUPIANEK,24 SEP 1956,GDR,1.0,Karl Marx Stadt (GDR),16 JUN 1983,1304
87,88,21.53,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1.0,Sofia (BUL),24 MAY 1980,1303
88,88,21.53,Nunu ABASHIDZE,27 MAR 1955,URS,2.0,Kiev (URS),20 JUN 1984,1303
89,90,21.52,Ilona SLUPIANEK,24 SEP 1956,GDR,1.0,Moskva (URS),21 JUL 1979,1303
90,90,21.52,Zhihong HUANG,07 MAY 1965,CHN,1.0,Beijing (CHN),27 JUN 1990,1303
91,92,21.51,Ilona SLUPIANEK,24 SEP 1956,GDR,1.0,Cottbus (GER),22 AUG 1982,1302
92,92,21.51,Natalya LISOVSKAYA,16 JUL 1962,URS,1.0,Livorno (ITA),30 MAY 1987,1302
93,94,21.5,Verzhiniya VESELINOVA,18 NOV 1957,BUL,1.0,Sofia (BUL),14 AUG 1982,1301
94,95,21.49,Ilona SLUPIANEK,24 SEP 1956,GDR,1.0,Celje (SLO),05 MAY 1984,1301
95,95,21.49,Meisu LI,17 APR 1959,CHN,1.0,Tianjin (CHN),01 SEP 1988,1301
96,97,21.48,Ivanka KHRISTOVA,19 NOV 1941,BUL,1.0,Petrich (BUL),18 APR 1976,1300
97,97,21.48,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1.0,Ostrava (TCH),25 SEP 1976,1300
98,97,21.48,Natalya LISOVSKAYA,16 JUL 1962,URS,1.0,Moskva (URS),10 AUG 1986,1300
99,100,21.46,Ilona SLUPIANEK,24 SEP 1956,GDR,1.0,Jena (GDR),07 AUG 1981,1299
0,100,21.46,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Berlin (GER),19 MAY 1982,1299
1,100,21.46,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Lage (GER),14 JUN 1983,1299
2,100,21.46,Larisa PELESHENKO,29 FEB 1964,RUS,1,Moskva (RUS),26 AUG 2000,1299
3,104,21.45,Nadezhda CHIZHOVA,29 SEP 1945,URS,1,Varna (BUL),29 SEP 1973,1298
4,104,21.45,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Bratislava (TCH),02 JUN 1976,1298
5,104,21.45,Margitta DROESE-PUFE,10 SEP 1952,GDR,2,Moskva (URS),21 JUL 1979,1298
6,104,21.45,Ines MÜLLER,02 JAN 1959,GDR,1,Schwerin (GER),04 JUN 1986,1298
7,108,21.43,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Ostrava (TCH),05 JUN 1975,1297
8,108,21.43,Eva WILMS,28 JUL 1952,FRG,2,München (GER),17 JUN 1977,1297
9,108,21.43,Natalya LISOVSKAYA,16 JUL 1962,URS,1,Bratislava (TCH),08 JUN 1988,1297
10,111,21.42,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Bratislava (TCH),07 JUN 1975,1296
11,111,21.42,Marianne ADAM,19 SEP 1951,GDR,1,Sofia (BUL),12 JUN 1975,1296
12,111,21.42,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Göttingen (GER),13 MAY 1978,1296
13,111,21.42,Svetlana KRACHEVSKAYA,23 NOV 1944,URS,2,"Lenin Stadium, Moskva (URS)",24 JUL 1980,1296
14,111,21.42,Natalya AKHRIMENKO,12 MAY 1955,URS,2,Tallinn (EST),05 JUL 1988,1296
15,116,21.41,Margitta DROESE-PUFE,10 SEP 1952,GDR,1,Halle (GER),21 MAY 1978,1296
16,116,21.41,Ilona SLUPIANEK,24 SEP 1956,GDR,1,"Stadion Evžena Rošického, Praha (TCH)",30 AUG 1978,1296
17,116,21.41,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Warszawa (POL),14 JUN 1980,1296
18,116,21.41,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Berlin (GER),16 MAY 1984,1296
19,120,21.4,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Bratislava (TCH),10 JUN 1977,1295
20,120,21.4,Svetlana KRACHEVSKAYA,23 NOV 1944,URS,1,Moskva (URS),23 AUG 1980,1295
21,120,21.4,Verzhiniya VESELINOVA,18 NOV 1957,BUL,1,Sofia (BUL),28 AUG 1982,1295
22,120,21.4,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Potsdam (GDR),28 AUG 1982,1295
23,120,21.4,Natalya LISOVSKAYA,16 JUL 1962,URS,1,Tallinn (EST),28 JUN 1984,1295
24,120,21.4,Natalya LISOVSKAYA,16 JUL 1962,URS,1,Tallinn (EST),28 JUL 1984,1295
25,126,21.39,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Karl Marx Stadt (GDR),10 AUG 1979,1295
26,126,21.39,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Erfurt (GER),02 AUG 1981,1295
27,126,21.39,Natalya AKHRIMENKO,12 MAY 1955,URS,2,Tallinn (EST),21 JUN 1986,1295
28,129,21.38,Marianne ADAM,19 SEP 1951,GDR,1,Karl Marx Stadt (GDR),10 JUN 1979,1294
29,129,21.38,Margitta DROESE-PUFE,10 SEP 1952,GDR,1f2,Leipzig (GER),23 JUN 1979,1294
30,129,21.38,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Linz (AUT),22 AUG 1984,1294
31,129,21.38,Natalya LISOVSKAYA,16 JUL 1962,URS,1,Kiev (URS),14 JUL 1986,1294
32,129,21.38,Meisu LI,17 APR 1959,CHN,1,Nanjing (CHN),11 JUN 1988,1294
33,134,21.37,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Brno (TCH),08 SEP 1976,1293
34,134,21.37,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Karl Marx Stadt (GDR),26 MAY 1979,1293
35,134,21.37,Nunu ABASHIDZE,27 MAR 1955,URS,1,Podolsk (URS),12 JUL 1980,1293
36,134,21.37,Natalya LISOVSKAYA,16 JUL 1962,URS,1,Moskva (URS),07 JUL 1986,1293
37,138,21.36,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Zilina (TCH),19 SEP 1978,1293
38,138,21.36,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Leipzig (GER),27 JUL 1983,1293
39,140,21.35,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Berlin (GER),25 JUL 1984,1292
40,140,21.35,Natalya LISOVSKAYA,16 JUL 1962,URS,1,Sochi (URS),24 MAY 1986,1292
41,142,21.34,Ivanka KHRISTOVA,19 NOV 1941,BUL,1,Petrich (BUL),28 MAR 1976,1291
42,142,21.34,Ines MÜLLER,02 JAN 1959,GDR,3,Tallinn (EST),21 JUN 1986,1291
43,142,21.34,Natalya AKHRIMENKO,12 MAY 1955,URS,1,Sochi (URS),22 MAY 1987,1291
44,145,21.33,Margitta DROESE-PUFE,10 SEP 1952,GDR,1,Ostrava (TCH),06 JUN 1979,1291
45,145,21.33,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Celje (SLO),18 AUG 1981,1291
46,145,21.33,Helena FIBINGEROVÁ,13 JUL 1949,TCH,2,Praha (TCH),16 AUG 1984,1291
47,148,21.32,Marianne ADAM,19 SEP 1951,GDR,1,Nice (FRA),16 AUG 1975,1290
48,148,21.32,Ivanka KHRISTOVA,19 NOV 1941,BUL,1,Sofia (BUL),24 APR 1976,1290
49,148,21.32,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Split (CRO),30 APR 1984,1290
50,148,21.32,Ines MÜLLER,02 JAN 1959,GDR,2,Celje (SLO),05 MAY 1984,1290
51,152,21.31,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Berlin (GER),15 SEP 1982,1290
52,152,21.31,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Praha (TCH),23 JUL 1983,1290
53,152,21.31,Heike HARTWIG,30 DEC 1962,GDR,2,Athina (GRE),16 MAY 1988,1290
54,155,21.3,Ilona SLUPIANEK,24 SEP 1956,GDR,2,Karl Marx Stadt (GDR),30 MAY 1976,1289
55,155,21.3,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Sušice (TCH),27 JUN 1976,1289
56,155,21.3,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Praha (TCH),03 JUL 1976,1289
57,155,21.3,Margitta DROESE-PUFE,10 SEP 1952,GDR,1,Potsdam (GDR),19 AUG 1978,1289
58,155,21.3,Verzhiniya VESELINOVA,18 NOV 1957,BUL,1,Sofia (BUL),25 MAY 1980,1289
59,155,21.3,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Jena (GDR),29 MAY 1982,1289
60,155,21.3,Nunu ABASHIDZE,27 MAR 1955,URS,1,Sochi (URS),09 JUN 1984,1289
61,155,21.3,Natalya AKHRIMENKO,12 MAY 1955,URS,1,Vladivostok (URS),14 SEP 1988,1289
62,163,21.29,Margitta DROESE-PUFE,10 SEP 1952,GDR,1,Karl Marx Stadt (GDR),25 JUN 1977,1288
63,163,21.29,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Berlin (GER),12 AUG 1982,1288
64,165,21.28,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Warszawa (POL),19 JUN 1978,1288
65,165,21.28,Nunu ABASHIDZE,27 MAR 1955,URS,1,Verona (ITA),01 JUN 1984,1288
66,165,21.28,Natalya AKHRIMENKO,12 MAY 1955,URS,1,Karl Marx Stadt (GDR),21 JUN 1987,1288
67,165,21.28,Zhihong HUANG,07 MAY 1965,CHN,2,Shijiazhuang (CHN),23 APR 1988,1288
68,169,21.27,Ilona SLUPIANEK,24 SEP 1956,GDR,2,Karl Marx Stadt (GDR),10 JUN 1979,1287
69,169,21.27,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Berlin (GER),04 JUN 1981,1287
70,169,21.27,Liane SCHMUHL,29 JUN 1961,GDR,1,Cottbus (GER),26 JUN 1982,1287
71,169,21.27,Heike HARTWIG,30 DEC 1962,GDR,1,Chania (GRE),22 MAY 1988,1287
72,173,21.26,Svetlana KRACHEVSKAYA,23 NOV 1944,URS,1,Sochi (URS),29 MAY 1977,1286
73,173,21.26,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Sušice (TCH),24 SEP 1978,1286
74,175,21.25,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Praha (TCH),14 AUG 1977,1286
75,175,21.25,Marianne ADAM,19 SEP 1951,GDR,1,Leipzig (GER),03 JUN 1979,1286
76,175,21.25,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Berlin (GER),07 JUL 1979,1286
77,175,21.25,Natalya AKHRIMENKO,12 MAY 1955,URS,2,Moskva (URS),10 AUG 1986,1286
78,179,21.24,Marianne ADAM,19 SEP 1951,GDR,1,Dresden (GER),09 MAY 1976,1285
79,179,21.24,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Budapest (HUN),15 SEP 1976,1285
80,179,21.24,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Ostrava (TCH),27 AUG 1977,1285
81,179,21.24,Helena FIBINGEROVÁ,13 JUL 1949,TCH,2,Ostrava (TCH),07 JUN 1978,1285
82,179,21.24,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Jena (GDR),13 MAY 1984,1285
83,179,21.24,Natalya LISOVSKAYA,16 JUL 1962,URS,1,"Stadio Olimpico, Roma (ITA)",05 SEP 1987,1285
84,179,21.24,Valerie ADAMS,06 OCT 1984,NZL,1,"DS, Daegu (KOR)",29 AUG 2011,1285
85,186,21.23,Margitta DROESE-PUFE,10 SEP 1952,GDR,1,Berlin (GER),10 JUL 1976,1285
86,186,21.23,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Koblenz (GER),06 JUL 1977,1285
87,186,21.23,Svetlana KRACHEVSKAYA,23 NOV 1944,URS,1,Moskva (URS),04 JUL 1980,1285
88,189,21.22,Nadezhda CHIZHOVA,29 SEP 1945,URS,1,"Durham, NC (USA)",06 JUL 1974,1284
89,189,21.22,Ivanka KHRISTOVA,19 NOV 1941,BUL,1,Sofia (BUL),22 MAY 1976,1284
90,189,21.22,Margitta DROESE-PUFE,10 SEP 1952,GDR,2,Berlin (GER),28 MAY 1980,1284
91,189,21.22,Astrid KUMBERNUSS,05 FEB 1970,GER,1,"Ullevi Stadium, Göteborg (SWE)",05 AUG 1995,1284
92,189,21.22,Astrid KUMBERNUSS,05 FEB 1970,GER,1,Hamburg (GER),23 JUL 1997,1284
93,194,21.21,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Berlin (GER),13 MAY 1982,1283
94,194,21.21,Natalya LISOVSKAYA,16 JUL 1962,URS,2,Verona (ITA),01 JUN 1984,1283
95,194,21.21,Kathrin NEIMKE,18 JUL 1966,GDR,2,"Stadio Olimpico, Roma (ITA)",05 SEP 1987,1283
96,197,21.2,Nadezhda CHIZHOVA,29 SEP 1945,URS,1,Lvov (URS),28 AUG 1973,1283
97,197,21.2,Margitta DROESE-PUFE,10 SEP 1952,GDR,3,"Lenin Stadium, Moskva (URS)",24 JUL 1980,1283
98,197,21.2,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Beijing (CHN),20 JUN 1982,1283
99,197,21.2,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Erfurt (GER),03 JUN 1984,1283
0,197,21.2,Ines MÜLLER,02 JAN 1959,GDR,2,Karl Marx Stadt (GDR),21 JUN 1987,1283
1,197,21.2,Natalya LISOVSKAYA,16 JUL 1962,URS,1,Leningrad (URS),11 JUN 1988,1283
2,203,21.19,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Brno (TCH),13 SEP 1975,1282
3,203,21.19,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Berlin (GER),15 JUL 1982,1282
4,203,21.19,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Praha (TCH),23 JUN 1983,1282
5,203,21.19,Helma KNORSCHEIDT,31 DEC 1956,GDR,1,Berlin (GER),24 MAY 1984,1282
6,207,21.18,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Praha (TCH),14 JUN 1974,1281
7,207,21.18,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Dresden (GER),13 JUN 1979,1281
8,207,21.18,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Turnov (TCH),12 AUG 1979,1281
9,207,21.18,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Fürth (GER),26 MAY 1980,1281
10,207,21.18,Helma KNORSCHEIDT,31 DEC 1956,GDR,2,Split (CRO),30 APR 1984,1281
11,207,21.18,Nunu ABASHIDZE,27 MAR 1955,URS,3,Praha (TCH),16 AUG 1984,1281
12,213,21.17,Ivanka KHRISTOVA,19 NOV 1941,BUL,1,Petrich (BUL),17 APR 1976,1281
13,213,21.17,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Jablonec (TCH),10 JUL 1976,1281
14,213,21.17,Margitta DROESE-PUFE,10 SEP 1952,GDR,2,Berlin (GER),17 JUL 1979,1281
15,213,21.17,Svetlana KRACHEVSKAYA,23 NOV 1944,URS,1,Tokyo (JPN),20 SEP 1980,1281
16,213,21.17,Heike HARTWIG,30 DEC 1962,GDR,1,Karl Marx Stadt (GDR),12 JUN 1988,1281
17,218,21.16,Ivanka KHRISTOVA,19 NOV 1941,BUL,1,"Olympic Stadium, Montréal (CAN)",31 JUL 1976,1280
18,218,21.16,Margitta DROESE-PUFE,10 SEP 1952,GDR,2,Karl Marx Stadt (GDR),10 AUG 1979,1280
19,220,21.15,Marianne ADAM,19 SEP 1951,GDR,1,Potsdam (GDR),14 JUL 1976,1280
20,220,21.15,Eva WILMS,28 JUL 1952,FRG,1,Stuttgart (GER),16 JUL 1977,1280
21,220,21.15,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Opava (TCH),10 JUL 1979,1280
22,220,21.15,Nunu ABASHIDZE,27 MAR 1955,URS,4,"Lenin Stadium, Moskva (URS)",24 JUL 1980,1280
23,220,21.15,Ines MÜLLER,02 JAN 1959,GDR,2,Erfurt (GER),03 JUN 1984,1280
24,225,21.14,Nadezhda CHIZHOVA,29 SEP 1945,URS,1,Moskva (URS),23 JUL 1974,1279
25,225,21.14,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Banská Bystrica (TCH),25 JUN 1977,1279
26,225,21.14,Margitta DROESE-PUFE,10 SEP 1952,GDR,2,Karl Marx Stadt (GDR),26 MAY 1979,1279
27,225,21.14,Ines MÜLLER,02 JAN 1959,GDR,1,Berlin (GER),01 JUL 1981,1279
28,225,21.14,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Budapest (HUN),21 AUG 1982,1279
29,225,21.14,Ines MÜLLER,02 JAN 1959,GDR,1,Potsdam (GDR),30 JUN 1988,1279
30,231,21.13,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Praha (TCH),24 SEP 1974,1278
31,231,21.13,Svetlana KRACHEVSKAYA,23 NOV 1944,URS,1,München (GER),30 MAY 1976,1278
32,231,21.13,Helena FIBINGEROVÁ,13 JUL 1949,TCH,1,Bratislava (TCH),07 SEP 1976,1278
33,231,21.13,Margitta DROESE-PUFE,10 SEP 1952,GDR,1,Vilnius (LTU),25 JUN 1978,1278
34,231,21.13,Nunu ABASHIDZE,27 MAR 1955,URS,1,Donetsk (URS),07 SEP 1984,1278
35,236,21.12,Marianne ADAM,19 SEP 1951,GDR,2,Berlin (GER),10 JUL 1976,1278
36,236,21.12,Ilona SLUPIANEK,24 SEP 1956,GDR,1,Zagreb (CRO),16 AUG 1981,1278
