"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
29,27,14:46,Senbere TEFERI,03 MAY 1995,ETH,2,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023,1190
30,31,14:47,Lornah KIPLAGAT,01 MAY 1974,NED,1,Brunssum (NED),28 MAR 2004,1188
31,31,14:47,Fantu WORKU,29 MAR 1999,ETH,1,Lille (FRA),20 MAR 2022,1188
32,33,14:48,Genzebe DIBABA,08 FEB 1991,ETH,1,"Carlsbad, CA (USA)",29 MAR 2015,1186
33,33,14:48,Caroline Chepkoech KIPKIRUI,26 MAY 1994,KEN,,Praha (CZE),08 SEP 2018,1186
34,33,14:48,Girmawit GEBRZIHAIR,21 NOV 2001,ETH,3,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023,1186
35,36,14:49,Gladys CHEPKURUI,17 AUG 1994,KEN,1,Wien (AUT),03 OCT 2021,1184
36,36,14:49,Senbere TEFERI,03 MAY 1995,ETH,1,"Boston, MA (USA)",16 APR 2022,1184
37,38,14:50,Molly HUDDLE,31 AUG 1984,USA,1,"Boston, MA (USA)",18 APR 2015,1182
38,39,14:51,Lilian Kasait RENGERUK,03 MAY 1997,KEN,7,"Sechseläutenplatz, Zürich (SUI)",08 SEP 2021,1181
39,40,14:51,Paula RADCLIFFE,17 DEC 1973,GBR,1,London (GBR),14 SEP 2003,1181
40,40,14:51,Tirunesh DIBABA,01 OCT 1985,ETH,1,"Carlsbad, CA (USA)",03 APR 2005,1181
41,40,14:51,Sentayehu EJIGU,28 JUN 1985,ETH,2,"Boston, MA (USA)",18 APR 2015,1181
42,43,14:52,Mamitu DASKA,16 OCT 1983,ETH,3,"Boston, MA (USA)",18 APR 2015,1179
43,43,14:52,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,2,Barcelona (ESP),31 DEC 2022,1179
44,45,14:53,Isabella OCHICHI,28 OCT 1979,KEN,1,"Carlsbad, CA (USA)",28 MAR 2004,1177
45,45,14:53,Isabella OCHICHI,28 OCT 1979,KEN,2,"Carlsbad, CA (USA)",09 APR 2006,1177
46,45,14:53,Medina EISA,03 JAN 2005,ETH,2,Herzogenaurach (GER),30 APR 2022,1177
47,48,14:54,Berhane ADERE,23 NOV 1973,ETH,1,"Carlsbad, CA (USA)",13 APR 2003,1175
48,49,14:54,Deena KASTOR,14 FEB 1973,USA,1,"Carlsbad, CA (USA)",07 APR 2002,1175
49,49,14:54,Buze DIRIBA,09 FEB 1994,ETH,1,"Boston, MA (USA)",15 APR 2017,1175
50,49,14:54,Melknat WUDU,03 JAN 2005,ETH,2,Herzogenaurach (GER),12 SEP 2021,1175
51,49,14:54,Nigsti HAFTU,08 JUL 1999,ETH,3,Herzogenaurach (GER),12 SEP 2021,1175
52,49,14:54,Meskerem MAMO,13 APR 1999,ETH,3,Lille (FRA),06 NOV 2021,1175
53,54,14:55,Isabella OCHICHI,28 OCT 1979,KEN,2,"Carlsbad, CA (USA)",03 APR 2005,1173
54,55,14:56,Sonia O'SULLIVAN,28 NOV 1969,IRL,1,London (GBR),01 SEP 2002,1171
55,55,14:56,Isabella OCHICHI,28 OCT 1979,KEN,2,"Carlsbad, CA (USA)",13 APR 2003,1171
56,55,14:56,Molly HUDDLE,31 AUG 1984,USA,2,"Boston, MA (USA)",15 APR 2017,1171
57,55,14:56,Mercy CHERONO,07 MAY 1991,KEN,3,Herzogenaurach (GER),30 APR 2022,1171
58,59,14:57,Paula RADCLIFFE,17 DEC 1973,GBR,1,London (GBR),02 SEP 2001,1169
59,59,14:57,Gelete BURKA,23 JAN 1986,ETH,4,"Boston, MA (USA)",18 APR 2015,1169
60,59,14:57,Naomi CHEPNGENO,22 DEC 1994,KEN,2,Málaga (ESP),24 APR 2022,1169
61,59,14:57,Brenda CHEBET,16 MAR 2004,KEN,4,Lille (FRA),19 MAR 2023,1169
62,59,14:57,Lemlem NIBRET,01 JAN 2005,ETH,4,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023,1169
63,59,14:57,Naomi CHEPNGENO,22 DEC 1994,KEN,1,Wien (AUT),04 JUN 2023,1169
64,65,14:58,Lydia CHEROMEI,11 MAY 1977,KEN,1,Bern (SUI),08 JUN 1997,1167
65,65,14:58,Hawi FEYSA,01 FEB 1999,ETH,7,"Sechseläutenplatz, Zürich (SUI)",07 SEP 2022,1167
66,67,14:59,Benita WILLIS-JOHNSON,06 MAY 1979,AUS,2,London (GBR),01 SEP 2002,1165
67,67,14:59,Purity Kajuju GITONGA,12 MAY 1996,KEN,2,Wien (AUT),04 JUN 2023,1165
68,69,15:00,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,8,"Sechseläutenplatz, Zürich (SUI)",08 SEP 2021,1163
69,70,15:00,Tirunesh DIBABA,01 OCT 1985,ETH,3,"Carlsbad, CA (USA)",13 APR 2003,1163
70,70,15:00,Buze DIRIBA,09 FEB 1994,ETH,5,"Boston, MA (USA)",18 APR 2015,1163
71,70,15:00,Genzebe DIBABA,08 FEB 1991,ETH,1,Barcelona (ESP),31 DEC 2020,1163
72,73,15:01,Meseret DEFAR,19 NOV 1983,ETH,1,"Carlsbad, CA (USA)",01 APR 2007,1161
73,73,15:01,Meseret DEFAR,19 NOV 1983,ETH,1,London (GBR),07 SEP 2008,1161
74,73,15:01,Tirunesh DIBABA,01 OCT 1985,ETH,1,"Carlsbad, CA (USA)",01 APR 2012,1161
75,73,15:01,Mekides ABEBE,29 JAN 2001,ETH,1,"Boston, MA (USA)",15 APR 2023,1161
76,73,15:01,Yalemget YAREGAL,23 OCT 2003,ETH,5,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023,1161
77,78,15:02,Benita WILLIS-JOHNSON,06 MAY 1979,AUS,4,"Carlsbad, CA (USA)",13 APR 2003,1159
78,78,15:02,Meseret DEFAR,19 NOV 1983,ETH,1,"Carlsbad, CA (USA)",03 APR 2016,1159
79,78,15:02,Agnes Jebet NGETICH,23 JAN 2001,KEN,4,Herzogenaurach (GER),12 SEP 2021,1159
80,78,15:02,Agnes Jebet NGETICH,23 JAN 2001,KEN,2,"Boston, MA (USA)",15 APR 2023,1159
81,82,15:03,Vicoty CHEPNGENO,12 NOV 1993,KEN,1,Wien (AUT),22 MAY 2022,1157
82,83,15:04,Berhane ADERE,23 NOV 1973,ETH,1,Balmoral (GBR),08 MAY 2004,1155
83,83,15:04,Meseret DEFAR,19 NOV 1983,ETH,1,"Carlsbad, CA (USA)",11 APR 2010,1155
84,83,15:04,Kalkidan GEZAHEGNE,08 MAY 1991,BRN,3,"Boston, MA (USA)",15 APR 2017,1155
85,83,15:04,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,1,Spikkestad (NOR),04 OCT 2020,1155
86,83,15:04,Meraf BAHTA,24 JUN 1989,SWE,2,Barcelona (ESP),31 DEC 2021,1155
87,83,15:04,Weini KELATI FREZGHI,01 DEC 1996,USA,2,"Boston, MA (USA)",16 APR 2022,1155
88,83,15:04,Melknat WUDU,03 JAN 2005,ETH,6,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023,1155
89,90,15:05,Rose CHERUIYOT,21 JUL 1976,KEN,1,"Carlsbad, CA (USA)",02 APR 1995,1153
90,90,15:05,Peruth CHEMUTAI,10 JUL 1999,UGA,2,Lille (FRA),20 MAR 2022,1153
91,90,15:05,Gladys CHEPKURUI,17 AUG 1994,KEN,3,Wien (AUT),04 JUN 2023,1153
92,93,15:06,Asmae LEGHZAOUI,30 AUG 1976,MAR,1,"Providence, RI (USA)",15 SEP 2002,1152
93,94,15:06,Sonia O'SULLIVAN,28 NOV 1969,IRL,1,London (GBR),05 SEP 2004,1151
94,94,15:06,Linet Chepkwemoi MASAI,05 DEC 1989,KEN,1,London (GBR),05 SEP 2010,1151
95,94,15:06,Julia BLEASDALE,09 SEP 1981,GBR,1,"Carlsbad, CA (USA)",30 MAR 2014,1151
96,94,15:06,Loice CHEMNUNG,22 FEB 1997,KEN,4,Lille (FRA),06 NOV 2021,1151
97,94,15:06,Eva CHERONO,15 AUG 1996,KEN,3,Lille (FRA),20 MAR 2022,1151
98,94,15:06,Gladys CHEPKURUI,17 AUG 1994,KEN,2,Wien (AUT),22 MAY 2022,1151
99,94,15:06,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,3,Barcelona (ESP),31 DEC 2022,1151
0,101,15:07,Benita WILLIS-JOHNSON,06 MAY 1979,AUS,2.0,"Carlsbad, CA (USA)",28 MAR 2004,1149
1,101,15:07,Mary Wacera NGUGI,17 DEC 1988,KEN,6.0,"Boston, MA (USA)",18 APR 2015,1149
2,103,15:08,Deena KASTOR,14 FEB 1973,USA,1.0,"Carlsbad, CA (USA)",26 MAR 2000,1148
3,103,15:08,Derartu TULU,21 MAR 1972,ETH,2.0,London (GBR),05 SEP 2004,1148
4,103,15:08,Meseret DEFAR,19 NOV 1983,ETH,1.0,London (GBR),16 SEP 2007,1148
5,103,15:08,Marielle HALL,28 JAN 1992,USA,4.0,"Boston, MA (USA)",15 APR 2017,1148
6,103,15:08,Keira D'AMATO,21 OCT 1984,USA,1.0,"Memphis, TN (USA)",14 NOV 2020,1148
7,108,15:09,Zenah Jemutai YEGO,02 DEC 2002,KEN,5.0,Lille (FRA),19 MAR 2023,1146
8,108,15:09,Brenda CHEBET,16 MAR 2004,KEN,7.0,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023,1146
9,108,15:09,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,8.0,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023,1146
10,111,15:10,Elana MEYER,10 OCT 1966,RSA,1.0,"Providence, RI (USA)",16 OCT 1994,1144
11,111,15:10,Sylvia Jebiwot KIBET,28 MAR 1984,KEN,2.0,London (GBR),05 SEP 2010,1144
12,111,15:10,Molly HUDDLE,31 AUG 1984,USA,1.0,"Providence, RI (USA)",21 SEP 2014,1144
13,111,15:10,Laura WEIGHTMAN,01 JUL 1991,GBR,1.0,Wigan (GBR),05 OCT 2020,1144
14,111,15:10,Dawit SEYAUM,27 JUL 1996,ETH,5.0,Herzogenaurach (GER),12 SEP 2021,1144
15,116,15:11,Liz MCCOLGAN,24 MAY 1964,GBR,1.0,"Carlsbad, CA (USA)",14 APR 1991,1142
16,116,15:11,Marta DOMÍNGUEZ,03 NOV 1975,ESP,3.0,London (GBR),01 SEP 2002,1142
17,116,15:11,Sonia O'SULLIVAN,28 NOV 1969,IRL,2.0,Balmoral (GBR),08 MAY 2004,1142
18,116,15:11,Vivian Jepkemoi CHERUIYOT,11 SEP 1983,KEN,1.0,London (GBR),06 SEP 2009,1142
19,116,15:11,Melknat WUDU,03 JAN 2005,ETH,4.0,Herzogenaurach (GER),30 APR 2022,1142
20,121,15:12,Beatrice CHEBET,05 MAR 2000,KEN,9.0,"Sechseläutenplatz, Zürich (SUI)",08 SEP 2021,1141
21,122,15:12,Linet Chepkwemoi MASAI,05 DEC 1989,KEN,2.0,London (GBR),06 SEP 2009,1140
22,122,15:12,Emily CHEBET,18 FEB 1986,KEN,1.0,"Albany, NY (USA)",05 JUN 2010,1140
23,122,15:12,Werknesh KIDANE,07 JAN 1981,ETH,1.0,"Boston, MA (USA)",15 APR 2012,1140
24,122,15:12,Molly HUDDLE,31 AUG 1984,USA,1.0,"Boston, MA (USA)",19 APR 2014,1140
25,122,15:12,Cynthia JEROTICH,18 DEC 1989,KEN,7.0,"Boston, MA (USA)",18 APR 2015,1140
26,122,15:12,Molly HUDDLE,31 AUG 1984,USA,1.0,"Providence, RI (USA)",20 SEP 2015,1140
27,122,15:12,Nigsti HAFTU,08 JUL 1999,ETH,5.0,Herzogenaurach (GER),30 APR 2022,1140
28,122,15:12,Peruth CHEMUTAI,10 JUL 1999,UGA,6.0,Lille (FRA),19 MAR 2023,1140
29,122,15:12,Annie RODENFELS,24 JUL 1996,USA,3.0,"Boston, MA (USA)",15 APR 2023,1140
30,131,15:13,Annemari SANDELL,02 JAN 1977,FIN,1.0,Portsmouth (GBR),13 APR 1996,1138
31,131,15:13,Aberu KEBEDE,12 SEP 1986,ETH,3.0,London (GBR),06 SEP 2009,1138
32,131,15:13,Aheza KIROS,16 OCT 1985,ETH,1.0,"Carlsbad, CA (USA)",03 APR 2011,1138
33,131,15:13,Werknesh KIDANE,07 JAN 1981,ETH,2.0,"Carlsbad, CA (USA)",01 APR 2012,1138
34,131,15:13,Gelete BURKA,23 JAN 1986,ETH,2.0,"Carlsbad, CA (USA)",29 MAR 2015,1138
35,131,15:13,Caroline Chepkoech KIPKIRUI,26 MAY 1994,KEN,2.0,"Carlsbad, CA (USA)",03 APR 2016,1138
36,131,15:13,Brigid KOSGEI,20 FEB 1994,KEN,1.0,Lisboa (POR),19 MAY 2019,1138
37,131,15:13,Medina EISA,03 JAN 2005,ETH,6.0,Herzogenaurach (GER),12 SEP 2021,1138
38,131,15:13,Nadia BATTOCLETTI,12 APR 2000,ITA,6.0,Herzogenaurach (GER),30 APR 2022,1138
39,131,15:13,Weini KELATI FREZGHI,01 DEC 1996,USA,4.0,"Boston, MA (USA)",15 APR 2023,1138
40,141,15:14,Vicki HUBER,29 MAY 1967,USA,1.0,"Carlsbad, CA (USA)",29 MAR 1992,1136
41,141,15:14,Nataliya BERKUT,30 MAY 1975,UKR,,Neuss (GER),05 JUN 2004,1136
42,141,15:14,Vivian Jepkemoi CHERUIYOT,11 SEP 1983,KEN,1.0,"Carlsbad, CA (USA)",06 APR 2008,1136
43,141,15:14,Pauline Chemning KORIKWIANG,01 MAR 1988,KEN,2.0,"Carlsbad, CA (USA)",03 APR 2011,1136
44,141,15:14,Buze DIRIBA,09 FEB 1994,ETH,1.0,Rennes (FRA),14 OCT 2012,1136
45,141,15:14,Mamitu DASKA,16 OCT 1983,ETH,2.0,"Boston, MA (USA)",19 APR 2014,1136
46,141,15:14,Molly HUDDLE,31 AUG 1984,USA,1.0,"Boston, MA (USA)",16 APR 2016,1136
47,141,15:14,Joyce Chepkemoi TELE,03 MAY 1995,KEN,5.0,Lille (FRA),06 NOV 2021,1136
48,141,15:14,Fancy CHERONO,02 AUG 2001,KEN,6.0,Lille (FRA),06 NOV 2021,1136
49,150,15:15,Yelena ROMANOVA,20 MAR 1963,RUS,1.0,Bern (SUI),13 JUN 1993,1134
50,150,15:15,Catherina MCKIERNAN,30 NOV 1969,IRL,2.0,Portsmouth (GBR),13 APR 1996,1134
51,150,15:15,Lornah KIPLAGAT,01 MAY 1974,KEN,1.0,Trier (GER),31 DEC 2000,1134
52,150,15:15,Susie POWER,26 MAR 1975,AUS,4.0,London (GBR),01 SEP 2002,1134
53,150,15:15,Lonah Chemtai SALPETER,12 DEC 1988,ISR,1.0,Tel Aviv (ISR),15 FEB 2019,1134
54,150,15:15,Alemitu TARIKU,28 SEP 2000,ETH,7.0,Herzogenaurach (GER),12 SEP 2021,1134
55,150,15:15,Mercyline CHERONO,04 JAN 1992,KEN,7.0,Lille (FRA),06 NOV 2021,1134
56,150,15:15,Jesca CHELANGAT,09 JAN 1998,KEN,5.0,"Boston, MA (USA)",15 APR 2023,1134
57,158,15:16,Irina MIKITENKO,23 AUG 1972,GER,1.0,Kassel (GER),14 MAY 2000,1132
58,158,15:16,Irina MIKITENKO,23 AUG 1972,GER,2.0,Trier (GER),31 DEC 2000,1132
59,158,15:16,Émilie MONDOR,29 APR 1981,CAN,1.0,"Chula Vista, CA (USA)",24 OCT 2004,1132
60,158,15:16,Meselech MELKAMU,19 APR 1985,ETH,3.0,"Carlsbad, CA (USA)",03 APR 2005,1132
61,158,15:16,Kimberley SMITH,19 NOV 1981,NZL,1.0,"Boston, MA (USA)",14 APR 2013,1132
62,158,15:16,Sentayehu EJIGU,28 JUN 1985,ETH,3.0,"Boston, MA (USA)",19 APR 2014,1132
63,158,15:16,Betsy SAINA,30 JUN 1988,KEN,4.0,"Boston, MA (USA)",19 APR 2014,1132
64,158,15:16,Purity Cherotich RIONORIPO,10 JUN 1993,KEN,1.0,Lisboa (POR),15 MAY 2016,1132
65,158,15:16,Monicah WANJUHI,07 NOV 1993,KEN,1.0,"Boston, MA (USA)",13 APR 2019,1132
66,158,15:16,Sharon LOKEDI,10 MAR 1994,KEN,3.0,"Boston, MA (USA)",16 APR 2022,1132
67,158,15:16,Mekdes WOLDU,20 OCT 1992,FRA,3.0,Málaga (ESP),24 APR 2022,1132
68,158,15:16,Jesca CHELANGAT,09 JAN 1998,KEN,7.0,Herzogenaurach (GER),30 APR 2022,1132
69,158,15:16,Luiza GEGA,05 NOV 1988,ALB,7.0,Lille (FRA),19 MAR 2023,1132
70,171,15:17,Kathrin WESSEL,14 AUG 1967,GER,1.0,Essen (GER),01 MAY 1993,1130
71,171,15:17,Sentayehu EJIGU,28 JUN 1985,ETH,3.0,"Carlsbad, CA (USA)",09 APR 2006,1130
72,171,15:17,Etenesh DIRO,10 MAY 1991,ETH,2.0,Rennes (FRA),14 OCT 2012,1130
73,171,15:17,Gotytom GEBRESLASE,15 JAN 1995,ETH,5.0,"Boston, MA (USA)",19 APR 2014,1130
74,171,15:17,Shalane FLANAGAN,08 JUL 1981,USA,2.0,"Providence, RI (USA)",20 SEP 2015,1130
75,176,15:18,Liz MCCOLGAN,24 MAY 1964,GBR,3.0,Portsmouth (GBR),13 APR 1996,1128
76,176,15:18,Sally BARSOSIO,21 MAR 1978,KEN,1.0,"Carlsbad, CA (USA)",13 APR 1997,1128
77,176,15:18,Leah MALOT,07 JUN 1972,KEN,3.0,Trier (GER),31 DEC 2000,1128
78,176,15:18,Yelena ZADOROZHNAYA,03 DEC 1977,RUS,1.0,Kassel (GER),20 JUN 2009,1128
79,176,15:18,Wude AYALEW,04 JUL 1987,ETH,3.0,"Carlsbad, CA (USA)",29 MAR 2015,1128
80,176,15:18,Caroline Chepkoech KIPKIRUI,26 MAY 1994,KEN,1.0,San José (USA),24 NOV 2016,1128
81,176,15:18,Weini KELATI FREZGHI,01 DEC 1996,USA,1.0,"New York, NY (USA)",06 NOV 2021,1128
82,183,15:19,Tirunesh DIBABA,01 OCT 1985,ETH,2.0,"Carlsbad, CA (USA)",07 APR 2002,1126
83,183,15:19,Meseret DEFAR,19 NOV 1983,ETH,5.0,"Carlsbad, CA (USA)",13 APR 2003,1126
84,183,15:19,Émilie MONDOR,29 APR 1981,CAN,6.0,"Carlsbad, CA (USA)",13 APR 2003,1126
85,183,15:19,Benita WILLIS-JOHNSON,06 MAY 1979,AUS,4.0,"Carlsbad, CA (USA)",09 APR 2006,1126
86,183,15:19,Tsigei WORKU,19 JAN 1982,ETH,2.0,Kassel (GER),20 JUN 2009,1126
87,183,15:19,Mamitu DASKA,16 OCT 1983,ETH,1.0,"Albany, NY (USA)",04 JUN 2011,1126
88,189,15:20,Uta PIPPIG,07 SEP 1965,GER,2.0,Bern (SUI),13 JUN 1993,1125
89,189,15:20,Colleen DE REUCK,13 APR 1964,RSA,1.0,"Carlsbad, CA (USA)",27 MAR 1994,1125
90,189,15:20,Angela CHALMERS,06 SEP 1963,CAN,1.0,"Carlsbad, CA (USA)",31 MAR 1996,1125
91,189,15:20,Nora Leticia ROCHA,18 DEC 1967,MEX,2.0,"Carlsbad, CA (USA)",26 MAR 2000,1125
92,189,15:20,Restituta JOSEPH KEMI,30 JUL 1971,TAN,2.0,Kassel (GER),14 MAY 2000,1125
93,189,15:20,Sally BARSOSIO,21 MAR 1978,KEN,1.0,"Carlsbad, CA (USA)",01 APR 2001,1125
94,189,15:20,Werknesh KIDANE,07 JAN 1981,ETH,3.0,"Carlsbad, CA (USA)",07 APR 2002,1125
95,189,15:20,Leah MALOT,07 JUN 1972,KEN,1.0,Bern (SUI),09 JUN 2002,1125
96,189,15:20,Derartu TULU,21 MAR 1972,ETH,2.0,London (GBR),14 SEP 2003,1125
97,189,15:20,Edna Ngeringwony KIPLAGAT,15 NOV 1979,KEN,2.0,"Albany, NY (USA)",05 JUN 2010,1125
98,189,15:20,Caroline CHEPKWONY,24 JUL 1985,KEN,1.0,Kassel (GER),20 JUN 2010,1125
99,189,15:20,Mamitu DASKA,16 OCT 1983,ETH,1.0,"Albany, NY (USA)",02 JUN 2012,1125
0,189,15:20,Tsigie GEBRESELAMA,30 SEP 2000,ETH,1,Addis Abeba (ETH),15 MAR 2020,1125
1,202,15:21,Luminita ZAITUC,09 OCT 1968,GER,3,Kassel (GER),14 MAY 2000,1123
2,202,15:21,Sentayehu EJIGU,28 JUN 1985,ETH,7,"Carlsbad, CA (USA)",13 APR 2003,1123
3,202,15:21,Jennifer RHINES,01 JUL 1974,USA,2,"Carlsbad, CA (USA)",01 APR 2007,1123
4,202,15:21,Rose CHERUIYOT,21 JUL 1976,KEN,2,"Carlsbad, CA (USA)",06 APR 2008,1123
5,202,15:21,Aheza KIROS,16 OCT 1985,ETH,2,"Boston, MA (USA)",15 APR 2012,1123
6,202,15:21,Betsy SAINA,30 JUN 1988,KEN,2,"Carlsbad, CA (USA)",30 MAR 2014,1123
7,202,15:21,Linet Chepkwemoi MASAI,05 DEC 1989,KEN,6,"Boston, MA (USA)",19 APR 2014,1123
8,202,15:21,Lucy Kabuu WANGUI,24 MAR 1984,KEN,1,"Albany, NY (USA)",31 MAY 2014,1123
9,210,15:22,Shelly STEELY,23 OCT 1962,USA,1,"Los Angeles, CA (USA)",03 MAR 1991,1121
10,210,15:22,Tegla LOROUPE,09 MAY 1973,KEN,2,London (GBR),02 SEP 2001,1121
11,210,15:22,Émilie MONDOR,29 APR 1981,CAN,3,Balmoral (GBR),08 MAY 2004,1121
12,210,15:22,Benita WILLIS-JOHNSON,06 MAY 1979,AUS,1,"Albany, NY (USA)",02 JUN 2007,1121
13,210,15:22,Caroline CHEPKWONY,24 JUL 1985,KEN,3,Kassel (GER),20 JUN 2009,1121
14,210,15:22,Pauline Chemning KORIKWIANG,01 MAR 1988,KEN,3,"Carlsbad, CA (USA)",01 APR 2012,1121
15,210,15:22,Margaret Wangari MURIUKI,21 MAR 1986,KEN,3,Rennes (FRA),14 OCT 2012,1121
16,210,15:22,Buze DIRIBA,09 FEB 1994,ETH,1,Rennes (FRA),13 OCT 2013,1121
17,210,15:22,Mamitu DASKA,16 OCT 1983,ETH,2,"Albany, NY (USA)",31 MAY 2014,1121
18,210,15:22,Netsanet GUDETA,12 FEB 1991,ETH,1,Rennes (FRA),11 OCT 2015,1121
19,210,15:22,Aliphine Chepkerker TULIAMUK,05 APR 1989,USA,1,"Providence, RI (USA)",18 SEP 2016,1121
20,210,15:22,Buze DIRIBA,09 FEB 1994,ETH,1,"Boston, MA (USA)",14 APR 2018,1121
21,210,15:22,Laura WEIGHTMAN,01 JUL 1991,GBR,1,Ipswich (GBR),11 MAY 2019,1121
22,210,15:22,Alina REH,23 MAY 1997,GER,1f3,Berlin (GER),12 JUL 2020,1121
23,210,15:22,Sarah LAHTI,18 FEB 1995,SWE,1,Angers (FRA),24 APR 2021,1121
24,210,15:22,Dawit SEYAUM,27 JUL 1996,ETH,1,Bolzano (ITA),31 DEC 2021,1121
25,210,15:22,Elly HENES,13 OCT 1998,USA,4,"Boston, MA (USA)",16 APR 2022,1121
26,210,15:22,Teresiah Muthoni GATERI,05 JAN 2002,KEN,1,Fukuoka (JPN),12 NOV 2022,1121
27,210,15:22,Wede KEFALE,02 MAR 2000,ETH,8,Lille (FRA),19 MAR 2023,1121
28,229,15:23,Esther KIPLAGAT,08 DEC 1966,KEN,3,Bern (SUI),13 JUN 1993,1119
29,229,15:23,Eyerusalem KUMA,07 SEP 1981,ETH,3,"Carlsbad, CA (USA)",26 MAR 2000,1119
30,229,15:23,Meseret DEFAR,19 NOV 1983,ETH,3,"Carlsbad, CA (USA)",28 MAR 2004,1119
31,229,15:23,Mamitu DASKA,16 OCT 1983,ETH,3,"Albany, NY (USA)",05 JUN 2010,1119
32,229,15:23,Aheza KIROS,16 OCT 1985,ETH,2,"Albany, NY (USA)",04 JUN 2011,1119
33,229,15:23,Lineth CHEPKURUI,23 FEB 1987,KEN,2,"Boston, MA (USA)",14 APR 2013,1119
