"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
82,83,36.61,Anastasiya KAPACHINSKAYA,21 NOV 1979,RUS,1,Göteborg (SWE),27 AUG 2002,1141
83,84,36.62,Zenéy VAN DER WALT,22 MAY 2000,RSA,3,"Pilditch Stadium, Pretoria (RSA)",18 FEB 2023,1141
84,84,36.62,Henriette JÆGER,30 JUN 2003,NOR,1,"Fana Stadion, Bergen (NOR)",03 JUN 2023,1141
85,86,36.63,Paris DANIELS,25 JAN 1990,USA,2,"Atlanta, GA (USA)",16 MAY 2014,1140
86,86,36.63,Mujinga KAMBUNDJI,17 JUN 1992,SUI,1f1,"Stadion Schützenmatte, Basel (SUI)",14 MAY 2022,1140
87,88,36.64,LaDonna ANTOINE,20 NOV 1974,CAN,1,Brisbane (AUS),15 SEP 2000,1140
88,88,36.64,Nicola SANDERS,23 JUN 1982,GBR,1,Glasgow (GBR),03 JUN 2007,1140
89,90,36.65,Joan BAPTISTE,12 OCT 1959,GBR,1f2,London (GBR),18 AUG 1984,1139
90,90,36.65,Adrienne POWER,11 DEC 1981,CAN,1,Düsseldorf (GER),10 AUG 2009,1139
91,90,36.65,Martina WEIL,12 JUL 1999,CHI,2f1,"AtletiekArena Gaston Roelants Kessel-Lo / Hal 5, Leuven (BEL)",06 AUG 2022,1139
92,93,36.67,Maree HOLLAND,25 JUL 1963,AUS,1,Sydney (AUS),08 FEB 1989,1138
93,94,36.68,Grace JACKSON-SMALL,14 JUN 1961,JAM,1,Gateshead (GBR),17 JUL 1992,1137
94,94,36.68,Monique HENNAGAN,26 MAY 1976,USA,5,Gateshead (GBR),28 AUG 2000,1137
95,96,36.69,Helen BARNETT,13 MAY 1958,GBR,2,London (GBR),09 SEP 1983,1137
96,97,36.7,Olesya ZYKINA,07 OCT 1980,RUS,5,"International Stadium, Gateshead (GBR)",19 AUG 2001,1136
97,97,36.7,Anavia BATTLE,28 MAR 1999,USA,1,"Franklin Field, Philadelphia, PA (USA)",30 APR 2022,1136
98,99,36.71,Mariam KROMAH,1994,LBR,3,"Houston, TX (USA)",23 JUL 2016,1136
99,99,36.71,Shakima WIMBLEY,23 APR 1995,USA,1,Sopot (POL),16 AUG 2017,1136
0,99,36.71,Bendere OBOYA,17 APR 2000,AUS,1,"SOPAC, Sydney (AUS)",13 MAR 2021,1136
1,102,36.74,Anyika ONUORA,28 OCT 1984,GBR,3,"Atlanta, GA (USA)",16 MAY 2014,1134
2,102,36.74,Agnė ŠERKŠNIENĖ,18 FEB 1988,LTU,1,Basel (SUI),12 MAY 2018,1134
3,104,36.75,Kim GRAHAM,26 MAR 1971,USA,2,London (GBR),11 AUG 1996,1134
4,104,36.75,Mireille DONDERS,07 JUL 1974,SUI,1,Langenthal (SUI),02 JUN 2000,1134
5,106,36.76,Birgit ROCKMEIER,29 NOV 1973,GER,6,"International Stadium, Gateshead (GBR)",19 AUG 2001,1133
6,107,36.77,Grit BREUER,16 FEB 1972,GER,1,Peine-Vöhrum (GER),22 MAY 1996,1132
7,107,36.77,Kaltouma NADJINA,16 NOV 1976,CHA,6,Sydney (AUS),14 SEP 2000,1132
8,107,36.77,Agata ZUPIN,17 MAR 1998,SLO,1,Domžale (SLO),30 AUG 2017,1132
9,110,36.78,Kathy SAMBELL,16 JAN 1963,AUS,2,Sydney (AUS),08 FEB 1989,1132
10,110,36.78,Caster SEMENYA,07 JAN 1991,RSA,1,Johannesburg (RSA),14 FEB 2020,1132
11,112,36.79,Monique HENNAGAN,26 MAY 1976,USA,4,Ciudad de México (MEX),03 MAY 2003,1131
12,113,36.8,Uta ROHLÄNDER,30 JUN 1969,GER,3,Bad Homburg (GER),24 MAY 1992,1131
13,114,36.81,Juliet CAMPBELL,17 MAR 1970,JAM,3,London (GBR),11 AUG 1996,1130
14,114,36.81,Alice MANGIONE,19 JAN 1997,ITA,1,"Stadio Guidobaldi, Rieti (ITA)",23 APR 2021,1130
15,116,36.82,Libania GRENOT,12 JUL 1983,ITA,4,"Atlanta, GA (USA)",16 MAY 2014,1130
16,117,36.83,Nova PERIS-KNEEBONE,25 FEB 1971,AUS,7,Sydney (AUS),14 SEP 2000,1129
17,118,36.84,Birgit ROCKMEIER,29 NOV 1973,GER,1,Calgary (CAN),30 JUL 2001,1128
18,118,36.84,Jessica BEARD,08 JAN 1989,USA,2f1,"Santa Fe High School Track, Alachua, FL (USA)",05 JUL 2020,1128
19,120,36.85,Kim GRAHAM,26 MAR 1971,USA,1,Edinburgh (GBR),08 JUL 1994,1128
20,121,36.86,Finette AGYAPONG,01 FEB 1997,GBR,1,Newham (GBR),29 MAY 2017,1127
21,122,36.87,Cathy FREEMAN,16 FEB 1973,AUS,2,Gateshead (GBR),17 JUL 1992,1127
22,122,36.87,Mariana FLOREA,29 AUG 1976,ROU,1,Southampton (GBR),06 JUN 1993,1127
23,122,36.87,Nora GÜNER,01 JUN 1977,TUR,1,Istanbul (TUR),05 MAY 2002,1127
24,122,36.87,Mariam BANCE,04 DEC 1993,BUR,1ce1,"Omnisport Stadium, Bobo-Dioulasso (BUR)",20 FEB 2022,1127
25,122,36.87,Gunta VAIČULE,09 MAR 1995,LAT,1f2,"Rannastaadion, Pärnu (EST)",03 JUL 2022,1127
26,127,36.88,Laura DE WITTE,07 AUG 1995,NED,2f3,Lisse (NED),07 MAY 2016,1126
27,127,36.88,Agnė ŠERKŠNIENĖ,18 FEB 1988,LTU,1,"Stadion Schützenmatte, Basel (SUI)",15 MAY 2021,1126
28,129,36.89,Jillian RICHARDSON-BRISCOE,10 MAR 1965,CAN,3,Gateshead (GBR),17 JUL 1992,1126
29,129,36.89,Luna THIEL,26 NOV 1999,GER,2,"Estadio Municipal de Santa Lucia, Vecindario (ESP)",10 APR 2021,1126
30,131,36.9,Silke-Beate KNOLL,21 FEB 1967,GER,1,Bad Homburg (GER),02 JUN 1991,1125
31,131,36.9,Maria Magnolia FIGUEIREDO,11 NOV 1963,BRA,1f2,"Marietta, GA (USA)",21 JUL 1996,1125
32,131,36.9,Agnė ŠERKŠNIENĖ,18 FEB 1988,LTU,1,Fribourg (SUI),10 MAY 2014,1125
33,131,36.9,Kineke ALEXANDER,21 FEB 1986,VIN,4,"Houston, TX (USA)",23 JUL 2016,1125
34,135,36.91,Makenzie DUNMORE,07 OCT 1997,USA,2,"Pista Basilio Rodriguez, Carolina (PUR)",17 MAR 2023,1125
35,136,36.92,Phylis SMITH,29 SEP 1965,GBR,4,London (GBR),11 AUG 1996,1124
36,136,36.92,Bukola ABOGUNLOKO,18 AUG 1994,NGR,1,Shagamu (NGR),19 FEB 2011,1124
37,138,36.93,Catherine SCOTT-POMALES,27 AUG 1973,JAM,2f2,"Marietta, GA (USA)",21 JUL 1996,1123
38,139,36.95,Fabienne FICHER,25 APR 1966,FRA,1,Rieti (ITA),23 AUG 1987,1122
39,139,36.95,Jennifer STOUTE,16 APR 1965,GBR,1,Southampton (GBR),21 JUL 1991,1122
40,141,36.96,Cathy FREEMAN,16 FEB 1973,AUS,1,Perth (AUS),17 DEC 1995,1122
41,141,36.96,Martyna DABROWSKA,05 APR 1994,POL,2,Warszawa (POL),20 MAY 2017,1122
42,143,36.97,Donna HARTLEY,01 MAY 1955,GBR,2,London (GBR),04 JUL 1975,1121
43,143,36.97,Andrea THOMAS,09 APR 1963,GER,2,Bad Homburg (GER),02 JUN 1991,1121
44,143,36.97,Natasha KAISER-BROWN,14 MAY 1967,USA,2,Edinburgh (GBR),08 JUL 1994,1121
45,146,36.98,Cathy FREEMAN,16 FEB 1973,AUS,2,Antrim (GBR),13 JUN 1999,1121
46,146,36.98,Corinne SIMASOTCHI,11 JUN 1971,SUI,2,Langenthal (SUI),02 JUN 2000,1121
47,148,36.99,Gabi ROCKMEIER,29 NOV 1973,GER,1f1,Pliezhausen (GER),08 MAY 1997,1120
48,148,36.99,Doris JACOB,16 DEC 1981,NGR,1,Heidelberg (GER),28 MAY 2003,1120
49,150,37.0,Anita HORVAT,07 SEP 1996,SLO,3f2,"Mestský Stadion, Ostrava (CZE)",20 JUN 2019,1120
50,150,37.0,Giulia SENN,19 DEC 2001,SUI,1f1,"Stadion Hard, Langenthal (SUI)",18 MAY 2023,1120
