"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
82,83,21:14,Kerry SAXBY,02 JUN 1961,AUS,1,Växjö (SWE),29 MAY 1988,1130
83,83,21:14,Yelena NIKOLAYEVA,01 FEB 1966,URS,1,Alytus (LTU),04 MAY 1991,1130
84,83,21:14,Olive LOUGHNANE,14 JAN 1976,IRL,2,Santry (IRL),09 AUG 2003,1130
85,83,21:14,Sonata MILUŠAUSKAITĖ,21 AUG 1973,LTU,6,Hildesheim (GER),13 SEP 2003,1130
86,87,21:16,Bingjie JIN,03 JUN 1971,CHN,1,Enhörna (SWE),05 MAY 1990,1127
87,87,21:16,Valentina TSYBULSKAYA,19 FEB 1968,BLR,6,Kraków (POL),14 JUN 2003,1127
88,87,21:16,Glenda MOREJÓN,30 MAY 2000,ECU,1,Sucúa (ECU),15 APR 2017,1127
89,90,21:17,Kerry SAXBY,02 JUN 1961,AUS,1,L'Hospitalet (ESP),12 SEP 1987,1126
90,90,21:17,Kerry SAXBY,02 JUN 1961,AUS,1,L'Hospitalet (ESP),12 SEP 1987,1126
91,90,21:17,Yelena NIKOLAYEVA,01 FEB 1966,RUS,1,L'Hospitalet (ESP),09 MAY 1993,1126
92,90,21:17,Beatriz PASCUAL,09 MAY 1982,ESP,1,Rubi (ESP),06 APR 2008,1126
93,94,21:19,María VASCO,26 DEC 1975,ESP,1,Viladecans (ESP),25 JAN 2004,1124
94,94,21:19,María VASCO,26 DEC 1975,ESP,1,Barcelona (ESP),09 JUL 2004,1124
95,94,21:19,Larisa YEMELYANOVA,06 JAN 1980,RUS,6,Saransk (RUS),10 JUN 2006,1124
96,97,21:20,Katarzyna RADTKE,31 AUG 1969,POL,1,Kraków (POL),03 JUN 2000,1122
97,97,21:20,Ana CABECINHA,29 APR 1984,POR,1,Olhao (POR),26 APR 2014,1122
98,99,21:21,Natalya SPIRIDONOVA,06 APR 1963,URS,1,Moskva (URS),31 JUL 1988,1121
99,99,21:21,Lyudmila YEFIMKINA,22 AUG 1981,RUS,3,Kraków (POL),08 JUN 2002,1121
0,99,21:21,Yekaterina YEZHOVA,03 JUL 1982,RUS,6,Moskva (RUS),25 SEP 2005,1121
1,99,21:21,Yekaterina YEZHOVA,03 JUL 1982,RUS,6,Buy (RUS),25 SEP 2005,1121
2,99,21:21,Yekaterina YEZHOVA,03 JUL 1982,RUS,7,Saransk (RUS),10 JUN 2006,1121
3,104,21:22,Pier Carola PAGANI,10 NOV 1963,ITA,2,L'Hospitalet (ESP),06 MAY 1990,1120
4,104,21:22,María VASCO,26 DEC 1975,ESP,1,Rubi (ESP),01 APR 2007,1120
5,104,21:22,María VASCO,26 DEC 1975,ESP,1,Barcelona (ESP),01 APR 2007,1120
6,104,21:22,Melanie SEEGER,08 JAN 1977,GER,1,Nürnberg (GER),05 JUL 2008,1120
7,108,21:23,Yelena GINKO,30 JUL 1976,BLR,2,Druskininkai (LTU),07 SEP 2003,1119
8,108,21:23,Kristina SALTANOVIČ,20 FEB 1975,LTU,7,Hildesheim (GER),13 SEP 2003,1119
9,110,21:24,Valentina TSYBULSKAYA,19 FEB 1968,BLR,1,Druskininkai (LTU),10 SEP 1995,1118
10,110,21:24,Tatyana KOROTKOVA,24 APR 1980,RUS,2,Buy (RUS),24 SEP 2006,1118
11,110,21:24,Marina NOVIKOVA,01 MAR 1989,RUS,2,Voronovo (RUS),24 AUG 2019,1118
12,113,21:25,Maria REYES SOBRINO,06 JAN 1967,ESP,1,La Coruña (ESP),16 MAY 1987,1116
13,113,21:25,Mária URBANIKNÉ ROSZA,12 FEB 1967,HUN,3,La Coruña (ESP),12 MAY 1990,1116
14,113,21:25,Tatyana KOROTKOVA,24 APR 1980,RUS,4,Kraków (POL),08 JUN 2002,1116
15,113,21:25,Susana FEITOR,28 JAN 1975,POR,1,Rio Maior (POR),16 JUL 2005,1116
16,113,21:25,María VASCO,26 DEC 1975,ESP,1,Barcelona (ESP),10 JUN 2006,1116
17,113,21:25,Mayumi KAWASAKI,10 MAY 1980,JPN,1,Naka (JPN),07 JUL 2006,1116
18,113,21:25,Sylwia KORZENIOWSKA,25 APR 1980,POL,4,Hildesheim (GER),27 AUG 2006,1116
19,120,21:26,Jingxue LI,10 FEB 1970,CHN,2,Enhörna (SWE),05 MAY 1990,1115
20,120,21:26,Yekaterina SAMOYLENKO,23 JAN 1963,UKR,1,Gross-Gerau (GER),15 AUG 1992,1115
21,120,21:26,Marina SMYSLOVA,05 JUN 1966,RUS,7,Moskva (RUS),25 SEP 2005,1115
22,120,21:26,Marina SMYSLOVA,05 JUN 1966,RUS,7,Buy (RUS),25 SEP 2005,1115
23,124,21:27,Sada BUKŠNIENÉ-EIDIKYTÉ,22 JUN 1967,URS,1,Alushta (URS),06 MAY 1989,1114
24,124,21:27,Elisabetta PERRONE,09 JUL 1968,ITA,1,Milano (ITA),28 JUN 2003,1114
25,126,21:28,Tatyana KALMYKOVA,10 JAN 1990,RUS,1,"Adler, Sochi (RUS)",19 FEB 2006,1113
26,127,21:29,Olga KARDOPOLTSEVA,11 SEP 1966,URS,3,Odessa (URS),20 AUG 1988,1112
27,127,21:29,Nadezhda RYASHKINA,22 JAN 1967,URS,3,L'Hospitalet (ESP),21 APR 1991,1112
28,129,21:30,Sonata MILUŠAUSKAITĖ,21 AUG 1973,LTU,1,Algarve (POR),19 FEB 2006,1110
29,129,21:30,Quanming WU,16 NOV 2001,CHN,1,Shangrao (CHN),14 APR 2018,1110
30,131,21:31,Oksana CHUBENKO-YANKOVSKAYA,22 SEP 1987,RUS,1,Moskva (RUS),17 MAY 2006,1109
31,132,21:32,Yevdokiya KOROTKOVA,28 FEB 1979,RUS,3,Buy (RUS),24 SEP 2006,1108
32,132,21:32,Svetlana VASILYEVA,13 AUG 1985,RUS,1,"Adler, Sochi (RUS)",01 MAR 2009,1108
33,132,21:32,Anna TERLYUKEVICH,15 AUG 1987,BLR,1,Lazdijai (LTU),21 SEP 2019,1108
34,135,21:33,Kerry SAXBY,02 JUN 1961,AUS,1,L'Hospitalet (ESP),24 APR 1988,1107
35,135,21:33,Aihua QIN,03 NOV 1987,CHN,1,Yenking (CHN),05 SEP 2004,1107
36,137,21:34,Beata BETLEJ,07 JUL 1968,POL,2,Guadix (ESP),17 MAR 1996,1106
37,137,21:34,Fumi MITSUMURA,01 MAR 1985,JPN,1,Yokohama (JPN),06 JUL 2003,1106
38,137,21:34,Sabine ZIMMER-KRANTZ,06 FEB 1981,GER,2,Nürnberg (GER),05 JUL 2008,1106
39,140,21:35,María VASCO,26 DEC 1975,ESP,1,Barcelona (ESP),03 JUN 2005,1104
40,140,21:35,Galina KOLPAKOVA,14 JAN 1983,RUS,8,Moskva (RUS),25 SEP 2005,1104
41,140,21:35,Galina KOLPAKOVA,14 JAN 1983,RUS,8,Buy (RUS),25 SEP 2005,1104
42,143,21:36,Vicky LUPTON,17 APR 1972,GBR,1,Sheffield (GBR),18 JUL 1992,1103
43,143,21:36,Encarna GRANADOS,30 JAN 1972,ESP,1,Viladecans (ESP),04 FEB 2001,1103
44,143,21:36,Olga KARDOPOLTSEVA,11 SEP 1966,BLR,8,Hildesheim (GER),13 SEP 2003,1103
45,143,21:36,María José POVES,16 MAR 1978,ESP,1,Zaragoza (ESP),06 MAY 2006,1103
46,143,21:36,Ryoko SAKAKURA,09 MAY 1976,JPN,1,Oita (JPN),30 SEP 2006,1103
47,148,21:38,Sylwia KORZENIOWSKA,25 APR 1980,POL,1,Bugeat (FRA),07 JUL 2007,1101
48,148,21:38,María PÉREZ,29 APR 1996,ESP,1,Guadix (ESP),08 DEC 2018,1101
49,148,21:38,Yekaterina PETROVA,03 MAY 2004,RUS,1,Sochi (RUS),18 FEB 2020,1101
50,151,21:39,María José POVES,16 MAR 1978,ESP,2,Barcelona (ESP),10 JUN 2006,1100
51,152,21:40,Nadezhda RYASHKINA,22 JAN 1967,RUS,3,Druskininkai (LTU),07 SEP 2003,1098
52,152,21:40,Eva PÉREZ,18 JUL 1975,ESP,2,Viladecans (ESP),25 JAN 2004,1098
53,152,21:40,Erica ALFRIDI,22 FEB 1968,ITA,1,Roma (ITA),25 JUN 2004,1098
54,152,21:40,Ana CABECINHA,29 APR 1984,POR,1,Olhao (POR),07 FEB 2009,1098
55,156,21:41,Mayumi KAWASAKI,10 MAY 1980,JPN,1,Niigata (JPN),25 SEP 2004,1097
56,156,21:41,Sonata MILUŠAUSKAITĖ,21 AUG 1973,LTU,2,Rubi (ESP),01 APR 2007,1097
57,156,21:41,Sonata MILUŠAUSKAITĖ,21 AUG 1973,LTU,2,Barcelona (ESP),01 APR 2007,1097
58,156,21:41,Quanming WU,16 NOV 2001,CHN,1,Huangshan (CHN),03 MAR 2018,1097
59,156,21:41,Anastasiya RAROUSKAYA,19 JUN 1996,BLR,2,Lazdijai (LTU),21 SEP 2019,1097
60,161,21:42,Liping WANG,08 JUL 1976,CHN,1,L’Hospitalet-près-l’Andorre (FRA),03 MAY 1998,1096
61,161,21:42,Olive LOUGHNANE,14 JAN 1976,IRL,2,Sligo (IRL),30 MAY 2004,1096
62,161,21:42,Irina YUMANOVA,09 APR 1990,RUS,2,Cheboksary (RUS),16 JUN 2007,1096
63,161,21:42,Vera SANTOS,03 DEC 1981,POR,1,Ferreira do Zêzere (POR),18 MAY 2008,1096
64,165,21:43,Inês HENRIQUES,01 MAY 1980,POR,2,Olhao (POR),26 APR 2014,1095
65,165,21:43,Raquel GONZÁLEZ,16 NOV 1989,ESP,1,Toledo (ESP),06 NOV 2021,1095
66,167,21:44,Olga POLYAKOVA,23 SEP 1980,RUS,2f20,Saransk (RUS),12 JUN 1999,1094
67,167,21:44,Anisiya KORNIKOVA-KIRDYAPKINA,23 OCT 1989,RUS,2,"Adler, Sochi (RUS)",19 FEB 2006,1094
68,167,21:44,María VASCO,26 DEC 1975,ESP,1,Córdoba (ESP),16 JUN 2007,1094
69,167,21:44,Brigita VIRBALYTĖ-DIMSIENĖ,01 FEB 1985,LTU,1,Simnas (LTU),10 JUN 2018,1094
70,171,21:45,Rocío FLORIDO,16 JAN 1976,ESP,1,Valencia (ESP),12 JUN 2004,1093
71,171,21:45,Elisa RIGAUDO,17 JUN 1980,ITA,1,Padova (ITA),27 JUL 2007,1093
72,171,21:45,Anastasiya PODYACHIKH,10 JAN 2005,RUS,1,Voronovo (RUS),05 SEP 2021,1093
73,174,21:46,Linda COFFEE,31 JUL 1977,AUS,1,Eisenhüttenstadt (GER),11 MAY 1996,1091
74,174,21:46,Paulina BUZIAK,16 DEC 1986,POL,1,Mielec (POL),14 AUG 2009,1091
75,174,21:46,Johana ORDÓŇEZ,12 DEC 1987,ECU,2,Toledo (ESP),06 NOV 2021,1091
76,177,21:47,Cristiana PELLINO,21 SEP 1970,ITA,2,Firenze (ITA),10 JUL 2004,1090
77,177,21:47,Beatriz PASCUAL,09 MAY 1982,ESP,1,Avilés (ESP),28 JUN 2008,1090
78,177,21:47,Yelena LASHMANOVA,09 APR 1992,RUS,1,Cheboksary (RUS),13 JUN 2009,1090
79,177,21:47,Anastasiya PODYACHIKH,10 JAN 2005,RUS,1,Cheboksary (RUS),30 MAY 2021,1090
80,181,21:48,Yuxin LI,04 DEC 1974,CHN,2,L’Hospitalet-près-l’Andorre (FRA),03 MAY 1998,1089
81,181,21:48,Mayumi KAWASAKI,10 MAY 1980,JPN,1,Okayama (JPN),27 SEP 2003,1089
82,181,21:48,Sabine ZIMMER-KRANTZ,06 FEB 1981,GER,1,Dessau (GER),15 OCT 2005,1089
83,181,21:48,Jane SAVILLE,05 NOV 1974,AUS,1,Brisbane (AUS),03 MAR 2006,1089
84,181,21:48,Ana CABECINHA,29 APR 1984,POR,1,Lisboa (POR),26 JUL 2006,1089
85,181,21:48,Mingxia YANG,13 JAN 1990,CHN,1,Beijing (CHN),21 APR 2007,1089
86,181,21:48,Zuzana MALÍKOVÁ,02 AUG 1983,SVK,1,Banská Bystrica (SVK),18 SEP 2007,1089
87,181,21:48,Lucie PELANTOVÁ,07 MAY 1986,CZE,1,Olomouc (CZE),16 APR 2011,1089
88,181,21:48,Yelena SBORETS,07 APR 2003,RUS,2,Sochi (RUS),18 FEB 2020,1089
89,190,21:49,Zuzana MALÍKOVÁ,02 AUG 1983,SVK,1,Banská Bystrica (SVK),11 SEP 2004,1088
90,190,21:49,María José POVES,16 MAR 1978,ESP,1,Zaragoza (ESP),14 JUL 2007,1088
91,192,21:50,Lisa BARBIERI,18 MAY 1978,ITA,2,Milano (ITA),28 JUN 2003,1087
92,192,21:50,Sachiko KONISHI,04 FEB 1982,JPN,2,Yokohama (JPN),06 JUL 2003,1087
93,192,21:50,Aleksandra KUDRYASHOVA,18 JUL 1990,RUS,1,Sochi (RUS),12 MAR 2005,1087
94,192,21:50,Mingxia YANG,13 JAN 1990,CHN,1,Guangzhou (CHN),22 JUL 2007,1087
95,192,21:50,María VASCO,26 DEC 1975,ESP,1,Madrid (ESP),22 MAY 2010,1087
96,192,21:50,Paulina BUZIAK,16 DEC 1986,POL,1,Biala Podlaska (POL),31 AUG 2013,1087
97,192,21:50,Paulina BUZIAK,16 DEC 1986,POL,1,Gdansk (POL),31 AUG 2013,1087
98,199,21:51,Anikó SZEBENSZKY,12 AUG 1965,HUN,3,Hildesheim (GER),10 JUN 1989,1085
99,199,21:51,Lisa BARBIERI,18 MAY 1978,ITA,1,Vigevano (ITA),17 MAY 2003,1085
0,199,21:51,Zuzana MALÍKOVÁ,02 AUG 1983,SVK,7,Kraków (POL),14 JUN 2003,1085
1,199,21:51,Veronica BUDILEANU,27 FEB 1976,ROU,2,Banská Bystrica (SVK),11 SEP 2004,1085
2,199,21:51,Sabine ZIMMER-KRANTZ,06 FEB 1981,GER,1,Granollers (ESP),07 DEC 2008,1085
3,199,21:51,Maria MICHTA-COFFEY,23 JUN 1986,USA,1,"Albany, NY (USA)",31 MAY 2015,1085
4,205,21:52,María Teresa GARGALLO,15 OCT 1969,ESP,1,Avila (ESP),26 JUL 2003,1084
5,205,21:52,María VASCO,26 DEC 1975,ESP,1,Benidorm (ESP),25 JUN 2005,1084
6,205,21:52,Mária GÁLIKOVÁ,21 AUG 1980,SVK,1,Banská Bystrica (SVK),22 APR 2006,1084
7,205,21:52,Evangelia XYNOU,22 NOV 1981,GRE,1,Patra (GRE),07 MAR 2010,1084
8,205,21:52,Júlia TAKÁCS,29 JUN 1989,ESP,2,Madrid (ESP),22 MAY 2010,1084
9,205,21:52,María PÉREZ,29 APR 1996,ESP,1,Guadix (ESP),10 DEC 2017,1084
10,211,21:53,Eva PÉREZ,18 JUL 1975,ESP,8,Kraków (POL),14 JUN 2003,1083
11,211,21:53,Mayumi KAWASAKI,10 MAY 1980,JPN,1,Fukuroi (JPN),29 OCT 2003,1083
12,211,21:53,Eva PÉREZ,18 JUL 1975,ESP,1,L'Hospitalet (ESP),08 MAY 2004,1083
13,211,21:53,Mayumi KAWASAKI,10 MAY 1980,JPN,1,Kumagaya (JPN),24 OCT 2004,1083
14,211,21:53,Svetlana VASILYEVA,13 AUG 1985,RUS,3,Klimovsk (RUS),09 MAY 2005,1083
15,211,21:53,Olive LOUGHNANE,14 JAN 1976,IRL,1,Santry (IRL),23 JUL 2005,1083
16,211,21:53,Sonata MILUŠAUSKAITĖ,21 AUG 1973,LTU,5,Hildesheim (GER),27 AUG 2006,1083
17,211,21:53,Qun YI,,CHN,2,Beijing (CHN),21 APR 2007,1083
18,211,21:53,Jinyu WANG,12 SEP 2000,CHN,1,Huangshan (CHN),10 MAR 2019,1083
19,211,21:53,Anastasiya KOLCHINA,11 MAY 2005,RUS,3,Sochi (RUS),18 FEB 2020,1083
20,221,21:54,Rimma MAKAROVA,18 JUL 1963,RUS,1f2,Moskva (RUS),03 MAY 1998,1082
21,221,21:54,Vera SANTOS,03 DEC 1981,POR,1,Alcanena (POR),12 MAR 2005,1082
22,221,21:54,Ana CABECINHA,29 APR 1984,POR,2,Algarve (POR),19 FEB 2006,1082
23,221,21:54,María José POVES,16 MAR 1978,ESP,1,Valencia (ESP),12 MAY 2007,1082
24,221,21:54,Oksana KHAYBULLINA,24 MAY 1992,RUS,1,"Adler, Sochi (RUS)",23 FEB 2008,1082
25,221,21:54,Laura GARCÍA-CARO,16 APR 1995,ESP,1,La Coruña (ESP),28 MAY 2016,1082
26,221,21:54,Meryem BEKMEZ,31 JUL 2000,TUR,1,Konya (TUR),27 APR 2019,1082
27,228,21:55,Lisa LANGFORD-KEHLER,15 MAR 1967,GBR,1,Coventry (GBR),13 JUL 1998,1081
28,228,21:55,María Teresa GARGALLO,15 OCT 1969,ESP,3,Viladecans (ESP),25 JAN 2004,1081
29,228,21:55,Beatriz PASCUAL,09 MAY 1982,ESP,2,Barcelona (ESP),06 FEB 2005,1081
30,228,21:55,Beatriz PASCUAL,09 MAY 1982,ESP,1,Castellón (ESP),11 AUG 2007,1081
31,232,21:56,Zuzana MALÍKOVÁ,02 AUG 1983,SVK,1,Bratislava (SVK),03 JUL 2004,1079
32,232,21:56,Gisella ORSINI,09 DEC 1971,ITA,1,Cesenatico (ITA),11 JUN 2005,1079
33,232,21:56,Natalie SAVILLE,07 SEP 1978,AUS,2,Brisbane (AUS),03 MAR 2006,1079
34,232,21:56,Anna LUKYANOVA,23 APR 1991,RUS,1,Saransk (RUS),07 JUN 2008,1079
35,232,21:56,Yuliya KHALILOVA,19 NOV 2002,RUS,1,Sochi (RUS),17 FEB 2019,1079
36,237,21:57,María José POVES,16 MAR 1978,ESP,2,L'Hospitalet (ESP),08 MAY 2004,1078
37,237,21:57,Emanuela PERILLI,19 MAY 1973,ITA,3,Firenze (ITA),10 JUL 2004,1078
38,237,21:57,Qun YI,,CHN,1,Beijing (CHN),17 MAY 2007,1078
39,237,21:57,Yekaterina PETROVA,03 MAY 2004,RUS,2,Cheboksary (RUS),30 MAY 2021,1078
40,241,21:58,Andrea ALFÖLDI,22 SEP 1964,HUN,5,Hildesheim (GER),10 JUN 1989,1077
41,241,21:58,Mária URBANIKNÉ ROSZA,12 FEB 1967,HUN,3,Kraków (POL),27 SEP 1998,1077
42,241,21:58,Mari Cruz DÍAZ,24 OCT 1969,ESP,2,Barcelona (ESP),02 MAR 2003,1077
