"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
18,19,14:20.36,Hellen OBIRI,13 DEC 1989,KEN,1,"Olympic Stadium, London (GBR)",21 JUL 2019,1241
19,20,14:20.68,Agnes Jebet TIROP,23 OCT 1995,KEN,2,"Olympic Stadium, London (GBR)",21 JUL 2019,1241
20,21,14:20.87,Vivian Jepkemoi CHERUIYOT,11 SEP 1983,KEN,1,"Olympiastadion, Stockholm (SWE)",29 JUL 2011,1240
21,22,14:21.29,Genzebe DIBABA,08 FEB 1991,ETH,1,"Bislett Stadion, Oslo (NOR)",11 JUN 2015,1239
22,23,14:21.75,Hellen OBIRI,13 DEC 1989,KEN,1,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1238
23,24,14:21.97,Almaz AYANA,21 NOV 1991,ETH,2,Paris (FRA),04 JUL 2015,1238
24,25,14:22.12,Sifan HASSAN,01 JAN 1993,NED,3,"Olympic Stadium, London (GBR)",21 JUL 2019,1238
25,25,14:22.12,Hellen OBIRI,13 DEC 1989,KEN,1,"Stade Louis II, Monaco (MON)",14 AUG 2020,1238
26,27,14:22.34,Sifan HASSAN,01 JAN 1993,NED,2,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1237
27,28,14:22.47,Hellen OBIRI,13 DEC 1989,KEN,1,"Shanghai Stadium, Shanghai (CHN)",13 MAY 2017,1237
28,29,14:22.51,Vivian Jepkemoi CHERUIYOT,11 SEP 1983,KEN,2,Oslo (NOR),15 JUN 2007,1237
29,30,14:23.05,Lilian Kasait RENGERUK,03 MAY 1997,KEN,4,"Stade Charléty, Paris (FRA)",09 JUN 2023,1236
30,31,14:23.14,Letesenbet GIDEY,20 MAR 1998,ETH,3,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1236
31,32,14:23.33,Senbere TEFERI,03 MAY 1995,ETH,4,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1235
32,33,14:23.45,Freweyni HAILU,12 FEB 2001,ETH,5,"Stade Charléty, Paris (FRA)",09 JUN 2023,1235
33,34,14:23.46,Tirunesh DIBABA,01 OCT 1985,ETH,1,Rieti (ITA),07 SEP 2008,1235
34,35,14:23.67,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,6,"Stade Charléty, Paris (FRA)",09 JUN 2023,1235
35,36,14:23.68,Tirunesh DIBABA,01 OCT 1985,ETH,1,Paris (FRA),06 JUL 2013,1235
36,37,14:23.75,Liliya SHOBUKHOVA,13 NOV 1977,RUS,1,Kazan (RUS),19 JUL 2008,1234
37,38,14:23.92,Shelby HOULIHAN,08 FEB 1993,USA,1,"Jesuit High School Track, Portland, OR (USA)",10 JUL 2020,1234
38,39,14:24.24,Agnes Jebet TIROP,23 OCT 1995,KEN,5,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1233
39,40,14:24.53,Meseret DEFAR,19 NOV 1983,ETH,1,"New York, NY (USA)",03 JUN 2006,1233
40,41,14:24.59,Letesenbet GIDEY,20 MAR 1998,ETH,2,"Hayward Field, Eugene, OR (USA)",27 MAY 2022,1233
41,42,14:24.68,Elvan ABEYLEGESSE,11 SEP 1982,TUR,1,Bergen (NOR),11 JUN 2004,1233
42,43,14:25.22,Genzebe DIBABA,08 FEB 1991,ETH,1,"Hayward Field, Eugene, OR (USA)",26 MAY 2017,1231
43,44,14:25.34,Francine NIYONSABA,05 MAY 1993,BDI,1,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2021,1231
44,45,14:25.43,Vivian Jepkemoi CHERUIYOT,11 SEP 1983,KEN,1,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2008,1231
45,46,14:25.52,Meseret DEFAR,19 NOV 1983,ETH,2,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2008,1231
46,47,14:25.63,Ejgayehu TAYE,10 FEB 2000,ETH,2,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2021,1231
47,48,14:25.78,Hellen OBIRI,13 DEC 1989,KEN,2,"Boudewijnstadion, Bruxelles (BEL)",09 SEP 2016,1230
48,49,14:25.84,Almaz AYANA,21 NOV 1991,ETH,2,Paris (FRA),06 JUL 2013,1230
49,49,14:25.84,Dawit SEYAUM,27 JUL 1996,ETH,1,"Bislett Stadion, Oslo (NOR)",16 JUN 2022,1230
50,51,14:25.88,Hellen OBIRI,13 DEC 1989,KEN,1,"Boudewijnstadion, Bruxelles (BEL)",01 SEP 2017,1230
51,52,14:26.17,Vivian Jepkemoi CHERUIYOT,11 SEP 1983,KEN,1,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016,1230
52,53,14:26.23,Hellen OBIRI,13 DEC 1989,KEN,3,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2021,1229
53,54,14:26.26,Sifan HASSAN,01 JAN 1993,NED,1,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2019,1229
54,55,14:26.34,Karissa SCHWEIZER,04 MAY 1996,USA,2,"Jesuit High School Track, Portland, OR (USA)",10 JUL 2020,1229
55,56,14:26.38,Hellen OBIRI,13 DEC 1989,KEN,1,"Bislett Stadion, Oslo (NOR)",01 JUL 2021,1229
56,57,14:26.57,Letesenbet GIDEY,20 MAR 1998,ETH,2,"Stade Louis II, Monaco (MON)",14 AUG 2020,1229
57,58,14:26.69,Gudaf TSEGAY,23 JUN 1997,ETH,2,"Bislett Stadion, Oslo (NOR)",16 JUN 2022,1229
58,59,14:26.72,Hellen OBIRI,13 DEC 1989,KEN,1,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1228
59,60,14:26.76,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,1,Berlin (GER),03 AUG 2019,1228
60,61,14:26.80,Fantu WORKU,29 MAR 1999,ETH,2,"Bislett Stadion, Oslo (NOR)",01 JUL 2021,1228
61,62,14:26.83,Almaz AYANA,21 NOV 1991,ETH,1,"National Stadium, Beijing (CHN)",30 AUG 2015,1228
62,63,14:26.89,Genzebe DIBABA,08 FEB 1991,ETH,1,"Hayward Field, Eugene, OR (USA)",26 MAY 2018,1228
63,64,14:26.90,Meseret DEFAR,19 NOV 1983,ETH,1,"Bislett Stadion, Oslo (NOR)",13 JUN 2013,1228
64,65,14:26.92,Letesenbet GIDEY,20 MAR 1998,ETH,3,"Bislett Stadion, Oslo (NOR)",16 JUN 2022,1228
65,66,14:27.12,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,4,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2021,1228
66,67,14:27.41,Vivian Jepkemoi CHERUIYOT,11 SEP 1983,KEN,1,"Stade de France, Paris-St-Denis (FRA)",16 JUL 2010,1227
67,68,14:27.49,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,2,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1227
68,69,14:27.55,Caroline Chepkoech KIPKIRUI,26 MAY 1994,KEN,2,"Boudewijnstadion, Bruxelles (BEL)",01 SEP 2017,1227
69,70,14:27.89,Sifan HASSAN,01 JAN 1993,NED,1,"Hayward Field, Eugene, OR (USA)",20 AUG 2021,1226
70,71,14:28.09,Jiang BO,13 MAR 1977,CHN,1,Shanghai (CHN),23 OCT 1997,1226
71,72,14:28.24,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,3,"Bislett Stadion, Oslo (NOR)",01 JUL 2021,1225
72,73,14:28.39,Sentayehu EJIGU,28 JUN 1985,ETH,2,"Stade de France, Paris-St-Denis (FRA)",16 JUL 2010,1225
73,74,14:28.43,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,3,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1225
74,75,14:28.55,Eilish MCCOLGAN,25 NOV 1990,GBR,4,"Bislett Stadion, Oslo (NOR)",01 JUL 2021,1225
75,76,14:28.88,Genzebe DIBABA,08 FEB 1991,ETH,1,"Stade Louis II, Monaco (MON)",18 JUL 2014,1224
76,77,14:28.98,Meseret DEFAR,19 NOV 1983,ETH,1,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005,1224
77,78,14:29.11,Paula RADCLIFFE,17 DEC 1973,GBR,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",20 JUN 2004,1224
78,79,14:29.19,Almaz AYANA,21 NOV 1991,ETH,2,"Stade Louis II, Monaco (MON)",18 JUL 2014,1224
79,80,14:29.32,Olga YEGOROVA,28 MAR 1972,RUS,1,"Olympiastadion, Berlin (GER)",31 AUG 2001,1223
80,80,14:29.32,Berhane ADERE,23 NOV 1973,ETH,1,Oslo (NOR),27 JUN 2003,1223
81,82,14:29.50,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,2,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",22 MAY 2016,1223
82,83,14:29.52,Meseret DEFAR,19 NOV 1983,ETH,1,Paris (FRA),08 JUL 2011,1223
83,84,14:29.54,Letesenbet GIDEY,20 MAR 1998,ETH,2,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2019,1223
84,85,14:29.60,Tsehay GEMECHU,12 DEC 1998,ETH,4,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1223
85,86,14:29.63,Fantu WORKU,29 MAR 1999,ETH,4,"FBK Stadium, Hengelo (NED)",08 JUN 2021,1223
86,87,14:29.77,Hellen OBIRI,13 DEC 1989,KEN,2,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016,1222
87,88,14:29.82,Yanmei DONG,16 FEB 1977,CHN,2,Shanghai (CHN),23 OCT 1997,1222
88,88,14:29.82,Senbere TEFERI,03 MAY 1995,ETH,3,"Boudewijnstadion, Bruxelles (BEL)",09 SEP 2016,1222
89,90,14:29.89,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,3,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2019,1222
90,91,14:30.10,Vivian Jepkemoi CHERUIYOT,11 SEP 1983,KEN,1,"Letzigrund, Zürich (SUI)",08 SEP 2011,1222
91,92,14:30.18,Meseret DEFAR,19 NOV 1983,ETH,1,Ostrava (CZE),27 JUN 2007,1222
92,93,14:30.29,Letesenbet GIDEY,20 MAR 1998,ETH,2,"Hayward Field, Eugene, OR (USA)",26 MAY 2018,1221
93,94,14:30.32,Lilian Kasait RENGERUK,03 MAY 1997,KEN,5,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2021,1221
94,95,14:30.40,Tirunesh DIBABA,01 OCT 1985,ETH,1,Oslo (NOR),02 JUN 2006,1221
95,96,14:30.42,Sally KIPYEGO,19 DEC 1985,KEN,2,"Letzigrund, Zürich (SUI)",08 SEP 2011,1221
96,97,14:30.63,Tirunesh DIBABA,01 OCT 1985,ETH,1,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1221
97,98,14:30.77,Eva CHERONO,15 AUG 1996,KEN,6,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2021,1220
98,99,14:30.88,Gete WAMI,11 DEC 1974,ETH,1,Hechtel (BEL),05 AUG 2000,1220
99,99,14:30.88,Tirunesh DIBABA,01 OCT 1985,ETH,2,Bergen (NOR),11 JUN 2004,1220
0,101,14:30.96,Sentayehu EJIGU,28 JUN 1985,ETH,1,"Shanghai Stadium, Shanghai (CHN)",23 MAY 2010,1220
1,102,14:31.07,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,4,"Bislett Stadion, Oslo (NOR)",16 JUN 2022,1220
2,103,14:31.09,Berhane ADERE,23 NOV 1973,ETH,2,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005,1220
3,104,14:31.11,Alicia MONSON,13 MAY 1998,USA,5,"Bislett Stadion, Oslo (NOR)",16 JUN 2022,1220
4,105,14:31.14,Linet Chepkwemoi MASAI,05 DEC 1989,KEN,2,"Shanghai Stadium, Shanghai (CHN)",23 MAY 2010,1220
5,106,14:31.20,Gelete BURKA,23 JAN 1986,ETH,2,Ostrava (CZE),27 JUN 2007,1220
6,107,14:31.26,Eilish MCCOLGAN,25 NOV 1990,GBR,7,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2021,1219
7,108,14:31.27,Yanmei DONG,16 FEB 1977,CHN,1h,Shanghai (CHN),21 OCT 1997,1219
8,109,14:31.30,Jiang BO,13 MAR 1977,CHN,h,Shanghai (CHN),21 OCT 1997,1219
9,110,14:31.42,Paula RADCLIFFE,17 DEC 1973,GBR,1,Manchester (GBR),28 JUL 2002,1219
10,111,14:31.48,Gabriela SZABO,14 NOV 1975,ROU,1,"Olympiastadion, Berlin (GER)",01 SEP 1998,1219
11,112,14:31.52,Elvan ABEYLEGESSE,11 SEP 1982,TUR,3,"Stade de France, Paris-St-Denis (FRA)",16 JUL 2010,1219
12,113,14:31.66,Sentayehu EJIGU,28 JUN 1985,ETH,2,Paris (FRA),08 JUL 2011,1219
13,114,14:31.69,Gete WAMI,11 DEC 1974,ETH,2,"Olympiastadion, Berlin (GER)",31 AUG 2001,1219
14,114,14:31.69,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,4,"Olympic Stadium, London (GBR)",21 JUL 2019,1219
15,116,14:31.76,Senbere TEFERI,03 MAY 1995,ETH,2,"Shanghai Stadium, Shanghai (CHN)",13 MAY 2017,1218
16,117,14:31.91,Meselech MELKAMU,19 APR 1985,ETH,3,"Shanghai Stadium, Shanghai (CHN)",23 MAY 2010,1218
17,117,14:31.91,Sylvia Jebiwot KIBET,28 MAR 1984,KEN,4,"Shanghai Stadium, Shanghai (CHN)",23 MAY 2010,1218
18,117,14:31.91,Gudaf TSEGAY,23 JUN 1997,ETH,1,"x-bionic sphere, Šamorín (SVK)",09 JUN 2022,1218
19,120,14:31.92,Vivian Jepkemoi CHERUIYOT,11 SEP 1983,KEN,1,"Shanghai Stadium, Shanghai (CHN)",15 MAY 2011,1218
20,121,14:31.95,Faith KIPYEGON,10 JAN 1994,KEN,2,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1218
21,122,14:32.02,Hellen OBIRI,13 DEC 1989,KEN,1,"Hayward Field, Eugene, OR (USA)",27 MAY 2016,1218
22,123,14:32.03,Senbere TEFERI,03 MAY 1995,ETH,3,"Boudewijnstadion, Bruxelles (BEL)",01 SEP 2017,1218
23,124,14:32.08,Zahra OUAZIZ,20 DEC 1969,MAR,2,"Olympiastadion, Berlin (GER)",01 SEP 1998,1218
24,125,14:32.17,Almaz AYANA,21 NOV 1991,ETH,6,"Bislett Stadion, Oslo (NOR)",16 JUN 2022,1218
25,126,14:32.33,Shixiang LIU,13 JAN 1971,CHN,h,Shanghai (CHN),21 OCT 1997,1217
26,127,14:32.42,Tirunesh DIBABA,01 OCT 1985,ETH,1,"New York, NY (USA)",11 JUN 2005,1217
27,128,14:32.44,Paula RADCLIFFE,17 DEC 1973,GBR,3,"Olympiastadion, Berlin (GER)",31 AUG 2001,1217
28,129,14:32.57,Tirunesh DIBABA,01 OCT 1985,ETH,1,"Stadio Olimpico, Roma (ITA)",08 JUL 2005,1217
29,130,14:32.73,Meselech MELKAMU,19 APR 1985,ETH,4,"Stade de France, Paris-St-Denis (FRA)",16 JUL 2010,1217
30,131,14:32.74,Ejegayehu DIBABA,21 MAR 1982,ETH,3,Bergen (NOR),11 JUN 2004,1216
31,132,14:32.79,Berhane ADERE,23 NOV 1973,ETH,2,"Stadio Olimpico, Roma (ITA)",08 JUL 2005,1216
32,133,14:32.82,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,4,"Boudewijnstadion, Bruxelles (BEL)",01 SEP 2017,1216
33,134,14:32.83,Meseret DEFAR,19 NOV 1983,ETH,1,"Letzigrund, Zürich (SUI)",29 AUG 2013,1216
34,135,14:32.87,Sentayehu EJIGU,28 JUN 1985,ETH,2,"Shanghai Stadium, Shanghai (CHN)",15 MAY 2011,1216
35,136,14:32.90,Meseret DEFAR,19 NOV 1983,ETH,3,"Stadio Olimpico, Roma (ITA)",08 JUL 2005,1216
36,137,14:32.95,Linet Chepkwemoi MASAI,05 DEC 1989,KEN,3,"Shanghai Stadium, Shanghai (CHN)",15 MAY 2011,1216
37,138,14:33.04,Werknesh KIDANE,07 JAN 1981,ETH,2,Oslo (NOR),27 JUN 2003,1216
38,139,14:33.09,Agnes Jebet TIROP,23 OCT 1995,KEN,2,"Stadio Olimpico, Roma (ITA)",08 JUN 2017,1216
39,140,14:33.13,Gulnara SAMITOVA-GALKINA,09 JUL 1978,RUS,2,Kazan (RUS),19 JUL 2008,1216
40,141,14:33.30,Etenesh DIRO,10 MAY 1991,ETH,4,"Boudewijnstadion, Bruxelles (BEL)",09 SEP 2016,1215
41,142,14:33.32,Letesenbet GIDEY,20 MAR 1998,ETH,3,"Stadio Olimpico, Roma (ITA)",08 JUN 2017,1215
42,143,14:33.48,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,2,"Bislett Stadion, Oslo (NOR)",13 JUN 2013,1215
43,144,14:33.49,Lucy Kabuu WANGUI,24 MAR 1984,KEN,2,"Bislett Stadion, Oslo (NOR)",06 JUN 2008,1215
44,145,14:33.52,Ejegayehu DIBABA,21 MAR 1982,ETH,2,Oslo (NOR),02 JUN 2006,1215
45,146,14:33.59,Almaz AYANA,21 NOV 1991,ETH,3,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016,1215
46,147,14:33.65,Berhane ADERE,23 NOV 1973,ETH,1,London (GBR),23 AUG 2002,1215
47,147,14:33.65,Tirunesh DIBABA,01 OCT 1985,ETH,1,"Crystal Palace, London (GBR)",25 JUL 2009,1215
48,149,14:33.66,Hawi FEYSA,01 FEB 1999,ETH,7,"Bislett Stadion, Oslo (NOR)",16 JUN 2022,1215
49,150,14:33.73,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,3,"Stade Louis II, Monaco (MON)",18 JUL 2014,1215
50,151,14:33.78,Meseret DEFAR,19 NOV 1983,ETH,2,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1214
51,152,14:33.83,Meselech MELKAMU,19 APR 1985,ETH,3,Ostrava (CZE),27 JUN 2007,1214
52,153,14:33.84,Edith MASAI,04 APR 1967,KEN,3,Oslo (NOR),02 JUN 2006,1214
53,154,14:33.90,Hellen OBIRI,13 DEC 1989,KEN,4,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2019,1214
54,155,14:33.95,Mercy CHERONO,07 MAY 1991,KEN,2,"Stadio Olimpico, Roma (ITA)",02 JUN 2016,1214
55,156,14:33.96,Vivian Jepkemoi CHERUIYOT,11 SEP 1983,KEN,1,"Hayward Field, Eugene, OR (USA)",03 JUN 2011,1214
56,157,14:34.07,Tirunesh DIBABA,01 OCT 1985,ETH,1,"Hayward Field, Eugene, OR (USA)",03 JUL 2010,1214
57,158,14:34.10,Mercy CHERONO,07 MAY 1991,KEN,3,Paris (FRA),04 JUL 2015,1214
58,159,14:34.13,Vivian Jepkemoi CHERUIYOT,11 SEP 1983,KEN,1,"Boudewijnstadion, Bruxelles (BEL)",27 AUG 2010,1214
59,160,14:34.17,Meselech MELKAMU,19 APR 1985,ETH,1,Ostrava (CZE),17 JUN 2009,1214
60,161,14:34.22,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,4,Paris (FRA),04 JUL 2015,1214
61,162,14:34.29,Gabriela SZABO,14 NOV 1975,ROU,2,London (GBR),23 AUG 2002,1213
62,163,14:34.36,Linet Chepkwemoi MASAI,05 DEC 1989,KEN,2,Ostrava (CZE),17 JUN 2009,1213
63,164,14:34.39,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,3,"Stadio Olimpico, Roma (ITA)",02 JUN 2016,1213
64,165,14:34.45,Shelby HOULIHAN,08 FEB 1993,USA,1,Heusden-Zolder (BEL),21 JUL 2018,1213
65,166,14:34.53,Lemlem HAILU,25 MAY 2001,ETH,7,"Stade Charléty, Paris (FRA)",09 JUN 2023,1213
66,167,14:34.55,Beatrice CHEBET,05 MAR 2000,KEN,5,"Bislett Stadion, Oslo (NOR)",01 JUL 2021,1213
67,168,14:34.82,Tirunesh DIBABA,01 OCT 1985,ETH,2,"Letzigrund, Zürich (SUI)",29 AUG 2013,1212
68,169,14:34.86,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,4,"Shanghai Stadium, Shanghai (CHN)",15 MAY 2011,1212
69,169,14:34.86,Hellen OBIRI,13 DEC 1989,KEN,1,"Olympic Stadium, London (GBR)",13 AUG 2017,1212
70,171,14:34.88,Alicia MONSON,13 MAY 1998,USA,8,"Stade Charléty, Paris (FRA)",09 JUN 2023,1212
71,172,14:34.99,Genzebe DIBABA,08 FEB 1991,ETH,1,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,1212
72,173,14:35.03,Hellen OBIRI,13 DEC 1989,KEN,3,"Hayward Field, Eugene, OR (USA)",26 MAY 2018,1212
73,174,14:35.07,Linet Chepkwemoi MASAI,05 DEC 1989,KEN,2,"Boudewijnstadion, Bruxelles (BEL)",27 AUG 2010,1212
74,175,14:35.09,Senbere TEFERI,03 MAY 1995,ETH,3,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",22 MAY 2016,1212
75,176,14:35.11,Linet Chepkwemoi MASAI,05 DEC 1989,KEN,3,"Letzigrund, Zürich (SUI)",08 SEP 2011,1212
76,177,14:35.13,Sentayehu EJIGU,28 JUN 1985,ETH,3,"Boudewijnstadion, Bruxelles (BEL)",27 AUG 2010,1212
77,177,14:35.13,Mercy CHERONO,07 MAY 1991,KEN,3,Paris (FRA),08 JUL 2011,1212
78,177,14:35.13,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,2,"Hayward Field, Eugene, OR (USA)",27 MAY 2016,1212
79,180,14:35.18,Sentayehu EJIGU,28 JUN 1985,ETH,4,Bergen (NOR),11 JUN 2004,1212
80,181,14:35.30,Priscah Jepleting CHERONO,27 JUN 1980,KEN,4,Oslo (NOR),02 JUN 2006,1211
81,182,14:35.34,Sifan HASSAN,01 JAN 1993,NED,1f1,"Irvine, CA (USA)",15 MAY 2021,1211
82,183,14:35.37,Meseret DEFAR,19 NOV 1983,ETH,1,"FBK Stadium, Hengelo (NED)",28 MAY 2006,1211
83,184,14:35.39,Linet Chepkwemoi MASAI,05 DEC 1989,KEN,1,"Icahn Stadium, New York, NY (USA)",30 MAY 2009,1211
84,185,14:35.43,Sylvia Jebiwot KIBET,28 MAR 1984,KEN,4,"Letzigrund, Zürich (SUI)",08 SEP 2011,1211
85,186,14:35.44,Linet Chepkwemoi MASAI,05 DEC 1989,KEN,2,"Hayward Field, Eugene, OR (USA)",03 JUN 2011,1211
86,186,14:35.44,Laura WEIGHTMAN,01 JUL 1991,GBR,3,"Stade Louis II, Monaco (MON)",14 AUG 2020,1211
87,188,14:35.62,Vivian Jepkemoi CHERUIYOT,11 SEP 1983,KEN,1,"Stadio Olimpico, Roma (ITA)",31 MAY 2012,1211
88,189,14:35.65,Meseret DEFAR,19 NOV 1983,ETH,2,"Stadio Olimpico, Roma (ITA)",31 MAY 2012,1211
89,190,14:35.67,Tirunesh DIBABA,01 OCT 1985,ETH,1,"Icahn Stadium, New York, NY (USA)",02 JUN 2007,1211
90,191,14:35.69,Vivian Jepkemoi CHERUIYOT,11 SEP 1983,KEN,3,"Hayward Field, Eugene, OR (USA)",27 MAY 2016,1211
91,192,14:35.88,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,8,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2021,1210
92,193,14:36.05,Lilian Kasait RENGERUK,03 MAY 1997,KEN,5,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1210
93,194,14:36.08,Gete WAMI,11 DEC 1974,ETH,3,"Olympiastadion, Berlin (GER)",01 SEP 1998,1210
94,195,14:36.10,Caroline Chepkoech KIPKIRUI,26 MAY 1994,KEN,5,"Olympic Stadium, London (GBR)",21 JUL 2019,1210
95,196,14:36.13,Agnes Jebet TIROP,23 OCT 1995,KEN,1,Bellinzona (SUI),18 JUL 2018,1210
96,197,14:36.38,Meseret DEFAR,19 NOV 1983,ETH,1,"Bislett Stadion, Oslo (NOR)",03 JUL 2009,1209
97,198,14:36.41,Tirunesh DIBABA,01 OCT 1985,ETH,1,"Crystal Palace, London (GBR)",13 AUG 2010,1209
98,199,14:36.44,Senbere TEFERI,03 MAY 1995,ETH,5,Paris (FRA),04 JUL 2015,1209
99,200,14:36.45,Fernanda RIBEIRO,23 JUN 1969,POR,1,Hechtel (BEL),22 JUL 1995,1209
0,201,14:36.48,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,5,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2019,1209
1,202,14:36.52,Mariem ALAOUI SELSOULI,08 APR 1984,MAR,1,"Stadio Olimpico, Roma (ITA)",13 JUL 2007,1209
2,203,14:36.58,Tirunesh DIBABA,01 OCT 1985,ETH,1,"Stadio Olimpico, Roma (ITA)",11 JUL 2008,1209
3,204,14:36.66,Rahel DANIEL,16 NOV 2001,ERI,3,"Hayward Field, Eugene, OR (USA)",27 MAY 2022,1209
4,205,14:36.70,Agnes Jebet NGETICH,23 JAN 2001,KEN,9,"Stade Charléty, Paris (FRA)",09 JUN 2023,1209
