"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
25,26,72.7,Ilke WYLUDDA,28 MAR 1969,GDR,1.0,Karl Marx Stadt (GDR),15 JUL 1988,1306
26,27,72.54,Diana GANSKY,14 DEC 1963,GDR,1.0,Rostock (GER),25 JUN 1988,1303
27,28,72.52,Martina HELLMANN,12 DEC 1960,GDR,1.0,Frohburg (GDR),15 JUN 1986,1303
28,28,72.52,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,1.0,Budapest (HUN),11 AUG 1986,1303
29,30,72.44,Diana GANSKY,14 DEC 1963,GDR,1.0,Potsdam (GDR),07 JUL 1987,1301
30,31,72.38,Diana GANSKY,14 DEC 1963,GDR,1.0,Berlin (GER),25 AUG 1987,1300
31,32,72.36,Diana GANSKY,14 DEC 1963,GDR,1.0,Potsdam (GDR),21 MAY 1987,1300
32,33,72.32,Martina HELLMANN,12 DEC 1960,GDR,1.0,Leipzig (GER),13 JUL 1984,1299
33,33,72.32,Diana GANSKY,14 DEC 1963,GDR,1.0,Schwerin (GER),03 JUN 1987,1299
34,35,72.3,Diana GANSKY,14 DEC 1963,GDR,1.0,Potsdam (GDR),22 MAY 1986,1299
35,35,72.3,Diana GANSKY,14 DEC 1963,GDR,1.0,Erfurt (GER),01 JUN 1986,1299
36,35,72.3,Martina HELLMANN,12 DEC 1960,GDR,1.0,"Olympic Stadium, Jamsil, Seoul (KOR)",29 SEP 1988,1299
37,38,72.28,Gisela BEYER,16 JUL 1960,GDR,1.0,Berlin (GER),15 JUL 1984,1298
38,39,72.24,Ilke WYLUDDA,28 MAR 1969,GDR,3.0,Neubrandenburg (GDR),09 JUL 1988,1298
39,40,72.18,Ilke WYLUDDA,28 MAR 1969,GDR,1.0,Macerata (ITA),05 SEP 1989,1296
40,41,72.14,Galina MURAŠOVA,22 DEC 1955,URS,2.0,Praha (TCH),17 AUG 1984,1296
41,42,72.12,Diana GANSKY,14 DEC 1963,GDR,1.0,Tallinn (EST),21 JUN 1986,1295
42,42,72.12,Martina HELLMANN,12 DEC 1960,GDR,2.0,Leipzig (GER),29 MAY 1987,1295
43,44,72.02,Irina MESZYNSKI,24 MAR 1962,GDR,2.0,Berlin (GDR),20 JUL 1984,1293
44,44,72.02,Martina HELLMANN,12 DEC 1960,GDR,1.0,Chania (GRE),22 MAY 1988,1293
45,46,72.0,Zdeňka ŠILHAVÁ,15 JUN 1954,TCH,1.0,Litomyšl (TCH),28 JUL 1984,1293
46,47,71.98,Ilke WYLUDDA,28 MAR 1969,GDR,2.0,Karl Marx Stadt (GDR),12 JUN 1988,1293
47,48,71.9,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,1.0,Stara Zagora (BUL),19 JUL 1986,1291
48,49,71.88,Ilke WYLUDDA,28 MAR 1969,GDR,1.0,Athina (GRE),16 MAY 1988,1291
49,49,71.88,Gabriele REINSCH,23 SEP 1963,GDR,2.0,Rostock (GER),25 JUN 1988,1291
50,49,71.88,Diana GANSKY,14 DEC 1963,GDR,2.0,"Olympic Stadium, Jamsil, Seoul (KOR)",29 SEP 1988,1291
51,52,71.86,Gabriele REINSCH,23 SEP 1963,GDR,2.0,Neubrandenburg (GDR),23 JUN 1989,1290
52,53,71.8,Mariya PETKOVA,03 NOV 1950,BUL,1.0,Sofia (BUL),13 JUL 1980,1289
53,53,71.8,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,1.0,Bratislava (TCH),14 JUN 1986,1289
54,55,71.68,Zdeňka ŠILHAVÁ,15 JUN 1954,TCH,1.0,Praha (TCH),15 MAY 1988,1287
55,55,71.68,Yanling XIAO,27 MAR 1968,CHN,1.0,Beijing (CHN),14 MAR 1992,1287
56,57,71.64,Ilke WYLUDDA,28 MAR 1969,GDR,2.0,Potsdam (GDR),20 AUG 1987,1286
57,57,71.64,Gabriele REINSCH,23 SEP 1963,GDR,1.0,Potsdam (GDR),12 MAY 1988,1286
58,57,71.64,Diana GANSKY,14 DEC 1963,GDR,2.0,Athina (GRE),16 MAY 1988,1286
59,57,71.64,Gabriele REINSCH,23 SEP 1963,GDR,1.0,Jena (GDR),04 JUN 1988,1286
60,57,71.64,Zdeňka ŠILHAVÁ,15 JUN 1954,TCH,1.0,Litomyšl (TCH),06 AUG 1988,1286
61,62,71.62,Martina HELLMANN,12 DEC 1960,GDR,1.0,"Stadio Olimpico, Roma (ITA)",31 AUG 1987,1286
62,63,71.6,Martina HELLMANN,12 DEC 1960,GDR,3.0,Berlin (GDR),20 JUL 1984,1286
63,64,71.58,Ellina ZVEREVA,16 NOV 1960,URS,1.0,Leningrad (URS),12 JUN 1988,1285
64,65,71.54,Ilke WYLUDDA,28 MAR 1969,GDR,1.0,Rostock (GER),29 MAY 1988,1285
65,65,71.54,Ilke WYLUDDA,28 MAR 1969,GDR,1.0,"Estadio Olímpico, Barcelona (ESP)",10 SEP 1989,1285
66,67,71.5,Evelin JAHL,28 MAR 1956,GDR,1.0,Potsdam (GDR),10 MAY 1980,1284
67,67,71.5,Diana GANSKY,14 DEC 1963,GDR,3.0,Potsdam (GDR),20 AUG 1987,1284
68,69,71.46,Evelin JAHL,28 MAR 1956,GDR,1.0,Berlin (GER),10 JUN 1981,1283
69,69,71.46,Valarie ALLMAN,23 FEB 1995,USA,1.0,"Triton Stadium, San Diego, CA (USA)",08 APR 2022,1283
70,71,71.41,Sandra PERKOVIĆ,21 JUN 1990,CRO,1.0,Bellinzona (SUI),18 JUL 2017,1282
71,72,71.4,Irina MESZYNSKI,24 MAR 1962,GDR,1.0,Karl Marx Stadt (GDR),10 JUL 1982,1282
72,73,71.38,Martina HELLMANN,12 DEC 1960,GDR,4.0,Neubrandenburg (GDR),09 JUL 1988,1282
73,73,71.38,Sandra PERKOVIĆ,21 JUN 1990,CRO,1.0,"Suhaim bin Hamad Stadium, Doha (QAT)",04 MAY 2018,1282
74,75,71.36,Diana GANSKY,14 DEC 1963,GDR,1.0,"Neckarstadion, Stuttgart (GER)",28 AUG 1986,1281
75,76,71.3,Mariya PETKOVA,03 NOV 1950,BUL,1.0,Sofia (BUL),01 AUG 1981,1280
76,76,71.3,Larisa KOROTKEVICH,03 JAN 1967,RUS,1.0,Sochi (RUS),29 MAY 1992,1280
77,78,71.26,Martina HELLMANN,12 DEC 1960,GDR,2.0,Jena (GDR),04 JUN 1988,1279
78,79,71.22,Ria STALMAN,11 DEC 1951,NED,1.0,"Walnut, CA (USA)",15 JUL 1984,1279
79,79,71.22,Mariya PETKOVA,03 NOV 1950,BUL,1.0,Sofia (BUL),29 JUL 1984,1279
80,79,71.22,Ellina ZVEREVA,16 NOV 1960,URS,1.0,Leselidze (URS),22 MAY 1988,1279
81,82,71.2,Mariya PETKOVA,03 NOV 1950,BUL,1.0,Sofia (BUL),28 AUG 1982,1278
82,83,71.18,Galina SAVINKOVA,15 JUL 1953,URS,1.0,Bucureşti (ROU),16 SEP 1984,1278
83,84,71.16,Valarie ALLMAN,23 FEB 1995,USA,1.0,"Olympiastadion, Berlin (GER)",12 SEP 2021,1278
84,85,71.12,Ellina ZVEREVA,16 NOV 1960,URS,1.0,Sochi (URS),31 MAY 1988,1277
85,86,71.1,Ilke WYLUDDA,28 MAR 1969,GDR,1.0,Tel Aviv (ISR),27 MAY 1990,1276
86,87,71.08,Sandra PERKOVIĆ,21 JUN 1990,CRO,1.0,"Letzigrund, Zürich (SUI)",16 AUG 2014,1276
87,88,71.06,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,1.0,Stara Zagora (BUL),28 AUG 1988,1276
88,89,71.04,Ilke WYLUDDA,28 MAR 1969,GDR,1.0,Berlin (GER),05 JUL 1989,1275
89,90,71.02,Gisela BEYER,16 JUL 1960,GDR,1.0,Split (CRO),30 APR 1984,1275
90,90,71.02,Martina HELLMANN,12 DEC 1960,GDR,1.0,Jena (GDR),28 JUN 1986,1275
91,90,71.02,Diana GANSKY,14 DEC 1963,GDR,3.0,Karl Marx Stadt (GDR),12 JUN 1988,1275
92,90,71.02,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,1.0,"National Stadium, Tokyo (JPN)",31 AUG 1991,1275
93,94,71.0,Galina SAVINKOVA,15 JUL 1953,URS,1.0,Oslo (NOR),16 JUL 1985,1275
94,95,70.96,Gisela BEYER,16 JUL 1960,GDR,1.0,Erfurt (GER),29 MAY 1983,1274
95,95,70.96,Diana GANSKY,14 DEC 1963,GDR,3.0,Berlin (GER),13 SEP 1988,1274
96,95,70.96,Ilke WYLUDDA,28 MAR 1969,GDR,1.0,Karl Marx Stadt (GDR),01 JUL 1989,1274
97,95,70.96,Ilke WYLUDDA,28 MAR 1969,GER,1.0,Sevilla (ESP),06 JUN 1992,1274
98,99,70.88,Gisela BEYER,16 JUL 1960,GDR,1.0,Rijeka (CRO),02 MAY 1984,1272
99,99,70.88,Diana GANSKY,14 DEC 1963,GDR,1.0,Potsdam (GDR),11 JUN 1986,1272
0,99,70.88,Hilda Elisa RAMOS,01 SEP 1964,CUB,1,La Habana (CUB),08 MAY 1992,1272
1,99,70.88,Sandra PERKOVIĆ,21 JUN 1990,CRO,1,"Shanghai Stadium, Shanghai (CHN)",14 MAY 2016,1272
2,103,70.86,Galina MURAŠOVA,22 DEC 1955,URS,1,Sochi (URS),19 MAY 1984,1272
3,103,70.86,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,1,Sofia (BUL),15 AUG 1987,1272
4,105,70.84,Martina HELLMANN,12 DEC 1960,GDR,2,Leningrad (URS),12 JUN 1988,1272
5,106,70.83,Sandra PERKOVIĆ,21 JUN 1990,CRO,1,"Sports Park Mladost, Zagreb (CRO)",29 AUG 2017,1271
6,107,70.82,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,1,Sofia (BUL),03 AUG 1986,1271
7,108,70.8,Gisela BEYER,16 JUL 1960,GDR,1,Berlin (GER),09 JUN 1984,1271
8,108,70.8,Ilke WYLUDDA,28 MAR 1969,GDR,2,Chania (GRE),22 MAY 1988,1271
9,108,70.8,Larisa MIKHALCHENKO,16 MAY 1963,URS,1,Kharkov (URS),18 JUN 1988,1271
10,111,70.78,Ilke WYLUDDA,28 MAR 1969,GDR,1,Rostock (GER),28 MAY 1989,1270
11,112,70.76,Zdeňka ŠILHAVÁ,15 JUN 1954,TCH,1,Nice (FRA),20 AUG 1984,1270
12,112,70.76,Martina HELLMANN,12 DEC 1960,GDR,2,Potsdam (GDR),06 JUN 1987,1270
13,114,70.74,Mariya PETKOVA,03 NOV 1950,BUL,1,"Los Angeles, CA (USA)",24 JUN 1983,1270
14,115,70.72,Evelin JAHL,28 MAR 1956,GDR,1,Dresden (GER),12 AUG 1978,1269
15,116,70.7,Mariya PETKOVA,03 NOV 1950,BUL,1,Sofia (BUL),08 AUG 1984,1269
16,116,70.7,Zdeňka ŠILHAVÁ,15 JUN 1954,TCH,1,Warszawa (POL),27 JUL 1985,1269
17,116,70.7,Martina HELLMANN,12 DEC 1960,GDR,2,Karl Marx Stadt (GDR),20 JUN 1987,1269
18,119,70.68,Maritza MARTEN,16 AUG 1963,CUB,1,Sevilla (ESP),18 JUL 1992,1269
19,120,70.65,Denia CABALLERO,13 JAN 1990,CUB,1,Bilbao (ESP),20 JUN 2015,1268
20,121,70.64,Irina MESZYNSKI,24 MAR 1962,GDR,1,Karl Marx Stadt (GDR),19 JUN 1982,1268
21,121,70.64,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,1,Sofia (BUL),21 AUG 1982,1268
22,123,70.6,Mariya PETKOVA,03 NOV 1950,BUL,1,Sofia (BUL),04 JUL 1980,1267
23,123,70.6,Diana GANSKY,14 DEC 1963,GDR,2,Berlin (GER),29 JUN 1988,1267
24,125,70.59,Sandra PERKOVIĆ,21 JUN 1990,CRO,1,Split (CRO),06 MAR 2016,1267
25,126,70.58,Evelin JAHL,28 MAR 1956,GDR,1,Tbilisi (GEO),26 JUN 1981,1267
26,126,70.58,Ilke WYLUDDA,28 MAR 1969,GDR,1,Birmingham (GBR),08 AUG 1987,1267
27,126,70.58,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,1,Sofia (BUL),22 AUG 1987,1267
28,129,70.56,Mariya PETKOVA,03 NOV 1950,BUL,1,Petrich (BUL),21 APR 1984,1266
29,130,70.52,Gisela BEYER,16 JUL 1960,GDR,2,Nice (FRA),20 AUG 1984,1266
30,130,70.52,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,1,Dresden (GER),03 JUL 1986,1266
31,130,70.52,Larisa MIKHALCHENKO,16 MAY 1963,URS,1,Moskva (URS),04 SEP 1988,1266
32,130,70.52,Sandra PERKOVIĆ,21 JUN 1990,CRO,1,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2014,1266
33,134,70.51,Sandra PERKOVIĆ,21 JUN 1990,CRO,1,Split (CRO),01 MAR 2014,1265
34,135,70.5,Faina MELNIK,09 JUN 1945,URS,1,Sochi (URS),24 APR 1976,1265
35,135,70.5,Maritza MARTEN,16 AUG 1963,CUB,1,La Habana (CUB),21 MAR 1985,1265
36,135,70.5,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,q,Sofia (BUL),03 SEP 1988,1265
37,135,70.5,Maritza MARTEN,16 AUG 1963,CUB,1,Santiago de Chile (CHI),04 MAR 1989,1265
38,139,70.46,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,1,Sofia (BUL),23 MAY 1987,1265
39,140,70.44,Ilke WYLUDDA,28 MAR 1969,GDR,1,Berlin (GER),30 AUG 1989,1264
40,141,70.42,Mariya PETKOVA,03 NOV 1950,BUL,1,Sofia (BUL),19 MAY 1984,1264
41,142,70.4,Gisela BEYER,16 JUL 1960,GDR,1,Neubrandenburg (GDR),21 MAY 1983,1263
42,142,70.4,Galina SAVINKOVA,15 JUL 1953,URS,1,Tokyo (JPN),21 SEP 1985,1263
43,144,70.38,Maritza MARTEN,16 AUG 1963,CUB,1,El Ferrol (ESP),13 JUL 1992,1263
44,145,70.36,Galina MURAŠOVA,22 DEC 1955,URS,1,Sochi (URS),26 MAY 1984,1263
45,146,70.34,Faina MELNIK,09 JUN 1945,URS,1,Vilnius (LTU),25 JUN 1978,1262
46,146,70.34,Mariya PETKOVA,03 NOV 1950,BUL,1,Sofia (BUL),12 MAY 1984,1262
47,146,70.34,Silvia MADETZKY,24 JUN 1962,GDR,3,Athina (GRE),16 MAY 1988,1262
48,149,70.32,Gisela BEYER,16 JUL 1960,GDR,1,Erfurt (GER),03 JUN 1984,1262
49,150,70.31,Sandra PERKOVIĆ,21 JUN 1990,CRO,1,"Olympic Stadium, London (GBR)",13 AUG 2017,1262
50,151,70.3,Martina HELLMANN,12 DEC 1960,GDR,1,Dresden (GER),19 MAY 1984,1262
51,152,70.26,Martina HELLMANN,12 DEC 1960,GDR,2,Neubrandenburg (GDR),21 MAY 1983,1261
52,152,70.26,Ilke WYLUDDA,28 MAR 1969,GDR,1,Halle (GER),12 MAY 1990,1261
53,154,70.25,Valarie ALLMAN,23 FEB 1995,USA,1,"Triton Stadium, San Diego, CA (USA)",07 APR 2023,1261
54,155,70.24,Gisela BEYER,16 JUL 1960,GDR,1,Celje (SLO),05 MAY 1984,1260
55,155,70.24,Galina SAVINKOVA,15 JUL 1953,URS,1,Moskva (URS),17 AUG 1985,1260
56,157,70.23,Sandra PERKOVIĆ,21 JUN 1990,CRO,1,Split (CRO),25 FEB 2017,1260
57,158,70.22,Gisela BEYER,16 JUL 1960,GDR,1,Leipzig (GER),27 JUL 1983,1260
58,158,70.22,Jorinde VAN KLINKEN,02 FEB 2000,NED,1,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",22 MAY 2021,1260
59,160,70.2,Faina MELNIK,09 JUN 1945,URS,1,Zürich (SUI),20 AUG 1975,1260
60,160,70.2,Gabriele REINSCH,23 SEP 1963,GDR,1,Düsseldorf (GER),20 JUN 1988,1260
61,162,70.18,Zdeňka ŠILHAVÁ,15 JUN 1954,TCH,1,Nitra (TCH),28 AUG 1988,1259
62,163,70.16,Martina HELLMANN,12 DEC 1960,GDR,1,Dresden (GER),15 AUG 1987,1259
63,164,70.15,Valarie ALLMAN,23 FEB 1995,USA,1,"Rathdrum, ID (USA)",01 AUG 2020,1259
64,165,70.14,Zdeňka ŠILHAVÁ,15 JUN 1954,TCH,3,Praha (TCH),17 AUG 1984,1259
65,166,70.12,Diana GANSKY,14 DEC 1963,GDR,2,"Stadio Olimpico, Roma (ITA)",31 AUG 1987,1258
66,166,70.12,Ilke WYLUDDA,28 MAR 1969,GDR,1,Rostock (GER),24 JUN 1990,1258
67,168,70.1,Gisela BEYER,16 JUL 1960,GDR,1,"Los Angeles, CA (USA)",25 JUN 1983,1258
68,168,70.1,Galina SAVINKOVA,15 JUL 1953,URS,1,Moskva (URS),06 AUG 1984,1258
69,170,70.08,Sandra PERKOVIĆ,21 JUN 1990,CRO,1,Split (CRO),08 MAR 2015,1258
70,171,70.06,Maritza MARTEN,16 AUG 1963,CUB,1,"Estadio Olímpico, Barcelona (ESP)",03 AUG 1992,1257
71,171,70.06,Valarie ALLMAN,23 FEB 1995,USA,1,"Olympiastadion, Berlin (GER)",04 SEP 2022,1257
72,173,70.02,Natalya SADOVA,15 JUN 1972,RUS,1,Thessaloniki (GRE),23 JUN 1999,1256
73,174,70.01,Valarie ALLMAN,23 FEB 1995,USA,1q1,"Hayward Field, Eugene, OR (USA)",18 JUN 2021,1256
74,175,70.0,Zdeňka ŠILHAVÁ,15 JUN 1954,TCH,1,Schwechat (AUT),18 JUN 1983,1256
75,175,70.0,Diana GANSKY,14 DEC 1963,GDR,2,Jena (GDR),28 JUN 1986,1256
76,175,70.0,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,1,Drama (GRE),09 AUG 1987,1256
77,175,70.0,Yanling XIAO,27 MAR 1968,CHN,1,Shanghai (CHN),18 OCT 1997,1256
78,179,69.98,Mariya PETKOVA,03 NOV 1950,BUL,1,Sofia (BUL),05 MAY 1984,1256
79,179,69.98,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,1,Stara Zagora (BUL),20 AUG 1988,1256
80,181,69.97,Sandra PERKOVIĆ,21 JUN 1990,CRO,1,"Olympisch Stadion, Amsterdam (NED)",08 JUL 2016,1255
81,182,69.96,Evelin JAHL,28 MAR 1956,GDR,1,"Lenin Stadium, Moskva (URS)",01 AUG 1980,1255
82,182,69.96,Ilke WYLUDDA,28 MAR 1969,GDR,1,Dresden (GER),18 AUG 1990,1255
83,184,69.94,Sandra PERKOVIĆ,21 JUN 1990,CRO,1,"Olympic Stadium, London (GBR)",23 JUL 2016,1255
84,185,69.92,Zdeňka ŠILHAVÁ,15 JUN 1954,TCH,1,Praha (TCH),10 AUG 1984,1255
85,185,69.92,Valarie ALLMAN,23 FEB 1995,USA,1,"Hayward Field, Eugene, OR (USA)",19 JUN 2021,1255
86,187,69.9,Faina MELNIK,09 JUN 1945,URS,1,Praha (TCH),27 MAY 1974,1254
87,187,69.9,Faina MELNIK,09 JUN 1945,URS,1,München (GER),29 MAY 1976,1254
88,187,69.9,Galina SAVINKOVA,15 JUL 1953,URS,1,Leselidze (URS),16 MAY 1982,1254
89,187,69.9,Gisela BEYER,16 JUL 1960,GDR,2,Dresden (GER),19 MAY 1984,1254
90,187,69.9,Ilke WYLUDDA,28 MAR 1969,GDR,1,Barcelona (ESP),16 JUL 1990,1254
91,192,69.88,Ilke WYLUDDA,28 MAR 1969,GDR,,Birmingham (GBR),08 AUG 1987,1254
92,192,69.88,Sandra PERKOVIĆ,21 JUN 1990,CRO,1,"Sports Park Mladost, Zagreb (CRO)",08 SEP 2015,1254
93,194,69.86,Valentina KHARCHENKO,1949,URS,1,Feodosiya (URS),16 MAY 1981,1253
94,194,69.86,Martina HELLMANN,12 DEC 1960,GDR,2,Erfurt (GER),29 MAY 1983,1253
95,194,69.86,Ilke WYLUDDA,28 MAR 1969,GDR,1,Potsdam (GDR),31 MAY 1987,1253
96,194,69.86,Gabriele REINSCH,23 SEP 1963,GDR,2,Rostock (GER),29 MAY 1988,1253
97,194,69.86,Galina MURAŠOVA,22 DEC 1955,URS,1,Vilnius (LTU),11 AUG 1988,1253
98,199,69.84,Martina HELLMANN,12 DEC 1960,GDR,1,Leipzig (GER),30 APR 1983,1253
99,199,69.84,Irina MESZYNSKI,24 MAR 1962,GDR,2,Split (CRO),30 APR 1984,1253
0,199,69.84,Zdeňka ŠILHAVÁ,15 JUN 1954,TCH,1,Praha (TCH),19 MAY 1984,1253
1,199,69.84,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,1,Bruxelles (BEL),05 SEP 1986,1253
2,203,69.82,Evelin JAHL,28 MAR 1956,GDR,1,Leipzig (GER),23 JUN 1979,1253
3,203,69.82,Zdeňka ŠILHAVÁ,15 JUN 1954,TCH,1,Bucureşti (ROU),09 JUN 1984,1253
4,203,69.82,Martina HELLMANN,12 DEC 1960,GDR,2,Düsseldorf (GER),20 JUN 1988,1253
5,206,69.8,Galina SAVINKOVA,15 JUL 1953,URS,q,Donetsk (URS),07 SEP 1984,1252
6,207,69.78,Martina HELLMANN,12 DEC 1960,GDR,1,"Bruce Stadium, Canberra (AUS)",06 OCT 1985,1252
7,207,69.78,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,1,Oslo (NOR),05 JUL 1986,1252
8,207,69.78,Gabriele REINSCH,23 SEP 1963,GDR,2,Rostock (GER),28 MAY 1989,1252
9,210,69.76,Gisela BEYER,16 JUL 1960,GDR,1,Potsdam (GDR),18 AUG 1982,1252
10,211,69.74,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,3,"Olympic Stadium, Jamsil, Seoul (KOR)",29 SEP 1988,1251
11,212,69.72,Mariya PETKOVA,03 NOV 1950,BUL,1,Sofia (BUL),05 JUL 1980,1251
12,212,69.72,Gisela BEYER,16 JUL 1960,GDR,1,Berlin (GER),12 AUG 1982,1251
13,212,69.72,Svetla MITKOVA-SINIRTAS,17 JUN 1964,BUL,2,Sofia (BUL),15 AUG 1987,1251
14,215,69.7,Galina SAVINKOVA,15 JUL 1953,URS,1,Leningrad (URS),10 JUL 1981,1250
15,215,69.7,Zdeňka ŠILHAVÁ,15 JUN 1954,TCH,1,Litomyšl (TCH),03 AUG 1985,1250
16,215,69.7,Larisa MIKHALCHENKO,16 MAY 1963,URS,3,Leningrad (URS),12 JUN 1988,1250
17,218,69.68,Faina MELNIK,09 JUN 1945,URS,1,Praha (TCH),17 JUN 1975,1250
18,218,69.68,Mette BERGMANN,09 NOV 1962,NOR,1,Florø (NOR),27 MAY 1995,1250
19,220,69.67,Sandra PERKOVIĆ,21 JUN 1990,CRO,1q1,"Olympic Stadium, London (GBR)",11 AUG 2017,1250
20,221,69.66,Daniela COSTIAN,30 APR 1965,ROU,1,Pitesti (ROU),19 JUL 1986,1250
21,221,69.66,Diana GANSKY,14 DEC 1963,GDR,3,Rostock (GER),29 MAY 1988,1250
22,221,69.66,Ilke WYLUDDA,28 MAR 1969,GER,1,"Olympic Stadium, Atlanta, GA (USA)",29 JUL 1996,1250
23,224,69.64,Dani STEVENS,26 MAY 1988,AUS,2,"Olympic Stadium, London (GBR)",13 AUG 2017,1249
24,225,69.63,Valarie ALLMAN,23 FEB 1995,USA,1,"Sports Park Mladost, Zagreb (CRO)",14 SEP 2021,1249
25,226,69.6,Faina MELNIK,09 JUN 1945,URS,1,Donetsk (URS),09 SEP 1980,1249
26,227,69.58,Gisela BEYER,16 JUL 1960,GDR,1,Erfurt (GER),12 MAY 1984,1248
27,227,69.58,Zdeňka ŠILHAVÁ,15 JUN 1954,TCH,1,Ostrava (TCH),01 SEP 1984,1248
28,227,69.58,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,1,Ljubljana (SLO),07 SEP 1986,1248
29,227,69.58,Sandra PERKOVIĆ,21 JUN 1990,CRO,1,Velenje (SLO),20 JUN 2017,1248
30,231,69.54,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,1,Moskva (URS),09 JUL 1986,1248
31,232,69.52,Tsvetanka KHRISTOVA,14 MAR 1962,BUL,2,"Neckarstadion, Stuttgart (GER)",28 AUG 1986,1247
32,233,69.51,Franka DIETZSCH,22 JAN 1968,GER,1,Wiesbaden (GER),08 MAY 1999,1247
33,233,69.51,Denia CABALLERO,13 JAN 1990,CUB,1,La Habana (CUB),26 MAY 2015,1247
34,235,69.5,Mariya PETKOVA,03 NOV 1950,BUL,1,Petrich (BUL),22 APR 1984,1247
35,235,69.5,Ria STALMAN,11 DEC 1951,NED,1,"Walnut, CA (USA)",25 JUL 1984,1247
36,235,69.5,Florenta CRACIUNESCU,07 MAY 1955,ROU,1,Stara Zagora (BUL),02 AUG 1985,1247
