"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
72,71,49.18,Marie-José PÉREC,09 MAY 1968,FRA,1,Monaco (MON),10 AUG 1996,1239
73,74,49.19,Marita KOCH,18 FEB 1957,GDR,1,Leipzig (GER),02 JUL 1978,1238
74,74,49.19,Mariya KULCHUNOVA,09 FEB 1958,URS,3,"Olympiastadion, Helsinki (FIN)",10 AUG 1983,1238
75,74,49.19,Marie-José PÉREC,09 MAY 1968,FRA,1sf2,"Olympic Stadium, Atlanta, GA (USA)",28 JUL 1996,1238
76,77,49.2,Marileidy PAULINO,25 OCT 1996,DOM,2,"National Stadium, Tokyo (JPN)",06 AUG 2021,1238
77,77,49.2,Rhasidat ADELEKE,29 AUG 2002,IRL,1,"Mike A. Myers Stadium, Austin, TX (USA)",10 JUN 2023,1238
78,79,49.22,Christine MBOMA,22 MAY 2003,NAM,1,"Independence Stadium, Windhoek (NAM)",17 APR 2021,1237
79,80,49.23,Jarmila KRATOCHVÍLOVÁ,26 JAN 1951,TCH,1,Praha (TCH),19 JUN 1981,1237
80,80,49.23,Taťána KOCEMBOVÁ,02 MAY 1962,TCH,1,Oslo (NOR),23 AUG 1983,1237
81,80,49.23,Taťána KOCEMBOVÁ,02 MAY 1962,TCH,1,Budapest (HUN),20 AUG 1984,1237
82,80,49.23,Sanya RICHARDS-ROSS,26 FEB 1985,USA,1f1,"Bislett Stadion, Oslo (NOR)",03 JUL 2009,1237
83,84,49.24,Sabine BUSCH,21 NOV 1962,GDR,2,Erfurt (GER),02 JUN 1984,1236
84,84,49.24,Marita KOCH,18 FEB 1957,GDR,1,Dresden (GER),16 AUG 1986,1236
85,84,49.24,Christine MBOMA,22 MAY 2003,NAM,1f1,"National Heroes Stadium, Lusaka (ZAM)",11 APR 2021,1236
86,87,49.25,Jarmila KRATOCHVÍLOVÁ,26 JAN 1951,TCH,1,Luxembourg (LUX),08 JUL 1984,1236
87,87,49.25,Ana Gabriela GUEVARA,04 MAR 1977,MEX,1,"Stade Louis II, Monaco (MON)",19 JUL 2002,1236
88,87,49.25,Tonique WILLIAMS-DARLING,17 JAN 1976,BAH,1,"Stadio Olimpico, Roma (ITA)",02 JUL 2004,1236
89,87,49.25,Sanya RICHARDS-ROSS,26 FEB 1985,USA,1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",10 SEP 2006,1236
90,91,49.26,Allyson FELIX,18 NOV 1985,USA,1,"National Stadium, Beijing (CHN)",27 AUG 2015,1235
91,92,49.27,Marita KOCH,18 FEB 1957,GDR,2,"Stadio Olimpico, Roma (ITA)",06 SEP 1981,1235
92,92,49.27,Sanya RICHARDS-ROSS,26 FEB 1985,USA,1,"Indianapolis, IN (USA)",24 JUN 2006,1235
93,92,49.27,Sanya RICHARDS-ROSS,26 FEB 1985,USA,1,"Olympiastadion, Berlin (GER)",16 SEP 2007,1235
94,92,49.27,Sanya RICHARDS-ROSS,26 FEB 1985,USA,1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",23 SEP 2007,1235
95,96,49.28,Chandra CHEESEBOROUGH,10 JAN 1959,USA,1,"Los Angeles, CA (USA)",19 JUN 1984,1235
96,96,49.28,Marita KOCH,18 FEB 1957,GDR,1,Bruxelles (BEL),05 SEP 1986,1235
97,96,49.28,Marie-José PÉREC,09 MAY 1968,FRA,1,"Ullevi Stadium, Göteborg (SWE)",08 AUG 1995,1235
98,96,49.28,Pauline DAVIS-THOMPSON,09 JUL 1966,BAH,4,"Olympic Stadium, Atlanta, GA (USA)",29 JUL 1996,1235
99,96,49.28,Sanya RICHARDS-ROSS,26 FEB 1985,USA,1,"Carson, CA (USA)",25 JUN 2005,1235
0,96,49.28,Sanya RICHARDS-ROSS,26 FEB 1985,USA,1,"Hayward Field, Eugene, OR (USA)",24 JUN 2012,1235
1,96,49.28,Shaunae MILLER-UIBO,15 APR 1994,BAH,1,"Stade Louis II, Monaco (MON)",10 AUG 2022,1235
2,103,49.29,Irena SZEWIŃSKA,24 MAY 1946,POL,1,"Olympic Stadium, Montréal (CAN)",29 JUL 1976,1234
3,103,49.29,Charity OPARA,20 MAY 1972,NGR,1,"Stadio Olimpico, Roma (ITA)",14 JUL 1998,1234
4,103,49.29,Sanya RICHARDS-ROSS,26 FEB 1985,USA,1,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2007,1234
5,103,49.29,Antonina KRIVOSHAPKA,21 JUL 1987,RUS,1sf1,Cheboksary (RUS),23 JUL 2009,1234
6,107,49.3,Taťána KOCEMBOVÁ,02 MAY 1962,TCH,1,Paris (FRA),04 SEP 1984,1234
7,107,49.3,Petra SCHERSING,18 JUL 1965,GDR,1,Jena (GDR),03 JUN 1988,1234
8,107,49.3,Lorraine FENTON,08 SEP 1973,JAM,2,"Stade Louis II, Monaco (MON)",19 JUL 2002,1234
9,107,49.3,Tonique WILLIAMS-DARLING,17 JAN 1976,BAH,2,Zürich (SUI),19 AUG 2005,1234
10,111,49.31,Sanya RICHARDS-ROSS,26 FEB 1985,USA,1f1,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1233
11,112,49.32,Marie-José PÉREC,09 MAY 1968,FRA,1,Frankfurt (GER),29 JUN 1991,1233
12,112,49.32,Shericka WILLIAMS,17 SEP 1985,JAM,2,"Olympiastadion, Berlin (GER)",18 AUG 2009,1233
13,112,49.32,Salwa Eid NASER,23 MAY 1998,BRN,1,Ostrava (CZE),08 SEP 2018,1233
14,115,49.33,Taťána KOCEMBOVÁ,02 MAY 1962,TCH,1,London (GBR),20 AUG 1983,1233
15,115,49.33,Jarmila KRATOCHVÍLOVÁ,26 JAN 1951,TCH,1,Hannover (GER),15 JUN 1984,1233
16,115,49.33,Olga BRYZGINA,30 JUN 1963,URS,1sf2,"Olympic Stadium, Jamsil, Seoul (KOR)",25 SEP 1988,1233
17,115,49.33,Amantle MONTSHO,04 JUL 1983,BOT,1,"Stade Louis II, Monaco (MON)",19 JUL 2013,1233
18,115,49.33,Salwa Eid NASER,23 MAY 1998,BRN,1,"Boudewijnstadion, Bruxelles (BEL)",31 AUG 2018,1233
19,120,49.34,Ana Gabriela GUEVARA,04 MAR 1977,MEX,1,"Eugene, OR (USA)",24 MAY 2003,1232
20,120,49.34,Ana Gabriela GUEVARA,04 MAR 1977,MEX,1,"Stade Louis II, Monaco (MON)",14 SEP 2003,1232
21,120,49.34,Sanya RICHARDS-ROSS,26 FEB 1985,USA,1,Paris-St-Denis (FRA),17 JUL 2009,1232
22,120,49.34,Stephenie Ann MCPHERSON,25 NOV 1988,JAM,1sf3,"National Stadium, Tokyo (JPN)",04 AUG 2021,1232
23,124,49.35,Jarmila KRATOCHVÍLOVÁ,26 JAN 1951,TCH,2,Budapest (HUN),20 AUG 1984,1232
24,124,49.35,Falilat OGUNKOYA-OSHEKU,05 DEC 1968,NGR,2,Monaco (MON),10 AUG 1996,1232
25,126,49.36,Taťána KOCEMBOVÁ,02 MAY 1962,TCH,1,Berlin (GDR),20 JUL 1984,1231
26,126,49.36,Sanya RICHARDS-ROSS,26 FEB 1985,USA,1,"Letzigrund, Zürich (SUI)",07 SEP 2007,1231
27,126,49.36,Britton WILSON,13 NOV 2000,USA,1sf2,"Mike A. Myers Stadium, Austin, TX (USA)",08 JUN 2023,1231
28,129,49.38,Olga BRYZGINA,30 JUN 1963,URS,1,"Stadio Olimpico, Roma (ITA)",31 AUG 1987,1231
29,129,49.38,Marileidy PAULINO,25 OCT 1996,DOM,1sf1,"National Stadium, Tokyo (JPN)",04 AUG 2021,1231
30,131,49.39,Cathy FREEMAN,16 FEB 1973,AUS,1,Oslo (NOR),04 JUL 1997,1230
31,131,49.39,Sanya RICHARDS-ROSS,26 FEB 1985,USA,1,"Hayward Field, Eugene, OR (USA)",02 JUN 2012,1230
32,133,49.4,Jarmila KRATOCHVÍLOVÁ,26 JAN 1951,TCH,1,Rieti (ITA),16 SEP 1982,1230
33,133,49.4,Jearl MILES-CLARK,04 SEP 1966,USA,1,"Indianapolis, IN (USA)",14 JUN 1997,1230
34,133,49.4,Shaunae MILLER-UIBO,15 APR 1994,BAH,1,"Grand Bahama Sports Complex, Freeport (BAH)",20 AUG 2022,1230
35,133,49.4,Britton WILSON,13 NOV 2000,USA,1h2,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",12 MAY 2023,1230
36,137,49.41,Tonique WILLIAMS-DARLING,17 JAN 1976,BAH,1,"Olympic Stadium, Athina (GRE)",24 AUG 2004,1229
37,137,49.41,Christine OHURUOGU,17 MAY 1984,GBR,1,"Luzhniki Stadion, Moskva (RUS)",12 AUG 2013,1229
38,137,49.41,Amantle MONTSHO,04 JUL 1983,BOT,2,"Luzhniki Stadion, Moskva (RUS)",12 AUG 2013,1229
39,140,49.42,Grit BREUER,16 FEB 1972,GER,2,"National Stadium, Tokyo (JPN)",27 AUG 1991,1229
40,141,49.43,Marita KOCH,18 FEB 1957,GDR,1,Zagreb (CRO),15 AUG 1981,1229
41,141,49.43,Kathy COOK,03 MAY 1960,GBR,3,"Memorial Coliseum, Los Angeles, CA (USA)",06 AUG 1984,1229
42,141,49.43,Fatimat YUSUF,02 MAY 1971,NGR,1,Harare (ZIM),15 SEP 1995,1229
43,141,49.43,Lorraine FENTON,08 SEP 1973,JAM,2,"Stade de France, Paris-St-Denis (FRA)",27 AUG 2003,1229
44,141,49.43,Antonina KRIVOSHAPKA,21 JUL 1987,RUS,1,Krasnodar (RUS),08 JUN 2012,1229
45,146,49.44,Jarmila KRATOCHVÍLOVÁ,26 JAN 1951,TCH,1,Pisa (ITA),25 AUG 1983,1228
46,146,49.44,Marita KOCH,18 FEB 1957,GDR,1,Potsdam (GDR),25 MAY 1984,1228
47,146,49.44,Shaunae MILLER,15 APR 1994,BAH,1,"Estádio Olímpico, Rio de Janeiro (BRA)",15 AUG 2016,1228
48,146,49.44,Femke BOL,23 FEB 2000,NED,1,"Olympiastadion, München (GER)",17 AUG 2022,1228
49,150,49.45,Petra SCHERSING,18 JUL 1965,GDR,2,"Olympic Stadium, Jamsil, Seoul (KOR)",26 SEP 1988,1228
50,150,49.45,Marie-José PÉREC,09 MAY 1968,FRA,1,Lausanne (SUI),03 JUL 1996,1228
51,152,49.46,Jarmila KRATOCHVÍLOVÁ,26 JAN 1951,TCH,2,"Lenin Stadium, Moskva (URS)",28 JUL 1980,1227
52,152,49.46,Sanya RICHARDS-ROSS,26 FEB 1985,USA,1,"Stadio Olimpico, Roma (ITA)",10 JUL 2009,1227
53,152,49.46,Shaunae MILLER,15 APR 1994,BAH,1,"Boudewijnstadion, Bruxelles (BEL)",01 SEP 2017,1227
54,152,49.46,Allyson FELIX,18 NOV 1985,USA,3,"National Stadium, Tokyo (JPN)",06 AUG 2021,1227
55,156,49.47,Jarmila KRATOCHVÍLOVÁ,26 JAN 1951,TCH,1,Praha (TCH),22 JUL 1984,1227
56,156,49.47,Jarmila KRATOCHVÍLOVÁ,26 JAN 1951,TCH,2,Paris (FRA),04 SEP 1984,1227
57,156,49.47,Aelita YURCHENKO,1965,URS,2,Moskva (URS),04 SEP 1988,1227
58,156,49.47,Marie-José PÉREC,09 MAY 1968,FRA,1,Paris (FRA),28 JUN 1996,1227
59,156,49.47,Shericka JACKSON,16 JUL 1994,JAM,3,"Khalifa International Stadium, Doha (QAT)",03 OCT 2019,1227
60,161,49.48,Marie-José PÉREC,09 MAY 1968,FRA,1sf1,"Estadio Olímpico, Barcelona (ESP)",03 AUG 1992,1226
61,161,49.48,Cathy FREEMAN,16 FEB 1973,AUS,1,Bruxelles (BEL),23 AUG 1996,1226
62,161,49.48,Falilat OGUNKOYA-OSHEKU,05 DEC 1968,NGR,1,"Stade Louis II, Monaco (MON)",16 AUG 1997,1226
63,161,49.48,Cathy FREEMAN,16 FEB 1973,AUS,1,"Stade Louis II, Monaco (MON)",18 AUG 2000,1226
64,161,49.48,Francena MCCORORY,20 OCT 1988,USA,1,"Sacramento, CA (USA)",28 JUN 2014,1226
65,166,49.49,Marita KOCH,18 FEB 1957,GDR,1,Cottbus (GER),25 JUN 1982,1226
66,166,49.49,Olga ZAYTSEVA,10 NOV 1984,RUS,1,Tula (RUS),16 JUL 2006,1226
67,166,49.49,Marileidy PAULINO,25 OCT 1996,DOM,1,La Nucia (ESP),21 MAY 2022,1226
68,169,49.5,Petra SCHERSING,18 JUL 1965,GDR,2sf1,"Olympic Stadium, Jamsil, Seoul (KOR)",25 SEP 1988,1226
69,169,49.5,Grit BREUER,16 FEB 1972,GDR,1,"Poljud Stadion, Split (CRO)",29 AUG 1990,1226
70,169,49.5,Marie-José PÉREC,09 MAY 1968,FRA,1,Nice (FRA),15 JUL 1992,1226
71,172,49.51,Jarmila KRATOCHVÍLOVÁ,26 JAN 1951,TCH,1,London (GBR),11 SEP 1981,1225
72,172,49.51,Charity OPARA,20 MAY 1972,NGR,1,Stuttgart (GER),19 JUL 1998,1225
73,172,49.51,Grit BREUER,16 FEB 1972,GER,1,Zürich (SUI),12 AUG 1998,1225
74,172,49.51,Ana Gabriela GUEVARA,04 MAR 1977,MEX,1,"Stadio Olimpico, Roma (ITA)",12 JUL 2002,1225
75,172,49.51,Shericka WILLIAMS,17 SEP 1985,JAM,1sf2,"Olympiastadion, Berlin (GER)",16 AUG 2009,1225
76,172,49.51,Allyson FELIX,18 NOV 1985,USA,2,"Estádio Olímpico, Rio de Janeiro (BRA)",15 AUG 2016,1225
77,172,49.51,Candice MCLEOD,15 NOV 1996,JAM,2sf1,"National Stadium, Tokyo (JPN)",04 AUG 2021,1225
78,172,49.51,Britton WILSON,13 NOV 2000,USA,1f1,"Percy Beard Track, Gainesville, FL (USA)",15 APR 2023,1225
79,172,49.51,Britton WILSON,13 NOV 2000,USA,1h2,"Hornet Stadium - Sac St., Sacramento, CA (USA)",27 MAY 2023,1225
80,172,49.51,Sydney MCLAUGHLIN-LEVRONE,07 AUG 1999,USA,1,"Icahn Stadium, New York, NY (USA)",24 JUN 2023,1225
81,182,49.52,Irena SZEWIŃSKA,24 MAY 1946,POL,1,"Rheinstadion, Düsseldorf (GER)",03 SEP 1977,1225
82,182,49.52,Olga BRYZGINA,30 JUN 1963,URS,3,Praha (TCH),16 AUG 1984,1225
83,182,49.52,Falilat OGUNKOYA-OSHEKU,05 DEC 1968,NGR,1,"SGJ, Johannesburg (RSA)",13 SEP 1998,1225
84,182,49.52,Sanya RICHARDS-ROSS,26 FEB 1985,USA,1,"Stade Louis II, Monaco (MON)",10 SEP 2005,1225
85,182,49.52,Sanya RICHARDS-ROSS,26 FEB 1985,USA,1,Paris (FRA),06 JUL 2007,1225
86,182,49.52,Shaunae MILLER-UIBO,15 APR 1994,BAH,1,"Hayward Field, Eugene, OR (USA)",26 MAY 2018,1225
87,182,49.52,Shakima WIMBLEY,23 APR 1995,USA,1,"Drake Stadium, Des Moines, IA (USA)",23 JUN 2018,1225
88,189,49.53,Marita KOCH,18 FEB 1957,GDR,1,Helsinki (FIN),13 AUG 1977,1224
89,189,49.53,Ana Gabriela GUEVARA,04 MAR 1977,MEX,2,"Olympiastadion, Berlin (GER)",12 SEP 2004,1224
90,189,49.53,Vanya STAMBOLOVA,28 NOV 1983,BUL,1,Rieti (ITA),27 AUG 2006,1224
91,189,49.53,Shaunae MILLER-UIBO,15 APR 1994,BAH,1,"Bregyó Athletic Center, Székesfehérvár (HUN)",02 JUL 2018,1224
92,189,49.53,Beatrice MASILINGI,10 APR 2003,NAM,2f1,"National Heroes Stadium, Lusaka (ZAM)",11 APR 2021,1224
93,194,49.54,Tonique WILLIAMS-DARLING,17 JAN 1976,BAH,2,"Stade Louis II, Monaco (MON)",10 SEP 2005,1224
94,194,49.54,Amantle MONTSHO,04 JUL 1983,BOT,1,Porto Novo (BEN),29 JUN 2012,1224
95,194,49.54,Shaunae MILLER-UIBO,15 APR 1994,BAH,1f1,Kingston (JAM),08 JUN 2019,1224
96,194,49.54,Rhasidat ADELEKE,29 AUG 2002,IRL,1h3,"Hornet Stadium - Sac St., Sacramento, CA (USA)",27 MAY 2023,1224
97,198,49.55,Marita KOCH,18 FEB 1957,GDR,1,Cottbus (GER),17 JUL 1980,1224
98,198,49.55,Jearl MILES-CLARK,04 SEP 1966,USA,5,"Olympic Stadium, Atlanta, GA (USA)",29 JUL 1996,1224
99,198,49.55,Tonique WILLIAMS-DARLING,17 JAN 1976,BAH,1,"Olympiastadion, Helsinki (FIN)",10 AUG 2005,1224
0,198,49.55,Sanya RICHARDS-ROSS,26 FEB 1985,USA,1,"Olympic Stadium, London (GBR)",05 AUG 2012,1224
1,198,49.55,Shaunae MILLER,15 APR 1994,BAH,1,"Olympic Stadium, London (GBR)",22 JUL 2016,1224
2,198,49.55,Salwa Eid NASER,23 MAY 1998,BRN,1,"Stade Charléty, Paris (FRA)",30 JUN 2018,1224
3,198,49.55,Shaunae MILLER-UIBO,15 APR 1994,BAH,1sf1,"Hayward Field, Eugene, OR (USA)",20 JUL 2022,1224
4,205,49.56,Bärbel WÖCKEL,21 MAR 1955,GDR,1,Erfurt (GER),30 MAY 1982,1223
5,205,49.56,Jarmila KRATOCHVÍLOVÁ,26 JAN 1951,TCH,1,Köln (GER),26 AUG 1984,1223
6,205,49.56,Valerie BRISCO-HOOKS,06 JUL 1960,USA,1,"Olympiastadion, Berlin (GER)",23 AUG 1985,1223
7,205,49.56,Cathy FREEMAN,16 FEB 1973,AUS,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2000,1223
8,205,49.56,Ana Gabriela GUEVARA,04 MAR 1977,MEX,1,"CM, Madrid (ESP)",20 SEP 2002,1223
9,205,49.56,Monique HENNAGAN,26 MAY 1976,USA,1,"Sacramento, CA (USA)",17 JUL 2004,1223
10,205,49.56,Ana Gabriela GUEVARA,04 MAR 1977,MEX,2,"Olympic Stadium, Athina (GRE)",24 AUG 2004,1223
11,205,49.56,Amantle MONTSHO,04 JUL 1983,BOT,1,"DS, Daegu (KOR)",29 AUG 2011,1223
12,205,49.56,Amantle MONTSHO,04 JUL 1983,BOT,1sf1,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,1223
13,214,49.57,Grace JACKSON,14 JUN 1961,JAM,1,Nice (FRA),10 JUL 1988,1223
14,214,49.57,Falilat OGUNKOYA-OSHEKU,05 DEC 1968,NGR,2sf2,"Olympic Stadium, Atlanta, GA (USA)",28 JUL 1996,1223
15,214,49.57,Sanya RICHARDS-ROSS,26 FEB 1985,USA,1,"Olympiastadion, Berlin (GER)",14 JUN 2009,1223
