"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
26,27,52.64,Melaine WALKER,01 MAR 1983,JAM,1,"National Stadium, Beijing (CHN)",20 AUG 2008,1248
27,27,52.64,Dalilah MUHAMMAD,07 FEB 1990,USA,1,"Sacramento, CA (USA)",25 JUN 2017,1248
28,29,52.67,Femke BOL,23 FEB 2000,NED,1,"Olympiastadion, München (GER)",19 AUG 2022,1247
29,30,52.73,Melaine WALKER,01 MAR 1983,JAM,2,"DS, Daegu (KOR)",01 SEP 2011,1245
30,31,52.74,Sally GUNNELL,29 JUL 1966,GBR,1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",19 AUG 1993,1244
31,31,52.74,Kim BATTEN,29 MAR 1969,USA,1,"Stade Louis II, Monaco (MON)",08 AUG 1998,1244
32,33,52.75,Shamier LITTLE,20 MAR 1995,USA,2,"Sacramento, CA (USA)",25 JUN 2017,1244
33,33,52.75,Sydney MCLAUGHLIN,07 AUG 1999,USA,1,"Knoxville, TN (USA)",13 MAY 2018,1244
34,35,52.76,Femke BOL,23 FEB 2000,NED,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",30 JUN 2023,1244
35,36,52.77,Fani CHALKIA,02 FEB 1979,GRE,1sf2,"Olympic Stadium, Athina (GRE)",22 AUG 2004,1243
36,36,52.77,Lashinda DEMUS,10 MAR 1983,USA,1,"Olympic Stadium, London (GBR)",08 AUG 2012,1243
37,36,52.77,Dalilah MUHAMMAD,07 FEB 1990,USA,1,"Hayward Field, Eugene, OR (USA)",21 AUG 2021,1243
38,39,52.79,Sandra FARMER-PATRICK,18 AUG 1962,USA,2,"Gottlieb-Daimler Stadion, Stuttgart (GER)",19 AUG 1993,1243
39,39,52.79,Kaliese SPENCER,06 MAY 1987,JAM,1,"Crystal Palace, London (GBR)",05 AUG 2011,1243
40,41,52.8,Femke BOL,23 FEB 2000,NED,1,"Letzigrund, Zürich (SUI)",09 SEP 2021,1243
41,42,52.81,Femke BOL,23 FEB 2000,NED,1,"Bregyó Athletic Center, Székesfehérvár (HUN)",06 JUL 2021,1242
42,43,52.82,Deon HEMMINGS,09 OCT 1968,JAM,1,"Olympic Stadium, Atlanta, GA (USA)",31 JUL 1996,1242
43,43,52.82,Fani CHALKIA,02 FEB 1979,GRE,1,"Olympic Stadium, Athina (GRE)",25 AUG 2004,1242
44,43,52.82,Lashinda DEMUS,10 MAR 1983,USA,1,"Stadio Olimpico, Roma (ITA)",10 JUN 2010,1242
45,46,52.83,Zuzana HEJNOVÁ,19 DEC 1986,CZE,1,"Luzhniki Stadion, Moskva (RUS)",15 AUG 2013,1242
46,46,52.83,Sydney MCLAUGHLIN,07 AUG 1999,USA,1,"Nashville, TN (USA)",06 JUN 2021,1242
47,48,52.84,Kim BATTEN,29 MAR 1969,USA,1,Zürich (SUI),12 AUG 1998,1241
48,48,52.84,Femke BOL,23 FEB 2000,NED,1sf2,"Hayward Field, Eugene, OR (USA)",20 JUL 2022,1241
49,50,52.85,Sydney MCLAUGHLIN,07 AUG 1999,USA,1,"Letzigrund, Zürich (SUI)",29 AUG 2019,1241
50,50,52.85,Shamier LITTLE,20 MAR 1995,USA,2,"Bregyó Athletic Center, Székesfehérvár (HUN)",06 JUL 2021,1241
51,52,52.88,Dalilah MUHAMMAD,07 FEB 1990,USA,1,"Hayward Field, Eugene, OR (USA)",10 JUL 2016,1240
52,52,52.88,Sydney MCLAUGHLIN,07 AUG 1999,USA,2,"Drake Stadium, Des Moines, IA (USA)",28 JUL 2019,1240
53,54,52.89,Daimí PERNÍA,27 DEC 1976,CUB,1,"La Cartuja, Sevilla (ESP)",25 AUG 1999,1240
54,55,52.9,Tonja BUFORD-BAILEY,13 DEC 1970,USA,1,Zürich (SUI),16 AUG 1995,1239
55,55,52.9,Nezha BIDOUANE,18 SEP 1969,MAR,2,"La Cartuja, Sevilla (ESP)",25 AUG 1999,1239
56,55,52.9,Yulia PECHONKINA,21 APR 1978,RUS,1,"Olympiastadion, Helsinki (FIN)",13 AUG 2005,1239
57,55,52.9,Sydney MCLAUGHLIN,07 AUG 1999,USA,1sf1,"Hayward Field, Eugene, OR (USA)",24 JUN 2022,1239
58,59,52.92,Natalya ANTYUKH,26 JUN 1981,RUS,1,"Estadio Olímpico, Barcelona (ESP)",30 JUL 2010,1239
59,60,52.94,Marina STEPANOVA,01 MAY 1950,URS,1sf,Tashkent (UZB),17 SEP 1986,1238
60,61,52.95,Sheena JOHNSON-TOSTA,01 OCT 1982,USA,1,"Sacramento, CA (USA)",11 JUL 2004,1238
61,61,52.95,Kori CARTER,03 JUN 1992,USA,3,"Sacramento, CA (USA)",25 JUN 2017,1238
62,61,52.95,Femke BOL,23 FEB 2000,NED,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1238
63,64,52.96,Nezha BIDOUANE,18 SEP 1969,MAR,1,"SGJ, Johannesburg (RSA)",11 SEP 1998,1237
64,64,52.96,Lashinda DEMUS,10 MAR 1983,USA,2,"Olympiastadion, Berlin (GER)",20 AUG 2009,1237
65,64,52.96,Anna RYZHYKOVA,24 NOV 1989,UKR,3,"Olympiastadion, Stockholm (SWE)",04 JUL 2021,1237
66,67,52.97,Kim BATTEN,29 MAR 1969,USA,1,"Indianapolis, IN (USA)",14 JUN 1997,1237
67,67,52.97,Nezha BIDOUANE,18 SEP 1969,MAR,1,"Olympic Stadium, Athina (GRE)",08 AUG 1997,1237
68,69,52.98,Deon HEMMINGS,09 OCT 1968,JAM,1f1,Zürich (SUI),13 AUG 1997,1237
69,70,52.99,Deon HEMMINGS,09 OCT 1968,JAM,1sf1,"Olympic Stadium, Atlanta, GA (USA)",29 JUL 1996,1236
70,71,53.01,Yulia PECHONKINA,21 APR 1978,RUS,1,Tula (RUS),11 JUL 2005,1236
71,72,53.02,Irina PRIVALOVA,22 NOV 1968,RUS,1,"Olympic Stadium, Sydney (AUS)",27 SEP 2000,1235
72,72,53.02,Lashinda DEMUS,10 MAR 1983,USA,1,"Olympic Stadium, Athina (GRE)",03 JUL 2006,1235
73,72,53.02,Femke BOL,23 FEB 2000,NED,1,"Stadio Olimpico, Roma (ITA)",09 JUN 2022,1235
74,75,53.03,Deon HEMMINGS,09 OCT 1968,JAM,2,"SGJ, Johannesburg (RSA)",11 SEP 1998,1235
75,75,53.03,Lashinda DEMUS,10 MAR 1983,USA,1,"Hayward Field, Eugene, OR (USA)",03 JUL 2010,1235
76,75,53.03,Sydney MCLAUGHLIN,07 AUG 1999,USA,1sf1,"Hayward Field, Eugene, OR (USA)",26 JUN 2021,1235
77,75,53.03,Sydney MCLAUGHLIN,07 AUG 1999,USA,1sf2,"National Stadium, Tokyo (JPN)",02 AUG 2021,1235
78,75,53.03,Femke BOL,23 FEB 2000,NED,1,"Letzigrund, Zürich (SUI)",08 SEP 2022,1235
79,80,53.05,Nezha BIDOUANE,18 SEP 1969,MAR,1,"Stadio Olimpico, Roma (ITA)",07 JUL 1999,1234
80,80,53.05,Yulia PECHONKINA,21 APR 1978,RUS,1,Tula (RUS),13 JUN 2005,1234
81,80,53.05,Femke BOL,23 FEB 2000,NED,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2021,1234
82,83,53.06,Kim BATTEN,29 MAR 1969,USA,1,"Stade Louis II, Monaco (MON)",16 AUG 1997,1234
83,83,53.06,Kim BATTEN,29 MAR 1969,USA,1,Paris (FRA),29 JUL 1998,1234
84,85,53.07,Lashinda DEMUS,10 MAR 1983,USA,1,"Indianapolis, IN (USA)",25 JUN 2006,1234
85,85,53.07,Zuzana HEJNOVÁ,19 DEC 1986,CZE,1,"Olympic Stadium, London (GBR)",26 JUL 2013,1234
86,85,53.07,Kori CARTER,03 JUN 1992,USA,1,"Olympic Stadium, London (GBR)",10 AUG 2017,1234
87,88,53.08,Kim BATTEN,29 MAR 1969,USA,2,"Olympic Stadium, Atlanta, GA (USA)",31 JUL 1996,1234
88,88,53.08,Nezha BIDOUANE,18 SEP 1969,MAR,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 1999,1234
89,88,53.08,Janieve RUSSELL,14 NOV 1993,JAM,4,"National Stadium, Tokyo (JPN)",04 AUG 2021,1234
90,88,53.08,Britton WILSON,13 NOV 2000,USA,2,"Hayward Field, Eugene, OR (USA)",25 JUN 2022,1234
91,92,53.09,Deon HEMMINGS,09 OCT 1968,JAM,2,"Olympic Stadium, Athina (GRE)",08 AUG 1997,1233
92,93,53.1,Yulia PECHONKINA,21 APR 1978,RUS,1,Tula (RUS),09 JUN 2002,1233
93,94,53.11,Tatyana LEDOVSKAYA,21 MAY 1966,URS,1,"National Stadium, Tokyo (JPN)",29 AUG 1991,1233
94,94,53.11,Ashley SPENCER,08 JUN 1993,USA,4,"Sacramento, CA (USA)",25 JUN 2017,1233
95,94,53.11,Ashley SPENCER,08 JUN 1993,USA,3,"Drake Stadium, Des Moines, IA (USA)",28 JUL 2019,1233
96,97,53.12,Shamier LITTLE,20 MAR 1995,USA,1f2,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",31 MAY 2021,1232
97,97,53.12,Femke BOL,23 FEB 2000,NED,1f1,"Putbosstadion, Oordegem (BEL)",27 MAY 2023,1232
98,99,53.13,Dalilah MUHAMMAD,07 FEB 1990,USA,1,"Estádio Olímpico, Rio de Janeiro (BRA)",18 AUG 2016,1232
99,99,53.13,Dalilah MUHAMMAD,07 FEB 1990,USA,3,"Hayward Field, Eugene, OR (USA)",22 JUL 2022,1232
0,101,53.14,Yulia PECHONKINA,21 APR 1978,RUS,1,Moskva (RUS),02 SEP 2006,1232
1,101,53.14,Georganne MOLINE,06 MAR 1990,USA,5,"Sacramento, CA (USA)",25 JUN 2017,1232
2,103,53.16,Sally GUNNELL,29 JUL 1966,GBR,2,"National Stadium, Tokyo (JPN)",29 AUG 1991,1231
3,103,53.16,Deon HEMMINGS,09 OCT 1968,JAM,3,"La Cartuja, Sevilla (ESP)",25 AUG 1999,1231
4,105,53.17,Debbie FLINTOFF-KING,20 APR 1960,AUS,1,"Olympic Stadium, Jamsil, Seoul (KOR)",28 SEP 1988,1231
5,105,53.17,Kim BATTEN,29 MAR 1969,USA,1,Nice (FRA),16 JUL 1998,1231
6,105,53.17,Kim BATTEN,29 MAR 1969,USA,3,"SGJ, Johannesburg (RSA)",11 SEP 1998,1231
7,108,53.18,Tatyana LEDOVSKAYA,21 MAY 1966,URS,2,"Olympic Stadium, Jamsil, Seoul (KOR)",28 SEP 1988,1230
8,108,53.18,Deon HEMMINGS,09 OCT 1968,JAM,1,Oslo (NOR),04 JUL 1997,1230
9,110,53.2,Josanne LUCAS,14 MAY 1984,TTO,3,"Olympiastadion, Berlin (GER)",20 AUG 2009,1230
10,111,53.21,Marie-José PÉREC,09 MAY 1968,FRA,2,Zürich (SUI),16 AUG 1995,1229
11,111,53.21,Kori CARTER,03 JUN 1992,USA,1,"Eugene, OR (USA)",07 JUN 2013,1229
12,113,53.22,Tonja BUFORD-BAILEY,13 DEC 1970,USA,3,"Olympic Stadium, Atlanta, GA (USA)",31 JUL 1996,1229
13,113,53.22,Deon HEMMINGS,09 OCT 1968,JAM,2,"Stade Louis II, Monaco (MON)",16 AUG 1997,1229
14,113,53.22,Jana PITTMAN,09 NOV 1982,AUS,1,"Stade de France, Paris-St-Denis (FRA)",28 AUG 2003,1229
15,116,53.23,Sally GUNNELL,29 JUL 1966,GBR,1,"Estadio Olímpico, Barcelona (ESP)",05 AUG 1992,1229
16,116,53.23,Nezha BIDOUANE,18 SEP 1969,MAR,2,"Stade Louis II, Monaco (MON)",08 AUG 1998,1229
17,116,53.23,Zuzana HEJNOVÁ,19 DEC 1986,CZE,1,Paris (FRA),06 JUL 2013,1229
18,116,53.23,Britton WILSON,13 NOV 2000,USA,1f1,"Percy Beard Track, Gainesville, FL (USA)",14 APR 2023,1229
19,120,53.24,Sabine BUSCH,21 NOV 1962,GDR,1,Potsdam (GDR),21 AUG 1987,1228
20,120,53.24,Femke BOL,23 FEB 2000,NED,1,"International Stadium, Gateshead (GBR)",13 JUL 2021,1228
21,122,53.25,Ionela ŢIRLEA-MANOLACHE,09 FEB 1976,ROU,2,"Stadio Olimpico, Roma (ITA)",07 JUL 1999,1228
22,123,53.26,Deon HEMMINGS,09 OCT 1968,JAM,1,"Olympiastadion, Berlin (GER)",26 AUG 1997,1228
23,123,53.26,Melaine WALKER,01 MAR 1983,JAM,1sf1,"Olympiastadion, Berlin (GER)",18 AUG 2009,1228
24,125,53.27,Deon HEMMINGS,09 OCT 1968,JAM,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 1998,1227
25,125,53.27,Lashinda DEMUS,10 MAR 1983,USA,2,"Olympiastadion, Helsinki (FIN)",13 AUG 2005,1227
26,127,53.28,Kim BATTEN,29 MAR 1969,USA,1,Lille (FRA),11 JUL 1998,1227
27,127,53.28,Tiffany WILLIAMS,05 FEB 1983,USA,1,"Indianapolis, IN (USA)",24 JUN 2007,1227
28,127,53.28,Dalilah MUHAMMAD,07 FEB 1990,USA,1sf1,"Hayward Field, Eugene, OR (USA)",20 JUL 2022,1227
29,127,53.28,Britton WILSON,13 NOV 2000,USA,1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",13 MAY 2023,1227
30,131,53.29,Kim BATTEN,29 MAR 1969,USA,1,Köln (GER),18 AUG 1995,1227
31,131,53.29,Sheena JOHNSON-TOSTA,01 OCT 1982,USA,2,"Indianapolis, IN (USA)",24 JUN 2007,1227
32,131,53.29,Zuzana HEJNOVÁ,19 DEC 1986,CZE,1,Paris (FRA),08 JUL 2011,1227
33,134,53.3,Deon HEMMINGS,09 OCT 1968,JAM,2,Paris (FRA),29 JUL 1998,1226
34,134,53.3,Deon HEMMINGS,09 OCT 1968,JAM,1,Zürich (SUI),11 AUG 1999,1226
35,134,53.3,Yulia PECHONKINA,21 APR 1978,RUS,1,Zürich (SUI),19 AUG 2005,1226
36,134,53.3,Dalilah MUHAMMAD,07 FEB 1990,USA,1sf1,"National Stadium, Tokyo (JPN)",02 AUG 2021,1226
37,138,53.31,Nezha BIDOUANE,18 SEP 1969,MAR,2,Zürich (SUI),12 AUG 1998,1226
38,138,53.31,Yulia PECHONKINA,21 APR 1978,RUS,2sf1,"Olympic Stadium, Athina (GRE)",22 AUG 2004,1226
39,138,53.31,Yulia PECHONKINA,21 APR 1978,RUS,1h3,Tula (RUS),10 JUL 2005,1226
40,138,53.31,Jana PITTMAN,09 NOV 1982,AUS,1,"Yanmar Stadium Nagai, Osaka (JPN)",30 AUG 2007,1226
41,138,53.31,Lashinda DEMUS,10 MAR 1983,USA,1,"Hayward Field, Eugene, OR (USA)",04 JUN 2011,1226
42,143,53.32,Marina STEPANOVA,01 MAY 1950,URS,1,"Neckarstadion, Stuttgart (GER)",30 AUG 1986,1226
43,143,53.32,Ionela ŢIRLEA-MANOLACHE,09 FEB 1976,ROU,3sf2,"Olympic Stadium, Athina (GRE)",22 AUG 2004,1226
44,143,53.32,Sandra CUMMINGS-GLOVER,30 DEC 1968,USA,3,"Olympiastadion, Helsinki (FIN)",13 AUG 2005,1226
45,143,53.32,Zuzana HEJNOVÁ,19 DEC 1986,CZE,1,"Mestský Stadion, Ostrava (CZE)",27 JUN 2013,1226
46,143,53.32,Zuzana HEJNOVÁ,19 DEC 1986,CZE,1,"Letzigrund, Zürich (SUI)",29 AUG 2013,1226
47,143,53.32,Shamier LITTLE,20 MAR 1995,USA,1,Toronto (CAN),12 AUG 2018,1226
48,143,53.32,Sydney MCLAUGHLIN,07 AUG 1999,USA,1,"Stade Louis II, Monaco (MON)",12 JUL 2019,1226
49,150,53.33,Sally GUNNELL,29 JUL 1966,GBR,1,"Olympiastadion, Helsinki (FIN)",12 AUG 1994,1226
50,150,53.33,Sandra CUMMINGS-GLOVER,30 DEC 1968,USA,1,"Sacramento, CA (USA)",17 JUL 2000,1226
51,150,53.33,Kaliese SPENCER,06 MAY 1987,JAM,1,"Letzigrund, Zürich (SUI)",19 AUG 2010,1226
52,150,53.33,Femke BOL,23 FEB 2000,NED,1,"Bislett Stadion, Oslo (NOR)",01 JUL 2021,1226
53,150,53.33,Rushell CLAYTON,18 OCT 1992,JAM,1,"Stade Louis II, Monaco (MON)",10 AUG 2022,1226
54,155,53.34,Kim BATTEN,29 MAR 1969,USA,1,Monaco (MON),10 AUG 1996,1225
55,155,53.34,Nezha BIDOUANE,18 SEP 1969,MAR,1,"Commonwealth Stadium, Edmonton (CAN)",08 AUG 2001,1225
56,155,53.34,Sandra CUMMINGS-GLOVER,30 DEC 1968,USA,1,Rieti (ITA),07 SEP 2003,1225
57,155,53.34,Lashinda DEMUS,10 MAR 1983,USA,1,"Shanghai Stadium, Shanghai (CHN)",23 MAY 2010,1225
58,159,53.35,Lashinda DEMUS,10 MAR 1983,USA,1,"Carson, CA (USA)",25 JUN 2005,1225
59,159,53.35,Shamier LITTLE,20 MAR 1995,USA,2,"Letzigrund, Zürich (SUI)",09 SEP 2021,1225
60,161,53.36,Andrea BLACKETT,24 JAN 1976,BAR,4,"La Cartuja, Sevilla (ESP)",25 AUG 1999,1225
61,161,53.36,Brenda TAYLOR,09 FEB 1979,USA,2,"Sacramento, CA (USA)",11 JUL 2004,1225
62,161,53.36,Melaine WALKER,01 MAR 1983,JAM,1,Thessaloniki (GRE),13 SEP 2009,1225
63,161,53.36,Kaliese SPENCER,06 MAY 1987,JAM,1,"Letzigrund, Zürich (SUI)",08 SEP 2011,1225
64,161,53.36,Kori CARTER,03 JUN 1992,USA,1,"Stade Louis II, Monaco (MON)",21 JUL 2017,1225
65,166,53.37,Sandra FARMER-PATRICK,18 AUG 1962,USA,1,"New York, NY (USA)",22 JUL 1989,1224
66,166,53.37,Ionela ŢIRLEA-MANOLACHE,09 FEB 1976,ROU,1,"Népstadion, Budapest (HUN)",21 AUG 1998,1224
67,166,53.37,Tetyana TERESHCHUK-ANTIPOVA,11 OCT 1969,UKR,4sf2,"Olympic Stadium, Athina (GRE)",22 AUG 2004,1224
68,166,53.37,Lashinda DEMUS,10 MAR 1983,USA,1,"Stade Louis II, Monaco (MON)",09 SEP 2005,1224
69,170,53.38,Tonja BUFORD-BAILEY,13 DEC 1970,USA,2sf1,"Olympic Stadium, Atlanta, GA (USA)",29 JUL 1996,1224
70,170,53.38,Yulia PECHONKINA,21 APR 1978,RUS,1,"Parc des Sports, Annecy (FRA)",22 JUN 2002,1224
71,170,53.38,Ionela ŢIRLEA-MANOLACHE,09 FEB 1976,ROU,2,"Olympic Stadium, Athina (GRE)",25 AUG 2004,1224
72,170,53.38,Zuzana HEJNOVÁ,19 DEC 1986,CZE,2,"Olympic Stadium, London (GBR)",08 AUG 2012,1224
73,170,53.38,Ashley SPENCER,08 JUN 1993,USA,1,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,1224
74,170,53.38,Shamier LITTLE,20 MAR 1995,USA,2,"Stadio Luigi Ridolfi, Firenze (ITA)",02 JUN 2023,1224
75,176,53.39,Andrenette KNIGHT,19 NOV 1996,JAM,2f1,"Vanderbilt Track, Nashville, TN (USA)",05 JUN 2022,1224
76,177,53.4,Tetyana TERESHCHUK-ANTIPOVA,11 OCT 1969,UKR,2,Lille (FRA),11 JUL 1998,1223
77,177,53.4,Sandra CUMMINGS-GLOVER,30 DEC 1968,USA,1,Heusden-Zolder (BEL),31 JUL 2004,1223
78,177,53.4,Natalya ANTYUKH,26 JUN 1981,RUS,1,Cheboksary (RUS),04 JUL 2012,1223
79,180,53.41,Deon HEMMINGS,09 OCT 1968,JAM,1,"Olympiastadion, München (GER)",11 SEP 1999,1223
80,180,53.41,Kaliese SPENCER,06 MAY 1987,JAM,1,Kingston (JAM),27 JUN 2014,1223
81,180,53.41,Shamier LITTLE,20 MAR 1995,USA,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2018,1223
82,183,53.42,Lashinda DEMUS,10 MAR 1983,USA,1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",09 SEP 2006,1223
83,184,53.43,Deon HEMMINGS,09 OCT 1968,JAM,1,Zürich (SUI),14 AUG 1996,1222
84,184,53.43,Kim BATTEN,29 MAR 1969,USA,2f1,Zürich (SUI),13 AUG 1997,1222
85,184,53.43,Deon HEMMINGS,09 OCT 1968,JAM,3,Zürich (SUI),12 AUG 1998,1222
86,184,53.43,Nezha BIDOUANE,18 SEP 1969,MAR,1,Bruxelles (BEL),28 AUG 1998,1222
87,184,53.43,Yulia PECHONKINA,21 APR 1978,RUS,2,Rieti (ITA),07 SEP 2003,1222
88,184,53.43,Lashinda DEMUS,10 MAR 1983,USA,3,"Sacramento, CA (USA)",11 JUL 2004,1222
89,184,53.43,Jana PITTMAN,09 NOV 1982,AUS,2,Heusden-Zolder (BEL),31 JUL 2004,1222
90,184,53.43,Melaine WALKER,01 MAR 1983,JAM,2,"Letzigrund, Zürich (SUI)",08 SEP 2011,1222
91,192,53.44,Ionela ŢIRLEA-MANOLACHE,09 FEB 1976,ROU,1,Nice (FRA),17 JUL 1999,1222
92,192,53.44,Daimí PERNÍA,27 DEC 1976,CUB,1,Winnipeg (CAN),28 JUL 1999,1222
93,192,53.44,Tetyana TERESHCHUK-ANTIPOVA,11 OCT 1969,UKR,3,"Olympic Stadium, Athina (GRE)",25 AUG 2004,1222
94,192,53.44,Jana PITTMAN,09 NOV 1982,AUS,1,"Olympic Stadium, Athina (GRE)",14 JUN 2005,1222
95,192,53.44,Shamier LITTLE,20 MAR 1995,USA,2,"Hayward Field, Eugene, OR (USA)",27 MAY 2017,1222
96,192,53.44,Femke BOL,23 FEB 2000,NED,1,"Stadio Luigi Ridolfi, Firenze (ITA)",10 JUN 2021,1222
97,198,53.45,Kim BATTEN,29 MAR 1969,USA,1,Fukuoka (JPN),13 SEP 1997,1222
98,198,53.45,Deon HEMMINGS,09 OCT 1968,JAM,2,"Olympic Stadium, Sydney (AUS)",27 SEP 2000,1222
99,198,53.45,Kaliese SPENCER,06 MAY 1987,JAM,2,"Hayward Field, Eugene, OR (USA)",04 JUN 2011,1222
0,198,53.45,Kaliese SPENCER,06 MAY 1987,JAM,2,Paris (FRA),08 JUL 2011,1222
1,202,53.46,Tetyana TERESHCHUK-ANTIPOVA,11 OCT 1969,UKR,1,St-Denis (FRA),03 JUL 1999,1221
2,202,53.46,Jana PITTMAN,09 NOV 1982,AUS,1,"Stade Louis II, Monaco (MON)",25 JUL 2007,1221
3,202,53.46,Janieve RUSSELL,14 NOV 1993,JAM,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2018,1221
4,205,53.47,Janeene VICKERS,03 DEC 1968,USA,3,"National Stadium, Tokyo (JPN)",29 AUG 1991,1221
5,206,53.48,Margarita PONOMARYOVA,19 JUN 1963,RUS,3,"Gottlieb-Daimler Stadion, Stuttgart (GER)",19 AUG 1993,1221
6,206,53.48,Deon HEMMINGS,09 OCT 1968,JAM,3,"Ullevi Stadium, Göteborg (SWE)",11 AUG 1995,1221
7,206,53.48,Nezha BIDOUANE,18 SEP 1969,MAR,1sf2,"Olympic Stadium, Athina (GRE)",06 AUG 1997,1221
8,206,53.48,Ionela ŢIRLEA-MANOLACHE,09 FEB 1976,ROU,4,Zürich (SUI),12 AUG 1998,1221
9,206,53.48,Deon HEMMINGS,09 OCT 1968,JAM,1,Oslo (NOR),30 JUN 1999,1221
10,206,53.48,Nezha BIDOUANE,18 SEP 1969,MAR,2,Nice (FRA),17 JUL 1999,1221
11,206,53.48,Melaine WALKER,01 MAR 1983,JAM,1,"Stade Louis II, Monaco (MON)",29 JUL 2008,1221
12,206,53.48,Kaliese SPENCER,06 MAY 1987,JAM,2,"Stadio Olimpico, Roma (ITA)",10 JUN 2010,1221
13,206,53.48,Anna RYZHYKOVA,24 NOV 1989,UKR,5,"National Stadium, Tokyo (JPN)",04 AUG 2021,1221
14,215,53.49,Kim BATTEN,29 MAR 1969,USA,1,"Stade Louis II, Monaco (MON)",09 SEP 1995,1220
15,215,53.49,Yulia PECHONKINA,21 APR 1978,RUS,1,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003,1220
16,215,53.49,Kaliese SPENCER,06 MAY 1987,JAM,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",23 AUG 2012,1220
