"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
37,35,4.9,Jennifer SUHR,05 FEB 1982,USA,1,"Carson, CA (USA)",18 MAY 2008,1239
38,35,4.9,Yarisley SILVA,01 JUN 1987,CUB,1,"FBK Stadium, Hengelo (NED)",08 JUN 2013,1239
39,35,4.9,Yarisley SILVA,01 JUN 1987,CUB,1,"National Stadium, Beijing (CHN)",26 AUG 2015,1239
40,35,4.9,Yelena ISINBAYEVA,03 JUN 1982,RUS,1,Cheboksary (RUS),21 JUN 2016,1239
41,35,4.9,Sandi MORRIS,08 JUL 1992,USA,2,"Khalifa International Stadium, Doha (QAT)",29 SEP 2019,1239
42,35,4.9,Holly BRADSHAW,02 NOV 1991,GBR,1,"Sportcity Regional Arena, Manchester (GBR)",26 JUN 2021,1239
43,35,4.9,Katie NAGEOTTE,13 JUN 1991,USA,1,"Stade Louis II, Monaco (MON)",09 JUL 2021,1239
44,35,4.9,Katie NAGEOTTE,13 JUN 1991,USA,1,"National Stadium, Tokyo (JPN)",05 AUG 2021,1239
45,46,4.89,Yelena ISINBAYEVA,03 JUN 1982,RUS,1,Birmingham (GBR),25 JUL 2004,1236
46,46,4.89,Jennifer SUHR,05 FEB 1982,USA,1,"Drake Stadium, Des Moines, IA (USA)",27 JUN 2010,1236
47,46,4.89,Yelena ISINBAYEVA,03 JUN 1982,RUS,1,"Luzhniki Stadion, Moskva (RUS)",13 AUG 2013,1236
48,49,4.88,Svetlana FEOFANOVA,16 JUL 1980,RUS,1,Herakleion (GRE),04 JUL 2004,1233
49,49,4.88,Jennifer SUHR,05 FEB 1982,USA,1,"Icahn Stadium, New York, NY (USA)",02 JUN 2007,1233
50,49,4.88,Yelena ISINBAYEVA,03 JUN 1982,RUS,1,"Letzigrund, Zürich (SUI)",29 AUG 2008,1233
51,49,4.88,Sandi MORRIS,08 JUL 1992,USA,1,"Des Moines, IA (USA)",28 APR 2018,1233
52,53,4.87,Yelena ISINBAYEVA,03 JUN 1982,RUS,1,Gateshead (GBR),27 JUN 2004,1230
53,53,4.87,Yelena ISINBAYEVA,03 JUN 1982,RUS,1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",22 SEP 2007,1230
54,53,4.87,Fabiana MURER,16 MAR 1981,BRA,1,Sao Bernardo do Campo (BRA),03 JUL 2016,1230
55,53,4.87,Jennifer SUHR,05 FEB 1982,USA,2f1,Jockgrim (GER),17 JUL 2018,1230
56,53,4.87,Aikaterini STEFANIDI,04 FEB 1990,GRE,1,"Letzigrund, Zürich (SUI)",30 AUG 2018,1230
57,58,4.86,Aikaterini STEFANIDI,04 FEB 1990,GRE,1,Athina (GRE),08 JUN 2016,1227
58,58,4.86,Sandi MORRIS,08 JUL 1992,USA,1,"Olympiastadion, Stockholm (SWE)",10 JUN 2018,1227
59,58,4.86,Anzhelika SIDOROVA,28 JUN 1991,ANA,1,Cheboksary (RUS),25 JUL 2019,1227
60,58,4.86,Anzhelika SIDOROVA,28 JUN 1991,ANA,1,"Znamenskikh Stadion, Moskva (RUS)",19 JUL 2022,1227
61,62,4.85,Yelena ISINBAYEVA,03 JUN 1982,RUS,1,Oslo (NOR),15 JUN 2007,1224
62,62,4.85,Yelena ISINBAYEVA,03 JUN 1982,RUS,1,Stockholm (SWE),22 JUL 2008,1224
63,62,4.85,Yelena ISINBAYEVA,03 JUN 1982,RUS,1,"Stadio Olimpico, Roma (ITA)",10 JUL 2009,1224
64,62,4.85,Yelena ISINBAYEVA,03 JUN 1982,RUS,1,Shanghai (CHN),20 SEP 2009,1224
65,62,4.85,Fabiana MURER,16 MAR 1981,BRA,1,San Fernando (ESP),04 JUN 2010,1224
66,62,4.85,Fabiana MURER,16 MAR 1981,BRA,1,"DS, Daegu (KOR)",30 AUG 2011,1224
67,62,4.85,Yarisley SILVA,01 JUN 1987,CUB,1,"Des Moines, IA (USA)",26 APR 2013,1224
68,62,4.85,Yarisley SILVA,01 JUN 1987,CUB,1,"CIBC, Toronto (CAN)",23 JUL 2015,1224
69,62,4.85,Fabiana MURER,16 MAR 1981,BRA,2,"National Stadium, Beijing (CHN)",26 AUG 2015,1224
70,62,4.85,Anzhelika SIDOROVA,28 JUN 1991,RUS,2,Cheboksary (RUS),21 JUN 2016,1224
71,62,4.85,Aikaterini STEFANIDI,04 FEB 1990,GRE,1,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016,1224
72,62,4.85,Sandi MORRIS,08 JUL 1992,USA,2,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016,1224
73,62,4.85,Aikaterini STEFANIDI,04 FEB 1990,GRE,1,"Stadio Olimpico, Roma (ITA)",08 JUN 2017,1224
74,62,4.85,Aikaterini STEFANIDI,04 FEB 1990,GRE,1,"Boudewijnstadion, Bruxelles (BEL)",01 SEP 2017,1224
75,62,4.85,Jennifer SUHR,05 FEB 1982,USA,1,"Hayward Field, Eugene, OR (USA)",26 MAY 2018,1224
76,62,4.85,Eliza MCCARTNEY,11 DEC 1996,NZL,2,"Hayward Field, Eugene, OR (USA)",26 MAY 2018,1224
77,62,4.85,Anzhelika SIDOROVA,28 JUN 1991,ANA,1,"Stade Louis II, Monaco (MON)",20 JUL 2018,1224
78,62,4.85,Aikaterini STEFANIDI,04 FEB 1990,GRE,1,"Olympiastadion, Berlin (GER)",09 AUG 2018,1224
79,62,4.85,Anzhelika SIDOROVA,28 JUN 1991,ANA,1,Ostrava (CZE),08 SEP 2018,1224
80,62,4.85,Aikaterini STEFANIDI,04 FEB 1990,GRE,2,Ostrava (CZE),08 SEP 2018,1224
81,62,4.85,Sandi MORRIS,08 JUL 1992,USA,3,Ostrava (CZE),08 SEP 2018,1224
82,62,4.85,Eliza MCCARTNEY,11 DEC 1996,NZL,1,Hastings (NZL),26 JAN 2019,1224
83,62,4.85,Sandi MORRIS,08 JUL 1992,USA,1,"Drake Stadium, Des Moines, IA (USA)",28 JUL 2019,1224
84,62,4.85,Anzhelika SIDOROVA,28 JUN 1991,ANA,1,"Dinamo National Olympic Stadium, Minsk (BLR)",09 SEP 2019,1224
85,62,4.85,Aikaterini STEFANIDI,04 FEB 1990,GRE,3,"Khalifa International Stadium, Doha (QAT)",29 SEP 2019,1224
86,62,4.85,Katie NAGEOTTE,13 JUN 1991,USA,1,"Montgomery Bell Academy, Nashville, TN (USA)",04 JUN 2021,1224
87,62,4.85,Anzhelika SIDOROVA,28 JUN 1991,ANA,2,"National Stadium, Tokyo (JPN)",05 AUG 2021,1224
88,62,4.85,Holly BRADSHAW,02 NOV 1991,GBR,3,"National Stadium, Tokyo (JPN)",05 AUG 2021,1224
89,62,4.85,Katie NAGEOTTE,13 JUN 1991,USA,1,"Hayward Field, Eugene, OR (USA)",17 JUL 2022,1224
90,62,4.85,Sandi MORRIS,08 JUL 1992,USA,2,"Hayward Field, Eugene, OR (USA)",17 JUL 2022,1224
91,62,4.85,Wilma MURTO,11 JUN 1998,FIN,1,"Olympiastadion, München (GER)",17 AUG 2022,1224
92,93,4.84,Jennifer SUHR,05 FEB 1982,USA,1,"Carson, CA (USA)",20 MAY 2007,1220
93,93,4.84,Yarisley SILVA,01 JUN 1987,CUB,1,"Alexander Stadium, Birmingham (GBR)",05 JUN 2016,1220
94,93,4.84,Sandi MORRIS,08 JUL 1992,USA,1,"Houston, TX (USA)",25 MAY 2017,1220
95,93,4.84,Sandi MORRIS,08 JUL 1992,USA,1,"Suhaim bin Hamad Stadium, Doha (QAT)",04 MAY 2018,1220
96,93,4.84,Katie NAGEOTTE,13 JUN 1991,USA,1,"Suhaim bin Hamad Stadium, Doha (QAT)",28 MAY 2021,1220
97,93,4.84,Sandi MORRIS,08 JUL 1992,USA,2,"Suhaim bin Hamad Stadium, Doha (QAT)",28 MAY 2021,1220
98,99,4.83,Stacy DRAGILA,25 MAR 1971,USA,1,Ostrava (CZE),08 JUN 2004,1217
99,99,4.83,Yelena ISINBAYEVA,03 JUN 1982,RUS,1,"Stade Louis II, Monaco (MON)",19 SEP 2004,1217
0,99,4.83,Anna ROGOWSKA,21 MAY 1981,POL,2,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005,1217
1,99,4.83,Yelena ISINBAYEVA,03 JUN 1982,RUS,1,Shanghai (CHN),28 SEP 2007,1217
2,99,4.83,Yelena ISINBAYEVA,03 JUN 1982,RUS,1,"Olympiastadion, Berlin (GER)",14 JUN 2009,1217
3,99,4.83,Jennifer SUHR,05 FEB 1982,USA,1,"Fredonia, NY (USA)",22 SEP 2012,1217
4,99,4.83,Yarisley SILVA,01 JUN 1987,CUB,1,"Olympic Stadium, London (GBR)",26 JUL 2013,1217
5,99,4.83,Nikoleta KYRIAKOPOULOU,21 MAR 1986,GRE,1,Paris (FRA),04 JUL 2015,1217
6,99,4.83,Sandi MORRIS,08 JUL 1992,USA,1,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2016,1217
7,99,4.83,Jennifer SUHR,05 FEB 1982,USA,1f1,"Austin, TX (USA)",15 APR 2017,1217
8,99,4.83,Jennifer SUHR,05 FEB 1982,USA,1,"Austin, TX (USA)",31 MAR 2018,1217
9,99,4.83,Aikaterini STEFANIDI,04 FEB 1990,GRE,1,Patra (GRE),28 JUL 2019,1217
10,99,4.83,Aikaterini STEFANIDI,04 FEB 1990,GRE,1,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2019,1217
11,99,4.83,Anzhelika SIDOROVA,28 JUN 1991,ANA,2,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2019,1217
12,99,4.83,Katie NAGEOTTE,13 JUN 1991,USA,1,"Life University Track & Field Stadium, Marietta, GA (USA)",18 JUL 2020,1217
13,99,4.83,Michaela MEIJER,30 JUL 1993,SWE,1f1,"Norrköpings Friidrottsarena, Norrköping (SWE)",01 AUG 2020,1217
14,115,4.82,Yelena ISINBAYEVA,03 JUN 1982,RUS,1,Gateshead (GBR),13 JUL 2003,1214
15,115,4.82,Anna ROGOWSKA,21 MAY 1981,POL,1,Beckum (GER),21 AUG 2005,1214
16,115,4.82,Yelena ISINBAYEVA,03 JUN 1982,RUS,1,"Crystal Palace, London (GBR)",03 AUG 2007,1214
17,115,4.82,Yelena ISINBAYEVA,03 JUN 1982,RUS,1,"Olympiastadion, Berlin (GER)",16 SEP 2007,1214
18,115,4.82,Monika PYREK,11 AUG 1980,POL,2,"Gottlieb-Daimler Stadion, Stuttgart (GER)",22 SEP 2007,1214
19,115,4.82,Svetlana FEOFANOVA,16 JUL 1980,RUS,3,"Gottlieb-Daimler Stadion, Stuttgart (GER)",22 SEP 2007,1214
20,115,4.82,Fabiana MURER,16 MAR 1981,BRA,1,Rio de Janeiro (BRA),07 JUN 2009,1214
21,115,4.82,Silke SPIEGELBURG,17 MAR 1986,GER,1,"Stade Louis II, Monaco (MON)",20 JUL 2012,1214
22,115,4.82,Jennifer SUHR,05 FEB 1982,USA,2,"Luzhniki Stadion, Moskva (RUS)",13 AUG 2013,1214
23,115,4.82,Yarisley SILVA,01 JUN 1987,CUB,3,"Luzhniki Stadion, Moskva (RUS)",13 AUG 2013,1214
24,115,4.82,Jennifer SUHR,05 FEB 1982,USA,1,"Hayward Field, Eugene, OR (USA)",28 JUN 2015,1214
25,115,4.82,Jennifer SUHR,05 FEB 1982,USA,1,"San Marcos, TX (USA)",30 APR 2016,1214
26,115,4.82,Eliza MCCARTNEY,11 DEC 1996,NZL,1,Auckland (NZL),26 FEB 2017,1214
27,115,4.82,Jennifer SUHR,05 FEB 1982,USA,1,"Fort Worth, TX (USA)",17 MAR 2018,1214
28,115,4.82,Aikaterini STEFANIDI,04 FEB 1990,GRE,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2018,1214
29,115,4.82,Jennifer SUHR,05 FEB 1982,USA,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2018,1214
30,115,4.82,Anzhelika SIDOROVA,28 JUN 1991,ANA,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2018,1214
31,115,4.82,Sandi MORRIS,08 JUL 1992,USA,2,"Letzigrund, Zürich (SUI)",30 AUG 2018,1214
32,115,4.82,Anzhelika SIDOROVA,28 JUN 1991,ANA,3,"Letzigrund, Zürich (SUI)",30 AUG 2018,1214
33,115,4.82,Sandi MORRIS,08 JUL 1992,USA,1,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",16 JUN 2019,1214
34,115,4.82,Katie NAGEOTTE,13 JUN 1991,USA,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2019,1214
35,115,4.82,Alysha NEWMAN,29 JUN 1994,CAN,1,"Stade Charléty, Paris (FRA)",24 AUG 2019,1214
36,115,4.82,Nina KENNEDY,05 APR 1997,AUS,1,"SOPAC, Sydney (AUS)",13 MAR 2021,1214
37,115,4.82,Holly BRADSHAW,02 NOV 1991,GBR,1,"Estadio Iberoamericano, Huelva (ESP)",03 JUN 2021,1214
38,115,4.82,Katie NAGEOTTE,13 JUN 1991,USA,1,"Hayward Field, Eugene, OR (USA)",21 AUG 2021,1214
39,115,4.82,Sandi MORRIS,08 JUL 1992,USA,1,"Hayward Field, Eugene, OR (USA)",24 JUN 2022,1214
40,115,4.82,Katie MOON,13 JUN 1991,USA,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",30 JUN 2023,1214
41,142,4.81,Stacy DRAGILA,25 MAR 1971,USA,1,"Palo Alto, CA (USA)",09 JUN 2001,1211
42,142,4.81,Yelena ISINBAYEVA,03 JUN 1982,RUS,1,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1211
43,142,4.81,Jennifer SUHR,05 FEB 1982,USA,2,"Crystal Palace, London (GBR)",25 JUL 2008,1211
44,142,4.81,Jennifer SUHR,05 FEB 1982,USA,1,"Icahn Stadium, New York, NY (USA)",30 MAY 2009,1211
45,142,4.81,Fabiana MURER,16 MAR 1981,BRA,1,"Letzigrund, Zürich (SUI)",19 AUG 2010,1211
46,142,4.81,Jennifer SUHR,05 FEB 1982,USA,1,"Champaign, IL (USA)",07 JUL 2012,1211
47,142,4.81,Yarisley SILVA,01 JUN 1987,CUB,1,La Habana (CUB),16 MAR 2013,1211
48,142,4.81,Yarisley SILVA,01 JUN 1987,CUB,1,Luzern (SUI),17 JUL 2013,1211
49,142,4.81,Jennifer SUHR,05 FEB 1982,USA,1,"Churchville, NY (USA)",24 MAY 2015,1211
50,142,4.81,Yarisley SILVA,01 JUN 1987,CUB,1,"Olympiastadion, Stockholm (SWE)",30 JUL 2015,1211
51,142,4.81,Sandi MORRIS,08 JUL 1992,USA,1,"Fayetteville, AR (USA)",23 APR 2016,1211
52,142,4.81,Alana BOYD,10 MAY 1984,AUS,1,Sunshine Coast (AUS),02 JUL 2016,1211
53,142,4.81,Aikaterini STEFANIDI,04 FEB 1990,GRE,1,"Olympisch Stadion, Amsterdam (NED)",09 JUL 2016,1211
54,142,4.81,Aikaterini STEFANIDI,04 FEB 1990,GRE,1,"Stade Louis II, Monaco (MON)",15 JUL 2016,1211
55,142,4.81,Yarisley SILVA,01 JUN 1987,CUB,1,"Bislett Stadion, Oslo (NOR)",15 JUN 2017,1211
56,142,4.81,Aikaterini STEFANIDI,04 FEB 1990,GRE,1,Patra (GRE),18 JUN 2017,1211
57,142,4.81,Aikaterini STEFANIDI,04 FEB 1990,GRE,1,"Olympic Stadium, London (GBR)",09 JUL 2017,1211
58,142,4.81,Holly BRADSHAW,02 NOV 1991,GBR,1f1,Rottach-Egern (GER),15 JUL 2017,1211
59,142,4.81,Sandi MORRIS,08 JUL 1992,USA,1,"Bislett Stadion, Oslo (NOR)",07 JUN 2018,1211
60,142,4.81,Katie NAGEOTTE,13 JUN 1991,USA,1,Praha (CZE),13 JUN 2019,1211
61,142,4.81,Sandi MORRIS,08 JUL 1992,USA,1,"Stadio Olimpico, Roma (ITA)",09 JUN 2022,1211
62,142,4.81,Nina KENNEDY,05 APR 1997,AUS,1,"Sechseläutenplatz, Zürich (SUI)",07 SEP 2022,1211
63,142,4.81,Katie MOON,13 JUN 1991,USA,1,"Suhaim bin Hamad Stadium, Doha (QAT)",05 MAY 2023,1211
64,165,4.8,Svetlana FEOFANOVA,16 JUL 1980,RUS,1,Madrid (ESP),17 JUL 2004,1208
65,165,4.8,Svetlana FEOFANOVA,16 JUL 1980,RUS,2,"Crystal Palace, London (GBR)",30 JUL 2004,1208
66,165,4.8,Anna ROGOWSKA,21 MAY 1981,POL,2,"Crystal Palace, London (GBR)",22 JUL 2005,1208
67,165,4.8,Yelena ISINBAYEVA,03 JUN 1982,RUS,1,"Ullevi Stadium, Göteborg (SWE)",12 AUG 2006,1208
68,165,4.8,Yelena ISINBAYEVA,03 JUN 1982,RUS,1,Moskva (RUS),05 AUG 2007,1208
69,165,4.8,Yelena ISINBAYEVA,03 JUN 1982,RUS,1,"Yanmar Stadium Nagai, Osaka (JPN)",28 AUG 2007,1208
70,165,4.8,Yelena ISINBAYEVA,03 JUN 1982,RUS,1,"Letzigrund, Zürich (SUI)",07 SEP 2007,1208
71,165,4.8,Yelena ISINBAYEVA,03 JUN 1982,RUS,1,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2007,1208
72,165,4.8,Svetlana FEOFANOVA,16 JUL 1980,RUS,2,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2007,1208
73,165,4.8,Yelena ISINBAYEVA,03 JUN 1982,RUS,1,Daegu (KOR),03 OCT 2007,1208
74,165,4.8,Jennifer SUHR,05 FEB 1982,USA,1,"Icahn Stadium, New York, NY (USA)",31 MAY 2008,1208
75,165,4.8,Fabiana MURER,16 MAR 1981,BRA,1,São Paulo (BRA),29 JUN 2008,1208
76,165,4.8,Jennifer SUHR,05 FEB 1982,USA,2,"National Stadium, Beijing (CHN)",18 AUG 2008,1208
77,165,4.8,Anna ROGOWSKA,21 MAY 1981,POL,1,Bydgoszcz (POL),01 AUG 2009,1208
78,165,4.8,Yelena ISINBAYEVA,03 JUN 1982,RUS,1,Thessaloniki (GRE),12 SEP 2009,1208
79,165,4.8,Fabiana MURER,16 MAR 1981,BRA,1,"Stade Louis II, Monaco (MON)",22 JUL 2010,1208
80,165,4.8,Martina STRUTZ,04 NOV 1981,GER,2,"DS, Daegu (KOR)",30 AUG 2011,1208
81,165,4.8,Jennifer SUHR,05 FEB 1982,USA,1,"Allendale, MI (USA)",10 MAY 2013,1208
82,165,4.8,Fabiana MURER,16 MAR 1981,BRA,1,"Icahn Stadium, New York, NY (USA)",14 JUN 2014,1208
83,165,4.8,Fabiana MURER,16 MAR 1981,BRA,1,"Icahn Stadium, New York, NY (USA)",13 JUN 2015,1208
84,165,4.8,Nikoleta KYRIAKOPOULOU,21 MAR 1986,GRE,2,"Icahn Stadium, New York, NY (USA)",13 JUN 2015,1208
85,165,4.8,Fabiana MURER,16 MAR 1981,BRA,2,"CIBC, Toronto (CAN)",23 JUL 2015,1208
86,165,4.8,Jennifer SUHR,05 FEB 1982,USA,1,"Churchville, NY (USA)",11 AUG 2015,1208
87,165,4.8,Nikoleta KYRIAKOPOULOU,21 MAR 1986,GRE,3,"National Stadium, Beijing (CHN)",26 AUG 2015,1208
88,165,4.8,Eliza MCCARTNEY,11 DEC 1996,NZL,1,Dunedin (NZL),05 MAR 2016,1208
89,165,4.8,Sandi MORRIS,08 JUL 1992,USA,1,"Pittsburgh, PA (USA)",16 APR 2016,1208
90,165,4.8,Aikaterini STEFANIDI,04 FEB 1990,GRE,1,Patra (GRE),18 JUN 2016,1208
91,165,4.8,Anzhelika SIDOROVA,28 JUN 1991,RUS,1,Moskva (RUS),01 JUL 2016,1208
92,165,4.8,Jennifer SUHR,05 FEB 1982,USA,1,"Hayward Field, Eugene, OR (USA)",10 JUL 2016,1208
93,165,4.8,Aikaterini STEFANIDI,04 FEB 1990,GRE,1,"Olympic Stadium, London (GBR)",23 JUL 2016,1208
94,165,4.8,Eliza MCCARTNEY,11 DEC 1996,NZL,3,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016,1208
95,165,4.8,Alana BOYD,10 MAY 1984,AUS,4,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016,1208
96,165,4.8,Aikaterini STEFANIDI,04 FEB 1990,GRE,1,"Suhaim bin Hamad Stadium, Doha (QAT)",05 MAY 2017,1208
97,165,4.8,Holly BRADSHAW,02 NOV 1991,GBR,1,Manchester (GBR),26 MAY 2017,1208
98,165,4.8,Sandi MORRIS,08 JUL 1992,USA,1,"Sacramento, CA (USA)",25 JUN 2017,1208
99,165,4.8,Sandi MORRIS,08 JUL 1992,USA,1f1,Beckum (GER),27 AUG 2017,1208
0,165,4.8,Aikaterini STEFANIDI,04 FEB 1990,GRE,1,Athina (GRE),22 JUN 2018,1208
1,165,4.8,Sandi MORRIS,08 JUL 1992,USA,1,"Drake Stadium, Des Moines, IA (USA)",24 JUN 2018,1208
2,165,4.8,Holly BRADSHAW,02 NOV 1991,GBR,3f1,Jockgrim (GER),17 JUL 2018,1208
3,165,4.8,Yarisley SILVA,01 JUN 1987,CUB,2,"Stade Louis II, Monaco (MON)",20 JUL 2018,1208
4,165,4.8,Aikaterini STEFANIDI,04 FEB 1990,GRE,2,"Stade Louis II, Monaco (MON)",20 JUL 2018,1208
5,165,4.8,Sandi MORRIS,08 JUL 1992,USA,4,"Stade Louis II, Monaco (MON)",20 JUL 2018,1208
6,165,4.8,Nikoleta KYRIAKOPOULOU,21 MAR 1986,GRE,2,"Olympiastadion, Berlin (GER)",09 AUG 2018,1208
7,165,4.8,Katie NAGEOTTE,13 JUN 1991,USA,1f1,Beckum (GER),26 AUG 2018,1208
8,165,4.8,Katie NAGEOTTE,13 JUN 1991,USA,2,"Drake Stadium, Des Moines, IA (USA)",28 JUL 2019,1208
9,165,4.8,Sandi MORRIS,08 JUL 1992,USA,1,"Omaha, NE (USA)",01 AUG 2019,1208
10,165,4.8,Holly BRADSHAW,02 NOV 1991,GBR,4,"Khalifa International Stadium, Doha (QAT)",29 SEP 2019,1208
11,165,4.8,Alysha NEWMAN,29 JUN 1994,CAN,5,"Khalifa International Stadium, Doha (QAT)",29 SEP 2019,1208
12,165,4.8,Angelica BENGTSSON,08 JUL 1993,SWE,6,"Khalifa International Stadium, Doha (QAT)",29 SEP 2019,1208
13,165,4.8,Anzhelika SIDOROVA,28 JUN 1991,RUS,1,"Luzhniki Stadion, Moskva (RUS)",16 AUG 2020,1208
14,165,4.8,Sandi MORRIS,08 JUL 1992,USA,1,"Mike A. Myers Stadium, Austin, TX (USA)",27 MAR 2021,1208
15,165,4.8,Aikaterini STEFANIDI,04 FEB 1990,GRE,1,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021,1208
16,165,4.8,Anzhelika SIDOROVA,28 JUN 1991,ANA,1,"Znamenskikh Stadion, Moskva (RUS)",05 JUN 2021,1208
