"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
96,97,20:55.0h,Bingjie JIN,03 JUN 1971,CHN,1,Anshan (CHN),02 SEP 1989,1153
97,98,20:55.7h,Annarita SIDOTI,25 JUL 1969,ITA,1,Palermo (ITA),02 APR 1995,1152
98,99,20:55.75,Beate ANDERS,04 FEB 1968,GER,1,Duisburg (GER),10 JUL 1993,1152
99,100,20:55.76,Kerry SAXBY,02 JUN 1961,AUS,1,Sydney (AUS),10 JAN 1988,1152
0,101,20:56.21,Annarita SIDOTI,25 JUL 1969,ITA,2,Roma (ITA),10 JUL 1998,1151
1,102,20:56.29,Elisa RIGAUDO,17 JUN 1980,ITA,1,Pescara (ITA),14 SEP 2002,1151
2,103,20:56.7h,Xiaohui ZUO,1971,CHN,4,Zhengzhou (CHN),03 MAR 1991,1151
3,104,20:56.75,Sabine ZIMMER-KRANTZ,06 FEB 1981,GER,1,Kassel (GER),24 JUL 2011,1151
4,105,20:56.88,Michelle ROHL,12 NOV 1965,USA,1,"Philadelphia, PA (USA)",24 APR 1996,1151
5,106,20:57.11,María VASCO,26 DEC 1975,ESP,1,Barcelona (ESP),02 JUN 2007,1150
6,107,20:57.35,Ileana SALVADOR,16 JAN 1962,ITA,1,Donnas (ITA),22 MAY 1993,1150
7,108,20:57.85,Ileana SALVADOR,16 JAN 1962,ITA,1,Cesenatico (ITA),26 JUL 1989,1149
8,109,20:57.96,Cristiana PELLINO,21 SEP 1970,ITA,3,Roma (ITA),10 JUL 1998,1149
9,110,20:58.0h,Ileana SALVADOR,16 JAN 1962,ITA,1,Belluco (ITA),11 MAY 1989,1149
10,111,20:58.6h,Rimma MAKAROVA,18 JUL 1963,RUS,1,St. Petersburg (RUS),07 MAY 1995,1148
11,112,20:58.8h,Lyudmila ARKHIPOVA,12 SEP 1980,RUS,6,Saransk (RUS),19 JUN 2005,1148
12,113,20:59.06,Ileana SALVADOR,16 JAN 1962,ITA,1,Livorno (ITA),17 JUN 1995,1148
13,114,20:59.7h,Anne-Marie JUDKINS,01 MAR 1964,NZL,2,Brunflo (SWE),28 JUN 1992,1147
14,115,20:59.79,María PÉREZ,29 APR 1996,ESP,1,Castellón (ESP),16 JUN 2018,1147
15,116,21:00.0h,Antonella PALMISANO,06 AUG 1991,ITA,1,"Stadio Olindo Galli, Tivoli (ITA)",03 OCT 2020,1147
16,117,21:00.15,Shijie QIEYANG,11 NOV 1990,CHN,,Torino (ITA),26 MAY 2018,1147
17,118,21:00.28,Katarzyna RADTKE,31 AUG 1969,POL,1,Sopot (POL),08 AUG 1992,1146
18,119,21:00.40,Sari ESSAYAH,21 FEB 1967,FIN,1,Helsinki (FIN),31 AUG 1992,1146
19,119,21:00.4h,Annarita SIDOTI,25 JUL 1969,ITA,2,Voghera (ITA),13 APR 1995,1146
20,121,21:00.80,Yelena NIKOLAYEVA,01 FEB 1966,URS,1,Schwechat (AUT),12 JUN 1991,1146
21,122,21:00.9h,Yekaterina KONEVA,,RUS,7,Saransk (RUS),19 JUN 2005,1146
22,123,21:01.11,Svetlana TOLSTAYA,09 AUG 1971,KAZ,1,Almaty (KAZ),23 MAY 1999,1145
23,124,21:01.24,Johanna JACKSON,17 JAN 1985,GBR,1f1,Brisbane (AUS),07 FEB 2009,1145
24,125,21:01.41,Viktória MADARÁSZ,12 MAY 1985,HUN,1,"Bregyó Athletic Center, Székesfehérvár (HUN)",05 SEP 2020,1145
25,126,21:01.43,Vera SANTOS,03 DEC 1981,POR,1f1,Abrantes (POR),10 JUN 2010,1145
26,127,21:01.8h,Susana FEITOR,28 JAN 1975,POR,1,Fana (NOR),08 MAY 1993,1145
27,128,21:02.42,Lidia SANCHEZ-PUEBLA,17 JUL 1996,ESP,1,Plasencia (ESP),28 JUN 2017,1144
28,129,21:02.49,Mayumi KAWASAKI,10 MAY 1980,JPN,1,Yamagata (JPN),27 SEP 2008,1144
29,130,21:02.6h,Jingxue LI,10 FEB 1970,CHN,2,Anshan (CHN),02 SEP 1989,1144
30,131,21:02.72,Viktória MADARÁSZ,12 MAY 1985,HUN,1,Budapest (HUN),30 JUN 2017,1143
31,132,21:02.9h,Rossella GIORDANO,01 DEC 1972,ITA,3,Voghera (ITA),13 APR 1995,1143
32,133,21:03.11,María PÉREZ,29 APR 1996,ESP,1,"Estadi Olímpic Camilo Cano, La Nucia (ESP)",11 JUN 2022,1143
33,134,21:03.14,Beate ANDERS,04 FEB 1968,GER,1,Hannover (GER),27 JUL 1991,1143
34,135,21:03.15,Agnese PASTARE,27 OCT 1988,LAT,1,Valmiera (LAT),20 JUL 2013,1143
35,136,21:03.33,Jess ROTHWELL,18 JUN 1989,AUS,1,Melbourne (AUS),20 FEB 2009,1143
36,137,21:03.45,Olive LOUGHNANE,14 JAN 1976,IRL,1,Dublin (IRL),01 AUG 2009,1143
37,138,21:03.59,Júlia TAKÁCS,29 JUN 1989,ESP,1,Gijón (ESP),25 JUL 2015,1142
38,139,21:03.8h,Xiong YAN,01 APR 1967,CHN,3,Hefei (CHN),03 MAR 1990,1142
39,139,21:03.8h,Beatriz PASCUAL,09 MAY 1982,ESP,1,Pamplona (ESP),30 JUL 2011,1142
40,141,21:04.34,Beate GUMMELT,04 FEB 1968,GER,1,Bremen (GER),01 JUL 1995,1141
41,142,21:04.48,Sari ESSAYAH,21 FEB 1967,FIN,1,Jyväskylä (FIN),12 JUN 1993,1141
42,143,21:05.33,Alina IVANOVA,16 MAR 1969,RUS,1,København (DEN),25 AUG 1992,1140
43,144,21:05.41,Irina STANKINA,25 MAR 1977,RUS,1,"Estadio Universitario, Lisboa (POR)",23 JUL 1994,1140
44,145,21:05.53,Katarzyna RADTKE,31 AUG 1969,POL,1,Sopot (POL),23 JUL 1994,1140
45,146,21:05.7h,Vera VASILYEVA,,RUS,8,Saransk (RUS),19 JUN 2005,1140
46,147,21:05.84,Jingjing NIE,01 MAR 1988,CHN,4,Tianjin (CHN),16 SEP 2012,1140
47,148,21:06.0h,Susana FEITOR,28 JAN 1975,POR,1,Fana (NOR),07 MAY 1994,1139
48,149,21:06.1h,Larisa YEMELYANOVA,06 JAN 1980,RUS,9,Saransk (RUS),19 JUN 2005,1139
49,150,21:06.3h,Anisiya KORNIKOVA-KIRDYAPKINA,23 OCT 1989,RUS,1,Saransk (RUS),10 JUN 2006,1139
50,151,21:06.4h,Antigoni NTRISMPIOTI,21 MAR 1984,GRE,1,"Municipal Stadium, Karpenisi (GRE)",23 JUN 2022,1139
51,152,21:06.7h,Sun YAN,04 MAY 1973,CHN,5,Zhengzhou (CHN),03 MAR 1991,1139
52,153,21:07.32,Elisabetta PERRONE,09 JUL 1968,ITA,1,Vigevano (ITA),21 MAY 1994,1138
53,154,21:07.51,Raquel GONZÁLEZ,16 NOV 1989,ESP,1,Cartagena (ESP),29 APR 2015,1138
54,155,21:07.54,Raquel GONZÁLEZ,16 NOV 1989,ESP,2,Castellón (ESP),04 MAY 2019,1138
55,156,21:07.97,Júlia TAKÁCS,29 JUN 1989,ESP,1,Avilés (ESP),15 JUN 2013,1137
56,157,21:08.2h,Rimma MAKAROVA,18 JUL 1963,RUS,2,Moskva (RUS),21 JAN 1997,1137
57,158,21:08.23,Rossella GIORDANO,01 DEC 1972,ITA,3,Cesenatico (ITA),01 JUL 1995,1137
58,159,21:08.38,Melanie SEEGER,08 JAN 1977,GER,2,Tivoli (ITA),05 SEP 2002,1137
59,160,21:08.65,Yelena NIKOLAYEVA,01 FEB 1966,URS,1,Portsmouth (GBR),19 JUN 1988,1136
60,161,21:08.9h,Kjersti TYSSE-PLÄTZER,18 JAN 1972,NOR,1,Ulvik (NOR),20 JUN 1999,1136
61,162,21:08.97,Kumiko OKADA,17 OCT 1991,JPN,1,Fukui (JPN),08 OCT 2018,1136
62,163,21:09.04,Raquel GONZÁLEZ,16 NOV 1989,ESP,1,Barcelona (ESP),30 JUN 2016,1136
63,164,21:09.05,Beate ANDERS,04 FEB 1968,GDR,2,Bryansk (URS),15 JUL 1989,1136
64,165,21:09.08,Olivia SANDERY,22 JAN 2003,AUS,1,"SA Athletic Stadium, Adelaide (AUS)",03 MAR 2023,1136
65,166,21:09.23,Ileana SALVADOR,16 JAN 1962,ITA,1,Padova (ITA),16 SEP 1990,1136
66,167,21:09.24,Raquel GONZÁLEZ,16 NOV 1989,ESP,1,Alcobendas (ESP),18 JUN 2016,1136
67,168,21:09.26,Madelein SVENSSON,20 JUL 1969,SWE,2,København (DEN),25 AUG 1992,1135
68,169,21:09.27,Rossella GIORDANO,01 DEC 1972,ITA,4,Roma (ITA),10 JUL 1998,1135
69,170,21:09.74,Olga LUKYANCHUK,07 DEC 1976,UKR,2,Uzhgorod (UKR),09 MAY 2001,1135
70,171,21:10.34,Anne-Marie JUDKINS,01 MAR 1964,NZL,3,København (DEN),25 AUG 1992,1134
71,172,21:10.85,Zhuo CHEN,,CHN,1,Zhengzhou (CHN),30 AUG 2005,1134
72,173,21:10.92,Raquel GONZÁLEZ,16 NOV 1989,ESP,1,Cartagena (ESP),09 MAY 2014,1133
73,174,21:11.01,Sabine ZIMMER-KRANTZ,06 FEB 1981,GER,,Mannheim (GER),12 JUN 1998,1133
74,175,21:11.21,María José POVES,16 MAR 1978,ESP,2,Barcelona (ESP),02 JUN 2007,1133
75,176,21:11.24,Melanie SEEGER,08 JAN 1977,GER,2,Kassel (GER),24 JUL 2011,1133
76,177,21:11.74,Anna TERLYUKEVICH,15 AUG 1987,BLR,1,"Dinamo National Olympic Stadium, Minsk (BLR)",18 AUG 2022,1132
77,178,21:12.0h,Nadezhda RYASHKINA,22 JAN 1967,URS,1,Fana (NOR),29 APR 1989,1132
78,179,21:12.09,María VASCO,26 DEC 1975,ESP,2,Barcelona (ESP),01 JUN 2008,1132
79,180,21:12.19,Nadezhda RYASHKINA,22 JAN 1967,URS,1,Schwechat (AUT),05 SEP 1990,1132
80,181,21:12.63,Jess ROTHWELL,18 JUN 1989,AUS,2f1,Brisbane (AUS),07 FEB 2009,1131
81,182,21:12.73,Elisa RIGAUDO,17 JUN 1980,ITA,1,Firenze (ITA),04 JUN 2011,1131
82,183,21:12.87,Susana FEITOR,28 JAN 1975,POR,2,"Estadio Universitario, Lisboa (POR)",23 JUL 1994,1131
83,184,21:12.91,Yanxue MAO,15 FEB 1994,CHN,5,Tianjin (CHN),16 SEP 2012,1131
84,185,21:13.1h,Irina STANKINA,25 MAR 1977,RUS,1,Izhevsk (RUS),03 JUN 1995,1131
85,186,21:13.16,Yingzi CUI,26 JAN 1971,CHN,1,Jinan (CHN),30 OCT 1988,1131
86,187,21:13.69,Katarzyna ZDZIEBŁO,28 NOV 1996,POL,1,"Stadion OSiR, Wloclawek (POL)",29 AUG 2020,1130
87,188,21:14.1h,Cristiana PELLINO,21 SEP 1970,ITA,4,Voghera (ITA),13 APR 1995,1130
88,189,21:14.20,Raquel GONZÁLEZ,16 NOV 1989,ESP,2,Granollers (ESP),14 JUL 2018,1130
89,190,21:14.39,Sabine ZIMMER-KRANTZ,06 FEB 1981,GER,1,"Parc des Sports, Annecy (FRA)",01 AUG 1998,1129
90,191,21:14.75,Sabine ZIMMER-KRANTZ,06 FEB 1981,GER,1,Ulm (GER),05 JUL 2009,1129
91,192,21:15.03,Raquel GONZÁLEZ,16 NOV 1989,ESP,1,"Complex Esportiu L’Hospitalet Nord, L'Hospitalet (ESP)",10 JUL 2021,1128
92,193,21:15.1h,Valentina TSYBULSKAYA,19 FEB 1968,BLR,1,Druskininkai (LTU),09 SEP 1996,1128
93,194,21:15.11,Maya SAZONOVA,28 MAY 1965,KAZ,2,Almaty (KAZ),23 MAY 1999,1128
94,195,21:15.4h,Maria Grazia ORSANI,11 JUN 1969,ITA,1,Avellino (ITA),08 MAY 1993,1128
95,196,21:15.57,María VASCO,26 DEC 1975,ESP,2,Granollers (ESP),18 JUL 2012,1128
96,197,21:15.6h,Sari ESSAYAH,21 FEB 1967,FIN,1,Lapinlahti (FIN),12 AUG 1989,1128
97,198,21:15.9h,Oksana KIRILLOVA,1988,RUS,10,Saransk (RUS),19 JUN 2005,1127
98,199,21:15.99,Claudia IOVAN,25 FEB 1978,ROU,1,Ljubljana (SLO),24 JUL 1997,1127
99,200,21:16.33,Ileana SALVADOR,16 JAN 1962,ITA,1,Torino (ITA),12 JUN 1991,1127
0,201,21:16.4h,Kerry SAXBY,02 JUN 1961,AUS,1,Sydney (AUS),04 APR 1987,1127
1,202,21:17.58,Júlia TAKÁCS,29 JUN 1989,ESP,2,Plasencia (ESP),28 JUN 2017,1125
2,203,21:17.76,Júlia TAKÁCS,29 JUN 1989,ESP,2,Barcelona (ESP),16 JUN 2012,1125
3,204,21:17.8h,Brigita VIRBALYTĖ-DIMSIENĖ,01 FEB 1985,LTU,1,Valga (EST),17 MAY 2014,1125
4,205,21:17.82,Lyudmila OLYANOVSKA,20 FEB 1993,UKR,1,"Avangard Stadium, Lutsk (UKR)",15 AUG 2020,1125
5,206,21:17.89,Jolanta DUKURE,20 SEP 1979,LAT,2,"Parc des Sports, Annecy (FRA)",01 AUG 1998,1125
6,207,21:17.9h,Svetlana KALITKA,28 MAR 1970,UKR,1,Košice (SVK),02 MAY 1998,1125
7,208,21:17.97,Kumiko OKADA,17 OCT 1991,JPN,1,Kumagaya (JPN),16 MAY 2015,1125
8,209,21:18.05,Miao YU,02 APR 1989,CHN,2,Zhengzhou (CHN),30 AUG 2005,1125
9,210,21:18.1h,Yili WANG,04 APR 1971,CHN,3,Anshan (CHN),02 SEP 1989,1125
10,211,21:18.12,Olga KARDOPOLTSEVA,11 SEP 1966,URS,2,Schwechat (AUT),05 SEP 1990,1125
11,212,21:18.22,Raquel GONZÁLEZ,16 NOV 1989,ESP,1,Barcelona (ESP),01 JUL 2018,1125
12,213,21:18.39,Yelena ARSHINTSEVA,05 APR 1971,RUS,1,Schwechat (AUT),01 JUL 1992,1124
13,214,21:18.83,Alina YUSHCHANKA,29 JUL 1990,BLR,2,"Dinamo National Olympic Stadium, Minsk (BLR)",18 AUG 2022,1124
14,215,21:19.00,Beate GUMMELT,04 FEB 1968,GER,1,Erfurt (GER),02 JUL 1994,1124
15,216,21:19.19,Cheryl WEBB,03 OCT 1976,AUS,2,Sydney (AUS),14 FEB 2009,1123
16,217,21:19.2h,Annarita SIDOTI,25 JUL 1969,ITA,1,Catania (ITA),25 APR 1992,1123
17,218,21:19.3h,María José POVES,16 MAR 1978,ESP,1,Castellón (ESP),11 JUN 2016,1123
18,219,21:19.43,Ileana SALVADOR,16 JAN 1962,ITA,1,Verona (ITA),28 JUN 1990,1123
19,220,21:19.55,Regan LAMBLE,14 OCT 1991,AUS,2,"Campo XXV Aprile, Milano (ITA)",22 APR 2016,1123
20,221,21:19.6h,Júlia TAKÁCS,29 JUN 1989,ESP,2,Pamplona (ESP),30 JUL 2011,1123
21,222,21:19.81,Yelena SAYKO,24 DEC 1967,RUS,4,København (DEN),25 AUG 1992,1123
22,222,21:19.81,Ileana SALVADOR,16 JAN 1962,ITA,1,Torino (ITA),20 MAY 1995,1123
23,224,21:19.91,Sari ESSAYAH,21 FEB 1967,FIN,1,Stockholm (SWE),28 AUG 1993,1123
24,225,21:19.95,Zuzana MALÍKOVÁ,02 AUG 1983,SVK,1,Banská Bystrica (SVK),06 MAY 2007,1123
25,226,21:20.03,Hongmiao GAO,17 MAR 1974,CHN,1,"Olympic Stadium, Jamsil, Seoul (KOR)",20 SEP 1992,1122
26,227,21:20.2h,Hong YAN,23 OCT 1966,CHN,1,Xinglong (CHN),29 MAR 1987,1122
27,228,21:20.42,Natalya SPIRIDONOVA,06 APR 1963,URS,3,Rostock (GER),23 JUN 1990,1122
28,229,21:20.57,Sari ESSAYAH,21 FEB 1967,FIN,1,Kangasniemi (FIN),06 JUN 1993,1122
29,230,21:20.63,Kathrin BOYDE,04 DEC 1970,GER,2,Hannover (GER),27 JUL 1991,1122
30,231,21:20.97,Agnieszka DYGACZ,18 JUL 1985,POL,1,Katowice (POL),02 JUL 2014,1121
31,232,21:20.98,Júlia TAKÁCS,29 JUN 1989,ESP,2,Castellón (ESP),16 JUN 2018,1121
32,233,21:21.00,Kumiko OKADA,17 OCT 1991,JPN,1,Kumagaya (JPN),21 MAY 2016,1121
33,234,21:21.14,Lijun ZHAI,28 NOV 1986,CHN,3,Zhengzhou (CHN),30 AUG 2005,1121
