"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
40,41,78.14,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Olympisch Stadion, Amsterdam (NED)",08 JUL 2016,1225
41,42,78.12,DeAnna PRICE,08 JUN 1993,USA,1,"Drake Stadium, Des Moines, IA (USA)",23 JUN 2018,1225
42,43,78.1,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Bregyó Athletic Center, Székesfehérvár (HUN)",17 JUL 2016,1224
43,44,78.07,Betty HEIDLER,14 OCT 1983,GER,1f1,"Mestský Stadion, Ostrava (CZE)",24 MAY 2012,1224
44,45,78.06,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",07 MAY 2022,1224
45,46,78.0,Betty HEIDLER,14 OCT 1983,GER,1,"Mestský Stadion, Ostrava (CZE)",16 JUN 2014,1223
46,46,78.0,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Arena Caixa, Sao Bernardo do Campo (BRA)",03 JUN 2017,1223
47,46,78.0,Janee' KASSANAVOID,19 JAN 1995,USA,1,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",21 MAY 2022,1223
48,49,77.99,Brooke ANDERSEN,23 AUG 1995,USA,1,"Hayward Field, Eugene, OR (USA)",24 APR 2021,1223
49,50,77.96,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Olympiastadion, Berlin (GER)",22 AUG 2009,1222
50,50,77.96,Brooke ANDERSEN,23 AUG 1995,USA,1,"Hayward Field, Eugene, OR (USA)",23 JUN 2022,1222
51,52,77.93,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",30 JUN 2021,1222
52,53,77.9,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Olympic Stadium, London (GBR)",07 AUG 2017,1221
53,54,77.84,Camryn ROGERS,07 JUN 1999,CAN,1,"Hilmer Lodge Stadium, Walnut, CA (USA)",15 APR 2023,1220
54,55,77.8,Tatyana LYSENKO,09 OCT 1983,RUS,1,Tallinn (EST),15 AUG 2006,1219
55,56,77.78,Gwen BERRY,29 JUN 1989,USA,1,"Stadion Śląski, Chorzów (POL)",08 JUN 2018,1219
56,57,77.77,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Bregyó Athletic Center, Székesfehérvár (HUN)",03 JUL 2017,1219
57,57,77.77,Anita WŁODARCZYK,08 AUG 1985,POL,1,Stalowa Wola (POL),28 JUL 2018,1219
58,59,77.75,Brooke ANDERSEN,23 AUG 1995,USA,2,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",21 MAY 2022,1219
59,60,77.73,Anita WŁODARCZYK,08 AUG 1985,POL,1,"National Stadium, Beijing (CHN)",20 MAY 2015,1218
60,61,77.72,Brooke ANDERSEN,23 AUG 1995,USA,2,"Hayward Field, Eugene, OR (USA)",26 JUN 2021,1218
61,62,77.7,Anita WŁODARCZYK,08 AUG 1985,POL,1,Šamorín (SVK),04 JUN 2016,1218
62,63,77.68,Zheng WANG,14 DEC 1987,CHN,1,Chengdu (CHN),29 MAR 2014,1217
63,64,77.67,Camryn ROGERS,07 JUN 1999,CAN,1,"Hayward Field, Eugene, OR (USA)",09 JUN 2022,1217
64,65,77.66,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Stadion PGE Narodowy, Warszawa (POL)",23 AUG 2014,1217
65,66,77.65,DeAnna PRICE,08 JUN 1993,USA,1,"Chicago, IL (USA)",02 JUN 2018,1217
66,67,77.62,Camryn ROGERS,07 JUN 1999,CAN,2,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",06 JUN 2023,1217
67,68,77.6,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Olympic Stadium, London (GBR)",10 AUG 2012,1216
68,69,77.54,DeAnna PRICE,08 JUN 1993,USA,1,"Khalifa International Stadium, Doha (QAT)",28 SEP 2019,1215
69,70,77.53,Betty HEIDLER,14 OCT 1983,GER,1,Fränkisch-Crumbach (GER),12 JUN 2011,1215
70,70,77.53,Betty HEIDLER,14 OCT 1983,GER,1,Elstal (GER),09 SEP 2011,1215
71,72,77.43,DeAnna PRICE,08 JUN 1993,USA,1,"Bloomington, IN (USA)",22 JUN 2019,1213
72,73,77.41,Tatyana LYSENKO,09 OCT 1983,RUS,1,"Meteor, Zhukovskiy (RUS)",24 JUN 2006,1213
73,74,77.4,Betty HEIDLER,14 OCT 1983,GER,1,"Olympiastadion, Berlin (GER)",11 SEP 2011,1213
74,75,77.34,Camryn ROGERS,07 JUN 1999,CAN,1,"Stadion Śląski, Chorzów (POL)",04 JUN 2023,1212
75,76,77.33,Wenxiu ZHANG,22 MAR 1986,CHN,1,Incheon (KOR),28 SEP 2014,1212
76,77,77.32,Oksana MIANKOVA,10 MAY 1982,BLR,1,Minsk (BLR),29 JUN 2008,1212
77,78,77.3,Tatyana LYSENKO,09 OCT 1983,RUS,1,"Adler, Sochi (RUS)",22 APR 2007,1211
78,78,77.3,Camryn ROGERS,07 JUN 1999,CAN,1,"Edwards Stadium, Berkeley, CA (USA)",08 APR 2023,1211
79,80,77.26,Gulfiya KHANAFEYEVA,04 JUN 1982,RUS,1,Tula (RUS),12 JUN 2006,1211
80,80,77.26,Brooke ANDERSEN,23 AUG 1995,USA,1,"Sun Angel Stadium, Tempe, AZ (USA)",08 APR 2022,1211
81,82,77.25,DeAnna PRICE,08 JUN 1993,USA,1,"Iron Wood Throwers Center, Rathdrum, ID (USA)",17 JUN 2023,1211
82,83,77.24,Betty HEIDLER,14 OCT 1983,GER,1,Daegu (KOR),16 MAY 2012,1210
83,84,77.22,Betty HEIDLER,14 OCT 1983,GER,1,"Mestský Stadion, Ostrava (CZE)",30 MAY 2011,1210
84,85,77.2,Anita WŁODARCZYK,08 AUG 1985,POL,1,Cottbus (GER),08 AUG 2009,1210
85,86,77.19,Brooke ANDERSEN,23 AUG 1995,USA,1,"Vanderbilt Track, Nashville, TN (USA)",03 JUN 2022,1210
86,87,77.15,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Olympiastadion, Berlin (GER)",01 SEP 2013,1209
87,88,77.13,Tatyana LYSENKO,09 OCT 1983,RUS,1,"DS, Daegu (KOR)",04 SEP 2011,1209
88,88,77.13,Oksana KONDRATYEVA,22 NOV 1985,RUS,1,Zhukovskiy (RUS),30 JUN 2013,1209
89,88,77.13,Brooke ANDERSEN,23 AUG 1995,USA,1,"Stade Charléty, Paris (FRA)",09 JUN 2023,1209
90,91,77.12,Betty HEIDLER,14 OCT 1983,GER,2,"Olympiastadion, Berlin (GER)",22 AUG 2009,1208
91,91,77.12,Betty HEIDLER,14 OCT 1983,GER,2,"Olympic Stadium, London (GBR)",10 AUG 2012,1208
92,93,77.1,DeAnna PRICE,08 JUN 1993,USA,1q1,"Hayward Field, Eugene, OR (USA)",24 JUN 2021,1208
93,94,77.08,Gulfiya KHANAFEYEVA,04 JUN 1982,RUS,1,Zhukovskiy (RUS),23 JUN 2012,1208
94,95,77.07,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",10 JUN 2017,1208
95,96,77.06,Tatyana LYSENKO,09 OCT 1983,RUS,1,Moskva (RUS),15 JUL 2005,1207
96,97,77.03,Zheng WANG,14 DEC 1987,CHN,2,"National Stadium, Tokyo (JPN)",03 AUG 2021,1207
97,98,76.99,Wenxiu ZHANG,22 MAR 1986,CHN,2f1,"Mestský Stadion, Ostrava (CZE)",24 MAY 2012,1206
98,98,76.99,Anita WŁODARCZYK,08 AUG 1985,POL,1q1,"National Stadium, Tokyo (JPN)",01 AUG 2021,1206
99,100,76.94,Gulfiya KHANAFEYEVA,04 JUN 1982,RUS,1,Moskva (RUS),31 MAY 2006,1205
0,101,76.93,Gulfiya KHANAFEYEVA,04 JUN 1982,RUS,1,Tula (RUS),15 JUL 2006,1205
1,101,76.93,Anita WŁODARCZYK,08 AUG 1985,POL,1,Toruń (POL),19 JUL 2013,1205
2,101,76.93,Anita WŁODARCZYK,08 AUG 1985,POL,1q1,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1205
3,104,76.91,Betty HEIDLER,14 OCT 1983,GER,1,Fränkisch-Crumbach (GER),08 JUN 2014,1205
4,105,76.9,Martina HRAŠNOVÁ,21 MAR 1983,SVK,1,Trnava (SVK),16 MAY 2009,1205
5,106,76.86,Oksana MIANKOVA,10 MAY 1982,BLR,1,Staiki (BLR),23 JUN 2006,1204
6,106,76.86,DeAnna PRICE,08 JUN 1993,USA,1,"Cooper Throws Center, LLC., Troy, MO (USA)",13 JUL 2019,1204
7,108,76.85,Malwina KOPRON,16 NOV 1994,POL,1,"Taipei Municipal Stadium, Taipei City (TPE)",26 AUG 2017,1204
8,109,76.83,Kamila SKOLIMOWSKA,04 NOV 1982,POL,1,Doha (QAT),11 MAY 2007,1204
9,110,76.82,Martina HRAŠNOVÁ,21 MAR 1983,SVK,1,Reims (FRA),08 JUL 2008,1204
10,110,76.82,DeAnna PRICE,08 JUN 1993,USA,,"Lew Hartzog T&F Complex, Carbondale, IL (USA)",20 MAR 2021,1204
11,110,76.82,Janee' KASSANAVOID,19 JAN 1995,USA,2,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",07 MAY 2022,1204
12,113,76.81,Anita WŁODARCZYK,08 AUG 1985,POL,1,Szczecin (POL),21 JUL 2012,1203
13,114,76.79,Gwen BERRY,29 JUN 1989,USA,1,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",22 MAY 2021,1203
14,115,76.77,Gwen BERRY,29 JUN 1989,USA,1,"Oxford, MS (USA)",06 MAY 2017,1203
15,116,76.76,Brooke ANDERSEN,23 AUG 1995,USA,1,"Hilmer Lodge Stadium, Walnut, CA (USA)",16 APR 2022,1203
16,117,76.75,Wenxiu ZHANG,22 MAR 1986,CHN,2,"Estádio Olímpico, Rio de Janeiro (BRA)",15 AUG 2016,1202
17,117,76.75,Brooke ANDERSEN,23 AUG 1995,USA,1,"Rathdrum, ID (USA)",01 JUN 2019,1202
18,119,76.72,Mariya BESPALOVA,21 MAY 1986,RUS,2,Zhukovskiy (RUS),23 JUN 2012,1202
19,120,76.7,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Stadion Orzeł, Warszawa (POL)",19 AUG 2012,1202
20,120,76.7,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",09 AUG 2015,1202
21,122,76.67,Tatyana LYSENKO,09 OCT 1983,RUS,1,"Ullevi Stadium, Göteborg (SWE)",08 AUG 2006,1201
22,123,76.66,Olga TSANDER,18 MAY 1976,BLR,1,Minsk (BLR),21 JUL 2005,1201
23,123,76.66,Betty HEIDLER,14 OCT 1983,GER,1,Pretoria (RSA),04 MAY 2012,1201
24,125,76.63,Yekaterina KHOROSHIKH,21 JAN 1983,RUS,2,"Meteor, Zhukovskiy (RUS)",24 JUN 2006,1200
25,126,76.62,Yipsi MORENO,19 NOV 1980,CUB,1,Zagreb (CRO),09 SEP 2008,1200
26,127,76.61,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Mestský Stadion, Ostrava (CZE)",25 MAY 2015,1200
27,127,76.61,Anita WŁODARCZYK,08 AUG 1985,POL,1,Montreuil-sous-Bois (FRA),07 JUN 2016,1200
28,129,76.6,Janee' KASSANAVOID,19 JAN 1995,USA,2,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",20 MAY 2023,1200
29,130,76.59,Anita WŁODARCZYK,08 AUG 1985,POL,1,Ostrava (CZE),16 JUN 2009,1200
30,131,76.57,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Stadio Guidobaldi, Rieti (ITA)",08 SEP 2013,1199
31,131,76.57,Camryn ROGERS,07 JUN 1999,CAN,1,"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",17 JUN 2023,1199
32,133,76.56,Yelena MATOSHKO,23 JUN 1982,BLR,1,Minsk (BLR),12 JUN 2012,1199
33,134,76.55,Betty HEIDLER,14 OCT 1983,GER,1,Leverkusen (GER),28 JUL 2006,1199
34,135,76.54,Tatyana LYSENKO,09 OCT 1983,RUS,1,Zagreb (CRO),31 AUG 2006,1199
35,136,76.5,Tatyana LYSENKO,09 OCT 1983,RUS,1,"Estadio Ciudad de Málaga, Málaga (ESP)",29 JUN 2006,1198
36,137,76.48,Betty HEIDLER,14 OCT 1983,GER,1,Szczecin (POL),15 JUN 2013,1198
37,138,76.46,Gwen BERRY,29 JUN 1989,USA,2,"Drake Stadium, Des Moines, IA (USA)",27 JUL 2019,1198
38,138,76.46,Camryn ROGERS,07 JUN 1999,CAN,1q1,"John McDonnell Field, Fayetteville, AR (USA)",26 MAY 2022,1198
39,140,76.45,Brooke ANDERSEN,23 AUG 1995,USA,1,"Paavo Nurmen Stadion, Turku (FIN)",13 JUN 2023,1198
40,141,76.43,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Mestský Stadion, Ostrava (CZE)",12 JUN 2018,1197
41,142,76.41,Tatyana LYSENKO,09 OCT 1983,RUS,1,Cheboksary (RUS),26 JUL 2009,1197
42,142,76.41,Anita WŁODARCZYK,08 AUG 1985,POL,2,"Mestský Stadion, Ostrava (CZE)",16 JUN 2014,1197
43,144,76.38,Betty HEIDLER,14 OCT 1983,GER,1,"Estadio Olímpico, Barcelona (ESP)",30 JUL 2010,1196
44,144,76.38,Anita WŁODARCZYK,08 AUG 1985,POL,1,Bydgoszcz (POL),26 JUN 2016,1196
45,146,76.36,Yipsi MORENO,19 NOV 1980,CUB,1,Warszawa (POL),17 JUN 2007,1196
46,146,76.36,Brooke ANDERSEN,23 AUG 1995,USA,2,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",22 MAY 2021,1196
47,148,76.35,DeAnna PRICE,08 JUN 1993,USA,1,"Mesa, AZ (USA)",17 AUG 2019,1196
48,148,76.35,Joanna FIODOROW,04 MAR 1989,POL,2,"Khalifa International Stadium, Doha (QAT)",28 SEP 2019,1196
49,150,76.34,Tatyana LYSENKO,09 OCT 1983,RUS,2,Tula (RUS),12 JUN 2006,1196
50,150,76.34,Wenxiu ZHANG,22 MAR 1986,CHN,3,"Olympic Stadium, London (GBR)",10 AUG 2012,1196
51,152,76.33,Darya PCHELNIK,20 DEC 1981,BLR,2,Minsk (BLR),29 JUN 2008,1196
52,152,76.33,Wenxiu ZHANG,22 MAR 1986,CHN,2,"National Stadium, Beijing (CHN)",27 AUG 2015,1196
53,154,76.32,Anita WŁODARCZYK,08 AUG 1985,POL,1,Halle (GER),20 MAY 2017,1195
54,155,76.27,DeAnna PRICE,08 JUN 1993,USA,1,"National Stadium, Kingston (JAM)",19 MAY 2018,1195
55,156,76.26,Betty HEIDLER,14 OCT 1983,GER,2,"Stadion PGE Narodowy, Warszawa (POL)",23 AUG 2014,1194
56,156,76.26,Hanna MALYSHCHYK,04 FEB 1994,BLR,1,Brest (BLR),27 APR 2018,1194
57,156,76.26,Zheng WANG,14 DEC 1987,CHN,1,Shenyang (CHN),10 JUL 2019,1194
58,159,76.25,Zheng WANG,14 DEC 1987,CHN,2,"Mestský Stadion, Ostrava (CZE)",27 JUN 2017,1194
59,160,76.24,Tatyana LYSENKO,09 OCT 1983,RUS,1,Birmingham (GBR),20 AUG 2006,1194
60,161,76.23,Gwen BERRY,29 JUN 1989,USA,1,"Houston, TX (USA)",06 APR 2019,1194
61,162,76.21,Yelena KONYEVTSOVA,11 MAR 1981,RUS,1,Sochi (RUS),26 MAY 2007,1194
62,162,76.21,Camryn ROGERS,07 JUN 1999,CAN,2,"Paavo Nurmen Stadion, Turku (FIN)",13 JUN 2023,1194
63,164,76.2,Anita WŁODARCZYK,08 AUG 1985,POL,1,Biala Podlaska (POL),30 MAY 2009,1194
64,165,76.19,Oksana MIANKOVA,10 MAY 1982,BLR,1,Minsk (BLR),07 JUN 2008,1193
65,166,76.18,Anita WŁODARCZYK,08 AUG 1985,POL,1q2,"Luzhniki Stadion, Moskva (RUS)",14 AUG 2013,1193
66,167,76.17,Anna BULGAKOVA,17 JAN 1988,RUS,1,Moskva (RUS),24 JUL 2013,1193
67,167,76.17,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Moratalaz, Madrid (ESP)",22 JUN 2018,1193
68,169,76.16,Yipsi MORENO,19 NOV 1980,CUB,1,Ostrava (CZE),11 JUN 2008,1193
69,170,76.15,DeAnna PRICE,08 JUN 1993,USA,2,"Hayward Field, Eugene, OR (USA)",24 APR 2021,1193
70,171,76.14,Tatyana LYSENKO,09 OCT 1983,RUS,2,Daegu (KOR),16 MAY 2012,1193
71,172,76.11,Betty HEIDLER,14 OCT 1983,GER,2,Zagreb (CRO),31 AUG 2006,1192
72,173,76.09,Betty HEIDLER,14 OCT 1983,GER,1,Thum (GER),15 AUG 2006,1192
73,174,76.08,Brooke ANDERSEN,23 AUG 1995,USA,1,"Fana Stadion, Bergen (NOR)",03 JUN 2023,1192
74,175,76.07,Mihaela MELINTE,27 MAR 1975,ROU,1,Rüdlingen (SUI),29 AUG 1999,1191
75,176,76.06,Betty HEIDLER,14 OCT 1983,GER,2,"DS, Daegu (KOR)",04 SEP 2011,1191
76,176,76.06,Anita WŁODARCZYK,08 AUG 1985,POL,2,Szczecin (POL),15 JUN 2013,1191
77,176,76.06,Brooke ANDERSEN,23 AUG 1995,USA,2,"Drake Stadium, Los Angeles, CA (USA)",26 MAY 2023,1191
78,179,76.05,Mihaela MELINTE,27 MAR 1975,ROU,,Rüdlingen (SUI),29 AUG 1999,1191
79,179,76.05,Kathrin KLAAS,06 FEB 1984,GER,4,"Olympic Stadium, London (GBR)",10 AUG 2012,1191
80,181,76.04,Betty HEIDLER,14 OCT 1983,GER,1,Kassel (GER),23 JUL 2011,1191
81,181,76.04,Gulfiya KHANAFEYEVA,04 JUN 1982,RUS,2,Cheboksary (RUS),05 JUL 2012,1191
82,181,76.04,Janee' KASSANAVOID,19 JAN 1995,USA,2,"Hayward Field, Eugene, OR (USA)",23 JUN 2022,1191
83,184,76.03,Tatyana LYSENKO,09 OCT 1983,RUS,1,"Meteor, Zhukovskiy (RUS)",26 JUN 2010,1191
84,185,75.98,Tatyana LYSENKO,09 OCT 1983,RUS,1,"Hayward Field, Eugene, OR (USA)",03 JUL 2010,1190
85,185,75.98,Zheng WANG,14 DEC 1987,CHN,2,"Olympic Stadium, London (GBR)",07 AUG 2017,1190
86,187,75.97,Mihaela MELINTE,27 MAR 1975,ROU,1,Clermont-Ferrand (FRA),13 MAY 1999,1190
87,187,75.97,Oksana MIANKOVA,10 MAY 1982,BLR,1,"Parc des Sports, Annecy (FRA)",22 JUN 2008,1190
88,189,75.96,DeAnna PRICE,08 JUN 1993,USA,1,"Bloomington, IN (USA)",04 MAY 2018,1190
89,190,75.95,Tatyana LYSENKO,09 OCT 1983,RUS,1,Moskva (RUS),29 JUN 2005,1189
90,190,75.95,Tatyana LYSENKO,09 OCT 1983,RUS,1,Tula (RUS),13 JUL 2005,1189
91,192,75.93,Betty HEIDLER,14 OCT 1983,GER,1,"Hayward Field, Eugene, OR (USA)",01 JUN 2012,1189
92,193,75.89,DeAnna PRICE,08 JUN 1993,USA,3,"Drake Stadium, Los Angeles, CA (USA)",26 MAY 2023,1188
93,194,75.88,DeAnna PRICE,08 JUN 1993,USA,3,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",22 MAY 2021,1188
94,195,75.85,Anita WŁODARCZYK,08 AUG 1985,POL,1,Szczecin (POL),31 JUL 2014,1188
95,196,75.83,Betty HEIDLER,14 OCT 1983,GER,1,Beograd (SRB),10 JUL 2009,1188
96,196,75.83,Betty HEIDLER,14 OCT 1983,GER,1,Dubnica nad Váhom (SVK),15 SEP 2011,1188
97,198,75.82,Betty HEIDLER,14 OCT 1983,GER,1,Braunschweig (GER),17 JUL 2010,1187
98,199,75.81,Yekaterina KHOROSHIKH,21 JAN 1983,RUS,2,Tula (RUS),15 JUL 2006,1187
99,200,75.8,Tatyana LYSENKO,09 OCT 1983,RUS,2,Dubnica nad Váhom (SVK),15 SEP 2011,1187
0,200,75.8,Betty HEIDLER,14 OCT 1983,GER,1,Mont-Dore (FRA),09 MAR 2013,1187
1,200,75.8,Zheng WANG,14 DEC 1987,CHN,1,"Mestský Stadion, Ostrava (CZE)",20 JUN 2019,1187
2,203,75.79,Betty HEIDLER,14 OCT 1983,GER,1,Schönebeck (GER),26 JUL 2012,1187
3,203,75.79,Gwen BERRY,29 JUN 1989,USA,1,"Stadion Śląski, Chorzów (POL)",16 JUN 2019,1187
4,205,75.78,Betty HEIDLER,14 OCT 1983,GER,1f1,Fränkisch-Crumbach (GER),27 MAY 2012,1187
5,205,75.78,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Stadion Orzeł, Warszawa (POL)",25 AUG 2013,1187
6,207,75.77,Betty HEIDLER,14 OCT 1983,GER,1,Halle (GER),19 MAY 2007,1187
7,207,75.77,Anita WŁODARCZYK,08 AUG 1985,POL,1,Warszawa (POL),08 JUN 2010,1187
8,207,75.77,Betty HEIDLER,14 OCT 1983,GER,2,"Olympisch Stadion, Amsterdam (NED)",08 JUL 2016,1187
9,207,75.77,Sara FANTINI,16 SEP 1997,ITA,1,"Estadio Vallehermoso, Madrid (ESP)",18 JUN 2022,1187
10,211,75.76,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Stadion Śląski, Chorzów (POL)",05 JUN 2022,1186
11,211,75.76,Brooke ANDERSEN,23 AUG 1995,USA,1,"Stadion Śląski, Chorzów (POL)",06 AUG 2022,1186
12,213,75.74,Anita WŁODARCZYK,08 AUG 1985,POL,1,Bydgoszcz (POL),01 AUG 2009,1186
13,213,75.74,Anita WŁODARCZYK,08 AUG 1985,POL,1,"Mestský Stadion, Ostrava (CZE)",26 MAY 2010,1186
14,213,75.74,DeAnna PRICE,08 JUN 1993,USA,1,"Bloomington, IN (USA)",03 MAY 2019,1186
15,216,75.73,Amanda BINGSON,20 FEB 1990,USA,1,"Drake Stadium, Des Moines, IA (USA)",22 JUN 2013,1186
16,216,75.73,Sultana FRIZELL,24 OCT 1984,CAN,1,"Tucson, AZ (USA)",22 MAY 2014,1186
